Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_het_2 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_wt_4 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_wt_3 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count	% variance explained
ENSDARG00000079544	0.5866739613221957	0.9810175590418267	0.2971726211498452	3	1015867	1029876	1	protein_coding	si:ch1073-464p5.5	si:ch1073-464p5.5 [Source:ZFIN;Acc:ZDB-GENE-091116-35]	3901	2015	4625	1217	2355	3048	2630	1239	2412	1421	2037	854	4405.06455585612	1643.019055440808	4435.061802890851	1541.5073093750693	1988.4993490252423	2257.6971892665665	2651.0400989817217	890.7729170110445	3452.3842893558754	1474.6940183081153	2119.126141393536	1013.0123242408047	0.41780777493479687
ENSDARG00000042613	0.15831559731934775	0.835288126666758	0.901113816617331	24	38092608	38097305	-1	protein_coding	crp3	C-reactive protein 3 [Source:ZFIN;Acc:ZDB-GENE-060503-220]	175	169	310	112	278	714	872	524	365	293	873	289	197.61248327988233	137.8015981982613	297.26900732890033	141.8642716926933	234.7358042586061	528.8700108714988	878.9760328182742	376.727206225817	522.4379210675351	304.0713211571272	908.1969177400869	342.8109621845346	0.414852719409386
ENSDARG00000069381	0.5549252149993407	0.9779324263682688	0.4934322417633665	9	33061564	33063083	-1	protein_coding	si:ch211-125e6.5	si:ch211-125e6.5 [Source:ZFIN;Acc:ZDB-GENE-070912-39]	325	161	296	37	188	38	161	29	181	51	97	67	366.99461180549577	131.27844562082882	283.8439553850145	46.865875469907614	158.7421985633739	28.14714343573803	162.28800605933733	20.849406451428802	259.07195537869546	52.927090030762756	100.91076863778743	79.47520576596477	0.4130889432517275
ENSDARG00000068621	0.8226077554796549	0.9923392995130148	-0.26715630917197913	15	42741272	42760110	-1	protein_coding	si:ch211-181d7.3	si:ch211-181d7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-30]	340	178	191	254	285	501	335	214	307	194	0	196	383.9328246580571	145.14014484787288	183.15606580587084	321.7279018745009	240.64641803490193	371.09786477117774	337.6800126079379	153.8542407105436	439.4203884047486	201.3304993327054	0	232.49463179297157	0.41232874184715074
ENSDARG00000090901	0.27700383245336757	0.9128793486681703	1.0942140289790128	3	58197025	58205045	-1	protein_coding	si:ch211-256e16.11	si:ch211-256e16.11 [Source:ZFIN;Acc:ZDB-GENE-131127-41]	120	180	289	114	380	34	124	381	235	18	166	17	135.50570282049074	146.770932992231	277.1314294130716	144.39756225863428	320.86189071320257	25.184286231976134	124.99200466681881	273.9180640687715	336.36414096128965	18.68014942262215	172.69265560693518	20.16535071673733	0.41166405897636005
ENSDARG00000032820	0.011744139021811328	0.29970956163595297	1.1583665962627603	10	33744098	33867426	1	protein_coding	rxfp2a	relaxin family peptide receptor 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1225]	159	67	345	54	394	269	176	414	213	294	264	271	179.54505623715022	54.631402835997086	330.8316371886149	68.39884528040571	332.68311826579423	199.25214695298766	177.40800662387187	297.6432507203974	304.8747320202328	305.1091072361618	274.643741447174	321.4594143668127	0.40922517971266276
ENSDARG00000020711	NA	NA	-3.7076017410375286	20	29492469	29499426	-1	protein_coding	rrm2	ribonucleotide reductase regulatory subunit M2 [Source:NCBI gene;Acc:100330864]	11	4	5	361	14	14	11	491	7	395	10	255	12.421356091878318	3.261576288716244	4.79466140853065	457.2589471523418	11.821227552591674	10.370000213166643	11.088000413991992	353.00201957419114	10.019357390336289	409.92550121865276	10.403172024514168	302.4802607510599	0.40456421109862034
ENSDARG00000028027	0.7119020149792026	0.9890931531797181	-0.12931351147095077	6	15651977	15653494	-1	protein_coding	trim63a	tripartite motif containing 63a [Source:ZFIN;Acc:ZDB-GENE-040625-139]	257	283	287	276	392	464	224	637	692	279	379	402	290.2080468738843	230.75652242667428	275.21356484965935	349.5940980998514	330.99437147256685	343.69143563638016	225.79200843038237	457.9679968813844	990.4850448732445	289.5423160506433	394.2802197290869	476.85123459578864	0.4043152927240743
ENSDARG00000109626	9.559879687361993e-17	7.649881656031808e-14	2.6663064852894216	12	46283843	46315898	-1	protein_coding	si:ch211-226h7.3	si:ch211-226h7.3 [Source:ZFIN;Acc:ZDB-GENE-130531-9]	26	62	179	29	199	22	289	17	172	25	230	287	29.35956894443966	50.554432475101784	171.64887842539727	36.732713206143806	168.0303059261245	16.29571462069044	291.3120108766987	12.222065850837575	246.18992444826307	25.944651975864097	239.27295656382586	340.4385679825655	0.399004338756469
ENSDARG00000087359	2.920130594691352e-4	0.021440630150804642	1.7512612288230207	1	56229674	56266731	1	protein_coding	c3a.2	complement component c3a, duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-990415-36]	1262	1028	3163	258	3485	1819	3937	2472	2727	1627	1501	2173	1425.0683079954943	838.2251062000747	3033.102807036489	326.7944830063828	2942.641287198713	1347.3593134107232	3968.496148171497	1777.232163721793	3903.255371921008	1688.4779505892354	1561.5161208795766	2577.6063004394246	0.3967692825694042
ENSDARG00000059914	0.08992155335250043	0.7103571270630306	1.3246318237872814	3	58379450	58416968	1	protein_coding	sdr42e2	short chain dehydrogenase/reductase family 42E, member 2 [Source:ZFIN;Acc:ZDB-GENE-101203-3]	28	27	58	17	86	47	78	458	185	32	107	29	31.61799732478117	22.015639948834647	55.61807233895554	21.53296981049809	72.61611210877743	34.813572144202304	78.62400293557958	329.27683292256523	264.7973024588876	33.209154529106044	111.31394066230159	34.39971592855191	0.3939066735504963
ENSDARG00000113274	0.7840126226687207	0.9904148946922058	-0.14751140573568375	13	835390	840787	1	protein_coding	AL929536.3	NA	168	159	96	106	139	36	114	234	166	191	184	95	189.70798394868703	129.6476574764707	92.05749904378848	134.26439999487044	117.36790212930305	26.665714833857084	114.91200429046246	168.23314171152896	237.60190382797484	198.2171410956017	191.4183652510607	112.68872459353213	0.389816109395455
ENSDARG00000012366	0.7901159749618287	0.9907172060038703	-0.12479357519174061	5	44814064	44829719	-1	protein_coding	fbp2	fructose-1,6-bisphosphatase 2 [Source:ZFIN;Acc:ZDB-GENE-040822-23]	956	436	686	624	596	456	596	863	491	445	269	335	1079.5287658032428	355.5118154700706	657.8275452504053	790.386656573577	503.2465443817598	337.76572122885636	600.7680224308389	620.4495781925192	702.7863540935882	461.8148051703809	279.84532745943113	397.37602882982384	0.3894316173849477
ENSDARG00000079305	0.43115151852030953	0.9564972093562935	0.38556132864442755	3	55146418	55147788	-1	protein_coding	hbae3	hemoglobin alpha embryonic-3 [Source:ZFIN;Acc:ZDB-GENE-990706-3]	2573	11342	7462	7448	13562	4275	5601	7993	7039	9979	8129	7517	2905.4681113093557	9248.19956665491	7155.552686091142	9433.974067564106	11451.392004874877	3166.5536365205285	5645.808210797195	5746.527785043808	10075.179524368163	10356.067282685914	8456.738538727566	8916.643608100852	0.38569271411944994
ENSDARG00000093494	5.147021390609747e-5	0.005170639757164061	1.6364755588041615	1	52398205	52400660	1	protein_coding	si:ch211-217k17.9	si:ch211-217k17.9 [Source:ZFIN;Acc:ZDB-GENE-061207-21]	198	348	706	128	992	252	479	240	791	164	348	419	223.5844096538097	283.75713711831327	677.0061908845278	162.13059622022092	837.6184094407814	186.66000383699958	482.8320180274695	172.54681201182458	1132.1873851080006	170.19691696166848	362.030386453093	497.01658531252593	0.38376003177496776
ENSDARG00000043249	4.721833566207001e-10	1.4417746018078905e-7	2.072662861264926	21	45626136	45633317	1	protein_coding	irf1b	interferon regulatory factor 1b [Source:ZFIN;Acc:ZDB-GENE-041114-13]	56	42	173	79	487	95	259	80	99	41	131	192	63.23599464956234	34.24655103152056	165.8952847351605	100.0649773546676	411.20984415086747	70.36785858934508	261.07200974762964	57.515604003941526	141.70234023475606	42.54922924041712	136.2815535211356	227.74984338903337	0.38012618249582575
ENSDARG00000087390	0.23914337006371764	0.8936844966133775	0.7856079253241004	3	55131289	55132052	1	protein_coding	hbbe1.3	hemoglobin, beta embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-131120-128]	59	302	286	192	446	55	119	319	231	187	349	138	66.62363722007461	246.24900979807643	274.2546325679532	243.19589433033138	376.5905348897062	40.739286551726096	119.95200447864063	229.34347096571685	330.6387938810975	194.06599677946346	363.07070365554443	163.69519993586772	0.3789879844759847
ENSDARG00000039099	0.9368987268139808	0.9988177600190913	-0.028630455206762537	7	8373025	8374950	-1	protein_coding	aep1	aerolysin-like protein [Source:NCBI gene;Acc:503710]	1007	1176	1065	1058	1013	1166	1274	2622	1630	1738	2491	697	1137.1186895019514	958.9034288825758	1021.2628800170285	1340.1107093827636	855.350250769669	863.6728748965933	1284.1920479477997	1885.0739212291835	2333.0789351783073	1803.672205362072	2591.4301513064793	826.7793793862305	0.3786154703608969
ENSDARG00000045414	0.8141810587341745	0.9907320907615966	-0.1316391789912774	24	8861272	8887825	-1	protein_coding	elovl2	ELOVL fatty acid elongase 2 [Source:ZFIN;Acc:ZDB-GENE-060421-5612]	1116	719	752	630	494	411	873	377	167	192	407	90	1260.2030362305638	586.2683378967449	721.1170758430098	797.9865282714	417.12045792716333	304.43357768653505	879.9840328559098	271.04228386857443	239.03324059802287	199.25492717463626	423.4091013977266	106.75773908860938	0.37622535289574577
ENSDARG00000041595	0.13832192120706946	0.8036467992868659	0.6111704623319704	18	17418254	17426306	1	protein_coding	ces3	carboxylesterase 3 [Source:ZFIN;Acc:ZDB-GENE-030131-9563]	1918	1951	3087	741	2345	3548	3424	3818	3346	2277	3177	1345	2165.83281674751	1590.833834821348	2960.2239536268235	938.5841546811228	1980.0556150591053	2628.0543397368037	3451.3921288644165	2744.932201088109	4789.252832580746	2363.038901961702	3305.087752188151	1595.4351008242181	0.3752763609769506
ENSDARG00000104436	0.43624176093378003	0.9584571213037232	0.6503843837197669	3	49559261	49566364	-1	protein_coding	zgc:153426	zgc:153426 [Source:ZFIN;Acc:ZDB-GENE-060929-220]	1693	2651	3571	1520	2535	641	2039	5238	2208	440	1862	310	1911.75962395909	2161.6096853466906	3424.3471779725905	1925.3008301151235	2140.4865604157067	474.7978669028442	2055.312076739061	3765.8341721580714	3160.391588266075	456.6258747752081	1937.070630964538	367.72110130521014	0.3746366717720283
ENSDARG00000103295	0.39250302519069014	0.9468646183653648	-0.3525486214275207	1	59338175	59348118	-1	protein_coding	cyp3a65	cytochrome P450, family 3, subfamily A, polypeptide 65 [Source:ZFIN;Acc:ZDB-GENE-050604-1]	6631	8666	5963	4194	6587	10294	4830	2276	5975	4452	3463	2658	7487.819295022284	7066.2050295037425	5718.113195813654	5312.3103167781765	5561.887563494382	7624.913013881244	4868.64018178012	1636.3189339121363	8552.237201037045	4620.223623861879	3602.618472089256	3152.911894416931	0.36859955717764226
ENSDARG00000057035	2.549649851393845e-5	0.0028721929345361928	-0.907908158690504	10	24641229	24648231	-1	protein_coding	stoml3b	stomatin (EPB72)-like 3b [Source:ZFIN;Acc:ZDB-GENE-050417-366]	886	2046	489	1138	739	1293	926	930	355	575	465	363	1000.48377249129	1668.2962716783588	468.9178857542976	1441.4423320204016	623.9919400975176	957.7435911160336	933.4080348505986	668.6188965458202	508.1245533670546	596.7269954448742	483.74749913990877	430.5895476573912	0.3663401407692616
ENSDARG00000007708	0.9114932418525113	0.9965491289853285	0.049577240926336176	21	3789839	3796461	-1	protein_coding	nsa2	NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-488]	3218	5308	4202	2784	5078	5423	3689	4765	675	6631	3826	3392	3633.811263969493	4328.111735126456	4029.4334477291586	3526.340467789805	4287.728108004323	4016.8936540001932	3718.5121388378598	3425.7731634847673	966.1523197824278	6881.559490078193	3980.2536165791203	4023.5805665395897	0.3642291135100384
ENSDARG00000091847	0.6365903276157618	0.9814140807136631	-0.5679286418572433	15	42723126	42736433	-1	protein_coding	si:ch211-181d7.1	si:ch211-181d7.1 [Source:ZFIN;Acc:ZDB-GENE-121214-14]	279	159	130	207	155	494	285	167	283	169	0	171	315.05075905764096	129.6476574764707	124.6611966217969	262.19557357488856	130.8778764751221	365.9128646645944	287.28001072615615	120.06382335822794	405.06830592359563	175.3858473568413	0	202.83970426835785	0.36239143608171626
ENSDARG00000044875	0.3408817072696623	0.9359306797004606	-0.6413789545656685	9	22080122	22080989	1	protein_coding	crygm2e	crystallin, gamma M2e [Source:ZFIN;Acc:ZDB-GENE-081105-116]	83	80	60	17	20	142	63	58	82	169	86	58	93.72477778417276	65.23152577432488	57.5359369023678	21.53296981049809	16.887467932273818	105.18143073354739	63.50400237104504	41.698812902857604	117.36961514393937	175.3858473568413	89.46727941082185	68.79943185710383	0.3596579226282587
ENSDARG00000117625	0.5545275212676165	0.9777650374999095	1.2351750294507693	3	58210305	58212028	-1	lincRNA	CABZ01038493.1	NA	81	100	209	83	227	0	98	298	136	0	89	0	91.46634940383125	81.5394072179061	200.4168468765812	105.13155848654951	191.67276103130786	0	98.78400368829229	214.2456249146822	194.6618007265336	0	92.58823101817609	0	0.3587600486571881
ENSDARG00000090352	0.0012632827876471646	0.06632520445733055	1.414157478567053	16	31623975	31628687	-1	processed_transcript	CR855311.1	uncharacterized LOC101883708 [Source:NCBI gene;Acc:101883708]	115	124	186	103	647	241	352	276	317	221	460	924	129.85963186963696	101.10886495020357	178.36140439734018	130.46446414595903	546.3095876090581	178.51214652665436	354.81601324774374	198.42883381359826	453.7337561052291	229.3507234666386	478.5459131276517	1096.046121309723	0.3577375263531149
ENSDARG00000099101	0.7351332761850016	0.9895548493025851	-0.19066373726443434	12	25085751	25092570	1	protein_coding	gch2	GTP cyclohydrolase 2 [Source:ZFIN;Acc:ZDB-GENE-001205-3]	529	2119	722	1418	2061	750	635	1893	1261	2917	2299	1913	597.35430660033	1727.8200389474302	692.3491073918259	1796.103011252135	1740.2535704208171	555.5357257053558	640.0800238986286	1360.9629797432665	1804.91566703058	3027.221992543823	2391.6892484358073	2269.1950541834417	0.3566446612844826
ENSDARG00000091801	0.940557889451279	0.9988177600190913	-0.072757778653353	16	51244297	51254694	-1	protein_coding	serpinb14	serpin peptidase inhibitor, clade B (ovalbumin), member 14 [Source:ZFIN;Acc:ZDB-GENE-050506-148]	15	469	39	121	236	30	172	634	412	359	319	357	16.938212852561342	382.41981985197964	37.39835898653907	153.2640792394276	199.27212160083107	22.221429028214235	173.3760064733293	455.8111617312366	589.7107492597929	372.56520237340845	331.86118758200195	423.4723650514839	0.35372459578291116
ENSDARG00000104773	0.7616269873943812	0.9899124702584762	-0.6021975641198041	3	7654655	7656059	-1	protein_coding	junbb	JunB proto-oncogene, AP-1 transcription factor subunit b [Source:ZFIN;Acc:ZDB-GENE-040426-2666]	0	684	2	222	332	385	271	519	282	517	0	310	0	557.7295453704777	1.9178645634122602	281.19525281944567	280.3319676757454	285.1750058620827	273.16801019925725	373.1324809755707	403.6369691535476	536.5354028608696	0	367.72110130521014	0.35163662064410206
ENSDARG00000094840	0.22430522181925747	0.8824956436204364	-0.4631798492119237	22	19277361	19279253	1	protein_coding	si:dkey-21e2.13	si:dkey-21e2.13 [Source:ZFIN;Acc:ZDB-GENE-050208-379]	104	111	29	64	132	127	68	18	75	23	64	135	117.43827577775863	90.50874201187578	27.80903616947777	81.06529811011046	111.4572883530072	94.07071621944026	68.54400255922322	12.941010900886843	107.35025775360309	23.86907981779497	66.58030095689067	160.1366086329141	0.35063693809786345
ENSDARG00000023176	0.8277140464583197	0.9923392995130148	-0.09928951753540662	11	34084532	34097437	-1	protein_coding	tdo2b	tryptophan 2,3-dioxygenase b [Source:NCBI gene;Acc:334082]	268	323	379	231	265	395	217	82	207	220	121	128	302.62940296576267	263.3722853138367	363.43533476662327	292.59506036617995	223.7589501026281	292.58214887148745	218.73600816693292	58.95349410404007	296.2867113999445	228.31293738760405	125.87838149662143	151.83322892602226	0.34533134097198837
ENSDARG00000088711	0.1155724512254592	0.7670327675473533	-0.554886006967063	3	28939759	28946756	1	protein_coding	lgals1l1	lectin, galactoside-binding, soluble, 1 (galectin 1)-like 1 [Source:ZFIN;Acc:ZDB-GENE-030131-4905]	4863	3132	2177	1739	2394	2601	2089	3823	1431	3351	1379	1707	5491.368606800387	2553.814234064819	2087.595577274245	2202.6961470856577	2021.4299114931762	1926.5978967461742	2105.712078620843	2748.5269263383557	2048.242917938747	3477.6211508448237	1434.5974221805036	2024.8384513806247	0.34502913520831097
ENSDARG00000040278	0.006582217423438686	0.21192379444894	-1.7426609433553975	16	25245857	25250414	1	protein_coding	klhl38b	kelch-like family member 38b [Source:ZFIN;Acc:ZDB-GENE-120727-8]	47	53	41	103	54	291	14	182	247	95	149	140	53.07306693802554	43.21588582549023	39.31622354995133	130.46446414595903	45.59616341713931	215.5478615736781	14.112000526898898	130.84799910896697	353.5401822018662	98.58967750828357	155.0072631652611	166.06759413783683	0.3438921462693889
ENSDARG00000100872	5.994112267105169e-9	1.4609162986607682e-6	1.8210207942071623	24	9298198	9299478	1	protein_coding	otud1	OTU deubiquitinase 1 [Source:ZFIN;Acc:ZDB-GENE-170421-2]	33	81	215	47	267	68	133	69	293	56	138	204	37.264068275634955	66.04691984650394	206.17044056681797	59.532328299612374	225.44769689585547	50.36857246395227	134.06400500553954	49.607208453399565	419.3816736240761	58.11602042593558	143.5637739382955	241.98420860084795	0.3338009794244648
ENSDARG00000088330	0.24319958028906932	0.8961830054781952	1.0116194550004205	3	55127549	55128258	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	58	156	196	93	247	11	84	196	147	41	160	31	65.49442302990386	127.20147525993352	187.9507272144015	117.79801131625428	208.56022896358166	8.14785731034522	84.67200316139339	140.91322980965674	210.40650519706205	42.54922924041712	166.4507523922267	36.772110130521014	0.3319865404018301
ENSDARG00000102722	0.514413408761343	0.9725583271672917	0.29921863135250754	11	37178271	37200200	1	protein_coding	itih3b	inter-alpha-trypsin inhibitor heavy chain 3b [Source:ZFIN;Acc:ZDB-GENE-040426-2716]	1239	1300	2299	840	1144	1794	1297	462	1261	1370	1277	1172	1399.096381621567	1060.0122938327793	2204.585315642393	1063.9820376951998	965.9631657260625	1328.8414558872112	1307.3760488134194	332.1526131227623	1804.91566703058	1421.7669282773525	1328.4850675304592	1390.2230023538912	0.3285849538250569
ENSDARG00000103973	0.8930330319650861	0.9951482764480201	0.29133763981543415	KN150654.1	8142	14617	-1	protein_coding	CABZ01051602.1	sushi, nidogen and EGF-like domain-containing protein 1 [Source:NCBI gene;Acc:103910028]	136	333	4	215	754	1	0	1	0	0	1	4	153.57312986322285	271.5262260356273	3.8357291268245204	272.32873583865234	636.6575410467229	0.7407143009404745	0	0.7189450500492691	0	0	1.0403172024514167	4.744788403938196	0.3271039336722117
ENSDARG00000094077	0.3696580159460224	0.9431074222559299	-0.6357432706622906	22	19311411	19313738	1	protein_coding	si:dkey-21e2.16	si:dkey-21e2.16 [Source:ZFIN;Acc:ZDB-GENE-050208-698]	189	336	41	175	354	249	92	15	191	55	116	239	213.42148194227292	273.9724082521645	39.31622354995133	221.6629245198333	298.9081824012466	184.43786093417816	92.73600346247848	10.784175750739037	273.38532307917586	57.07823434690101	120.67679548436435	283.50110713530717	0.3255741054671939
ENSDARG00000003523	0.08062750332445846	0.6936871440121688	1.1976882615061064	14	16345003	16352209	1	protein_coding	itln3	intelectin 3 [Source:ZFIN;Acc:ZDB-GENE-090527-4]	45	92	32	78	407	206	273	112	233	107	176	269	50.81463855768403	75.01625464047362	30.685833014596163	98.79833207169713	343.65997242177224	152.58714599373775	275.18401027452853	80.52184560551814	333.5014674211936	111.04311045669833	183.09582763144934	319.08702016484364	0.32284095390604256
ENSDARG00000043722	0.5236316502467229	0.9740280411798655	0.4690733852128211	25	16582172	16589461	-1	protein_coding	cpa4	carboxypeptidase A4 [Source:ZFIN;Acc:ZDB-GENE-040704-61]	1305	401	1186	1083	556	330	1924	1552	333	485	472	804	1473.6245181728368	326.97302294380347	1137.2936861034702	1371.7768414570255	469.4716085172122	244.4357193103566	1939.3920724109628	1115.8027176764656	476.63514442599774	503.3262483317635	491.0297195570687	953.7024691915773	0.3221850005260067
ENSDARG00000058794	0.3862317864292179	0.9468646183653648	-0.7453386185877967	22	6073628	6082447	-1	protein_coding	si:dkey-19a16.2	si:dkey-19a16.2 [Source:ZFIN;Acc:ZDB-GENE-050208-493]	293	377	174	236	194	262	174	438	105	13	22	140	330.85975772003155	307.403565211506	166.85421701686664	298.92828678103234	163.80843894305605	194.0671468464043	175.3920065486006	314.89793192157987	150.29036085504433	13.49121902744933	22.886978453931167	166.06759413783683	0.321611836707662
ENSDARG00000115405	0.39606645035759475	0.9470118756758772	1.1336403592582271	3	55122662	55123439	1	protein_coding	hbbe1.2	hemoglobin beta embryonic-1.2 [Source:ZFIN;Acc:ZDB-GENE-090501-3]	23	104	158	60	137	2	42	124	107	5	118	2	25.971926373927392	84.80098350662234	151.51130050956854	75.99871697822856	115.67915533607567	1.481428601880949	42.336001580696696	89.14918620610936	153.1530343951404	5.18893039517282	122.75742988926717	2.372394201969098	0.3198996782595727
ENSDARG00000069375	0.12343278090641054	0.7776400267897582	-0.6382982008277817	15	21875545	21877996	-1	protein_coding	zgc:162608	zgc:162608 [Source:ZFIN;Acc:ZDB-GENE-070410-86]	234	416	216	155	212	346	122	302	164	140	94	57	264.23612049995694	339.2039340264894	207.1293728485241	196.3300188604238	179.00716008210247	256.2871481254042	122.97600459154754	217.12140511487925	234.73923028787874	145.29005106483893	97.78981703043317	67.61323475611928	0.3191095377479928
ENSDARG00000094696	0.18885566772032922	0.8582441430124989	-0.5145788345314052	5	26079178	26083142	1	protein_coding	si:dkey-201c13.2	si:dkey-201c13.2 [Source:ZFIN;Acc:ZDB-GENE-060526-243]	199	588	313	214	283	578	197	381	543	260	252	435	224.71362384398046	479.4517144412879	300.1458041740187	271.0620905556819	238.95767124167455	428.13286594359425	198.57600741422021	273.9180640687715	777.2158661360863	269.8243805489866	262.159935017757	515.9957389282787	0.31702418563414286
ENSDARG00000104642	5.007067506090204e-6	6.99963906905598e-4	1.2398858074679966	12	44162747	44171241	-1	protein_coding	si:dkey-31i7.2	si:dkey-31i7.2 [Source:ZFIN;Acc:ZDB-GENE-131121-104]	59	92	206	56	190	181	260	168	137	100	230	308	66.62363722007461	75.01625464047362	197.54005003146278	70.93213584634665	160.43094535660128	134.0692884702259	262.08000978526525	120.7827684082772	196.09313749658165	103.77860790345639	239.27295656382586	365.34870710324105	0.31649676023066514
ENSDARG00000031776	0.17863298214791776	0.8466396032253815	-0.6653698270020261	3	32099507	32100999	1	protein_coding	fthl27	ferritin, heavy polypeptide-like 27 [Source:ZFIN;Acc:ZDB-GENE-040718-72]	1398	1837	1381	1133	1835	3503	483	1794	474	2078	478	1374	1578.6414378587172	1497.8789105929352	1324.2854810361655	1435.1091056055493	1549.4251827861228	2594.7221961944824	486.864018178012	1289.7874197883887	678.4536290027715	2156.5194722338238	497.27162277177723	1629.83481675277	0.31545148128153083
ENSDARG00000089475	0.5656065538143188	0.9794686506028475	1.0291901904927243	3	55120330	55121125	-1	protein_coding	hbae1.1	hemoglobin, alpha embryonic 1.1 [Source:ZFIN;Acc:ZDB-GENE-980526-80]	28	97	141	74	141	0	58	153	131	0	108	2	31.61799732478117	79.09322500136892	135.20945172056435	93.73175093981523	119.05664892253043	0	58.464002182866864	109.99859265753817	187.50511687629339	0	112.35425786475301	2.372394201969098	0.31249531649919193
ENSDARG00000044685	0.18540797184383456	0.854813121136558	-0.7219347632474896	16	54875530	54880550	1	protein_coding	nr0b2a	nuclear receptor subfamily 0, group B, member 2a [Source:ZFIN;Acc:ZDB-GENE-080403-1]	550	122	226	134	172	403	177	475	467	333	582	385	621.0678045939159	99.47807680584545	216.7186956655854	169.7304679180438	145.23222421755486	298.50786327901125	178.4160066615075	341.4988987734028	668.4342716124353	345.58276431850976	605.4646118267245	456.6858838790513	0.31087555948955603
ENSDARG00000068951	4.1485741263427157e-19	4.1857309206916983e-16	4.1624235807454495	18	15758375	15768336	1	protein_coding	si:ch211-219a15.4	si:ch211-219a15.4 [Source:ZFIN;Acc:ZDB-GENE-060503-308]	8	14	187	9	242	7	105	7	143	13	46	123	9.03371352136605	11.415517010506855	179.3203366790463	11.399807546734284	204.3383619805132	5.185000106583321	105.84000395174174	5.032615350344884	204.68115811686988	13.49121902744933	47.85459131276517	145.9022434210995	0.3096406058243859
ENSDARG00000092532	0.2901780544048162	0.921312345124937	-0.6131248016736058	22	19188809	19268278	1	protein_coding	si:dkey-21e2.8	si:dkey-21e2.8 [Source:ZFIN;Acc:ZDB-GENE-050208-459]	75	134	23	87	159	113	33	14	82	12	62	130	84.6910642628067	109.26280567199417	22.05544247924099	110.19813961843141	134.25537006157685	83.70071600627362	33.264001241975976	10.065230700689767	117.36961514393937	12.453432948414767	64.49966655198784	154.20562312799134	0.3077267210049372
ENSDARG00000043093	8.41208130292199e-40	2.1690084301734187e-36	4.367352896097322	8	19356072	19359834	1	protein_coding	mpeg1.2	macrophage expressed 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050522-305]	60	30	944	31	1265	81	978	48	600	62	703	899	67.75285141024537	24.46182216537183	905.2320739305868	39.26600377208476	1068.132346716319	59.997858376178435	985.8240368076516	34.509362402364914	858.8020620288247	64.34273690014297	731.3429933233459	1066.3911937851094	0.30689405900377315
ENSDARG00000007906	0.07574808252177813	0.6806763238746409	-0.8199175846666247	12	16132612	16229402	1	protein_coding	lrp2b	low density lipoprotein receptor-related protein 2b [Source:ZFIN;Acc:ZDB-GENE-111115-1]	121	361	149	325	199	173	100	74	188	83	225	376	136.6349170106615	294.35726005664105	142.88090997421338	411.6597169654047	168.0303059261245	128.1435740627021	100.80000376356357	53.20193370364591	269.09131276903173	86.1362445598688	234.07137055156878	446.01010997019034	0.3053171426601694
ENSDARG00000053774	0.39086088989375356	0.9468646183653648	0.2649444255324455	22	38778649	38794610	1	protein_coding	alpi.2	alkaline phosphatase, intestinal, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050626-142]	1173	1887	1732	1152	2091	1297	1323	759	798	1205	694	586	1324.568245070297	1538.6486142018882	1660.8707119150172	1459.1753659819883	1765.5847723192278	960.7064483197954	1333.584049791946	545.6792929873952	1142.2067424983368	1250.5322252366495	721.9801385012832	695.1115011769456	0.3006235070529288
ENSDARG00000025428	0.12649746923791136	0.7827008069348184	0.3813621658617199	3	57423137	57425961	-1	protein_coding	socs3a	suppressor of cytokine signaling 3a [Source:ZFIN;Acc:ZDB-GENE-030131-7349]	212	229	216	132	412	287	230	331	376	342	260	468	239.3934083162003	186.725242529005	207.1293728485241	167.19717735210284	347.88183940484066	212.5850043699162	231.84000865619618	237.97081156630807	538.1826255380635	354.92283902982086	270.48247263736835	555.1402432607688	0.29911223147051846
