Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_het_2 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_wt_4 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_wt_3 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count	% variance explained
ENSDARG00000117636	0.5362770969311887	0.975989829141649	-1.2177180278008677	1	59454067	59492590	-1	lincRNA	FP236157.7	NA	88	0	3	51	0	107	75	4	46	0	8	6	99.37084873502654	0	2.87679684511839	64.59890943149428	0	79.25643020063077	75.60000282267266	2.8757802001970765	65.8414914222099	0	8.322537619611333	7.117182605907293	0.42141327739851525
ENSDARG00000079463	0.834518422478815	0.9929008011539245	0.14951505822224714	7	19509888	19526721	-1	protein_coding	man2b2	mannosidase, alpha, class 2B, member 2 [Source:ZFIN;Acc:ZDB-GENE-140106-166]	17	153	166	99	167	161	23	323	22	145	33	19	19.196641232902856	124.75529304339634	159.18275876321758	125.39788301407712	141.01035723448638	119.2550024514164	23.18400086561962	232.2192511659139	31.489408941056904	150.47898146001177	34.33046768089675	22.537744918706426	0.4212018261038397
ENSDARG00000021172	0.7519028636977885	0.9896880344643182	0.14418435380139574	20	25534669	25542183	-1	protein_coding	cyp2ad2	cytochrome P450, family 2, subfamily AD, polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-020812-2]	1660	1770	1788	894	1736	1952	1693	378	877	1363	1212	774	1874.4955556834552	1443.247507756938	1714.5709196905605	1132.3808829756056	1465.8322165213674	1445.8743154358062	1706.5440637171312	271.7612289186237	1255.282347332132	1414.5024257241105	1260.8644493711172	918.1165561620408	0.42112969818697604
ENSDARG00000104572	0.561865008358398	0.9785417301541292	0.2782225269432018	14	13036560	13048355	-1	protein_coding	si:dkey-35h6.1	si:dkey-35h6.1 [Source:ZFIN;Acc:ZDB-GENE-141216-112]	847	335	951	345	987	1861	1017	1530	758	952	1351	912	956.4444190746304	273.1570141799854	911.9445999025297	436.9926226248142	833.3965424577129	1378.4693140502231	1025.1360382754415	1099.9859265753817	1084.9532716964152	987.9723472409048	1405.468540511864	1081.8117560979085	0.41570541417323625
ENSDARG00000103837	0.802491924395592	0.9907172060038703	-0.2756689561168258	24	40763020	40774028	-1	protein_coding	CU633479.2	myosin-7 [Source:NCBI gene;Acc:100329813]	12	114	11	47	112	12	3	7	8	7	6	3	13.550570282049074	92.95492422841296	10.54825509876743	59.532328299612374	94.5698204207334	8.888571611285695	3.024000112906907	5.032615350344884	11.45069416038433	7.264502553241948	6.2419032147085005	3.5585913029536465	0.41548745071522447
ENSDARG00000095351	0.15054801765887246	0.8208407335408391	-0.7052727264384221	8	44340504	44344742	-1	processed_transcript	CU914776.1	NA	202	724	241	490	363	190	187	292	172	242	171	199	228.10126641449273	590.3453082576402	231.10267989117733	620.6561886555332	306.5075429707698	140.73571717869015	188.49600703786385	209.93195461438657	246.18992444826307	251.14423112636447	177.89424161919226	236.0532230959252	0.41453875299868526
ENSDARG00000088908	0.2060239402803285	0.8679610757666834	0.736267520626217	3	58702320	58710755	1	unprocessed_pseudogene	CU570691.1	NA	131	147	219	132	312	102	162	377	196	48	119	81	147.92705891236906	119.86292861032197	210.00616969364248	167.19717735210284	263.44449974347157	75.5528586959284	163.29600609697297	271.04228386857443	280.54200692941606	49.813731793659066	123.79774709171859	96.08196517974845	0.4115258171433842
ENSDARG00000041685	0.8731794556715569	0.9951482764480201	0.06237806531674229	15	21220744	21239416	-1	protein_coding	si:dkey-105h12.2	si:dkey-105h12.2 [Source:ZFIN;Acc:ZDB-GENE-131118-9]	801	766	878	554	721	1124	941	322	492	775	698	384	904.5005663267757	624.5918592891608	841.9425433379822	701.7214867656437	608.7932189584711	832.5628742570933	948.5280354151331	231.50030611586465	704.2176908636362	804.284211251787	726.1414073110889	455.49968677806675	0.40938422704954813
ENSDARG00000105052	0.6766397513792821	0.9833358804308964	0.2814616954448394	22	23598093	23612854	-1	protein_coding	cfhl5	complement factor H like 5 [Source:ZFIN;Acc:ZDB-GENE-050208-782]	129	64	91	30	70	122	150	37	99	119	85	35	145.66863053202755	52.185220619459905	87.26283763525784	37.99935848911428	59.10613776295837	90.36714471473789	151.20000564534533	26.600966851822957	141.70234023475606	123.4965434051131	88.42696220837043	41.51689853445921	0.40811228195502663
ENSDARG00000079544	0.5866739613221957	0.9810175590418267	0.2971726211498452	3	1015867	1029876	1	protein_coding	si:ch1073-464p5.5	si:ch1073-464p5.5 [Source:ZFIN;Acc:ZDB-GENE-091116-35]	3901	2015	4625	1217	2355	3048	2630	1239	2412	1421	2037	854	4405.06455585612	1643.019055440808	4435.061802890851	1541.5073093750693	1988.4993490252423	2257.6971892665665	2651.0400989817217	890.7729170110445	3452.3842893558754	1474.6940183081153	2119.126141393536	1013.0123242408047	0.40784979393109577
ENSDARG00000006848	0.047320667749356546	0.576140302094212	2.029825903062021	9	23754275	23765480	-1	protein_coding	parp9	poly(ADP-ribose) polymerase family member 9 [Source:ZFIN;Acc:ZDB-GENE-081104-179]	2	31	40	28	153	4	33	35	2	3	3	4	2.2584283803415124	25.277216237550892	38.3572912682452	35.46606792317333	129.1891296818947	2.962857203761898	33.264001241975976	25.163076751724418	2.8626735400960825	3.1133582371036916	3.1209516073542503	4.744788403938196	0.40508518889122297
ENSDARG00000009443	0.834220912832187	0.9929008011539245	-0.14869746579858048	17	42983983	42988356	-1	protein_coding	zgc:92137	zgc:92137 [Source:ZFIN;Acc:ZDB-GENE-040801-179]	6329	2027	3264	1267	1767	1628	3207	2684	805	2538	2043	3356	7146.796609590716	1652.8037843069567	3129.9549674888085	1604.8395735235931	1492.007791816392	1205.8828819310925	3232.6561206974834	1929.6485143322382	1152.2260998886732	2633.9010685897233	2125.3680446082444	3980.877470904146	0.4044872462677463
ENSDARG00000099101	0.7351332761850016	0.9895548493025851	-0.19066373726443434	12	25085751	25092570	1	protein_coding	gch2	GTP cyclohydrolase 2 [Source:ZFIN;Acc:ZDB-GENE-001205-3]	529	2119	722	1418	2061	750	635	1893	1261	2917	2299	1913	597.35430660033	1727.8200389474302	692.3491073918259	1796.103011252135	1740.2535704208171	555.5357257053558	640.0800238986286	1360.9629797432665	1804.91566703058	3027.221992543823	2391.6892484358073	2269.1950541834417	0.4044581072718199
ENSDARG00000079145	NA	NA	1.7938676225635641	22	8313513	8326972	1	protein_coding	CABZ01077217.1	uncharacterized LOC100007503 [Source:NCBI gene;Acc:100007503]	0	0	77	0	81	106	62	0	54	149	150	54	0	0	73.83778569137202	0	68.39424512570896	78.51571589969029	62.49600233340941	0	77.29218558259423	154.63012577615	156.0475803677125	64.05464345316564	0.40304985852564584
ENSDARG00000110922	0.007871828192440714	0.23785630863773333	-1.4918812353250737	1	14522913	14533611	-1	protein_coding	CR847936.6	NA	126	36	35	81	47	160	31	54	103	146	132	123	142.28098796151528	29.354186598446198	33.562629859714555	102.59826792060856	39.685549640843476	118.51428815047592	31.248001166704704	38.823032702660534	147.42768731494823	151.51676753904633	137.321870723587	145.9022434210995	0.398556042728576
ENSDARG00000007080	0.9254964872188637	0.9977777160175979	0.06816184689135535	6	36381709	36391687	1	protein_coding	rhcgl1	Rh family, C glycoprotein, like 1 [Source:ZFIN;Acc:ZDB-GENE-060209-2]	815	897	890	847	1236	1099	878	35	315	588	456	540	920.3095649891662	731.4084827446178	853.4497307184557	1072.8485546759932	1043.645518214522	814.0450167335815	885.024033044088	25.163076751724418	450.87108256513295	610.2182144723236	474.38464431784604	640.5464345316564	0.3940015905861378
ENSDARG00000026764	0.6578694892323513	0.9817937244916795	0.3266524631684233	22	37874691	37881714	1	protein_coding	ahsg1	alpha-2-HS-glycoprotein 1 [Source:ZFIN;Acc:ZDB-GENE-041114-50]	686	723	832	340	926	672	572	36	304	585	329	253	774.6409344571387	589.5299141854612	797.8316583795003	430.65939620996187	781.8897652642778	497.7600102319989	576.5760215275835	25.882021801773686	435.12637809460455	607.1048562352199	342.2643596065161	300.10786654909083	0.39322246229206403
ENSDARG00000117097	0.34424254909334123	0.9365735264674261	-0.5035234386909274	9	22022105	22023061	-1	protein_coding	crygm2c	crystallin, gamma M2c [Source:ZFIN;Acc:ZDB-GENE-050516-11]	96	97	95	62	34	225	109	121	116	174	178	64	108.4045622563926	79.09322500136892	91.09856676208236	78.53200754416952	28.708695484865494	166.66071771160676	109.87200410228428	86.99235105596156	166.0350653255728	180.57477775201411	185.17646203635218	75.91661446301113	0.38626483726132443
ENSDARG00000091187	0.6039075961565832	0.9810175590418267	0.20486800130668678	21	37049427	37075542	-1	protein_coding	BX649250.2	ubiquitin interaction motif containing 1 [Source:NCBI gene;Acc:100535018]	266	677	341	240	676	357	328	798	433	269	311	481	300.37097458542115	552.0217868652243	326.9959080617904	303.99486791291423	570.796416110855	264.4350054357494	330.62401234448845	573.7181499393167	619.7688214308018	279.1644552602977	323.5386499623906	570.560805573568	0.37920375471888657
ENSDARG00000052747	0.7172566800965701	0.9891930664321701	-0.15310879827496282	16	53590586	53601602	1	protein_coding	gpatch3	G patch domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-070112-902]	155	670	244	396	474	261	318	828	440	535	510	550	175.0281994764672	546.3140283599708	233.97947673629574	501.5915320563085	400.2329899948895	193.32643254546386	320.5440119681321	595.2865014407948	629.7881788211381	555.2155522834917	530.5617732502226	652.4084055415018	0.378382351164828
ENSDARG00000103025	0.9711852027129455	0.9996423125955867	-0.018961538092371732	10	6010570	6034397	1	protein_coding	hmgcs1	3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble) [Source:ZFIN;Acc:ZDB-GENE-040426-1042]	4234	3423	4177	3133	3235	958	2311	1697	440	900	721	536	4781.092881182982	2791.0939090689258	4005.4601406865054	3968.3996715465014	2731.5479380452903	709.6043003009746	2329.488086975954	1220.0497499336097	629.7881788211381	934.0074711311075	750.0687029674715	635.8016461277182	0.3709088691348845
ENSDARG00000019532	0.7392983756853311	0.9895548493025851	0.14577280211426766	25	4133488	4148719	-1	protein_coding	fads2	fatty acid desaturase 2 [Source:NCBI gene;Acc:140615]	713	1486	1288	717	1070	424	544	356	151	289	266	148	805.1297175917491	1211.6755912580848	1235.1047788374956	908.1846678898313	903.4795343766493	314.06286359876117	548.3520204737857	255.9444378175398	216.1318522772542	299.920176840989	276.72437585207683	175.5571709457132	0.3659955653874646
ENSDARG00000056080	0.28193133456180985	0.9169166029064512	-0.5726710631511558	13	21712284	21739142	-1	protein_coding	si:dkey-191g9.5	si:dkey-191g9.5 [Source:ZFIN;Acc:ZDB-GENE-090313-217]	493	521	469	196	252	725	227	354	159	461	793	212	556.7025957541828	424.8203116052908	449.739240120175	248.2624754622133	212.78209594665012	537.017868181844	228.81600854328929	254.50654771744126	227.58254643763854	478.41938243493394	824.9715415439734	251.47378540872435	0.36492804246346877
ENSDARG00000075016	0.7289387578088924	0.9891930664321701	0.24034498852578243	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	205	66	92	147	266	144	197	121	157	408	744	456	231.488908985005	53.816008763818026	88.22176991696396	186.19685659665998	224.60332349924178	106.66285933542834	198.57600741422021	86.99235105596156	224.71987289754247	423.41672024610205	773.995998623854	540.9058780489543	0.3648396364608475
ENSDARG00000055278	0.019857164149951506	0.3938507275758758	0.8348926746044221	21	27416284	27431397	1	protein_coding	cfb	complement factor B [Source:ZFIN;Acc:ZDB-GENE-980526-487]	1128	921	1593	598	1617	1613	2409	1087	1490	1387	1212	2185	1273.7536065126128	750.9779404769153	1527.5791247578652	757.4538792163447	1365.3517823243383	1194.7721674169854	2428.272090664246	781.4932694035555	2132.6917873715815	1439.4092916209402	1260.8644493711172	2591.8406656512393	0.3644343813180741
ENSDARG00000012881	0.12742185098974446	0.7833064274111287	0.652680037703884	3	20065861	20092124	-1	protein_coding	slc4a1a	solute carrier family 4 member 1a (Diego blood group) [Source:ZFIN;Acc:ZDB-GENE-010525-1]	650	1415	987	757	2150	430	961	940	924	961	1539	960	733.9892236109915	1153.7826121333715	946.4661620439504	958.8504792086503	1815.4028027194356	318.50714940440406	968.6880361678458	675.808347046313	1322.55517552439	997.3124219522159	1601.0481745727304	1138.7492169451668	0.3641611428838903
ENSDARG00000075027	0.42554782317060086	0.9548863993061646	1.8263626305933447	22	6962924	6968756	-1	protein_coding	fgfr1bl	fibroblast growth factor receptor 1b, like [Source:ZFIN;Acc:ZDB-GENE-091204-406]	0	0	65	0	42	79	58	0	36	88	93	69	0	0	62.33059831089845	0	35.46368265777502	58.516429774297485	58.464002182866864	0	51.528123721729486	91.32517495504162	96.74949982798175	81.84759996793386	0.36220407861422843
ENSDARG00000091847	0.6365903276157618	0.9814140807136631	-0.5679286418572433	15	42723126	42736433	-1	protein_coding	si:ch211-181d7.1	si:ch211-181d7.1 [Source:ZFIN;Acc:ZDB-GENE-121214-14]	279	159	130	207	155	494	285	167	283	169	0	171	315.05075905764096	129.6476574764707	124.6611966217969	262.19557357488856	130.8778764751221	365.9128646645944	287.28001072615615	120.06382335822794	405.06830592359563	175.3858473568413	0	202.83970426835785	0.361634874367849
ENSDARG00000097770	0.8455995620946676	0.9934174045082051	-0.23131075261914036	15	23799461	23801499	1	protein_coding	si:ch211-167j9.4	si:ch211-167j9.4 [Source:ZFIN;Acc:ZDB-GENE-131121-196]	106	349	110	104	359	140	0	193	77	234	259	197	119.69670415810015	284.5725311904923	105.4825509876743	131.7311094289295	303.13004938431504	103.70000213166644	0	138.75639465950894	110.21293129369917	242.84194249408796	269.4421554349169	233.68082889395612	0.3571942437273394
ENSDARG00000010312	0.08810180019113723	0.7075949455146658	0.5101967772819739	22	38173960	38199988	1	protein_coding	cp	ceruloplasmin [Source:ZFIN;Acc:ZDB-GENE-010522-1]	2712	2782	3547	1745	4263	4315	4434	2343	3813	4331	4907	3739	3062.4288837430904	2268.426308802148	3401.3328032116433	2210.2960187834806	3599.5637897641645	3196.1822085581475	4469.472166876409	1684.4882522654375	5457.687104193181	4494.651508298696	5104.836512429102	4435.190960581228	0.3534560845055785
ENSDARG00000017490	0.4866398814772329	0.9659387458821258	0.5122328502125757	21	11401247	11411365	1	protein_coding	cel.1	carboxyl ester lipase, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1201]	2497	367	1792	629	1024	518	1999	1037	720	704	548	1207	2819.647832856378	299.2496244897154	1718.406648817385	796.7198829884294	864.6383581324195	383.6900078871658	2014.9920752336357	745.546016901092	1030.5624744345896	730.6013996403329	570.0938269433764	1431.7399008883503	0.34968376555307823
ENSDARG00000016319	0.08109856165237499	0.6936871440121688	0.4703982710118247	5	32345187	32355289	1	protein_coding	c9	complement component 9 [Source:ZFIN;Acc:ZDB-GENE-050522-442]	3412	2772	4049	2220	4921	5878	5716	4353	4620	5122	6189	5430	3852.8788168626197	2260.2723680803574	3882.7168086281204	2811.9525281944566	4155.161484735973	4353.91866092811	5761.728215125293	3129.5678028644684	6612.775877621951	5315.5402968150365	6438.523165971818	6441.0502583461	0.3454555910068159
ENSDARG00000070157	0.945423798361632	0.9991582719428048	0.04725879496032243	23	43255328	43272125	1	protein_coding	tgm2a	transglutaminase 2, C polypeptide A [Source:ZFIN;Acc:ZDB-GENE-040912-78]	156	71	117	109	55	96	183	37	19	83	107	102	176.15741366663795	57.892979124713335	112.19507695961721	138.0643358437819	46.440536813753	71.10857289028556	184.46400688732132	26.600966851822957	27.195398630912784	86.1362445598688	111.31394066230159	120.99210430042397	0.3434382559205086
ENSDARG00000061274	0.7696953819654497	0.9899124702584762	-0.19005638081165238	9	38481780	38500391	1	protein_coding	lss	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase) [Source:ZFIN;Acc:ZDB-GENE-050119-7]	594	421	466	356	317	85	287	300	42	85	66	38	670.7532289614292	343.2809043873847	446.8624432750566	450.9257207374895	267.66636672654005	62.960715579940334	289.29601080142743	215.68351501478074	60.116144342017726	88.21181671793794	68.6609353617935	45.07548983741285	0.3421941530582577
ENSDARG00000099511	NA	NA	1.8973375139603692	22	7971101	8074212	-1	protein_coding	CABZ01034698.2	NA	4	8	98	7	119	110	90	8	72	145	175	79	4.516856760683025	6.523152577432488	93.97536360720075	8.866516980793332	100.48043419702923	81.47857310345219	90.7200033872072	5.751560400394153	103.05624744345897	150.47898146001177	182.05551042899793	93.70957097777935	0.3407721231585112
ENSDARG00000105265	0.993336986795985	0.9998629871517414	0.02207268320075449	13	330611	337318	-1	protein_coding	zgc:171534	zgc:171534 [Source:ZFIN;Acc:ZDB-GENE-080218-6]	0	342	336	222	279	899	373	328	0	0	0	175	0	278.86477268523885	322.2012466532597	281.19525281944567	235.58017765521979	665.9021565454866	375.9840140380921	235.81397641616027	0	0	0	207.58449267229605	0.34016240324782987
ENSDARG00000058794	0.3862317864292179	0.9468646183653648	-0.7453386185877967	22	6073628	6082447	-1	protein_coding	si:dkey-19a16.2	si:dkey-19a16.2 [Source:ZFIN;Acc:ZDB-GENE-050208-493]	293	377	174	236	194	262	174	438	105	13	22	140	330.85975772003155	307.403565211506	166.85421701686664	298.92828678103234	163.80843894305605	194.0671468464043	175.3920065486006	314.89793192157987	150.29036085504433	13.49121902744933	22.886978453931167	166.06759413783683	0.33710079288610406
ENSDARG00000096888	0.6678184418789312	0.9827960549457185	-0.3467076690431565	16	51292624	51299061	-1	protein_coding	serpinb1l4	serpin peptidase inhibitor, clade B (ovalbumin), member 1, like 4 [Source:ZFIN;Acc:ZDB-GENE-030131-7169]	18	179	19	57	71	16	69	111	83	48	75	51	20.32585542307361	145.95553892005194	18.21971335241647	72.19878112931714	59.95051115957206	11.851428815047592	69.55200259685886	79.80290055546887	118.80095191398742	49.813731793659066	78.02379018385625	60.49605215021199	0.336495798097053
ENSDARG00000113599	0.7254025492299405	0.9891930664321701	0.14840233294242353	3	55114097	55114874	1	protein_coding	hbbe1.1	hemoglobin beta embryonic-1.1 [Source:ZFIN;Acc:ZDB-GENE-030616-7]	2141	7796	4254	5446	8897	4227	4006	6325	4416	7495	6743	6984	2417.647581155589	6356.81218670796	4079.297926377877	6898.150211057213	7512.390109672008	3130.999350075386	4038.048150768356	4547.327441561627	6320.78317653215	7778.206662364057	7014.858896129903	8284.40055327609	0.3362635558625757
ENSDARG00000079901	0.25866151850157815	0.9049448512509607	0.4242141246446093	19	9295244	9340135	1	protein_coding	si:ch73-15n24.1	si:ch73-15n24.1 [Source:ZFIN;Acc:ZDB-GENE-030131-1323]	235	217	262	127	326	379	361	151	296	295	405	224	265.36533469012767	176.94051366285623	251.24025780700606	160.86395093725045	275.26572729606323	280.73072005643985	363.88801358646447	108.56070255743963	423.6756839342202	306.14689331519634	421.3284669928238	265.7081506205389	0.33617023235193433
ENSDARG00000093323	0.6124591379979047	0.9814140807136631	-1.598824785359133	1	58091659	58102982	1	protein_coding	si:ch211-114l13.1	si:ch211-114l13.1 [Source:ZFIN;Acc:ZDB-GENE-070424-109]	59	1	0	46	0	94	48	0	45	0	0	0	66.62363722007461	0.815394072179061	0	58.265683016641894	0	69.62714428840461	48.38400180651051	0	64.41015465216185	0	0	0	0.335620036780622
ENSDARG00000055723	0.19297898910776176	0.8583015868912114	-0.8365153695004696	8	4798158	4800911	1	protein_coding	hsp70l	heat shock cognate 70-kd protein, like [Source:ZFIN;Acc:ZDB-GENE-050321-1]	94	82	28	39	24	167	98	141	14	178	58	56	106.14613387605108	66.862313918683	26.850103887771642	49.399166035848566	20.264961518728583	123.69928825705924	98.78400368829229	101.37125205694694	20.038714780672578	184.72592206815239	60.338397742182174	66.42703765513473	0.3349450880832398
ENSDARG00000013522	0.3402260700199041	0.9359306797004606	-0.33056065752324276	6	60055168	60062097	1	protein_coding	pck1	phosphoenolpyruvate carboxykinase 1 (soluble) [Source:ZFIN;Acc:ZDB-GENE-030909-11]	9830	16764	11035	6202	11226	22010	9050	5503	9634	10221	8404	6965	11100.175489378533	13669.266226009779	10581.817728627146	7855.734044982893	9478.935750385295	16303.121763699844	9122.400340602502	3956.3546104211277	13789.49844264283	10607.211513812277	8742.825769401707	8261.862808357382	0.3322060880950101
ENSDARG00000018566	5.238515754135261e-14	2.4809182977645482e-11	2.101631643258392	25	35019693	35041057	1	protein_coding	flnca	filamin C, gamma a (actin binding protein 280) [Source:ZFIN;Acc:ZDB-GENE-070503-1]	613	833	2844	458	4638	921	1821	1408	1396	650	1193	1125	692.2082985746736	679.2232621251578	2727.203409172234	580.123539600478	3916.2038134942986	682.197871166177	1835.5680685344923	1012.2746304693709	1998.1461309870656	674.5609513724665	1241.0984225245402	1334.4717386076175	0.3304284818211966
ENSDARG00000052578	0.23424490952611735	0.8908369994203669	0.8037148539818397	7	38635538	38638809	-1	protein_coding	c6ast4	six-cysteine containing astacin protease 4 [Source:ZFIN;Acc:ZDB-GENE-050626-100]	4217	1095	4813	1717	2967	1071	4134	1142	977	2041	1299	2034	4761.896239950079	892.8565090360719	4615.341071851604	2174.8299508603072	2505.255867752821	793.3050163072483	4167.072155585717	821.0352471562653	1398.4160243369363	2118.121387309545	1351.3720459843903	2412.724903402572	0.3281784678960561
ENSDARG00000077058	0.0026505037499198847	0.11496745798250625	4.039722405632181	22	7742211	7754391	1	protein_coding	cela1.5	chymotrypsin like elastase family member 1, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-040801-186]	5	1	202	0	107	43	193	4	65	110	104	85	5.6460709508537805	0.815394072179061	193.70432090463828	0	90.34795343766493	31.850714940440405	194.54400726367766	2.8757802001970765	93.03689005312268	114.15646869380203	108.19298905494735	100.82675358368665	0.32671453905344006
ENSDARG00000005629	0.6665176330320915	0.9827960549457185	0.20236557123003232	20	572037	592746	1	protein_coding	smyd2b	SET and MYND domain containing 2b [Source:NCBI gene;Acc:568616]	675	767	1030	461	358	1101	1107	789	179	463	699	531	762.2195783652604	625.4072533613398	987.7002501573139	583.9234754493895	302.2856759877014	815.5264453354624	1115.8560416626485	567.2476444888733	256.2092818385994	480.49495459300306	727.1817245135403	629.8706606227954	0.32647333860190997
ENSDARG00000020711	NA	NA	-3.7076017410375286	20	29492469	29499426	-1	protein_coding	rrm2	ribonucleotide reductase regulatory subunit M2 [Source:NCBI gene;Acc:100330864]	11	4	5	361	14	14	11	491	7	395	10	255	12.421356091878318	3.261576288716244	4.79466140853065	457.2589471523418	11.821227552591674	10.370000213166643	11.088000413991992	353.00201957419114	10.019357390336289	409.92550121865276	10.403172024514168	302.4802607510599	0.322009405853671
ENSDARG00000097504	0.6060867055059223	0.9810175590418267	0.38472229358850124	15	21180094	21198286	1	unprocessed_pseudogene	CR626907.3	NA	259	91	277	181	80	340	493	366	216	82	83	135	292.4664752542258	74.20086056829456	265.62424203259803	229.26279621765616	67.54987172909527	251.84286231976134	496.94401855436837	263.13388831803246	309.1687423303769	85.09845848083424	86.34632780346759	160.1366086329141	0.3211794196061608
ENSDARG00000059914	0.08992155335250043	0.7103571270630306	1.3246318237872814	3	58379450	58416968	1	protein_coding	sdr42e2	short chain dehydrogenase/reductase family 42E, member 2 [Source:ZFIN;Acc:ZDB-GENE-101203-3]	28	27	58	17	86	47	78	458	185	32	107	29	31.61799732478117	22.015639948834647	55.61807233895554	21.53296981049809	72.61611210877743	34.813572144202304	78.62400293557958	329.27683292256523	264.7973024588876	33.209154529106044	111.31394066230159	34.39971592855191	0.32092116131108306
ENSDARG00000042953	0.6953116774257635	0.9863091659570168	-0.15199865155678718	20	25515259	25522911	-1	protein_coding	cyp2n13	cytochrome P450, family 2, subfamily N, polypeptide 13 [Source:ZFIN;Acc:ZDB-GENE-041001-158]	1761	2123	1656	963	1635	2115	1412	577	1029	1395	1076	707	1988.5461888907016	1731.0816152361465	1587.9918585053513	1219.7794075005684	1380.5505034633848	1566.6107464891036	1423.2960531415174	414.83129387842826	1472.8455363794344	1447.7115802532167	1119.3813098377245	838.641350396076	0.31774513268912113
ENSDARG00000061417	0.7416762090443344	0.9896880344643182	0.21726429373100384	24	41273252	41303239	1	protein_coding	nub1	negative regulator of ubiquitin-like proteins 1 [Source:ZFIN;Acc:ZDB-GENE-080212-11]	100	44	106	30	53	240	171	263	146	90	150	98	112.9214190170756	35.87733917587869	101.64682186084978	37.99935848911428	44.75179002052562	177.77143222571388	172.3680064356937	189.08254816295778	208.975168427014	93.40074711311075	156.0475803677125	116.24731589648579	0.31669291165719604
ENSDARG00000005713	0.536801331998269	0.9762595177568534	0.2722898420831331	16	54303491	54320489	1	protein_coding	ethe1	ETHE1 persulfide dioxygenase [Source:ZFIN;Acc:ZDB-GENE-040426-2503]	551	227	634	162	520	764	380	299	183	204	233	176	622.1970187840866	185.09445438464687	607.9630666016865	205.19653584121713	439.0741662391193	565.9057259185225	383.04001430154153	214.96456996473145	261.93462891879153	211.70836012305102	242.3939081711801	208.7706897732806	0.3165094006818933
ENSDARG00000076819	0.7731102010012163	0.9899124702584762	-0.8983493838655651	15	41422248	41438821	-1	protein_coding	nlrc8	NLR family CARD domain containing 8 [Source:ZFIN;Acc:ZDB-GENE-070912-363]	38	105	0	0	81	56	0	134	0	0	133	1	42.91013922648873	85.6163775788014	0	0	68.39424512570896	41.48000085266657	0	96.33863670660206	0	0	138.36218792603842	1.186197100984549	0.31584843325697537
ENSDARG00000006588	3.685823306343863e-6	5.493234698964878e-4	2.4107203437430735	1	45173421	45177401	-1	protein_coding	zgc:111983	zgc:111983 [Source:ZFIN;Acc:ZDB-GENE-050417-335]	1158	646	6021	914	6402	476	2135	1131	1617	994	1292	2135	1307.6300322177356	526.7445706276734	5773.731268152609	1157.7137886350151	5405.6784851208495	352.5800072476659	2152.080080352082	813.1268516057233	2314.4715571676825	1031.5593625603565	1344.0898255672305	2532.5308106020116	0.3156720248767755
ENSDARG00000099185	0.6460427840779589	0.9814140807136631	-0.18618926971518163	11	24001993	24008739	1	protein_coding	chia.2	chitinase, acidic.2 [Source:ZFIN;Acc:ZDB-GENE-040426-2014]	14087	19551	14117	10103	15793	18500	11499	3893	8264	12070	10018	7554	15907.24029693544	15941.769505172822	13537.247020845438	12796.91729385072	13335.189052720021	13703.214567398778	11590.992432772173	2798.8530798418046	11828.567067677011	12526.077973947185	10421.897734158292	8960.532900837281	0.3141693988898126
ENSDARG00000068006	0.9038651642101967	0.9960216545964202	-0.164215732029279	8	40476811	40490593	1	protein_coding	gck	glucokinase (hexokinase 4) [Source:ZFIN;Acc:ZDB-GENE-060825-204]	779	13	74	65	342	19	298	75	14	44	293	302	879.657854143019	10.600122938327793	70.96098884625363	82.33194339308095	288.7757016418823	14.073571717869015	300.38401121541943	53.920878753695185	20.038714780672578	45.66258747752081	304.81294031826513	358.23152449733374	0.3139866594847115
