Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	% variance explained
ENSDARG00000094929	0.6574305649409535	0.971974408818831	0.23515783760726874	16	23921610	23922868	1	protein_coding	apoa4b.2	apolipoprotein A-IV b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3143]	72	996	311	155	976	347	378	204	277	249	260	958	79.44754891883488	781.1590876672881	300.79712603509233	206.62869064822027	868.9645210064832	325.2992747685938	397.0309918309215	238.32314560401633	401.1695278950113	202.1102511120396	245.7680722712212	693.2142607647346	0.3660777044565183
ENSDARG00000117818	0.03407806665711755	0.5333165979654952	0.8317109659427319	7	936128	964628	1	lincRNA	CR926130.2	NA	317	246	241	162	338	292	213	117	123	31	152	240	349.78990287875916	192.93688309854704	233.093592843914	215.96030893555923	300.9323853485567	273.73887098682826	223.72381285710654	136.68533350818583	178.13664957070898	25.162320419571195	143.67979609702164	173.66536804126963	0.36203575370682467
ENSDARG00000100635	0.8413408579620298	0.9878741801997635	0.05245912029598564	11	23993298	24000171	1	protein_coding	chia.1	chitinase, acidic.1 [Source:ZFIN;Acc:ZDB-GENE-040426-1994]	1471	3393	1219	1011	2042	1758	2232	1626	1315	1104	1233	2355	1623.157561938974	2661.1172534689845	1179.0086708578056	1347.7522983571012	1818.0589671057776	1648.0579972426167	2344.37347557306	1899.5756605496597	1904.4690584185555	896.1032820389225	1165.5078196554452	1704.0914239049582	0.35825444115676214
ENSDARG00000063007	0.3780280977655571	0.9290876656804159	0.19600483636358673	11	7281240	7320211	-1	protein_coding	apc2	APC regulator of WNT signaling pathway 2 [Source:ZFIN;Acc:ZDB-GENE-090422-1]	1015	1112	1199	619	1021	1071	881	928	595	366	1124	1262	1119.9897521196863	872.1374553072533	1159.6648042317547	825.1816742661183	909.0294835528888	1004.0216809140173	925.3553010662482	1084.1366623555252	861.717938980259	297.0777185020341	1062.474281664818	913.1903936170095	0.3579699828913664
ENSDARG00000098631	0.6245105056770632	0.9695377108480284	-0.11153300911739261	13	1535511	1543927	1	protein_coding	CABZ01044277.1	NA	437	529	656	204	611	688	552	537	399	296	705	754	482.20248441015065	414.892728289152	634.4788253344713	271.9500186595931	543.9931581300833	644.9737782155405	579.7912896578536	627.3506332811606	577.857912022056	240.25957561913143	666.4095805815806	545.5986979296554	0.35753111250715885
ENSDARG00000091918	0.5127718205466397	0.9594023909454243	-0.9902996265358314	5	42361013	42363243	1	processed_transcript	BX548073.1	NA	49	58	49	0	1	2	107	52	0	0	78	70	54.06847079198485	45.489183819982635	47.39247323382484	0	0.8903325010312328	1.8749237738823852	112.3870796981709	60.749037114749264	0	0	73.73042168136637	50.65239901203697	0.3554366747256762
ENSDARG00000102406	0.977138712252289	0.9985685738171153	0.00998777875857527	13	1430094	1534879	1	protein_coding	si:ch211-165e15.1	si:ch211-165e15.1 [Source:ZFIN;Acc:ZDB-GENE-081028-59]	176	252	291	76	206	333	206	230	159	83	303	269	194.20511957937416	197.64266073509697	281.4532594090414	101.31471283396606	183.40849521243396	312.17480835141714	216.37138708245985	268.697664161391	230.27420554262383	67.3700837040132	286.4143303776155	194.64993334625638	0.35424634267220323
ENSDARG00000042753	0.2282905065856604	0.8792766651133643	-0.39619476580739554	22	16406920	16419126	-1	protein_coding	cts12	cathepsin 12 [Source:ZFIN;Acc:ZDB-GENE-050208-336]	132	134	77	87	88	82	114	50	62	379	135	108	145.65383968453062	105.09570054961506	74.47388651029617	115.97868442835589	78.34926009074849	76.87187472917779	119.73950547281758	58.41253568725891	89.79245750718665	307.6296593231446	127.61034521774948	78.14941561857133	0.3536176965572506
ENSDARG00000096242	0.8980136947173012	0.9912499239125471	-0.08871827829945063	3	28822065	28828569	-1	protein_coding	si:ch211-76l23.4	si:ch211-76l23.4 [Source:ZFIN;Acc:ZDB-GENE-030131-8310]	145	209	32	34	207	68	33	35	170	351	44	58	159.99853601709805	163.91792100648917	30.950186601681526	45.32500310993218	184.2988277134652	63.7474083120011	34.66143579476299	40.888774981081234	246.20512542293113	284.90240216998353	41.59151992282205	41.96913060997349	0.3531913858316012
ENSDARG00000094809	0.9596897877786146	0.9971883205043852	0.019232483974054235	4	76575585	76588333	1	protein_coding	ms4a17a.11	membrane-spanning 4-domains, subfamily A, member 17A.11 [Source:ZFIN;Acc:ZDB-GENE-050417-157]	555	858	701	206	760	682	622	553	424	305	1163	344	612.4081895826856	672.9262020266397	678.002525243086	274.6161953131185	676.6527007837369	639.3490068938934	653.3155474043206	646.0426447010835	614.0645481136635	247.56476541836176	1099.339492505501	248.92036085915313	0.3519293234179023
ENSDARG00000031915	0.32423461749688565	0.9144452149722397	0.389744015509209	13	29952633	29980215	-1	protein_coding	hif1an	hypoxia inducible factor 1 subunit alpha inhibitor [Source:NCBI gene;Acc:373126]	158	288	68	167	152	224	67	45	112	291	153	169	174.34323234966544	225.87732655439655	65.76914652857324	222.6257505693728	135.3305401567474	209.99146267482715	70.37321812876121	52.57128211853302	162.20572969040168	236.20113684178122	144.6250579134494	122.28936332906069	0.34945266414841825
ENSDARG00000039266	0.3018700082414371	0.9092334310648994	0.32985840361133745	13	32997020	33022372	-1	protein_coding	rbm25a	RNA binding motif protein 25a [Source:ZFIN;Acc:ZDB-GENE-090312-142]	1064	1346	491	912	786	1141	399	355	776	1308	740	1116	1174.058222911671	1055.6627831327005	474.8919256695509	1215.7765540075927	699.801345810549	1069.6440129999007	419.08826915486156	414.72900337953826	1123.8539842834973	1061.6875841548103	699.4937441565527	807.5439613919037	0.3478730576197681
ENSDARG00000013856	0.5819108203181182	0.9692516360940507	-0.2527438552643621	2	15612755	15626972	1	protein_coding	amy2a	amylase alpha 2A [Source:ZFIN;Acc:ZDB-GENE-040426-2393]	1303	1539	608	767	2697	3450	2228	1295	2754	1424	1366	2071	1437.7799477950257	1207.0319637750565	588.053545431949	1022.4787466269996	2401.226755281235	3234.2435099471145	2340.1720894161194	1512.8846743000058	3988.523031851484	1155.843363789335	1291.2276412403392	1498.5874050561224	0.3438190891196778
ENSDARG00000070011	0.8843419773462726	0.990207577303838	-0.13088615706765	9	12887491	12894091	1	protein_coding	hce2l2	high choriolytic enzyme 2-like 2 [Source:ZFIN;Acc:ZDB-GENE-070912-146]	77	28	26	3	29	26	2	2	13	124	68	21	84.9647398159762	21.960295637232996	25.14702661386624	3.999264980288134	25.819642529905753	24.374009060471007	2.100693078470484	2.336501427490356	18.82745076763591	100.64928167828478	64.27780351708863	15.195719703611092	0.3408032449360485
ENSDARG00000012468	0.19323723633000706	0.8623013456388091	0.42623476428696655	5	18827314	18897482	-1	protein_coding	aacs	acetoacetyl-CoA synthetase [Source:NCBI gene;Acc:393984]	188	463	234	102	533	332	249	173	138	122	234	410	207.44637773251333	363.1291742871028	226.32323952479615	135.97500932979656	474.54722304964713	311.23734646447593	261.53628826957527	202.10737347791581	199.8606312256735	99.0259061673447	221.19126504409908	296.67833707050227	0.34014436458106145
ENSDARG00000088908	0.2615079851392429	0.89320876230863	0.49116994748388043	3	58702320	58710755	1	unprocessed_pseudogene	CU570691.1	NA	81	312	119	196	219	162	213	124	95	31	123	146	89.37849253368925	244.70043710059625	115.09600642500318	261.2853120454914	194.98281772584	151.8688256844732	223.72381285710654	144.8630885044021	137.58521714810857	25.162320419571195	116.26720342061618	105.64643222510568	0.3366738594495438
ENSDARG00000067607	0.10618432170671556	0.7585703200838501	0.4965186532226136	3	62064805	62087346	-1	protein_coding	srebf1	sterol regulatory element binding transcription factor 1 [Source:ZFIN;Acc:ZDB-GENE-090812-3]	637	690	738	300	537	706	382	440	297	154	568	654	702.8901202958031	541.1644282032418	713.7886785012802	399.9264980288134	478.108553053772	661.848092180482	401.23237798786244	514.0303140478784	430.1348367682973	124.99991434238594	536.9087117309756	473.23812791245973	0.3353175002115858
ENSDARG00000093323	0.7060814730805771	0.9767093268210613	1.092261094344477	1	58091659	58102982	1	protein_coding	si:ch211-114l13.1	si:ch211-114l13.1 [Source:ZFIN;Acc:ZDB-GENE-070424-109]	0	0	0	45	0	48	0	0	0	57	3	0	0	0	0	59.98897470432201	0	44.99817057317725	0	0	0	46.2662020617922	2.8357854492833217	0	0.334315802731413
ENSDARG00000093584	0.9903241458187197	0.999044584197773	-0.0033623243492226164	13	22675802	22678102	1	protein_coding	zgc:193505	zgc:193505 [Source:ZFIN;Acc:ZDB-GENE-030131-7103]	598	897	752	1073	811	500	603	586	438	1588	737	1078	659.8560312981009	703.5137566642143	727.3293851395159	1430.4037746163892	722.0596583363298	468.73094347059634	633.3589631588509	684.5949182546744	634.3402643249638	1288.9601556864213	696.6579587072694	780.0469447853694	0.3335548520303309
ENSDARG00000042518	0.597313696890489	0.9692516360940507	0.12588650675833316	18	12464461	12654011	-1	protein_coding	hipk2	homeodomain interacting protein kinase 2 [Source:ZFIN;Acc:ZDB-GENE-031125-4]	461	485	539	270	439	526	376	504	291	167	496	588	508.68500071642893	380.38369228778583	521.3172055720732	359.9338482259321	390.85596795271124	493.10495253106734	394.930298752451	588.7983597275698	421.4452441063115	135.55185516349644	468.84986094817583	425.48015170111057	0.33316033875500767
ENSDARG00000007344	5.338482960973497e-34	2.4112859838125094e-30	2.35872630615451	3	21240594	21242460	-1	protein_coding	tcap	titin-cap (telethonin) [Source:ZFIN;Acc:ZDB-GENE-070501-5]	1675	3061	1493	1880	2189	1896	387	255	299	724	401	306	1848.2589505423393	2400.7308909132216	1444.0196436347037	2506.2060543138973	1948.9378447573688	1777.4277376405012	406.4841106840387	297.9039320050204	433.03136765562596	587.6619349603079	379.0499883875373	221.42334425261876	0.3323250789762371
ENSDARG00000031776	0.7122876545365004	0.9768775969807534	0.17124948913477667	3	32099507	32100999	1	protein_coding	fthl27	ferritin, heavy polypeptide-like 27 [Source:ZFIN;Acc:ZDB-GENE-040718-72]	1374	1835	478	474	1381	483	492	457	944	2122	464	708	1516.1240585344324	1439.1836605115197	462.3184123626178	631.8838668855252	1229.5491839241326	452.79409139259604	516.770497303739	533.8905761815464	1367.1625788191	1722.4014171074218	438.60148282248707	512.3128357217454	0.3315885991746916
ENSDARG00000078674	8.434402920080533e-25	2.3810319443387346e-21	3.031848265567571	3	33300522	33301321	1	protein_coding	hspb9	heat shock protein, alpha-crystallin-related, 9 [Source:ZFIN;Acc:ZDB-GENE-080214-6]	581	1524	825	684	1410	1211	84	59	84	249	174	110	641.0975822478204	1195.2675196836817	797.9344983246018	911.8324155056946	1255.3688264540383	1135.2663450857842	88.22910929576032	68.92679211096551	121.65429726780127	202.1102511120396	164.47555605843266	79.59662701891524	0.3301967855644826
ENSDARG00000007276	0.34307522651196903	0.9196954386020693	-0.2702692406943365	5	26111596	26118855	-1	protein_coding	ela3l	elastase 3 like [Source:ZFIN;Acc:ZDB-GENE-060710-2]	5867	8772	3839	2595	9143	10501	10740	5199	6987	6779	6688	9883	6473.871798705615	6879.846904635995	3713.0551988704806	3459.364207949236	8140.310056928562	9844.287274769464	11280.7218313865	6073.7354607611815	10119.03065488247	5502.431294331392	6321.911028268952	7151.395134799449	0.32989765716313163
ENSDARG00000068006	0.7904889653490976	0.9845992087631424	0.2963257587486678	8	40476811	40490593	1	protein_coding	gck	glucokinase (hexokinase 4) [Source:ZFIN;Acc:ZDB-GENE-060825-204]	302	342	293	14	74	298	24	789	13	28	13	23	333.23833018733524	268.2293252833459	283.3876460716465	18.66323657467796	65.88460507631123	279.3636423084754	25.20831694164581	921.7498131449456	18.82745076763591	22.72725715316108	12.28840361356106	16.642931103955007	0.32953411270212873
ENSDARG00000076819	0.9942171057548943	0.9993785870643954	-0.018063883521602424	15	41422248	41438821	-1	protein_coding	nlrc8	NLR family CARD domain containing 8 [Source:ZFIN;Acc:ZDB-GENE-070912-363]	1	81	133	0	0	0	94	41	0	0	52	0	1.1034381794282624	63.52799809342403	128.63671306323886	0	0	0	98.73257468811275	47.898279263552304	0	0	49.15361445424424	0	0.32767898359505543
ENSDARG00000113274	0.8183415689847153	0.9860727873292866	-0.11495568570304363	13	835390	840787	1	protein_coding	AL929536.3	NA	95	139	184	166	96	114	87	93	120	268	276	27	104.82662704568492	109.01718191340666	177.96357295966877	221.29266224261008	85.47192009899835	106.87065511129596	91.38014891346606	108.64731637830157	173.7918532397161	217.53231846597032	260.8922613340656	19.53735390464283	0.32628837504242814
ENSDARG00000026403	0.001920324332527135	0.11947274029144025	-2.264559622734488	10	24394023	24416471	-1	protein_coding	hephl1b	hephaestin-like 1b [Source:ZFIN;Acc:ZDB-GENE-091204-388]	10	28	24	19	26	190	301	308	225	220	34	205	11.034381794282623	21.960295637232996	23.212639951261146	25.328678208491514	23.148645026812055	178.1177585188266	316.15430830980785	359.8212198335149	325.85972482446766	178.57130620340848	32.138901758544314	148.33916853525113	0.3252202466671282
ENSDARG00000069878	0.45607630788010617	0.947546593165598	-0.4616030969842946	3	58158595	58165254	-1	protein_coding	snu13a	SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5) [Source:ZFIN;Acc:ZDB-GENE-040426-879]	254	50	170	26	36	202	41	156	102	375	177	240	280.2732975747786	39.214813637916066	164.4228663214331	34.660296495830494	32.051970037124384	189.36730116212092	43.06420810864492	182.2471113442478	147.72307525375868	304.3829083012645	167.31134150771598	173.66536804126963	0.32346089176207776
ENSDARG00000078327	0.5835137240408999	0.9692516360940507	0.14397775997999232	20	3108597	3130881	1	protein_coding	CEP170B	si:ch73-212j7.1 [Source:ZFIN;Acc:ZDB-GENE-081104-258]	252	242	294	131	229	267	205	251	154	74	263	293	278.0664212159221	189.79969800751377	284.35483940294904	174.6345708059152	203.88614273615232	250.30232381329844	215.32104054322463	293.23092915003974	223.03287832430232	60.064893904782856	248.60385772050452	212.01647015038333	0.32287712577574196
ENSDARG00000099525	0.8099224702946581	0.985503549783122	0.11007624951043803	12	3220285	3237561	-1	protein_coding	si:ch1073-13h15.3	si:ch1073-13h15.3 [Source:ZFIN;Acc:ZDB-GENE-121214-245]	273	728	263	353	872	596	113	238	519	856	258	871	301.2386229839156	570.967686568058	254.37184613257006	470.5801793472371	776.3699408992351	558.7272846169508	118.68915893358235	278.0436698713524	751.6497652617721	694.804718682353	243.87754863836565	630.2605648497744	0.32270613009160504
ENSDARG00000060309	0.5504873566766485	0.963350989884724	0.15032042477694213	6	41554794	41757181	1	protein_coding	srgap3	SLIT-ROBO Rho GTPase activating protein 3 [Source:ZFIN;Acc:ZDB-GENE-060524-4]	371	322	405	181	295	344	283	337	203	113	353	395	409.3755645678853	252.54339982817947	391.71329917753184	241.28898714405076	262.6480878042137	322.48688910777025	297.24807060357347	393.70049053212506	293.99788506385306	91.72071636811435	333.6774211990042	285.82425156792294	0.3208981254565853
ENSDARG00000100315	0.6466207583458774	0.9700492420924138	0.1582386365818791	9	1137430	1162804	1	protein_coding	slc15a1a	solute carrier family 15 member 1a [Source:ZFIN;Acc:ZDB-GENE-091204-9]	519	1958	609	316	1358	1224	945	616	708	702	553	1491	572.6844151232682	1535.6521020607931	589.0207387632515	421.2559112570168	1209.0715364004143	1147.4533496160198	992.5774795773037	719.6424396670297	1025.3719341143249	569.8048043399671	522.729784484559	1078.8960989563875	0.3202406010486382
ENSDARG00000031588	0.06155768297787522	0.6561562182700303	0.6023933720528084	12	38929663	38974869	1	protein_coding	si:dkey-239b22.1	si:dkey-239b22.1 [Source:ZFIN;Acc:ZDB-GENE-131119-12]	4681	6342	3265	3014	6376	4947	3940	1384	3392	1552	2880	4907	5165.194117903696	4974.006961833274	3157.886226702818	4017.928216862812	5676.760026575141	4637.62395469808	4138.3653645868535	1616.8589878233265	4912.516384909308	1259.7393964894998	2722.354031311989	3550.733170743792	0.3198238916398098
ENSDARG00000087188	0.002219519097942136	0.1293356561293152	-0.7152772205992151	3	14099693	14103551	-1	protein_coding	nfil3-6	nuclear factor, interleukin 3 regulated, member 6 [Source:ZFIN;Acc:ZDB-GENE-040704-63]	397	467	451	335	591	474	902	1013	631	536	491	587	438.06495723302015	366.2663593781361	436.204192417449	446.5845894655083	526.1865081094586	444.3569344101253	947.4125783901883	1183.4379730238654	913.8554949521738	435.06463693194064	464.12355186603696	424.7565460009386	0.31970536516207443
ENSDARG00000089086	1.4843611094098827e-11	1.0158427665125087e-8	1.5288196928425983	11	18249809	18253111	-1	protein_coding	mustn1b	musculoskeletal, embryonic nuclear protein 1b [Source:ZFIN;Acc:ZDB-GENE-111129-2]	441	890	325	432	571	544	103	177	114	374	171	174	486.61623712786366	698.023682754906	314.337832673328	575.8941571614913	508.37985808883394	509.9792664960088	108.18569354122992	206.78037633289654	165.10226057773028	303.5712205457944	161.63977060914934	125.90739182992047	0.3177866901235565
ENSDARG00000014717	0.7134176599264332	0.9768775969807534	0.12793033122281663	17	918005	945883	-1	protein_coding	dync1h1	dynein, cytoplasmic 1, heavy chain 1 [Source:ZFIN;Acc:ZDB-GENE-030131-7050]	497	1183	1172	428	653	1087	525	706	448	303	1026	1568	548.4087751758464	927.8224906730942	1133.550584286586	570.5618038544404	581.387123173395	1019.0210711050764	551.4319330985021	824.7850039040958	648.8229187616067	245.9413899074217	969.838623654896	1134.6137378696283	0.31742745956840335
ENSDARG00000012609	0.9867888795124157	0.9988757182040141	-0.01143568247834997	9	32840114	32847642	-1	protein_coding	hpxa	hemopexin a [Source:NCBI gene;Acc:327588]	65	168	38	9	130	76	33	52	143	11	43	128	71.72348166283705	131.761773823398	36.753346589496815	11.997794940864402	115.74322513406027	71.24710340753064	34.66143579476299	60.749037114749264	207.10195844399502	8.928565310170423	40.64625810639428	92.62152962201047	0.3165328443723132
ENSDARG00000096655	0.8235801509315231	0.9863047050926672	0.13968583411609756	20	14657141	14661432	1	antisense	BX901920.1	NA	93	737	463	332	887	295	141	131	721	697	413	130	102.6197506868284	578.0263530228829	447.8105123930796	442.58532448522016	789.7249284147035	276.5512566476518	148.09886203216914	153.04084350061834	1044.199384881961	565.7463655626169	390.3931301846706	94.06874102235437	0.31652079240859254
ENSDARG00000043093	0.007509283797827006	0.2577713848208491	1.4056380226001604	8	19356072	19359834	1	protein_coding	mpeg1.2	macrophage expressed 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050522-305]	899	1265	703	600	944	978	555	65	483	104	165	516	991.9909233060079	992.1347850392765	679.936911905691	799.8529960576268	840.4738809734838	916.8377254284864	582.9423292755594	75.93629639343658	699.5122092898573	84.415526568884	155.9681997105827	373.3805412887297	0.31630289068675016
ENSDARG00000092870	0.813036157649662	0.9856363927651516	-0.08156698991356187	9	30245637	30248034	-1	lincRNA	BX936337.1	NA	273	143	317	257	277	264	142	292	209	551	291	181	301.2386229839156	112.15436700443995	306.6002860229076	342.60369997801683	246.6221027856515	247.48993815247485	149.14920857140436	341.12920841359204	302.68747772583885	447.23995326399125	275.0711885804822	130.97263173112418	0.31534425795157695
ENSDARG00000041960	0.6008691719550953	0.9692516360940507	0.226828878772084	17	52581012	52587598	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	543	664	786	319	304	209	599	377	324	173	544	244	599.1669314295465	520.7727251115253	760.2139584038025	425.2551762373049	270.6610803134948	195.92953437070926	629.15757700191	440.4305190819322	469.23800374723345	140.42198169631666	514.222428136709	176.55979084195744	0.3153399804637167
ENSDARG00000105178	0.17629372404405744	0.846718202755564	0.370967191594074	11	37310881	37425407	-1	protein_coding	erc2	ELKS/RAB6-interacting/CAST family member 2 [Source:ZFIN;Acc:ZDB-GENE-130530-700]	212	212	214	113	245	239	150	164	134	46	192	233	233.9288940387916	166.27080982476411	206.9793728987452	150.63898092418637	218.13146275265206	224.05339097894503	157.5519808852863	191.59311705420922	194.0675694510163	37.33763675162177	181.4902687541326	168.60012814006592	0.31427359409870415
ENSDARG00000062082	0.24308661945720153	0.8858524057477505	0.25964449214765206	18	27904515	27993797	1	protein_coding	hipk3b	homeodomain interacting protein kinase 3b [Source:ZFIN;Acc:ZDB-GENE-030131-82]	505	540	543	205	550	563	371	408	313	200	497	537	557.2362806112725	423.51998728949354	525.1859788972833	273.28310698635585	489.6828755671781	527.7910423478914	389.6785660562748	476.64629120803266	453.3070838669261	162.33755109400772	469.7951227646036	388.5762609923408	0.31387712267588036
ENSDARG00000086950	0.6474270194794478	0.9700492420924138	0.14742671314745046	16	53203370	53247374	1	protein_coding	si:ch211-269k10.2	si:ch211-269k10.2 [Source:ZFIN;Acc:ZDB-GENE-131120-171]	352	288	357	342	178	234	265	214	95	573	264	324	388.4102391587483	225.87732655439655	345.2880192750095	455.9162077528473	158.47918518355945	219.36608154423908	278.34183289733915	250.00565274146814	137.58521714810857	465.0970838843321	249.5491195369323	234.448246855714	0.3138757314480782
ENSDARG00000036084	5.713351826517383e-4	0.05161213506002743	-2.7927974148799866	7	33145529	33148307	1	protein_coding	itln2	intelectin 2 [Source:ZFIN;Acc:ZDB-GENE-050411-58]	5	25	11	3	13	4	179	100	3	53	18	22	5.517190897141312	19.607406818958033	10.639126644328025	3.999264980288134	11.574322513406027	3.7498475477647704	188.0120305231083	116.82507137451782	4.344796330992902	43.01945103991204	17.01471269569993	15.919325403783049	0.3103236325377489
ENSDARG00000063330	0.6321717802207788	0.9695377108480284	-0.21867271922358555	9	7091028	7213772	-1	protein_coding	mgat4a	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A [Source:ZFIN;Acc:ZDB-GENE-070912-27]	2266	1045	2327	595	923	800	2115	1994	582	952	2411	1090	2500.3909145844423	819.5896050324458	2250.6588819410285	793.1875544238133	821.776898451828	749.9695095529542	2221.482930482537	2329.491923207885	842.890488212623	772.7267432074767	2279.026239407363	788.7302131874329	0.30886588986845
ENSDARG00000009443	0.01955280921975907	0.41274432225021235	-0.8601736227967087	17	42983983	42988356	-1	protein_coding	zgc:92137	zgc:92137 [Source:ZFIN;Acc:ZDB-GENE-040801-179]	3356	1767	2043	805	3264	3207	4605	2945	5409	3880	2826	4943	3703.138530161248	1385.8515139639537	1975.975975851105	1073.1361030439825	2906.045283365944	3006.4402714204048	4836.845813178289	3440.4983519795496	7833.667784780203	3149.3484912237495	2671.309893224889	3576.7829759499823	0.30547246553003254
ENSDARG00000067701	0.16511757919998446	0.8382416882883934	0.3295681056993981	14	923522	933630	1	protein_coding	myoz3a	myozenin 3a [Source:ZFIN;Acc:ZDB-GENE-111012-4]	221	518	237	300	376	349	125	145	144	475	351	434	243.85983765364597	406.26546928881044	229.2248195187038	399.9264980288134	334.76502038774356	327.17419854247623	131.29331740440526	169.39635349305084	208.5502238876593	385.55168384826834	331.78689756614864	314.0448738746292	0.30527272767990926
ENSDARG00000097728	0.9885150390114931	0.9988757182040141	0.026973298805642035	4	29139757	29142639	-1	lincRNA	CR388132.1	NA	54	1	0	0	39	140	1	0	0	115	76	77	59.58566168912616	0.7842962727583214	0	0	34.72296754021808	131.24466417176697	1.050346539235242	0	0	93.34409187905443	71.83989804851082	55.71763891324067	0.3052153433243493
ENSDARG00000092788	0.7283236002749983	0.9800184447140099	0.32733642239950406	22	19289970	19291261	1	protein_coding	si:dkey-21e2.15	si:dkey-21e2.15 [Source:ZFIN;Acc:ZDB-GENE-050208-780]	361	502	170	228	38	133	290	272	98	26	365	1	398.3411827736027	393.7167289246773	164.4228663214331	303.9441385018982	33.83263503918685	124.68243096317862	304.60049637822016	317.7641941386885	141.93001347910146	21.103881642221	345.02056299613747	0.7236057001719568	0.3039215697506946
ENSDARG00000095142	0.22931426103889485	0.87972833899559	-0.7626487850602112	5	32831561	32859700	1	protein_coding	si:ch211-208h16.4	si:ch211-208h16.4 [Source:ZFIN;Acc:ZDB-GENE-060526-98]	121	103	142	17	20	30	192	104	24	50	217	151	133.51601971081973	80.7825160941071	137.34145304496178	22.66250155496609	17.80665002062466	28.12385660823578	201.66653553316647	121.49807422949853	34.75837064794322	40.58438777350193	205.12181416482693	109.26446072596548	0.3018611023781915
ENSDARG00000103739	0.41465955927427556	0.9370841320542495	0.19740787711405294	3	57038033	57174041	1	protein_coding	bahcc1a	BAH domain and coiled-coil containing 1a [Source:ZFIN;Acc:ZDB-GENE-170301-1]	333	364	403	201	353	370	251	355	203	116	382	407	367.4449137496114	285.483843284029	389.77891251492673	267.95075367930497	314.2873728640252	346.86089816824125	263.63698134804577	414.72900337953826	293.99788506385306	94.15577963452448	361.0900138754096	294.5075199699864	0.3002943296296793
ENSDARG00000100366	0.4196241728729131	0.9378319960575823	-0.35174043842528363	14	14836468	14838541	1	protein_coding	si:dkey-102m7.3	si:dkey-102m7.3 [Source:ZFIN;Acc:ZDB-GENE-091204-389]	57	197	55	128	55	115	56	51	99	242	114	270	62.895976227410955	154.50636573338932	53.19563322164012	170.63530582562706	48.968287556717804	107.80811699823715	58.819406197173556	59.58078640100408	143.3782789227658	196.42843682374934	107.75984707276622	195.37353904642833	0.2989830300976523
ENSDARG00000100792	0.2872002823593494	0.902894582266496	0.3934088548425274	1	50794669	50838160	-1	protein_coding	zgc:154142	zgc:154142 [Source:ZFIN;Acc:ZDB-GENE-070615-2]	214	915	488	374	940	893	397	347	505	258	337	912	236.13577039764814	717.6310895738641	471.99034567564325	498.57503420925406	836.9125509693589	837.153465038485	416.98757607639106	405.3829976695768	731.3740490504719	209.41544091126994	318.5532321361598	659.9283985568246	0.2962426694950684
ENSDARG00000097118	0.5087339667957438	0.9590345807456763	-0.18929187070886516	2	342478	344595	-1	lincRNA	CU693494.2	NA	3039	7763	6544	4136	6342	8456	6068	6923	7766	4354	4903	8117	3353.3486272824894	6088.491965422849	6329.313160043872	5513.653319490574	5646.488721540079	7927.177715974725	6373.502800079448	8087.799691257868	11247.22943549696	3534.088487316548	4634.618685945376	5873.507468295773	0.2960640124983147
ENSDARG00000079463	0.4977601179214732	0.9547794607150509	-0.5035306704186213	7	19509888	19526721	-1	protein_coding	man2b2	mannosidase, alpha, class 2B, member 2 [Source:ZFIN;Acc:ZDB-GENE-140106-166]	19	167	33	22	166	23	19	17	94	268	38	157	20.965325409136984	130.97747755063966	31.917379932984073	29.32794318877965	147.79519517118464	21.56162339964743	19.9565842454696	19.86026213366803	136.13695170444427	217.53231846597032	35.91994902425541	113.60609492699722	0.29598975623985957
ENSDARG00000087625	0.5202154630812361	0.9602956205675376	0.2733549965321836	17	52589913	52595932	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	400	528	552	222	231	171	444	285	202	131	403	165	441.37527177130494	414.1084320163937	533.8907188790064	295.9456085413219	205.6668077382148	160.30598266694395	466.35386342044745	332.9514534173758	292.54961962018876	106.33109596657505	380.9405120203929	119.39494052837287	0.2958099167944215
