Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	% variance explained
ENSDARG00000003523	0.284951621833738	0.9023370662064392	0.6911519624967118	14	16345003	16352209	1	protein_coding	itln3	intelectin 3 [Source:ZFIN;Acc:ZDB-GENE-090527-4]	269	407	176	233	32	273	11	60	117	264	210	264	296.82487026620254	319.2085830126368	170.2260263092484	310.6095801357117	28.49064003299945	255.9270951349456	11.553811931587662	70.09504282471069	169.4470569087232	214.2855674440902	198.5049814498325	191.03190484539658	0.4142434170463744
ENSDARG00000103457	0.6430852821031319	0.9695377108480284	0.6570689094052125	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	1	131	2	81	1	7	3	1	1	4	5	174	1.1034381794282624	102.7428117313401	1.9343866626050954	107.98015446777961	0.8903325010312328	6.562233208588348	3.151039617705726	1.168250713745178	1.4482654436643008	3.2467510218801543	4.72630908213887	125.90739182992047	0.41040616653549733
ENSDARG00000105411	0.10919843487575052	0.7629576020007035	-0.3542356246388127	14	46221004	46228094	-1	protein_coding	si:ch211-113d11.5	si:ch211-113d11.5 [Source:ZFIN;Acc:ZDB-GENE-030131-6391]	375	1036	1112	274	989	909	989	918	757	1005	862	1097	413.7893172855984	812.5309385776209	1075.518984408433	365.2662015329829	880.5388435198893	852.1528552295441	1038.7927273036544	1072.4541552180735	1096.3369408538756	815.7461942473888	814.8156857607411	793.7954530886366	0.4026733248141374
ENSDARG00000103306	0.8494267559602301	0.9891714246371273	0.21186563832469404	4	71689470	71692940	-1	processed_transcript	BX927130.4	NA	50	7	2	4	77	125	1	3	3	105	65	87	55.17190897141312	5.490073909308249	1.9343866626050954	5.3323533070508455	68.55560257940493	117.18273586764909	1.050346539235242	3.5047521412355347	4.344796330992902	85.22721432435405	61.4420180678053	62.953695914960235	0.39239554717471853
ENSDARG00000009443	0.01955280921975907	0.41274432225021235	-0.8601736227967087	17	42983983	42988356	-1	protein_coding	zgc:92137	zgc:92137 [Source:ZFIN;Acc:ZDB-GENE-040801-179]	3356	1767	2043	805	3264	3207	4605	2945	5409	3880	2826	4943	3703.138530161248	1385.8515139639537	1975.975975851105	1073.1361030439825	2906.045283365944	3006.4402714204048	4836.845813178289	3440.4983519795496	7833.667784780203	3149.3484912237495	2671.309893224889	3576.7829759499823	0.37713382869383083
ENSDARG00000057590	0.1553214518426405	0.830954543292341	0.6822595965257934	22	15643174	15693085	-1	protein_coding	si:ch1073-396h14.1	si:ch1073-396h14.1 [Source:ZFIN;Acc:ZDB-GENE-070705-6]	127	183	57	115	136	162	106	27	18	171	143	45	140.1366487873893	143.52621791477281	55.13001988424522	153.3051575777118	121.08522014024767	151.8688256844732	111.33673315893566	31.54276927111981	26.068777985957414	138.7986061853766	135.17243974917167	32.562256507738056	0.37656871286682514
ENSDARG00000003197	0.10721301945543493	0.7600944457892513	-1.9725832256476816	16	3185541	3189799	1	protein_coding	wdr21	WD repeat domain 21 [Source:ZFIN;Acc:ZDB-GENE-040109-2]	55	1	2	2	3	2	108	74	2	2	7	90	60.68909986855443	0.7842962727583214	1.9343866626050954	2.6661766535254228	2.6709975030936985	1.8749237738823852	113.43742623740614	86.45055281714319	2.8965308873286015	1.6233755109400771	6.616832714994417	65.12451301547611	0.3732415651805647
ENSDARG00000101816	0.9273752205798704	0.994673346389428	0.03206328444108407	1	59252435	59287507	-1	protein_coding	col5a3b	collagen, type V, alpha 3b [Source:ZFIN;Acc:ZDB-GENE-110728-4]	978	3491	3325	1162	1133	2667	1210	1615	1195	1605	2550	4455	1079.1625394808405	2737.9782881992996	3215.917826580971	1549.0486356982706	1008.7467236683868	2500.2108524721607	1270.9193124746428	1886.7249026984628	1730.6772051788394	1302.758847529412	2410.4176318908235	3223.6633942660674	0.3683299368845014
ENSDARG00000113076	0.0056298914169147585	0.22087634988178664	1.0008807397057848	12	43848634	44024244	-1	protein_coding	si:ch211-182p11.1	si:ch211-182p11.1 [Source:ZFIN;Acc:ZDB-GENE-131127-323]	591	450	321	439	782	552	423	145	263	117	235	340	652.131964042103	352.9333227412446	310.4690593481178	585.2257754488303	696.2400158064241	517.4789615915383	444.2965860965074	169.39635349305084	380.8938116837111	94.96746738999451	222.13652686052686	246.0259380584653	0.36829977854091384
ENSDARG00000117625	0.5896221497027976	0.9692516360940507	0.593022562249681	3	58210305	58212028	-1	lincRNA	CABZ01038493.1	NA	0	227	89	136	209	98	128	93	52	0	88	108	0	178.03525391613894	86.08020648592675	181.30001243972873	186.07949271552766	91.87126492023688	134.44435702211098	108.64731637830157	75.30980307054364	0	83.1830398456441	78.14941561857133	0.36801178458255285
ENSDARG00000028027	0.2735245045015964	0.8989265589376855	0.3815231719301156	6	15651977	15653494	-1	protein_coding	trim63a	tripartite motif containing 63a [Source:ZFIN;Acc:ZDB-GENE-040625-139]	402	392	379	692	287	224	389	253	171	447	400	315	443.58214813016144	307.444138921262	366.56627256366556	922.4971221197962	255.52542779596382	209.99146267482715	408.5848037625091	295.56743057753005	247.65339086659543	362.82442669510726	378.10472657110955	227.9357955541664	0.3634670685690498
ENSDARG00000103295	0.23673000606475997	0.8850124495050535	0.24513608833815217	1	59338175	59348118	-1	protein_coding	cyp3a65	cytochrome P450, family 3, subfamily A, polypeptide 65 [Source:ZFIN;Acc:ZDB-GENE-050604-1]	2658	6587	3463	5975	5963	4830	4011	3572	3222	4789	2803	7033	2932.938680920321	5166.159548659062	3349.390506300723	7965.2027524072	5309.052703649241	4527.940913925961	4212.939968872556	4172.991549497777	4666.311259486377	3887.1726609460147	2649.5688714470502	5089.118889309372	0.35832471813584865
ENSDARG00000069017	0.7314191626319733	0.9801310474101005	-0.10520619206466093	21	40839857	40880353	-1	protein_coding	elnb	elastin b [Source:ZFIN;Acc:ZDB-GENE-061212-2]	83	190	245	61	103	169	77	100	113	94	215	318	91.58536889254577	149.01629182408107	236.96236616912418	81.3183879325254	91.70424760621698	158.43105889306156	80.87668352111363	116.82507137451782	163.65399513406598	76.29864901418362	203.23129053197138	230.10661265468224	0.35222074605065334
ENSDARG00000098256	0.053551943255626774	0.6331337890902848	0.4335072744977328	12	43730276	43819253	-1	protein_coding	si:ch73-329n5.6	si:ch73-329n5.6 [Source:ZFIN;Acc:ZDB-GENE-131121-171]	868	614	917	721	1064	996	936	625	367	415	815	657	957.7843397437317	481.5579114736093	886.9162848044363	961.1566835959148	947.3137810972318	933.7120393934279	983.1243607241865	730.1566960907363	531.5134178247984	336.850418520066	770.3883803886357	475.4089450129756	0.3511045013032069
ENSDARG00000097728	0.9885150390114931	0.9988757182040141	0.026973298805642035	4	29139757	29142639	-1	lincRNA	CR388132.1	NA	54	1	0	0	39	140	1	0	0	115	76	77	59.58566168912616	0.7842962727583214	0	0	34.72296754021808	131.24466417176697	1.050346539235242	0	0	93.34409187905443	71.83989804851082	55.71763891324067	0.34504574628748624
ENSDARG00000056909	0.4758412654768734	0.9502996108190519	0.4254327428375406	24	33552198	33578392	-1	protein_coding	LO018309.1	epidermal growth factor receptor-like [Source:NCBI gene;Acc:571431]	224	112	447	350	507	533	271	279	316	59	64	623	247.17015219193075	87.84118254893198	432.3354190922388	466.58091436694895	451.39857802283507	499.6671857396557	284.6439121327506	325.9419491349047	457.65188019791907	47.88957757273228	60.496756251377526	450.80635120712907	0.3432935642365152
ENSDARG00000099351	0.033813878290327844	0.5306828542798916	-0.4608993749756198	20	6808774	6812688	-1	protein_coding	igfbp1a	insulin-like growth factor binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-021231-1]	281	381	264	411	313	274	535	235	294	695	329	740	310.06612841934174	298.8168799209204	255.33903946387258	547.8993022994744	278.6740728227759	256.8645570218868	561.9353984908545	274.53891773011685	425.7900404373044	564.1229900516768	310.9911376047376	535.468218127248	0.3412920678408408
ENSDARG00000006588	0.2706844306621492	0.8989265589376855	0.6125544475892569	1	45173421	45177401	-1	protein_coding	zgc:111983	zgc:111983 [Source:ZFIN;Acc:ZDB-GENE-050417-335]	2135	6402	1292	1617	6021	2135	1528	659	3376	856	2748	1814	2355.84051307934	5021.064738198773	1249.6137840428917	2155.603824375304	5360.691988709053	2001.4811286194463	1604.9295119514497	769.8772203580725	4889.344137810679	694.804718682353	2597.5794715435227	1312.6207401119295	0.3402111049060555
ENSDARG00000093405	0.7958269789445422	0.985221619160035	-0.18947846210655936	3	32961488	32965848	-1	protein_coding	casp6a	caspase 6, apoptosis-related cysteine peptidase a [Source:ZFIN;Acc:ZDB-GENE-030825-4]	0	114	141	105	100	170	149	104	47	77	173	177	0	89.40977509444863	136.37425971365923	139.9742743100847	89.03325010312328	159.36852078000274	156.50163434605105	121.49807422949853	68.06847585222214	62.49995717119297	163.53029424200489	128.07820893043635	0.33861370315118094
ENSDARG00000091209	0.182252213362457	0.8509848302467763	0.6106008962155506	10	36650222	36656693	1	protein_coding	ucp3	uncoupling protein 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1317]	1016	380	525	1022	335	297	614	417	285	353	464	361	1121.0931902991144	298.03258364816213	507.77649893383756	1362.416269951491	298.261387845463	278.42618042153424	644.9127750904386	487.1605476317393	412.75565144432574	286.5257776809236	438.60148282248707	261.2216577620764	0.33271260601017366
ENSDARG00000093323	0.7060814730805771	0.9767093268210613	1.092261094344477	1	58091659	58102982	1	protein_coding	si:ch211-114l13.1	si:ch211-114l13.1 [Source:ZFIN;Acc:ZDB-GENE-070424-109]	0	0	0	45	0	48	0	0	0	57	3	0	0	0	0	59.98897470432201	0	44.99817057317725	0	0	0	46.2662020617922	2.8357854492833217	0	0.3269217674972201
ENSDARG00000068621	0.7677621381777059	0.9820709182336177	0.34896089923493573	15	42741272	42760110	-1	protein_coding	si:ch211-181d7.3	si:ch211-181d7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-30]	196	285	0	307	191	335	0	134	199	161	154	450	216.2738831679394	223.52443773612157	0	409.2581163161524	170.05350769696548	314.04973212529956	0	156.54559564185388	288.2048232891959	130.68172863067622	145.57031972987718	325.62256507738056	0.3268318725266757
ENSDARG00000033539	0.6002650088131167	0.9692516360940507	0.13654322484244438	20	25618114	25631256	-1	protein_coding	paics	phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase [Source:ZFIN;Acc:ZDB-GENE-030131-9762]	1775	2940	2987	3911	2913	3665	2906	2918	1574	4279	2889	2471	1958.6027684851656	2305.8310419094646	2889.00648060071	5213.708445968964	2593.5385755039815	3435.797815639471	3052.3070430176135	3408.95558270843	2279.5698083276093	3473.211905656295	2730.861387659839	1788.0296851249052	0.3263522115075454
ENSDARG00000043701	3.1301896840635276e-22	7.069220382489071e-19	2.1128835398916266	8	7033049	7052493	1	protein_coding	gpd1a	glycerol-3-phosphate dehydrogenase 1a [Source:ZFIN;Acc:ZDB-GENE-050417-209]	332	440	449	301	347	350	49	60	118	96	80	90	366.3414755701831	345.0903600136614	434.2698057548439	401.2595863555761	308.9453778578378	328.11166042941744	51.46698042252686	70.09504282471069	170.8953223523875	77.9220245251237	75.62094531422191	65.12451301547611	0.3256775210235885
ENSDARG00000096990	0.6200680154715438	0.9692516360940507	-0.23682523843821468	15	46344655	46355392	1	protein_coding	si:ch1073-340i21.2	si:ch1073-340i21.2 [Source:ZFIN;Acc:ZDB-GENE-131121-430]	161	215	236	41	85	70	267	163	44	198	162	83	177.65354688795023	168.6236986430391	228.25762618740126	54.65662139727117	75.6782625876548	65.62233208588349	280.44252597580964	190.42486634046404	63.723679521229236	160.71417558306763	153.13241426129937	60.05927311427241	0.32155276630029594
ENSDARG00000060797	4.3961569329319377e-4	0.042794313867816756	-0.6604020674809037	6	39737408	39765546	-1	protein_coding	pfkmb	phosphofructokinase, muscle b [Source:ZFIN;Acc:ZDB-GENE-081114-1]	337	411	459	248	447	259	397	326	526	922	605	630	371.8586664673244	322.3457681036701	443.9417390678694	330.6059050371524	397.9786279609611	242.8026287177689	416.98757607639106	380.84973268092807	761.7876233674222	748.3761105433756	571.8833989388032	455.8715911083328	0.3204449221802341
ENSDARG00000036171	0.11670483906997828	0.7792260685318455	0.34514341527343595	14	38654300	38656463	1	protein_coding	rnasel3	ribonuclease like 3 [Source:NCBI gene;Acc:798787]	944	622	717	412	384	589	370	564	338	576	568	477	1041.6456413802796	487.83228165567584	693.4776185439267	549.232390626237	341.8876803959934	552.1650514083625	388.62821951703955	658.8934025522805	489.51371995853367	467.5321471507422	536.9087117309756	345.1599189820234	0.3200545848436276
ENSDARG00000055723	0.005881704103424251	0.22667645984937418	-1.0488629355985906	8	4798158	4800911	1	protein_coding	hsp70l	heat shock cognate 70-kd protein, like [Source:ZFIN;Acc:ZDB-GENE-050321-1]	56	24	58	14	28	98	105	80	110	117	62	68	61.79253804798269	18.82311054619971	56.09721321554777	18.66323657467796	24.92931002887452	91.87126492023688	110.28638661970041	93.46005709961425	159.3091988030731	94.96746738999451	58.60623261852198	49.20518761169306	0.3194794257373761
ENSDARG00000020084	0.58581582024395	0.9692516360940507	0.21402064999422823	16	31530762	31598771	-1	protein_coding	tg	thyroglobulin [Source:ZFIN;Acc:ZDB-GENE-030519-1]	164	154	111	185	105	49	130	107	61	89	74	264	180.963861426235	120.78162600478149	107.3584597745828	246.6213404511016	93.48491260827944	45.93563246011844	136.54505010058145	125.00282637073407	88.34419206352234	72.24021023683343	69.94937441565527	191.03190484539658	0.31886933327484296
ENSDARG00000042667	0.001571819711898543	0.10519739524730527	-0.7030404723534246	22	15898221	15900919	1	protein_coding	klf2a	Kruppel-like factor 2a [Source:ZFIN;Acc:ZDB-GENE-011109-1]	504	458	302	262	292	313	685	490	622	572	432	516	556.1328424318442	359.2076929233112	292.0923860533694	349.2691416118304	259.97709030112	293.4255706125933	719.4873793761408	572.4428497351373	900.821105959195	464.28539612886203	408.3531046967983	373.3805412887297	0.3155687245896065
ENSDARG00000060316	0.01773752200877663	0.39466423354306546	0.5830167615511206	6	41503854	41506749	1	protein_coding	cish	cytokine inducible SH2-containing protein [Source:ZFIN;Acc:ZDB-GENE-050907-1]	375	471	194	404	224	310	275	168	120	216	334	252	413.7893172855984	369.40354446916933	187.63550627269424	538.5676840121354	199.43448023099617	290.6131849517697	288.8452982896915	196.26611990918994	173.7918532397161	175.32455518152832	315.7174466868765	182.3486364433331	0.312427607731022
ENSDARG00000039682	0.5597551115421111	0.963350989884724	0.8499909447869123	20	7070634	7080470	-1	protein_coding	si:ch211-121a2.2	si:ch211-121a2.2 [Source:ZFIN;Acc:ZDB-GENE-070705-21]	0	1	18	22	173	32	0	0	26	53	23	36	0	0.7842962727583214	17.409479963445857	29.32794318877965	154.02752267840327	29.998780382118163	0	0	37.65490153527182	43.01945103991204	21.7410217778388	26.04980520619044	0.31183302633847343
ENSDARG00000102175	0.01615851045824989	0.3748240126110721	-2.1200460043320657	16	50289916	50292583	1	protein_coding	hamp	hepcidin antimicrobial peptide [Source:NCBI gene;Acc:402837]	25	10	6	4	24	26	6	8	132	38	10	214	27.58595448570656	7.842962727583213	5.803159987815286	5.3323533070508455	21.36798002474959	24.374009060471007	6.302079235411452	9.346005709961425	191.1710385636877	30.844134707861464	9.45261816427774	154.85161983679873	0.3117796034323735
ENSDARG00000097118	0.5087339667957438	0.9590345807456763	-0.18929187070886516	2	342478	344595	-1	lincRNA	CU693494.2	NA	3039	7763	6544	4136	6342	8456	6068	6923	7766	4354	4903	8117	3353.3486272824894	6088.491965422849	6329.313160043872	5513.653319490574	5646.488721540079	7927.177715974725	6373.502800079448	8087.799691257868	11247.22943549696	3534.088487316548	4634.618685945376	5873.507468295773	0.31057389098489613
ENSDARG00000103826	0.6431114265125166	0.9695377108480284	0.14479342609752435	18	402048	423921	1	protein_coding	gpib	glucose-6-phosphate isomerase b [Source:ZFIN;Acc:ZDB-GENE-020513-3]	1314	1850	798	1307	663	1264	1170	549	471	1915	1445	1420	1449.9177677687367	1450.9481046028945	771.820278379433	1742.3464430788638	590.2904481837073	1184.9518250936676	1228.9054509052332	641.3696418461028	682.1330239658856	1554.3820517251238	1365.9033247381333	1027.5200942441786	0.31013036470923205
ENSDARG00000090901	0.4628301722315201	0.9482465462865	0.4813655022092419	3	58197025	58205045	-1	protein_coding	si:ch211-256e16.11	si:ch211-256e16.11 [Source:ZFIN;Acc:ZDB-GENE-131127-41]	17	380	166	235	289	124	232	132	107	16	144	183	18.758449050280458	298.03258364816213	160.55409299622292	313.27575678923716	257.30609279802627	116.24527398070789	243.68039710257614	154.20909421436352	154.9644024720802	12.987004087520617	136.11770156559945	132.4198431314681	0.3085156366588646
ENSDARG00000117636	0.006631415076031082	0.2407779390306848	2.902160459216978	1	59454067	59492590	-1	lincRNA	FP236157.7	NA	6	0	8	46	3	75	1	5	3	6	1	4	6.620629076569574	0	7.737546650420382	61.322063031084724	2.6709975030936985	70.30964152058945	1.050346539235242	5.84125356872589	4.344796330992902	4.8701265328202314	0.9452618164277738	2.894422800687827	0.3069781414099515
ENSDARG00000104899	5.0488780186992934e-39	5.701193058715242e-35	6.4627263137577	8	7828414	7848287	1	processed_transcript	CR931813.2	NA	152	308	349	173	144	90	2	1	0	5	5	1	167.72260327309587	241.56325200956297	337.55047262458913	230.62428052994906	128.20788014849754	84.37156982470734	2.100693078470484	1.168250713745178	0	4.058438777350193	4.72630908213887	0.7236057001719568	0.30567504507699966
ENSDARG00000100872	1.734421631720744e-11	1.1520640626700377e-8	1.7476762972013125	24	9298198	9299478	1	protein_coding	otud1	OTU deubiquitinase 1 [Source:ZFIN;Acc:ZDB-GENE-170421-2]	204	267	138	293	215	133	81	49	40	98	61	57	225.1013886033655	209.4071048264718	133.4726797197516	390.5948797414744	191.42148772171507	124.68243096317862	85.0780696780546	57.24428497351373	57.93061774657203	79.54540003606378	57.660970802094205	41.24552490980154	0.30500162090971344
ENSDARG00000037894	0.011624808123774224	0.3261300207047417	0.6191966933160725	3	36859701	36892651	1	protein_coding	ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:ZFIN;Acc:ZDB-GENE-050114-1]	654	447	242	205	326	349	180	203	247	318	212	263	721.6485693460836	350.58043392296963	234.06078617521655	273.28310698635585	290.2483953361819	327.17419854247623	189.06237706234356	237.15489489027118	357.72156458508226	258.11670623947225	200.39550508268806	190.30829914522462	0.30112885802707756
ENSDARG00000105422	0.1443345677976248	0.8199836741591988	-0.8454405911099624	5	15841523	15851953	-1	protein_coding	si:dkey-1k23.3	si:dkey-1k23.3 [Source:ZFIN;Acc:ZDB-GENE-160113-121]	57	50	90	214	69	148	157	24	212	291	299	264	62.895976227410955	39.214813637916066	87.04739981722929	285.2809019272202	61.43294257115507	138.74435926729652	164.904406659933	28.038017129884278	307.03227405683174	236.20113684178122	282.6332831119044	191.03190484539658	0.2999251970263602
ENSDARG00000059914	0.0832197650173115	0.7108302470313778	1.0207866756270714	3	58379450	58416968	1	protein_coding	sdr42e2	short chain dehydrogenase/reductase family 42E, member 2 [Source:ZFIN;Acc:ZDB-GENE-101203-3]	29	86	107	185	58	78	68	80	22	17	60	22	31.999707203419607	67.44947945721563	103.4896864493726	246.6213404511016	51.639285059811506	73.12202718141303	71.42356466799646	93.46005709961425	31.861839760614618	13.798691842990655	56.71570898566643	15.919325403783049	0.2996445467218166
ENSDARG00000113274	0.8183415689847153	0.9860727873292866	-0.11495568570304363	13	835390	840787	1	protein_coding	AL929536.3	NA	95	139	184	166	96	114	87	93	120	268	276	27	104.82662704568492	109.01718191340666	177.96357295966877	221.29266224261008	85.47192009899835	106.87065511129596	91.38014891346606	108.64731637830157	173.7918532397161	217.53231846597032	260.8922613340656	19.53735390464283	0.29749093530534615
ENSDARG00000104329	1.0376229604994885e-4	0.014032141880191886	0.8092143606316823	8	19514294	19520341	1	protein_coding	si:ch73-281k2.5	si:ch73-281k2.5 [Source:ZFIN;Acc:ZDB-GENE-141222-10]	211	385	522	191	267	361	210	187	151	157	139	215	232.82545585936336	301.95406501195373	504.8749189399299	254.61987041167785	237.71877777533916	338.42374118577055	220.57277323940082	218.46288347034832	218.68808199330942	127.43497760879606	131.39139248346058	155.5752255369707	0.29302280074779724
ENSDARG00000091801	0.27543050529518326	0.8989265589376855	0.6620202480345496	16	51244297	51254694	-1	protein_coding	serpinb14	serpin peptidase inhibitor, clade B (ovalbumin), member 14 [Source:ZFIN;Acc:ZDB-GENE-050506-148]	357	236	319	412	39	172	152	185	20	377	172	217	393.92743005588966	185.09392037096384	308.5346726855127	549.232390626237	34.72296754021808	161.24344455388513	159.6526739637568	216.12638204285795	28.965308873286016	306.0062838122045	162.5850324255771	157.0224369373146	0.2924147842879773
ENSDARG00000058225	0.24921859132211413	0.8892405379758439	-1.8426019571619248	11	16139897	16152400	-1	protein_coding	arpc4l	actin related protein 2/3 complex, subunit 4, like [Source:ZFIN;Acc:ZDB-GENE-040808-18]	316	4	1	2	8	1	2	307	2	640	442	3	348.6864646993309	3.1371850910332855	0.9671933313025477	2.6661766535254228	7.122660008249863	0.9374618869411926	2.100693078470484	358.6529691197697	2.8965308873286015	519.4801635008247	417.80572286107605	2.1708171005158703	0.2908946395746685
ENSDARG00000087390	0.2084488157568058	0.8705544310269426	-0.548070460461606	3	55131289	55132052	1	protein_coding	hbbe1.3	hemoglobin, beta embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-131120-128]	138	446	349	231	286	119	545	343	74	384	651	284	152.2744687611002	349.79613765021134	337.55047262458913	307.94340348218634	254.6350952949326	111.55796454600193	572.4388638832069	400.7099948145961	107.17164283115825	311.6880981004948	615.3654424944808	205.50401884883573	0.28991944814890735
ENSDARG00000002259	0.20434541274972592	0.8705544310269426	0.8590154727371438	12	4338298	4346085	-1	protein_coding	ca15c	carbonic anhydrase XV c [Source:ZFIN;Acc:ZDB-GENE-061013-737]	0	68	45	81	85	108	43	32	29	35	32	38	0	53.33214654756585	43.523699908614645	107.98015446777961	75.6782625876548	101.2458837896488	45.164901187115404	37.3840228398457	41.999697866264725	28.40907144145135	30.248378125688763	27.497016606534356	0.28815761052238403
ENSDARG00000069018	0.2877007589312966	0.902894582266496	0.40352894013456997	2	22150134	22152797	-1	protein_coding	cyp7a1	cytochrome P450, family 7, subfamily A, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1296]	792	1468	309	607	1639	1196	856	285	579	1307	783	620	873.9230381071837	1151.3469284092157	298.8627393724872	809.1846143449658	1459.2549691901906	1121.2044167816664	899.0966375853671	332.9514534173758	838.5456918816301	1060.8758963993405	740.140002262947	448.6355341066132	0.28673440643569276
ENSDARG00000071024	0.6368669952780682	0.9695377108480284	-0.12978695520008263	22	30502555	30545975	1	protein_coding	zgc:171679	zgc:171679 [Source:ZFIN;Acc:ZDB-GENE-071004-95]	139	218	281	114	350	370	125	298	278	218	208	398	153.37790694052848	170.97658746131404	271.7813260960159	151.9720692509491	311.6163753609315	346.86089816824125	131.29331740440526	348.13871269606307	402.6177933386756	176.94793069246842	196.61445781697697	287.9950686684388	0.2864529863215778
ENSDARG00000102406	0.977138712252289	0.9985685738171153	0.00998777875857527	13	1430094	1534879	1	protein_coding	si:ch211-165e15.1	si:ch211-165e15.1 [Source:ZFIN;Acc:ZDB-GENE-081028-59]	176	252	291	76	206	333	206	230	159	83	303	269	194.20511957937416	197.64266073509697	281.4532594090414	101.31471283396606	183.40849521243396	312.17480835141714	216.37138708245985	268.697664161391	230.27420554262383	67.3700837040132	286.4143303776155	194.64993334625638	0.28485084913499287
ENSDARG00000091187	0.5907057412441942	0.9692516360940507	-0.12732681541350477	21	37049427	37075542	-1	protein_coding	BX649250.2	ubiquitin interaction motif containing 1 [Source:NCBI gene;Acc:100535018]	481	676	311	433	341	328	546	472	194	729	276	722	530.7537643049942	530.1842803846253	300.79712603509233	577.227245488254	303.6033828516504	307.48749891671116	573.4892104224422	551.4143368877241	280.9634960708743	591.7203737376581	260.8922613340656	522.4433155241528	0.28209229484272613
ENSDARG00000042010	0.7041841970022618	0.9767093268210613	0.12043139090610715	16	54450407	54455573	-1	protein_coding	pklr	pyruvate kinase L/R [Source:ZFIN;Acc:ZDB-GENE-010907-1]	5336	6953	5656	2803	3400	3036	3455	6774	2049	3413	3224	5498	5887.946125429207	5453.211984488608	5470.4454818472095	3736.64657991588	3027.130503506192	2846.1342887534606	3628.9472930577613	7913.7303349098365	2967.495894068152	2770.2903094192416	3047.524096163143	3978.3841395454183	0.281433589586125
ENSDARG00000073820	0.49776201722777275	0.9547794607150509	0.3651081344424929	14	11504504	11507426	-1	protein_coding	zgc:174917	zgc:174917 [Source:ZFIN;Acc:ZDB-GENE-070928-42]	210	299	210	144	149	184	303	15	191	132	130	89	231.72201767993508	234.50458555473807	203.110599573535	191.96471905383044	132.6595426536537	172.49298719717945	318.25500138827834	17.523760706177672	276.61869973988144	107.1427837220451	122.8840361356106	64.40090731530415	0.2805278701302857
ENSDARG00000025311	0.6151539275898601	0.9692516360940507	0.26910941370752145	17	21833719	21859164	-1	protein_coding	cuzd1.2	CUB and zona pellucida-like domains 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-131119-30]	117	230	201	108	100	57	199	134	89	18	103	70	129.1022669931067	180.38814273441392	194.4058595918121	143.97353929037283	89.03325010312328	53.43532755564798	209.01896130781316	156.54559564185388	128.89562448612276	14.610379598460694	97.36196709206071	50.65239901203697	0.27921963266138466
ENSDARG00000102440	0.47406241587384224	0.9498338895899939	0.38867814259100975	KN150605.1	65045	76149	1	protein_coding	CABZ01070852.1	NA	164	62	50	32	171	243	46	25	44	148	147	185	180.963861426235	48.62636891101592	48.359666565127384	42.658826456406764	152.24685767634082	227.8032385267098	48.31594080482113	29.206267843629455	63.723679521229236	120.12978780956571	138.95348701488277	133.867054531812	0.2784507346186993
ENSDARG00000079463	0.4977601179214732	0.9547794607150509	-0.5035306704186213	7	19509888	19526721	-1	protein_coding	man2b2	mannosidase, alpha, class 2B, member 2 [Source:ZFIN;Acc:ZDB-GENE-140106-166]	19	167	33	22	166	23	19	17	94	268	38	157	20.965325409136984	130.97747755063966	31.917379932984073	29.32794318877965	147.79519517118464	21.56162339964743	19.9565842454696	19.86026213366803	136.13695170444427	217.53231846597032	35.91994902425541	113.60609492699722	0.27653580260853144
ENSDARG00000093584	0.9903241458187197	0.999044584197773	-0.0033623243492226164	13	22675802	22678102	1	protein_coding	zgc:193505	zgc:193505 [Source:ZFIN;Acc:ZDB-GENE-030131-7103]	598	897	752	1073	811	500	603	586	438	1588	737	1078	659.8560312981009	703.5137566642143	727.3293851395159	1430.4037746163892	722.0596583363298	468.73094347059634	633.3589631588509	684.5949182546744	634.3402643249638	1288.9601556864213	696.6579587072694	780.0469447853694	0.2746251680264212
