ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
5161	"ENSDARG00000092826"	"BX248511.1"	chr10	-	9537629	9537975	9537629	9537640	9537918	9537975
5162	"ENSDARG00000014731"	"cacybp"	chr2	+	35598608	35598819	35598608	35598625	35598724	35598819
5163	"ENSDARG00000012982"	"nf1a"	chr15	-	30880288	30880713	30880288	30880455	30880577	30880713
5164	"ENSDARG00000018914"	"hnrnpk"	chr8	-	49748672	49749169	49748672	49749027	49749107	49749169
5165	"ENSDARG00000018914"	"hnrnpk"	chr8	-	49749107	49749293	49749107	49749169	49749261	49749293
5166	"ENSDARG00000091306"	"kcnn1a"	chr2	-	24416738	24417197	24416738	24416808	24417010	24417197
5167	"ENSDARG00000091306"	"kcnn1a"	chr2	-	24427546	24427919	24427546	24427651	24427780	24427919
5168	"ENSDARG00000058463"	"ndufab1a"	chr1	-	9121326	9121708	9121326	9121430	9121579	9121708
5169	"ENSDARG00000058463"	"ndufab1a"	chr1	-	9121326	9121708	9121326	9121436	9121579	9121708
5170	"ENSDARG00000017423"	"patl1"	chr1	-	52782133	52782443	52782133	52782270	52782362	52782443
5171	"ENSDARG00000017423"	"patl1"	chr1	-	52782133	52782443	52782133	52782271	52782362	52782443
5172	"ENSDARG00000103889"	"mettl17"	chr2	-	37827667	37828054	37827667	37827764	37827906	37828054
5173	"ENSDARG00000103889"	"mettl17"	chr2	-	37833137	37833375	37833137	37833204	37833293	37833375
5174	"ENSDARG00000103889"	"mettl17"	chr2	-	37834417	37834801	37834417	37834567	37834668	37834801
5175	"ENSDARG00000013329"	"ttc5"	chr7	+	19534232	19534429	19534232	19534284	19534372	19534429
5176	"ENSDARG00000020607"	"emc3"	chr6	-	42374755	42375052	42374755	42374849	42374958	42375052
5177	"ENSDARG00000020607"	"emc3"	chr6	-	42374958	42375179	42374958	42375052	42375136	42375179
5178	"ENSDARG00000020607"	"emc3"	chr6	-	42375136	42375465	42375136	42375179	42375273	42375465
5179	"ENSDARG00000020607"	"emc3"	chr6	-	42375136	42375465	42375136	42375190	42375273	42375465
5180	"ENSDARG00000091833"	"sv2"	chr25	+	6051495	6051849	6051495	6051551	6051687	6051849
5181	"ENSDARG00000091833"	"sv2"	chr25	+	6057047	6057412	6057047	6057146	6057352	6057412
5182	"ENSDARG00000058062"	"magt1"	chr14	-	12376840	12377108	12376840	12376931	12377006	12377108
5183	"ENSDARG00000009194"	"col16a1"	chr19	-	38475512	38475827	38475512	38475590	38475682	38475827
5184	"ENSDARG00000009194"	"col16a1"	chr19	-	38482180	38482405	38482180	38482208	38482315	38482405
5185	"ENSDARG00000009194"	"col16a1"	chr19	-	38482180	38482540	38482180	38482405	38482489	38482540
5186	"ENSDARG00000009194"	"col16a1"	chr19	-	38524873	38525308	38524873	38524915	38525209	38525308
5187	"ENSDARG00000009194"	"col16a1"	chr19	-	38524873	38525308	38524873	38524915	38525215	38525308
5188	"ENSDARG00000009194"	"col16a1"	chr19	-	38525209	38525506	38525209	38525308	38525452	38525506
5189	"ENSDARG00000010381"	"rnf2"	chr2	+	23358216	23358523	23358216	23358221	23358351	23358523
5190	"ENSDARG00000010381"	"rnf2"	chr2	+	23358216	23358523	23358216	23358234	23358351	23358523
5191	"ENSDARG00000097275"	"si:ch211-147g22.4"	chr25	+	10849558	10850238	10849558	10849815	10850117	10850238
5192	"ENSDARG00000097275"	"si:ch211-147g22.4"	chr25	+	10850117	10850605	10850117	10850238	10850323	10850605
5193	"ENSDARG00000097275"	"si:ch211-147g22.4"	chr25	+	10850323	10850735	10850323	10850605	10850682	10850735
5194	"ENSDARG00000055900"	"zswim5"	chr2	+	27538236	27538672	27538236	27538407	27538508	27538672
5195	"ENSDARG00000099617"	"sdr39u1"	chr2	+	37817851	37818118	37817851	37817904	37818035	37818118
5196	"ENSDARG00000099617"	"sdr39u1"	chr2	+	37818035	37818370	37818035	37818118	37818252	37818370
5197	"ENSDARG00000099617"	"sdr39u1"	chr2	+	37818035	37818370	37818035	37818118	37818288	37818370
5198	"ENSDARG00000005754"	"ptprfb"	chr2	-	17677426	17677585	17677426	17677453	17677535	17677585
5199	"ENSDARG00000055903"	"luc7l"	chr24	+	39641144	39641580	39641144	39641211	39641495	39641580
5200	"ENSDARG00000055903"	"luc7l"	chr24	+	39641495	39641795	39641495	39641576	39641676	39641795
5201	"ENSDARG00000055903"	"luc7l"	chr24	+	39641495	39641795	39641495	39641576	39641766	39641795
5202	"ENSDARG00000055903"	"luc7l"	chr24	+	39646754	39647071	39646754	39646821	39647006	39647071
5203	"ENSDARG00000068551"	"elovl8a"	chr2	+	27403299	27403751	27403299	27403497	27403659	27403751
5204	"ENSDARG00000029003"	"eif1axa"	chr5	-	24004008	24004303	24004008	24004100	24004248	24004303
5205	"ENSDARG00000070109"	"ncapg"	chr1	+	23560166	23560575	23560166	23560234	23560457	23560575
5206	"ENSDARG00000070109"	"ncapg"	chr1	+	23561981	23562385	23561981	23562084	23562189	23562385
5207	"ENSDARG00000070109"	"ncapg"	chr1	+	23563325	23563774	23563325	23563449	23563690	23563774
5208	"ENSDARG00000102569"	"polr3a"	chr12	+	47842136	47842497	47842136	47842250	47842461	47842497
5209	"ENSDARG00000009922"	"dmbx1a"	chr2	-	10188148	10188507	10188148	10188327	10188431	10188507
5210	"ENSDARG00000009922"	"dmbx1a"	chr2	-	10188148	10188507	10188148	10188342	10188431	10188507
5211	"ENSDARG00000006052"	"malt2"	chr22	-	15711747	15712058	15711747	15711789	15711872	15712058
5212	"ENSDARG00000006052"	"malt2"	chr22	-	15711872	15712058	15711872	15711917	15712005	15712058
5213	"ENSDARG00000061786"	"klhl2"	chr1	-	20950915	20951267	20950915	20951038	20951150	20951267
5214	"ENSDARG00000092272"	"BX511161.1"	chr16	-	33582867	33583356	33582867	33582955	33583281	33583356
5215	"ENSDARG00000040310"	"prpf4bb"	chr24	-	11474896	11475324	11474896	11475011	11475133	11475324
5216	"ENSDARG00000040310"	"prpf4bb"	chr24	-	11489979	11490378	11489979	11490135	11490226	11490378
5217	"ENSDARG00000023003"	"ccdc12"	chr16	+	16547134	16547442	16547134	16547212	16547380	16547442
5218	"ENSDARG00000007077"	"ankrd50l"	chr9	+	32860344	32860640	32860344	32860412	32860627	32860640
5219	"ENSDARG00000111474"	"cfap100"	chr6	-	22058104	22058438	22058104	22058172	22058263	22058438
5220	"ENSDARG00000094022"	"AL831745.2"	chr13	-	24605030	24605372	24605030	24605099	24605300	24605372
5221	"ENSDARG00000094022"	"AL831745.2"	chr13	-	24605300	24605639	24605300	24605372	24605576	24605639
5222	"ENSDARG00000059642"	"mtmr14"	chr6	-	21705110	21705565	21705110	21705305	21705489	21705565
5223	"ENSDARG00000059642"	"mtmr14"	chr6	-	21716223	21716482	21716223	21716251	21716421	21716482
5224	"ENSDARG00000059642"	"mtmr14"	chr6	-	21719437	21719689	21719437	21719513	21719647	21719689
5225	"ENSDARG00000059642"	"mtmr14"	chr6	-	21719647	21720015	21719647	21719689	21719906	21720015
5226	"ENSDARG00000052061"	"col4a6"	chr7	-	50926958	50927336	50926958	50927108	50927204	50927336
5227	"ENSDARG00000052061"	"col4a6"	chr7	-	50971564	50971927	50971564	50971600	50971851	50971927
5228	"ENSDARG00000052061"	"col4a6"	chr7	-	51101918	51102220	51101918	51101964	51102127	51102220
5229	"ENSDARG00000075487"	"si:ch211-267e7.3"	chr2	-	20581693	20582044	20581693	20581881	20581963	20582044
5230	"ENSDARG00000075487"	"si:ch211-267e7.3"	chr2	-	20587411	20587767	20587411	20587494	20587691	20587767
5231	"ENSDARG00000077073"	"tanc1a"	chr6	-	12044143	12044364	12044143	12044235	12044328	12044364
5232	"ENSDARG00000114885"	"pxmp4"	chr6	-	2163825	2168371	2163825	2167559	2168065	2168371
5233	"ENSDARG00000088225"	NA	chr6	+	4233024	4233292	4233024	4233095	4233201	4233292
5234	"ENSDARG00000058480"	"chtf18"	chr1	+	9209681	9209977	9209681	9209775	9209846	9209977
5235	"ENSDARG00000035507"	"ddx31"	chr5	+	29715667	29716040	29715667	29715743	29715833	29716040
5236	"ENSDARG00000035507"	"ddx31"	chr5	+	29715833	29716040	29715833	29715877	29715955	29716040
5237	"ENSDARG00000033450"	"nkap"	chr14	-	33419573	33420001	33419573	33419723	33419816	33420001
5238	"ENSDARG00000033450"	"nkap"	chr14	-	33419816	33420120	33419816	33420005	33420094	33420120
5239	"ENSDARG00000042988"	"slc24a2"	chr1	+	12030928	12031163	12030928	12030964	12031060	12031163
5240	"ENSDARG00000042988"	"slc24a2"	chr1	+	12032816	12033053	12032816	12032840	12032976	12033053
5241	"ENSDARG00000042988"	"slc24a2"	chr1	+	12032976	12033225	12032976	12033053	12033150	12033225
5242	"ENSDARG00000037589"	"gid8b"	chr23	+	17509793	17510201	17509793	17509876	17510052	17510201
5243	"ENSDARG00000037589"	"gid8b"	chr23	+	17512033	17512472	17512033	17512165	17512275	17512472
5244	"ENSDARG00000029234"	"stxbp5b"	chr17	-	7266028	7266344	7266028	7266091	7266260	7266344
5245	"ENSDARG00000078659"	"tmem176"	chr1	-	44936443	44936829	44936443	44936560	44936666	44936829
5246	"ENSDARG00000019213"	NA	chr14	+	21195551	21195875	21195551	21195570	21195760	21195875
5247	"ENSDARG00000019213"	NA	chr14	+	21195551	21195875	21195551	21195599	21195760	21195875
5248	"ENSDARG00000093112"	"espnlb"	chr2	+	22788363	22788720	22788363	22788499	22788595	22788720
5249	"ENSDARG00000107534"	"erich2"	chr6	+	3821235	3821625	3821235	3821327	3821452	3821625
5250	"ENSDARG00000077353"	"rerea"	chr23	+	22925201	22925656	22925201	22925389	22925475	22925656
5251	"ENSDARG00000077353"	"rerea"	chr23	+	22925475	22925936	22925475	22925656	22925906	22925936
5252	"ENSDARG00000109830"	NA	chr11	-	18296309	18296522	18296309	18296343	18296479	18296522
5253	"ENSDARG00000109830"	NA	chr11	-	18296309	18296756	18296309	18296522	18296642	18296756
5254	"ENSDARG00000053586"	"creb1a"	chr1	-	33556010	33556395	33556010	33556142	33556296	33556395
5255	"ENSDARG00000060954"	"tmcc1b"	chr11	+	18212121	18212569	18212121	18212168	18212433	18212569
5256	"ENSDARG00000039931"	"slc25a33"	chr23	-	29865406	29865700	29865406	29865473	29865664	29865700
5257	"ENSDARG00000045661"	"irf7"	chr25	-	25548657	25549156	25548657	25548792	25548961	25549156
5258	"ENSDARG00000111509"	"dtwd1"	chr18	+	5455061	5455517	5455061	5455205	5455311	5455517
5259	"ENSDARG00000042780"	"apoba"	chr17	+	30711039	30711520	30711039	30711265	30711352	30711520
5260	"ENSDARG00000042780"	"apoba"	chr17	+	30715830	30716265	30715830	30716006	30716089	30716265
5261	"ENSDARG00000042780"	"apoba"	chr17	+	30725939	30726178	30725939	30726062	30726148	30726178
5262	"ENSDARG00000059914"	"sdr42e2"	chr3	+	58411517	58411681	58411517	58411520	58411607	58411681
5263	"ENSDARG00000079329"	"cop1"	chr2	+	35122355	35122617	35122355	35122410	35122502	35122617
5264	"ENSDARG00000079329"	"cop1"	chr2	+	35122355	35122846	35122355	35122617	35122710	35122846
5265	"ENSDARG00000010701"	"crygs4"	chr9	+	22359918	22360296	22359918	22359974	22360057	22360296
5266	"ENSDARG00000019507"	"mcm5"	chr3	+	26005024	26005445	26005024	26005194	26005274	26005445
5267	"ENSDARG00000019507"	"mcm5"	chr3	+	26007470	26007835	26007470	26007647	26007724	26007835
5268	"ENSDARG00000015790"	"atp1b3a"	chr2	-	16562698	16562963	16562698	16562797	16562914	16562963
5269	"ENSDARG00000008105"	"mettl2a"	chr3	+	19673198	19673555	19673198	19673378	19673466	19673555
5270	"ENSDARG00000008105"	"mettl2a"	chr3	+	19676742	19677031	19676742	19676803	19676880	19677031
5271	"ENSDARG00000036833"	"upp2"	chr9	-	16108144	16108536	16108144	16108303	16108425	16108536
5272	"ENSDARG00000052304"	"uqcrc1"	chr6	+	22348157	22348518	22348157	22348318	22348417	22348518
5273	"ENSDARG00000052304"	"uqcrc1"	chr6	+	22349463	22349726	22349463	22349552	22349646	22349726
5274	"ENSDARG00000074933"	"polg2"	chr6	+	23018509	23018900	23018509	23018586	23018759	23018900
5275	"ENSDARG00000074933"	"polg2"	chr6	+	23018759	23019079	23018759	23018900	23018999	23019079
5276	"ENSDARG00000010586"	"tex9"	chr7	-	34502445	34502822	34502445	34502522	34502614	34502822
5277	"ENSDARG00000010586"	"tex9"	chr7	-	34502614	34502822	34502614	34502663	34502744	34502822
5278	"ENSDARG00000090418"	"wdsub1"	chr6	+	12012752	12013106	12012752	12012846	12013027	12013106
5279	"ENSDARG00000090418"	"wdsub1"	chr6	+	12016313	12016525	12016313	12016347	12016418	12016525
5280	"ENSDARG00000101293"	NA	chr6	-	25318712	25319134	25318712	25318855	25318938	25319134
5281	"ENSDARG00000101293"	NA	chr6	-	25318938	25319134	25318938	25319015	25319105	25319134
5282	"ENSDARG00000100374"	"txnrd3"	chr6	-	1177558	1177939	1177558	1177746	1177831	1177939
5283	"ENSDARG00000039256"	"spega"	chr6	+	21130883	21131297	21130883	21130998	21131107	21131297
5284	"ENSDARG00000039256"	"spega"	chr6	+	21135439	21135739	21135439	21135555	21135634	21135739
5285	"ENSDARG00000039256"	"spega"	chr6	+	21143043	21143419	21143043	21143193	21143313	21143419
5286	"ENSDARG00000039256"	"spega"	chr6	+	21143277	21143699	21143277	21143419	21143501	21143699
5287	"ENSDARG00000039256"	"spega"	chr6	+	21143557	21143855	21143557	21143699	21143797	21143855
5288	"ENSDARG00000039256"	"spega"	chr6	+	21143557	21144043	21143557	21143855	21143965	21144043
5289	"ENSDARG00000039256"	"spega"	chr6	+	21148859	21149204	21148859	21148976	21149067	21149204
5290	"ENSDARG00000039256"	"spega"	chr6	+	21148859	21149204	21148859	21148976	21149072	21149204
5291	"ENSDARG00000039256"	"spega"	chr6	+	21149072	21149450	21149072	21149204	21149327	21149450
5292	"ENSDARG00000039256"	"spega"	chr6	+	21149072	21149450	21149072	21149235	21149327	21149450
5293	"ENSDARG00000039256"	"spega"	chr6	+	21149345	21149776	21149345	21149450	21149611	21149776
5294	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14864149	14864461	14864149	14864329	14864407	14864461
5295	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14864149	14864607	14864149	14864461	14864562	14864607
5296	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14864572	14864753	14864572	14864607	14864699	14864753
5297	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14866173	14866360	14866173	14866218	14866307	14866360
5298	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14866307	14866538	14866307	14866361	14866501	14866538
5299	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14866929	14867193	14866929	14866983	14867174	14867193
5300	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14866929	14867193	14866929	14866983	14867175	14867193
5301	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14867175	14867408	14867175	14867193	14867354	14867408
5302	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14867175	14867408	14867175	14867282	14867354	14867408
5303	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14867175	14867542	14867175	14867408	14867488	14867542
5304	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14867175	14867672	14867175	14867542	14867627	14867672
5305	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14867627	14867820	14867627	14867672	14867774	14867820
5306	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14869525	14869731	14869525	14869601	14869677	14869731
5307	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14869525	14869880	14869525	14869731	14869826	14869880
5308	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14870076	14870548	14870076	14870130	14870372	14870548
5309	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14870372	14870548	14870372	14870417	14870503	14870548
5310	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14873501	14873792	14873501	14873572	14873684	14873792
5311	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14875487	14875746	14875487	14875611	14875692	14875746
5312	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14875487	14875878	14875487	14875746	14875824	14875878
5313	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14876884	14877318	14876884	14876968	14877096	14877318
5314	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877096	14877318	14877096	14877150	14877264	14877318
5315	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877264	14877457	14877264	14877318	14877403	14877457
5316	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877264	14877457	14877264	14877322	14877403	14877457
5317	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877264	14877635	14877264	14877457	14877602	14877635
5318	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877403	14877742	14877403	14877457	14877696	14877742
5319	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877602	14877742	14877602	14877635	14877696	14877742
5320	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877696	14878112	14877696	14877750	14877822	14878112
5321	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877696	14878112	14877696	14877750	14877841	14878112
5322	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877822	14878017	14877822	14877895	14877963	14878017
5323	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877841	14878112	14877841	14877895	14877982	14878112
5324	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877963	14878112	14877963	14878017	14878093	14878112
5325	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14878920	14879351	14878920	14878974	14879058	14879351
5326	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14879058	14879351	14879058	14879112	14879195	14879351
5327	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14879195	14879351	14879195	14879249	14879333	14879351
5328	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14879852	14880320	14879852	14879915	14880310	14880320
5329	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14883049	14883397	14883049	14883114	14883196	14883397
5330	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14883249	14883692	14883249	14883397	14883542	14883692
5331	"ENSDARG00000017037"	"ikbkg"	chr23	-	18580663	18581082	18580663	18580800	18580923	18581082
5332	"ENSDARG00000017037"	"ikbkg"	chr23	-	18586528	18586822	18586528	18586572	18586760	18586822
5333	"ENSDARG00000014569"	"hnrnpr"	chr19	-	80680	80979	80680	80790	80860	80979
5334	"ENSDARG00000014569"	"hnrnpr"	chr19	-	80860	81477	80860	81234	81303	81477
5335	"ENSDARG00000014569"	"hnrnpr"	chr19	-	80860	81477	80860	81234	81321	81477
5336	"ENSDARG00000022280"	"brd2a"	chr19	+	7159045	7159539	7159045	7159248	7159449	7159539
5337	"ENSDARG00000036826"	"ankrd52a"	chr23	-	32371562	32371974	32371562	32371680	32371772	32371974
5338	"ENSDARG00000002830"	"trmt2a"	chr5	-	24538686	24539095	24538686	24538747	24538913	24539095
5339	"ENSDARG00000030408"	"rps26l"	chr6	-	49523490	49523873	49523490	49523621	49523706	49523873
5340	"ENSDARG00000040838"	"dcun1d2a"	chr9	-	34944156	34944604	34944156	34944373	34944494	34944604
5341	"ENSDARG00000016141"	"slc6a2"	chr7	-	35363024	35363454	35363024	35363128	35363252	35363454
5342	"ENSDARG00000094133"	"wu:fc21g02"	chr1	+	44921335	44921804	44921335	44921460	44921717	44921804
5343	"ENSDARG00000107385"	"aars2"	chr22	+	25579717	25580003	25579717	25579826	25579895	25580003
5344	"ENSDARG00000010873"	NA	chr6	+	22107756	22108049	22107756	22107849	22107983	22108049
5345	"ENSDARG00000010873"	NA	chr6	+	22107756	22108049	22107756	22107888	22107983	22108049
5346	"ENSDARG00000010873"	NA	chr6	+	22112021	22112426	22112021	22112132	22112219	22112426
5347	"ENSDARG00000010873"	NA	chr6	+	22112219	22112426	22112219	22112281	22112372	22112426
5348	"ENSDARG00000010873"	NA	chr6	+	22112219	22112426	22112219	22112281	22112374	22112426
5349	"ENSDARG00000020625"	"jak1"	chr6	+	31417264	31417621	31417264	31417476	31417581	31417621
5350	"ENSDARG00000069632"	"emp1"	chr1	+	45324334	45324750	45324334	45324397	45324636	45324750
5351	"ENSDARG00000069632"	"emp1"	chr1	+	45327173	45327508	45327173	45327300	45327372	45327508
5352	"ENSDARG00000036809"	NA	chr7	-	15393329	15393670	15393329	15393443	15393520	15393670
5353	"ENSDARG00000052423"	"ppp1r12c"	chr6	-	21595992	21596309	21595992	21596061	21596258	21596309
5354	"ENSDARG00000052423"	"ppp1r12c"	chr6	-	21595992	21596309	21595992	21596071	21596258	21596309
5355	"ENSDARG00000052423"	"ppp1r12c"	chr6	-	21596258	21596506	21596258	21596309	21596392	21596506
5356	"ENSDARG00000052423"	"ppp1r12c"	chr6	-	21597781	21598132	21597781	21597831	21597953	21598132
5357	"ENSDARG00000052423"	"ppp1r12c"	chr6	-	21597781	21598132	21597781	21597831	21598021	21598132
5358	"ENSDARG00000052423"	"ppp1r12c"	chr6	-	21602492	21602754	21602492	21602539	21602644	21602754
5359	"ENSDARG00000052423"	"ppp1r12c"	chr6	-	21605174	21605453	21605174	21605249	21605337	21605453
5360	"ENSDARG00000009735"	"gigyf2"	chr2	-	48230574	48230925	48230574	48230714	48230884	48230925
5361	"ENSDARG00000009735"	"gigyf2"	chr2	-	48232355	48232654	48232355	48232450	48232552	48232654
5362	"ENSDARG00000009735"	"gigyf2"	chr2	-	48242089	48242384	48242089	48242120	48242343	48242384
5363	"ENSDARG00000009735"	"gigyf2"	chr2	-	48242632	48243097	48242632	48242738	48242990	48243097
5364	"ENSDARG00000061062"	"nemp2"	chr9	+	41466131	41466331	41466131	41466164	41466237	41466331
5365	"ENSDARG00000014273"	"camk2d2"	chr1	-	14187801	14188046	14187801	14187859	14188005	14188046
5366	"ENSDARG00000029252"	"ssb"	chr6	+	3717629	3717884	3717629	3717691	3717780	3717884
5367	"ENSDARG00000029252"	"ssb"	chr6	+	3720665	3721108	3720665	3720840	3721001	3721108
5368	"ENSDARG00000029252"	"ssb"	chr6	+	3720665	3721108	3720665	3720840	3721005	3721108
5369	"ENSDARG00000006757"	"klhl41b"	chr6	+	3685211	3685570	3685211	3685387	3685462	3685570
5370	"ENSDARG00000006757"	"klhl41b"	chr6	+	3685211	3685570	3685211	3685393	3685462	3685570
5371	"ENSDARG00000076312"	"myot"	chr14	-	12229052	12229484	12229052	12229133	12229348	12229484
5372	"ENSDARG00000076312"	"myot"	chr14	-	12279184	12279450	12279184	12279304	12279426	12279450
5373	"ENSDARG00000026406"	"anxa5a"	chr14	+	46430042	46430313	46430042	46430136	46430221	46430313
5374	"ENSDARG00000026406"	"anxa5a"	chr14	+	46430042	46430313	46430042	46430136	46430230	46430313
5375	"ENSDARG00000079457"	"faap100"	chr12	+	26543197	26543567	26543197	26543318	26543410	26543567
5376	"ENSDARG00000097819"	"znf576.1"	chr16	+	25157174	25157515	25157174	25157313	25157425	25157515
5377	"ENSDARG00000077777"	"tmsb4x"	chr9	+	54178474	54178926	54178474	54178518	54178807	54178926
5378	"ENSDARG00000101618"	"ube2c"	chr6	-	55299510	55299823	55299510	55299628	55299707	55299823
5379	"ENSDARG00000001470"	"mhc1zea"	chr1	-	47120118	47120524	47120118	47120157	47120210	47120524
5380	"ENSDARG00000001470"	"mhc1zea"	chr1	-	47120118	47120524	47120118	47120157	47120245	47120524
5381	"ENSDARG00000020364"	"fbp1b"	chr5	+	35460812	35461217	35460812	35460969	35461092	35461217
5382	"ENSDARG00000020364"	"fbp1b"	chr5	+	35461092	35461547	35461092	35461217	35461427	35461547
5383	"ENSDARG00000020364"	"fbp1b"	chr5	+	35461406	35461749	35461406	35461547	35461644	35461749
5384	"ENSDARG00000079377"	"arhgef38"	chr1	+	26432221	26432628	26432221	26432353	26432422	26432628
5385	"ENSDARG00000074356"	"fxn"	chr8	+	11327723	11327980	11327723	11327808	11327903	11327980
5386	"ENSDARG00000086490"	"si:dkey-92f12.2"	chr6	+	48045474	48045816	48045474	48045595	48045661	48045816
5387	"ENSDARG00000086490"	"si:dkey-92f12.2"	chr6	+	48051892	48052151	48051892	48051942	48052107	48052151
5388	"ENSDARG00000086490"	"si:dkey-92f12.2"	chr6	+	48051892	48052355	48051892	48052151	48052237	48052355
5389	"ENSDARG00000086490"	"si:dkey-92f12.2"	chr6	+	48052262	48052650	48052262	48052355	48052431	48052650
5390	"ENSDARG00000075530"	"pigu"	chr6	-	50726110	50726400	50726110	50726209	50726337	50726400
5391	"ENSDARG00000075530"	"pigu"	chr6	-	50726110	50726400	50726110	50726209	50726340	50726400
5392	"ENSDARG00000038027"	"nol12"	chr3	+	1153768	1154056	1153768	1153815	1153919	1154056
5393	"ENSDARG00000079949"	"supt16h"	chr7	+	1617097	1617470	1617097	1617219	1617395	1617470
5394	"ENSDARG00000032725"	"rps27a"	chr6	+	6270685	6270910	6270685	6270763	6270865	6270910
5395	"ENSDARG00000032725"	"rps27a"	chr6	+	6270731	6270930	6270731	6270760	6270865	6270930
5396	"ENSDARG00000032725"	"rps27a"	chr6	+	6270731	6270930	6270731	6270787	6270865	6270930
5397	"ENSDARG00000032725"	"rps27a"	chr6	+	6273053	6273477	6273053	6273183	6273267	6273477
5398	"ENSDARG00000032725"	"rps27a"	chr6	+	6273053	6273519	6273053	6273153	6273267	6273519
5399	"ENSDARG00000117715"	"CR812896.2"	chr14	-	14163074	14163342	14163074	14163143	14163264	14163342
5400	"ENSDARG00000117715"	"CR812896.2"	chr14	-	14163264	14163519	14163264	14163342	14163459	14163519
5401	"ENSDARG00000097613"	"igfn1.3"	chr6	-	46851383	46851764	46851383	46851492	46851635	46851764
5402	"ENSDARG00000097613"	"igfn1.3"	chr6	-	46851383	46851764	46851383	46851494	46851635	46851764
5403	"ENSDARG00000097613"	"igfn1.3"	chr6	-	46851621	46852039	46851621	46851764	46851859	46852039
5404	"ENSDARG00000013669"	"napba"	chr17	-	4309886	4310095	4309886	4309926	4310017	4310095
5405	"ENSDARG00000071395"	"camk2g1"	chr12	-	35350521	35350963	35350521	35350768	35350871	35350963
5406	"ENSDARG00000044365"	"angptl3"	chr6	-	32347290	32347750	32347290	32347386	32347617	32347750
5407	"ENSDARG00000022995"	"clic4"	chr17	+	25473937	25474271	25473937	25474062	25474164	25474271
5408	"ENSDARG00000022995"	"clic4"	chr17	+	25475620	25475886	25475620	25475736	25475815	25475886
5409	"ENSDARG00000078675"	"dock7"	chr6	+	32330940	32331247	32330940	32331043	32331201	32331247
5410	"ENSDARG00000078675"	"dock7"	chr6	+	32336844	32337070	32336844	32336926	32337003	32337070
5411	"ENSDARG00000078675"	"dock7"	chr6	+	32382539	32382877	32382539	32382659	32382742	32382877
5412	"ENSDARG00000078675"	"dock7"	chr6	+	32396665	32396964	32396665	32396791	32396874	32396964
5413	"ENSDARG00000078675"	"dock7"	chr6	+	32398793	32399169	32398793	32398934	32399062	32399169
5414	"ENSDARG00000031915"	"hif1an"	chr13	-	29965485	29965926	29965485	29965545	29965780	29965926
5415	"ENSDARG00000075191"	"oacyl"	chr21	+	10839538	10839825	10839538	10839640	10839721	10839825
5416	"ENSDARG00000096961"	"si:dkeyp-47f9.4"	chr17	+	47174761	47175057	47174761	47174829	47174981	47175057
