Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000019213	0.286925551649	1.0	14	21140612	21199502	1	protein_coding	CTBP1	zgc:136929 [Source:ZFIN;Acc:ZDB-GENE-060421-4235]
ENSDARG00000052728	0.287022513394	1.0	7	30532636	30560450	-1	protein_coding	sltm	SAFB-like, transcription modulator [Source:ZFIN;Acc:ZDB-GENE-040426-2647]
ENSDARG00000035835	0.28714855152	1.0	12	10381957	10409970	-1	protein_coding	eef2k	eukaryotic elongation factor 2 kinase [Source:ZFIN;Acc:ZDB-GENE-020916-2]
ENSDARG00000076804	0.28721084866	1.0	16	13714058	13789908	-1	protein_coding	ttyh1	tweety family member 1 [Source:ZFIN;Acc:ZDB-GENE-100922-257]
ENSDARG00000043684	0.287263965861	1.0	20	9128256	9148323	1	protein_coding	bpnt1	bisphosphate nucleotidase 1 [Source:ZFIN;Acc:ZDB-GENE-040718-46]
ENSDARG00000097264	0.287370383422	1.0	24	36253255	36271381	-1	protein_coding	si:ch211-40k21.5	si:ch211-40k21.5 [Source:ZFIN;Acc:ZDB-GENE-131121-368]
ENSDARG00000003615	0.28740675804	1.0	4	18804317	18823032	1	protein_coding	slc26a3.2	solute carrier family 26 member 3, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-041210-179]
ENSDARG00000040286	0.287549746342	1.0	18	50523870	50533716	1	protein_coding	ubl7b	ubiquitin-like 7b (bone marrow stromal cell-derived) [Source:ZFIN;Acc:ZDB-GENE-040426-1334]
ENSDARG00000098631	0.287556824115	1.0	13	1535511	1543927	1	protein_coding	CABZ01044277.1	
ENSDARG00000005861	0.287599801162	1.0	17	41475606	41798856	-1	protein_coding	ralgapa2	Ral GTPase activating protein, alpha subunit 2 (catalytic) [Source:ZFIN;Acc:ZDB-GENE-131122-56]
ENSDARG00000111326	0.287611157185	1.0	4	19903784	19921410	-1	protein_coding	BX323820.1	cadherin-related family member 5, related sequence [Source:NCBI gene;Acc:561298]
ENSDARG00000037654	0.287715821571	1.0	1	9860381	9866856	1	protein_coding	pmm2	phosphomannomutase 2 [Source:ZFIN;Acc:ZDB-GENE-030722-6]
ENSDARG00000092947	0.287892379343	1.0	19	5362420	5364649	-1	protein_coding	cyt1	type I cytokeratin, enveloping layer [Source:ZFIN;Acc:ZDB-GENE-991008-6]
ENSDARG00000019208	0.288004594237	1.0	21	4712134	4764124	-1	protein_coding	camsap1a	calmodulin regulated spectrin-associated protein 1a [Source:ZFIN;Acc:ZDB-GENE-060518-4]
ENSDARG00000004377	0.288006858382	1.0	17	14614145	14691576	-1	protein_coding	ppp1r13ba	protein phosphatase 1, regulatory subunit 13Ba [Source:ZFIN;Acc:ZDB-GENE-030131-9805]
ENSDARG00000013443	0.288300751879	1.0	17	21372291	21418340	-1	protein_coding	atp6v1ba	ATPase, H+ transporting, lysosomal, V1 subunit B, member a [Source:ZFIN;Acc:ZDB-GENE-030711-3]
ENSDARG00000068637	0.288344176035	1.0	15	40137564	40175894	-1	protein_coding	si:ch211-281l24.3	si:ch211-281l24.3 [Source:ZFIN;Acc:ZDB-GENE-131121-575]
ENSDARG00000032630	0.288367613332	1.0	9	22805138	22892838	-1	protein_coding	neb	nebulin [Source:ZFIN;Acc:ZDB-GENE-041111-216]
ENSDARG00000041853	0.288410945027	1.0	8	37228611	37249991	-1	protein_coding	rbm39b	RNA binding motif protein 39b [Source:ZFIN;Acc:ZDB-GENE-050327-97]
ENSDARG00000003902	0.288460198941	1.0	17	27456804	27461321	1	protein_coding	ctsl.1	cathepsin L.1 [Source:ZFIN;Acc:ZDB-GENE-040718-61]
ENSDARG00000045017	0.288466671651	1.0	11	355305	360317	1	protein_coding	pdrg1	p53 and DNA-damage regulated 1 [Source:ZFIN;Acc:ZDB-GENE-050417-276]
ENSDARG00000088030	0.288510112845	1.0	18	45781115	45791224	1	protein_coding	rpl35a	ribosomal protein L35a [Source:ZFIN;Acc:ZDB-GENE-040718-190]
ENSDARG00000035458	0.288534622157	1.0	12	13244149	13263658	1	protein_coding	atp2a1l	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1, like [Source:ZFIN;Acc:ZDB-GENE-041229-2]
ENSDARG00000019398	0.288535866935	1.0	17	12955390	12966907	-1	protein_coding	psma6a	proteasome 20S subunit alpha 6a [Source:ZFIN;Acc:ZDB-GENE-020326-1]
ENSDARG00000003527	0.288734514168	1.0	8	45394914	45416187	-1	protein_coding	mak16	MAK16 homolog (S. cerevisiae) [Source:NCBI gene;Acc:192312]
ENSDARG00000014966	0.288794082489	1.0	21	40685895	40709239	1	protein_coding	ccdc82	coiled-coil domain containing 82 [Source:ZFIN;Acc:ZDB-GENE-030131-5749]
ENSDARG00000053691	0.288849737587	1.0	14	21123867	21141068	-1	protein_coding	maea	macrophage erythroblast attacher [Source:NCBI gene;Acc:321575]
ENSDARG00000012234	0.289610908768	1.0	12	27206736	27212880	-1	protein_coding	psme3	proteasome activator subunit 3 [Source:ZFIN;Acc:ZDB-GENE-991110-19]
ENSDARG00000074556	0.289679005103	1.0	17	45259259	45302962	1	protein_coding	ganc	glucosidase, alpha; neutral C [Source:ZFIN;Acc:ZDB-GENE-130530-754]
ENSDARG00000059794	0.289746024604	1.0	6	59854224	59895080	1	protein_coding	kdm6al	lysine (K)-specific demethylase 6A, like [Source:ZFIN;Acc:ZDB-GENE-070112-2002]
ENSDARG00000036894	0.289831483295	1.0	23	45402128	45407724	-1	protein_coding	aimp1b	aminoacyl tRNA synthetase complex interacting multifunctional protein 1b [Source:ZFIN;Acc:ZDB-GENE-041212-13]
ENSDARG00000003520	0.289831692931	1.0	7	39679944	39705763	1	protein_coding	tbc1d14	TBC1 domain family, member 14 [Source:ZFIN;Acc:ZDB-GENE-030131-6136]
ENSDARG00000117540	0.289871547132	1.0	24	31846895	31855388	1	lincRNA	CT737162.4	uncharacterized LOC100535932 [Source:NCBI gene;Acc:100535932]
ENSDARG00000069733	0.289877415828	1.0	13	15182149	15213869	1	protein_coding	mavs	mitochondrial antiviral signaling protein [Source:ZFIN;Acc:ZDB-GENE-070112-1402]
ENSDARG00000033171	0.290046412316	1.0	15	14076004	14083140	-1	protein_coding	trappc6bl	trafficking protein particle complex 6b-like [Source:ZFIN;Acc:ZDB-GENE-040426-1602]
ENSDARG00000054321	0.290140273143	1.0	4	5776347	5784895	1	protein_coding	ngs	notochord granular surface [Source:ZFIN;Acc:ZDB-GENE-080722-29]
ENSDARG00000069329	0.290366358007	1.0	13	30912117	30920265	1	protein_coding	drgx	dorsal root ganglia homeobox [Source:ZFIN;Acc:ZDB-GENE-070330-1]
ENSDARG00000067997	0.290487342217	1.0	5	32262499	32274383	-1	protein_coding	myhz1.3	myosin, heavy polypeptide 1.3, skeletal muscle [Source:ZFIN;Acc:ZDB-GENE-070705-74]
ENSDARG00000043019	0.290872213175	1.0	20	25853012	25878607	-1	protein_coding	exoc1	exocyst complex component 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1057]
ENSDARG00000020143	0.291157065976	1.0	4	17391680	17409533	-1	protein_coding	pah	phenylalanine hydroxylase [Source:ZFIN;Acc:ZDB-GENE-031006-2]
ENSDARG00000045799	0.291176333818	1.0	25	19213872	19224298	-1	protein_coding	acanb	aggrecan b [Source:ZFIN;Acc:ZDB-GENE-100422-16]
ENSDARG00000037961	0.291186281909	1.0	3	32535986	32541072	-1	protein_coding	rcn3	reticulocalbin 3, EF-hand calcium binding domain [Source:ZFIN;Acc:ZDB-GENE-040625-175]
ENSDARG00000036040	0.291235272727	1.0	7	38793832	38807827	-1	protein_coding	atg13	ATG13 autophagy related 13 homolog (S. cerevisiae) [Source:NCBI gene;Acc:393405]
ENSDARG00000079784	0.291466383476	1.0	2	42212948	42224703	1	protein_coding	si:ch211-235o23.1	si:ch211-235o23.1 [Source:NCBI gene;Acc:570302]
ENSDARG00000008184	0.291495285708	1.0	20	51758426	51831816	-1	protein_coding	mia3	MIA SH3 domain ER export factor 3 [Source:ZFIN;Acc:ZDB-GENE-041014-270]
ENSDARG00000041853	0.291566814745	1.0	8	37228611	37249991	-1	protein_coding	rbm39b	RNA binding motif protein 39b [Source:ZFIN;Acc:ZDB-GENE-050327-97]
ENSDARG00000056909	0.291659244426	1.0	24	33552198	33578392	-1	protein_coding	LO018309.1	epidermal growth factor receptor-like [Source:NCBI gene;Acc:571431]
ENSDARG00000052649	0.291869968714	1.0	3	45364849	45373511	1	protein_coding	ube2ia	ubiquitin-conjugating enzyme E2Ia [Source:NCBI gene;Acc:114445]
ENSDARG00000044136	0.291894047612	1.0	17	25609826	25630848	-1	protein_coding	rab3gap2	RAB3 GTPase activating protein subunit 2 (non-catalytic) [Source:ZFIN;Acc:ZDB-GENE-030616-610]
ENSDARG00000060510	0.291955287618	1.0	14	33486179	33505825	1	protein_coding	cul4b	cullin 4B [Source:ZFIN;Acc:ZDB-GENE-041008-208]
ENSDARG00000099455	0.292125107959	1.0	14	14687726	14705750	-1	protein_coding	ogt.1	O-linked N-acetylglucosamine (GlcNAc) transferase, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9631]
ENSDARG00000110596	0.29227654236	1.0	22	291091	294700	-1	protein_coding	CABZ01079179.1	
ENSDARG00000060705	0.292458647103	1.0	21	37355716	37398134	1	protein_coding	nsd1b	nuclear receptor binding SET domain protein 1b [Source:ZFIN;Acc:ZDB-GENE-080519-2]
ENSDARG00000116164	0.292588094626	1.0	9	22134731	22135576	-1	protein_coding	crygm2d8	crystallin, gamma M2d8 [Source:ZFIN;Acc:ZDB-GENE-040718-321]
ENSDARG00000059373	0.29297927592	1.0	19	69238	72398	-1	protein_coding	dnajc8	DnaJ (Hsp40) homolog, subfamily C, member 8 [Source:ZFIN;Acc:ZDB-GENE-030131-66]
ENSDARG00000013880	0.292998174107	1.0	12	27589607	27665591	1	protein_coding	spata20	spermatogenesis associated 20 [Source:ZFIN;Acc:ZDB-GENE-030131-7269]
ENSDARG00000104267	0.293212104955	1.0	15	32710094	32741733	1	protein_coding	postnb	periostin, osteoblast specific factor b [Source:ZFIN;Acc:ZDB-GENE-030131-9120]
ENSDARG00000077226	0.293226468547	1.0	3	19245804	19282525	1	protein_coding	smarca4a	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4a [Source:ZFIN;Acc:ZDB-GENE-030605-1]
ENSDARG00000067997	0.293455549908	1.0	5	32262499	32274383	-1	protein_coding	myhz1.3	myosin, heavy polypeptide 1.3, skeletal muscle [Source:ZFIN;Acc:ZDB-GENE-070705-74]
ENSDARG00000006526	0.293552053893	1.0	1	5504128	5543065	-1	protein_coding	fn1b	fibronectin 1b [Source:ZFIN;Acc:ZDB-GENE-030131-6545]
ENSDARG00000038432	0.293777639563	1.0	20	54274431	54286860	1	protein_coding	actr10	actin related protein 10 [Source:ZFIN;Acc:ZDB-GENE-040426-768]
ENSDARG00000051899	0.293807730049	1.0	25	14425834	14433503	-1	protein_coding	exoc3l1	exocyst complex component 3-like 1 [Source:NCBI gene;Acc:567832]
ENSDARG00000037855	0.293996766977	1.0	23	309063	315437	1	protein_coding	taf11	TAF11 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:ZFIN;Acc:ZDB-GENE-040718-283]
ENSDARG00000020371	0.294140440356	1.0	12	3301149	3310677	1	protein_coding	g6pc3	glucose 6 phosphatase, catalytic, 3 [Source:NCBI gene;Acc:790919]
ENSDARG00000076229	0.294215336961	1.0	12	18718065	18787459	1	protein_coding	mrtfab	myocardin related transcription factor Ab [Source:ZFIN;Acc:ZDB-GENE-030131-681]
ENSDARG00000023111	0.29433517162	1.0	20	42688488	42702884	-1	protein_coding	plg	plasminogen [Source:ZFIN;Acc:ZDB-GENE-030131-1411]
ENSDARG00000075446	0.294343767858	1.0	10	3364650	3394290	-1	protein_coding	naa25	N(alpha)-acetyltransferase 25, NatB auxiliary subunit [Source:ZFIN;Acc:ZDB-GENE-041111-190]
ENSDARG00000060768	0.295011523197	1.0	19	43905671	43960753	1	protein_coding	ankib1a	ankyrin repeat and IBR domain containing 1a [Source:NCBI gene;Acc:566524]
ENSDARG00000069498	0.295316282588	1.0	21	25676097	25685768	-1	protein_coding	phkg1b	phosphorylase kinase, gamma 1b (muscle) [Source:ZFIN;Acc:ZDB-GENE-050522-52]
ENSDARG00000012944	0.295355270361	1.0	5	32206378	32217579	1	protein_coding	myhz2	myosin, heavy polypeptide 2, fast muscle specific [Source:ZFIN;Acc:ZDB-GENE-020604-1]
ENSDARG00000014329	0.295501713302	1.0	10	22034477	22045119	1	protein_coding	npm1a	nucleophosmin 1a [Source:ZFIN;Acc:ZDB-GENE-021028-1]
ENSDARG00000004866	0.295519454685	1.0	19	7453996	7478597	1	protein_coding	mindy1	MINDY lysine 48 deubiquitinase 1 [Source:NCBI gene;Acc:563470]
ENSDARG00000057016	0.295725044633	1.0	22	16190231	16275236	-1	protein_coding	cdc14ab	cell division cycle 14Ab [Source:NCBI gene;Acc:565969]
ENSDARG00000102012	0.296015128318	1.0	7	74150839	74154192	1	protein_coding	ppp1cbl	protein phosphatase 1, catalytic subunit, beta isoform, like [Source:ZFIN;Acc:ZDB-GENE-030131-6529]
ENSDARG00000079009	0.296092079346	1.0	14	6423973	6519076	1	protein_coding	abca1b	ATP-binding cassette, sub-family A (ABC1), member 1B [Source:ZFIN;Acc:ZDB-GENE-030131-9826]
ENSDARG00000095649	0.296328910283	1.0	2	42088456	42091926	-1	protein_coding	si:dkey-97a13.12	si:dkey-97a13.12 [Source:ZFIN;Acc:ZDB-GENE-070912-614]
ENSDARG00000042559	0.296558424422	1.0	18	6625348	6634424	-1	protein_coding	tnni1c	troponin I, skeletal, slow c [Source:ZFIN;Acc:ZDB-GENE-060825-192]
ENSDARG00000030155	0.296876504267	1.0	8	18010568	18036639	1	protein_coding	ssbp3b	single stranded DNA binding protein 3b [Source:ZFIN;Acc:ZDB-GENE-040426-2801]
ENSDARG00000023279	0.297151035199	1.0	16	9762261	9777928	1	protein_coding	psmd4b	proteasome 26S subunit, non-ATPase 4b [Source:ZFIN;Acc:ZDB-GENE-050417-96]
ENSDARG00000052578	0.297267011471	1.0	7	38635538	38638809	-1	protein_coding	c6ast4	six-cysteine containing astacin protease 4 [Source:ZFIN;Acc:ZDB-GENE-050626-100]
ENSDARG00000017571	0.297307214369	1.0	5	43808838	43819663	-1	protein_coding	mccc2	methylcrotonoyl-CoA carboxylase 2 (beta) [Source:ZFIN;Acc:ZDB-GENE-040426-2493]
ENSDARG00000112454	0.297360605363	1.0	10	21913105	21955231	-1	protein_coding	FO744833.2	poly [ADP-ribose] polymerase 14 [Source:NCBI gene;Acc:562648]
ENSDARG00000018914	0.29772857585	1.0	8	49744801	49766241	-1	protein_coding	hnrnpk	heterogeneous nuclear ribonucleoprotein K [Source:ZFIN;Acc:ZDB-GENE-040426-1926]
ENSDARG00000005927	0.297960805495	1.0	3	30166946	30186298	-1	protein_coding	tbc1d17	TBC1 domain family, member 17 [Source:ZFIN;Acc:ZDB-GENE-050522-79]
ENSDARG00000061735	0.297985335693	1.0	22	17531020	17544141	1	protein_coding	hnrnpm	heterogeneous nuclear ribonucleoprotein M [Source:ZFIN;Acc:ZDB-GENE-030131-6898]
ENSDARG00000014179	0.298104658954	1.0	23	27553786	27571667	-1	protein_coding	pfkma	phosphofructokinase, muscle a [Source:ZFIN;Acc:ZDB-GENE-040912-135]
ENSDARG00000024844	0.298259822751	1.0	20	28832762	28842604	-1	protein_coding	max	myc associated factor X [Source:NCBI gene;Acc:30467]
ENSDARG00000052897	0.298291418431	1.0	5	41645479	41709234	-1	protein_coding	atxn2	ataxin 2 [Source:ZFIN;Acc:ZDB-GENE-060526-217]
ENSDARG00000012397	0.298513891809	1.0	23	31439713	31512497	-1	protein_coding	eya4	EYA transcriptional coactivator and phosphatase 4 [Source:ZFIN;Acc:ZDB-GENE-050327-93]
ENSDARG00000009748	0.298596890871	1.0	8	22277198	22283112	1	protein_coding	dffb	DNA fragmentation factor, beta polypeptide (caspase-activated DNase) [Source:ZFIN;Acc:ZDB-GENE-030826-4]
ENSDARG00000101423	0.298653341699	1.0	15	16175	32151	-1	protein_coding	cyp2y3	cytochrome P450, family 2, subfamily Y, polypeptide 3 [Source:ZFIN;Acc:ZDB-GENE-050522-490]
ENSDARG00000073699	0.299096067566	1.0	11	11274940	11301357	-1	protein_coding	col9a1a	collagen, type IX, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-080721-25]
ENSDARG00000061052	0.299521339514	1.0	10	36475860	36547128	-1	protein_coding	nipblb	NIPBL cohesin loading factor b [Source:NCBI gene;Acc:794108]
ENSDARG00000103404	0.29958417827	1.0	22	24220937	24233856	1	protein_coding	uchl5	ubiquitin carboxyl-terminal hydrolase L5 [Source:ZFIN;Acc:ZDB-GENE-040426-2051]
ENSDARG00000030872	0.29991091053	1.0	18	17611627	17621826	1	protein_coding	cetp	cholesteryl ester transfer protein, plasma [Source:ZFIN;Acc:ZDB-GENE-041114-54]
ENSDARG00000062510	0.300101583443	1.0	17	18117029	18180747	1	protein_coding	bcl11ba	BAF chromatin remodeling complex subunit BCL11B a [Source:ZFIN;Acc:ZDB-GENE-061207-62]
ENSDARG00000073742	0.300145227724	1.0	16	26017360	26018694	1	protein_coding	prss59.2	serine protease 59, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-110408-10]
ENSDARG00000053222	0.300283467928	1.0	1	38804961	38816685	-1	protein_coding	asb5b	ankyrin repeat and SOCS box containing 5b [Source:ZFIN;Acc:ZDB-GENE-050417-271]
ENSDARG00000058371	0.300361300363	1.0	23	10173196	10177458	-1	protein_coding	krt5	keratin 5 [Source:ZFIN;Acc:ZDB-GENE-991110-23]
ENSDARG00000092071	0.300558150552	1.0	13	9889676	9895628	-1	protein_coding	si:ch211-117n7.6	si:ch211-117n7.6 [Source:ZFIN;Acc:ZDB-GENE-060503-474]
ENSDARG00000039131	0.300770586311	1.0	1	1805294	1815660	1	protein_coding	atp1a1a.3	ATPase Na+/K+ transporting subunit alpha 1a, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-001212-3]
ENSDARG00000076373	0.300844641969	1.0	24	195072	205275	-1	protein_coding	vopp1	VOPP1 WW domain binding protein [Source:ZFIN;Acc:ZDB-GENE-091204-64]
ENSDARG00000012422	0.30106869083	1.0	19	7179740	7225206	-1	protein_coding	col11a2	collagen, type XI, alpha 2 [Source:ZFIN;Acc:ZDB-GENE-000208-23]
ENSDARG00000079199	0.301208287354	1.0	23	21119592	21215520	-1	protein_coding	megf6a	multiple EGF-like-domains 6a [Source:ZFIN;Acc:ZDB-GENE-090312-12]
ENSDARG00000004246	0.301231878653	1.0	1	23783349	23912788	1	protein_coding	slit2	slit homolog 2 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-010306-3]
ENSDARG00000014041	0.301255412829	1.0	8	29635968	29652415	1	protein_coding	smarcad1a	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1 a [Source:NCBI gene;Acc:557875]
ENSDARG00000034616	0.30145779665	1.0	16	31827502	31837482	1	protein_coding	mlf2	myeloid leukemia factor 2 [Source:ZFIN;Acc:ZDB-GENE-050913-67]
ENSDARG00000005374	0.301536479517	1.0	7	52929964	52950123	-1	protein_coding	tubgcp4	tubulin, gamma complex associated protein 4 [Source:ZFIN;Acc:ZDB-GENE-081022-124]
ENSDARG00000100363	0.301957583657	1.0	18	3533787	3552550	-1	protein_coding	dcun1d5	DCN1, defective in cullin neddylation 1, domain containing 5 (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040426-2603]
ENSDARG00000101844	0.302004832767	1.0	18	5490668	5497405	1	protein_coding	mibp2	muscle-specific beta 1 integrin binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-031113-14]
ENSDARG00000074758	0.30207245251	1.0	8	22521729	22542545	-1	protein_coding	csde1	cold shock domain containing E1, RNA-binding [Source:ZFIN;Acc:ZDB-GENE-030131-8623]
ENSDARG00000054362	0.302074107976	1.0	3	31705454	31716157	-1	protein_coding	ccdc47	coiled-coil domain containing 47 [Source:NCBI gene;Acc:447812]
ENSDARG00000007739	0.302159819948	1.0	1	1789357	1796832	1	protein_coding	atp1a1a.2	ATPase Na+/K+ transporting subunit alpha 1a, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-001212-2]
ENSDARG00000014474	0.302265317788	1.0	2	26598801	26604318	-1	protein_coding	yipf1	Yip1 domain family, member 1 [Source:ZFIN;Acc:ZDB-GENE-040822-35]
ENSDARG00000018426	0.302335745767	1.0	10	16006905	16028082	-1	protein_coding	aldh7a1	aldehyde dehydrogenase 7 family, member A1 [Source:ZFIN;Acc:ZDB-GENE-030131-6129]
ENSDARG00000022378	0.302680302691	1.0	21	34088110	34118530	1	protein_coding	mtmr1b	myotubularin related protein 1b [Source:ZFIN;Acc:ZDB-GENE-050327-48]
ENSDARG00000003998	0.302696877282	1.0	17	20963477	20979077	-1	protein_coding	phyhipla	phytanoyl-CoA 2-hydroxylase interacting protein-like a [Source:ZFIN;Acc:ZDB-GENE-061215-64]
ENSDARG00000070704	0.302946646759	1.0	19	24126775	24136233	-1	protein_coding	thap7	THAP domain containing 7 [Source:ZFIN;Acc:ZDB-GENE-040914-84]
ENSDARG00000101199	0.303220080355	1.0	12	5115929	5120339	-1	protein_coding	rbp4	retinol binding protein 4, plasma [Source:ZFIN;Acc:ZDB-GENE-000210-19]
ENSDARG00000062511	0.303262054765	1.0	5	18965494	19006290	-1	protein_coding	golga3	golgin A3 [Source:ZFIN;Acc:ZDB-GENE-060526-252]
ENSDARG00000030789	0.30334474054	1.0	9	38314466	38352220	1	protein_coding	ddx18	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18 [Source:ZFIN;Acc:ZDB-GENE-030131-9685]
ENSDARG00000104347	0.303392041029	1.0	13	216320	226393	-1	protein_coding	rtn4b	reticulon 4b [Source:ZFIN;Acc:ZDB-GENE-030710-2]
ENSDARG00000010432	0.303467149289	1.0	9	23003208	23007941	1	protein_coding	eaf2	ELL associated factor 2 [Source:ZFIN;Acc:ZDB-GENE-040625-179]
ENSDARG00000017314	0.303484118794	1.0	22	7439186	7447391	1	protein_coding	cela1.6	chymotrypsin like elastase family member 1, tandem duplicate 6 [Source:ZFIN;Acc:ZDB-GENE-040808-55]
ENSDARG00000023111	0.303600027912	1.0	20	42688488	42702884	-1	protein_coding	plg	plasminogen [Source:ZFIN;Acc:ZDB-GENE-030131-1411]
ENSDARG00000035650	0.303614009262	1.0	17	30897292	30975978	-1	protein_coding	evla	Enah/Vasp-like a [Source:ZFIN;Acc:ZDB-GENE-000607-65]
ENSDARG00000008433	0.303678791812	1.0	8	11204059	11229523	-1	protein_coding	unc45b	unc-45 myosin chaperone B [Source:NCBI gene;Acc:266640]
ENSDARG00000077776	0.303974176944	1.0	19	26730298	26736346	-1	protein_coding	csnk2b	casein kinase 2, beta polypeptide [Source:NCBI gene;Acc:30428]
ENSDARG00000013333	0.304122573159	1.0	9	23740506	23747409	-1	protein_coding	ndufa10	NADH:ubiquinone oxidoreductase subunit A10 [Source:ZFIN;Acc:ZDB-GENE-030131-670]
ENSDARG00000055064	0.30429062658	1.0	21	26657404	26664825	1	protein_coding	prdx5	peroxiredoxin 5 [Source:ZFIN;Acc:ZDB-GENE-050522-159]
ENSDARG00000032117	0.304966590471	1.0	20	33175190	33189652	1	protein_coding	ddx1	DEAD (Asp-Glu-Ala-Asp) box helicase 1 [Source:ZFIN;Acc:ZDB-GENE-041001-215]
ENSDARG00000090788	0.305065315505	1.0	14	41361858	41388233	-1	protein_coding	cstf2	cleavage stimulation factor, 3' pre-RNA, subunit 2 [Source:ZFIN;Acc:ZDB-GENE-031118-2]
ENSDARG00000042724	0.305192056918	1.0	15	20363859	20395249	1	protein_coding	supt5h	SPT5 homolog, DSIF elongation factor subunit [Source:NCBI gene;Acc:64275]
ENSDARG00000006487	0.305267120312	1.0	7	33345624	33351532	-1	protein_coding	anp32a	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A [Source:NCBI gene;Acc:335907]
ENSDARG00000057093	0.305392891541	1.0	11	24819324	24851464	1	protein_coding	kdm5ba	lysine (K)-specific demethylase 5Ba [Source:ZFIN;Acc:ZDB-GENE-030131-5379]
ENSDARG00000021669	0.305606961671	1.0	6	40065201	40071899	-1	protein_coding	sec61a1	SEC61 translocon alpha 1 subunit [Source:NCBI gene;Acc:192298]
ENSDARG00000079616	0.305665989084	1.0	3	15859612	15889508	-1	protein_coding	cramp1	cramped chromatin regulator homolog 1 [Source:ZFIN;Acc:ZDB-GENE-030131-8255]
ENSDARG00000077013	0.305678899355	1.0	7	52712807	52751563	1	protein_coding	znf280d	zinc finger protein 280D [Source:ZFIN;Acc:ZDB-GENE-030131-2260]
ENSDARG00000099315	0.305818107737	1.0	14	14646717	14659127	-1	protein_coding	nsdhl	NAD(P) dependent steroid dehydrogenase-like [Source:ZFIN;Acc:ZDB-GENE-050417-163]
ENSDARG00000099930	0.30585333768	1.0	5	65180792	65319387	-1	protein_coding	col27a1b	collagen, type XXVII, alpha 1b [Source:NCBI gene;Acc:560145]
ENSDARG00000056005	0.30598019287	1.0	21	30239549	30254185	-1	protein_coding	dnajc18	DnaJ (Hsp40) homolog, subfamily C, member 18 [Source:ZFIN;Acc:ZDB-GENE-030131-8019]
ENSDARG00000060350	0.306067335065	1.0	2	37207461	37215989	1	protein_coding	apoda.2	apolipoprotein Da, duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070912-551]
ENSDARG00000042780	0.306091747167	1.0	17	30704068	30727966	1	protein_coding	apoba	apolipoprotein Ba [Source:ZFIN;Acc:ZDB-GENE-070702-4]
ENSDARG00000057064	0.306349288175	1.0	13	12543634	12581388	-1	protein_coding	enpep	glutamyl aminopeptidase [Source:ZFIN;Acc:ZDB-GENE-050309-218]
ENSDARG00000099420	0.306549475396	1.0	19	48111285	48114444	1	protein_coding	nme2b.2	NME/NM23 nucleoside diphosphate kinase 2b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-000210-33]
ENSDARG00000101903	0.306587353703	1.0	2	19280829	19354622	-1	protein_coding	zfyve9a	zinc finger, FYVE domain containing 9a [Source:ZFIN;Acc:ZDB-GENE-070705-182]
ENSDARG00000037871	0.306628297061	1.0	3	40821657	40837218	-1	protein_coding	wipi2	WD repeat domain, phosphoinositide interacting 2 [Source:ZFIN;Acc:ZDB-GENE-040718-488]
ENSDARG00000012944	0.30667997762	1.0	5	32206378	32217579	1	protein_coding	myhz2	myosin, heavy polypeptide 2, fast muscle specific [Source:ZFIN;Acc:ZDB-GENE-020604-1]
ENSDARG00000077428	0.306745137783	1.0	23	30061364	30431333	-1	protein_coding	camta1a	calmodulin binding transcription activator 1a [Source:ZFIN;Acc:ZDB-GENE-090312-183]
ENSDARG00000099995	0.307042185129	1.0	1	19930520	19989584	1	protein_coding	apbb2b	amyloid beta (A4) precursor protein-binding, family B, member 2b [Source:ZFIN;Acc:ZDB-GENE-090313-73]
ENSDARG00000012405	0.307101555159	1.0	3	23221047	23239458	1	protein_coding	col1a1a	collagen, type I, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9102]
ENSDARG00000019383	0.307144253792	1.0	20	18391860	18536474	-1	protein_coding	cdc42bpb	CDC42 binding protein kinase beta (DMPK-like) [Source:ZFIN;Acc:ZDB-GENE-030131-3647]
ENSDARG00000071652	0.307245741984	1.0	15	15221123	15230264	-1	protein_coding	rrp8	ribosomal RNA processing 8 [Source:ZFIN;Acc:ZDB-GENE-030131-8898]
