Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	% variance explained
ENSDARG00000003132	0.03683712679049249	0.9998677203547853	1.4565257250882215	7	49901483	49908518	1	polymorphic_pseudogene	apip	APAF1 interacting protein [Source:NCBI gene;Acc:447941]	2	5	1	5	19	2	241	190	1	8	1	2.219737494833268	4.017959682164999	1.5350480924674845	6.23209792473331	14.584915645064681	1.4575023653391395	170.43928291973398	194.09837001749517	1.2356628827106253	7.984688595820865	1.1110529237080233	0.4136281469691439
ENSDARG00000042010	0.3942417012117527	0.9998677203547853	-0.49691729762151005	16	54450407	54455573	-1	protein_coding	pklr	pyruvate kinase L/R [Source:ZFIN;Acc:ZDB-GENE-010907-1]	4867	4331	2049	5043	5498	7716	2816	7414	6774	3224	3455	5401.731193676757	3480.3566766913227	3145.313541465876	6285.693966886016	4220.41401139819	5623.0441254784	1991.5229074770577	7573.9227121563645	8370.380367481777	3217.8295041158085	3838.687851411221	0.41257039590769184
ENSDARG00000045142	0.2782554786122581	0.9998677203547853	0.8778416228245819	12	20342451	20353541	1	protein_coding	hbae5	hemoglobin, alpha embryonic 5 [Source:ZFIN;Acc:ZDB-GENE-101028-1]	25	103	56	145	265	35	60	57	65	76	118	27.74671868541585	82.769969452599	85.96269317817914	180.73083981726597	203.42119189169162	25.50629139343494	42.43301649453958	58.229511005248554	80.31808737619065	75.85454166029822	131.10424499754674	0.4124045578995306
ENSDARG00000087188	0.8772596984642662	0.9998677203547853	-0.08623347783275996	3	14099693	14103551	-1	protein_coding	nfil3-6	nuclear factor, interleukin 3 regulated, member 6 [Source:ZFIN;Acc:ZDB-GENE-040704-63]	548	1256	631	554	587	963	463	981	1013	491	902	608.2080735843155	1009.311472159848	968.6153463469827	690.5164500604507	450.59713071857726	701.7873889107956	327.4414439495304	1002.160531511383	1251.7265001858636	490.0602625685056	1002.169737184637	0.41191523176321404
ENSDARG00000007906	0.026481939208667093	0.9998677203547853	-1.1343723982500138	12	16132612	16229402	1	protein_coding	lrp2b	low density lipoprotein receptor-related protein 2b [Source:ZFIN;Acc:ZDB-GENE-111115-1]	121	361	81	325	122	173	74	83	201	279	306	134.29411843741272	290.09668905231297	124.33889548986625	405.08636510766513	93.65051098409954	126.07395460183555	52.33405367659881	84.79034058659	248.3682394248357	278.46601477925265	339.98219465465513	0.40961451614668093
ENSDARG00000097973	0.818658944528284	0.9998677203547853	0.30436715378082363	15	46313082	46315233	1	protein_coding	si:ch1073-190k2.1	si:ch1073-190k2.1 [Source:ZFIN;Acc:ZDB-GENE-131127-449]	379	312	288	305	618	594	305	201	208	194	0	420.6402552709043	250.72068416709598	442.09385063063553	380.1579734087319	474.3935720342091	432.8782025057244	215.7011671805762	205.33564407113963	257.01787960381006	193.62869844865597	0	0.40771556129462255
ENSDARG00000009136	0.8527760776411514	0.9998677203547853	0.08581184704851225	13	646700	664472	1	protein_coding	tp53bp2a	tumor protein p53 binding protein, 2a [Source:ZFIN;Acc:ZDB-GENE-040516-8]	2035	1984	1612	1333	1215	1239	2432	2291	1334	2276	1435	2258.5829009928502	1594.3264018830719	2474.497525057585	1661.4773067339004	932.6669741449257	902.9227153275968	1719.9516019120044	2340.4177142635867	1648.3742855359742	2271.643905511036	1594.3609455210135	0.3991374271602394
ENSDARG00000052207	0.2853132975446451	0.9998677203547853	-0.7785988953651277	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	1131	900	103	1107	1530	1674	1284	2767	2062	2196	1943	1255.261553328213	723.2327427897	158.1099535241509	1379.7864805359548	1174.4695229973138	1219.9294797888597	908.0665529831471	2826.6852096758375	2547.9368641493097	2191.7970195528274	2158.7758307646895	0.39635864410934474
ENSDARG00000070892	0.5832102840706104	0.9998677203547853	0.5224122590321941	22	38812549	38819603	-1	protein_coding	si:ch211-262h13.5	si:ch211-262h13.5 [Source:ZFIN;Acc:ZDB-GENE-050208-372]	117	142	93	35	172	130	7	114	98	45	59	129.85464344774618	114.110054973486	142.75947259947606	43.62468547313317	132.03186794479606	94.73765374704406	4.950518591029618	116.45902201049711	121.09496250564129	44.91387335149236	65.55212249877337	0.390898098920367
ENSDARG00000103659	0.9356309583499617	0.9998677203547853	0.039408842548160614	7	65240227	65252938	1	protein_coding	bco1l	beta-carotene oxygenase 1, like [Source:ZFIN;Acc:ZDB-GENE-040426-1191]	422	653	316	137	562	847	197	162	136	117	72	468.36461140981953	524.7455344907489	485.0751972197251	170.75948313769268	431.406452238229	617.2522517211255	139.32173749040496	165.49439969912746	168.05015204864506	116.77607071388015	79.99581050697768	0.389050786409718
ENSDARG00000103457	0.5532460744739014	0.9998677203547853	-0.690661602208818	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	97	138	1	92	174	145	7	1	1	5	3	107.6572684994135	110.895687227754	1.5350480924674845	114.6706018150929	133.56712222322392	105.6689214870876	4.950518591029618	1.0215703685131325	1.2356628827106253	4.99043037238804	3.33315877112407	0.38893752905318707
ENSDARG00000010231	0.04326738841012578	0.9998677203547853	0.6112936019276616	15	9053059	9069172	1	protein_coding	ppm1na	protein phosphatase, Mg2+/Mn2+ dependent, 1Na (putative) [Source:ZFIN;Acc:ZDB-GENE-040426-2731]	200	266	310	282	444	385	155	234	168	118	204	221.9737494833268	213.755455091178	475.8649086649202	351.4903229549587	340.8264498109852	280.56920532778435	109.61862594422725	239.04746623207302	207.59136429538506	117.77415678835776	226.65479643643675	0.3880043239768021
ENSDARG00000090526	0.0016112991034546744	0.30880464297140126	1.266456347561074	12	30540911	30549022	-1	protein_coding	zgc:158404	zgc:158404 [Source:ZFIN;Acc:ZDB-GENE-070112-592]	118	58	163	107	280	107	98	65	75	79	199	130.96451219516283	46.608332313114	250.21283907219998	133.36689558929282	214.93559897990056	77.97637654564396	69.30726027441465	66.40207395335361	92.67471620329691	78.84879988373105	221.09953181789666	0.3835762717935451
ENSDARG00000041960	0.5370080516954912	0.9998677203547853	-0.38113395311672654	17	52581012	52587598	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	609	569	324	375	244	247	309	572	377	544	599	675.9100671767301	457.24381183037696	497.355581959465	467.4073443549982	187.30102196819908	180.00154211938371	218.53003494687883	584.3382507895118	465.84490678190576	542.9588245158188	665.520701301106	0.37805038222791154
ENSDARG00000039752	0.34455752868144046	0.9998677203547853	0.30403116391371027	3	431208	454166	1	protein_coding	si:dkey-167k11.5	si:dkey-167k11.5 [Source:ZFIN;Acc:ZDB-GENE-091204-218]	281	146	152	218	353	168	199	110	214	252	236	311.87311802407413	117.32442271921799	233.32731005505764	271.7194695183723	270.9723801425175	122.4301986884877	140.7361713735563	112.37274053644458	264.43185690007385	251.51769076835726	262.2084899950935	0.3755001195551451
ENSDARG00000067701	0.8203324264311794	0.9998677203547853	0.11838197801829088	14	923522	933630	1	protein_coding	myoz3a	myozenin 3a [Source:ZFIN;Acc:ZDB-GENE-111012-4]	184	515	144	152	434	294	487	159	145	351	125	204.21584952466065	413.84984726299496	221.04692531531776	189.45577691189263	333.1501784188459	214.25284770485348	344.41465054734624	162.42968859358808	179.1711179930407	350.32821214164045	138.88161546350292	0.3746669889974342
ENSDARG00000100635	0.5841561916021304	0.9998677203547853	0.22936952516795003	11	23993298	24000171	1	protein_coding	chia.1	chitinase, acidic.1 [Source:ZFIN;Acc:ZDB-GENE-040426-1994]	1704	2479	1315	966	2355	1975	703	1322	1626	1233	2232	1891.2163455979444	1992.1044104174068	2018.5882415947422	1204.0413190584754	1807.7619128488066	1439.2835857724	497.17350992768877	1350.5160271743612	2009.1878472874769	1230.6401298308908	2479.870125716308	0.36921543736767914
ENSDARG00000039069	0.9878109723276235	0.9998677203547853	-0.010291835496025038	13	35391609	35472531	-1	protein_coding	slx4ip	SLX4 interacting protein [Source:NCBI gene;Acc:393383]	39	187	84	169	179	182	166	127	27	99	23	43.284881149248726	150.27169211297098	128.9440397672687	210.64490985598587	137.40525791929358	132.63271524586168	117.3980123015595	129.73943680116784	33.362897833186885	98.81052137328321	25.554217245284537	0.3680190531530397
ENSDARG00000093054	0.6162169535160383	0.9998677203547853	1.2090148690481	5	42322847	42344441	1	processed_transcript	BX548073.3	NA	0	0	2	53	97	2	1	149	65	145	118	0	0	3.070096184934969	66.06023800217308	74.45983250375127	1.4575023653391395	0.7072169415756597	152.21398490845675	80.31808737619065	144.7224807992532	131.10424499754674	0.3663118806193848
ENSDARG00000098803	0.4737137062155788	0.9998677203547853	-0.5183703004650039	23	42362337	42372651	1	protein_coding	cyp2aa4	cytochrome P450, family 2, subfamily AA, polypeptide 4 [Source:ZFIN;Acc:ZDB-GENE-040625-72]	28	152	60	49	44	195	501	136	157	101	89	31.076324927665752	122.145974337816	92.10288554804907	61.074559662386434	33.775594125412944	142.1064806205661	354.3156877294055	138.93357011778602	193.9990725855682	100.80669352223842	98.88371021001409	0.3645038187117552
ENSDARG00000026403	0.984908323745097	0.9998677203547853	0.015584852703118515	10	24394023	24416471	-1	protein_coding	hephl1b	hephaestin-like 1b [Source:ZFIN;Acc:ZDB-GENE-091204-388]	144	356	225	298	205	242	22	20	308	34	301	159.8210996279953	286.078729370148	345.38582080518404	371.43303631410527	157.36356353885577	176.35778620603585	15.558772714664514	20.43140737026265	380.5841678748726	33.93492653223868	334.42693003611504	0.3628224635413778
ENSDARG00000097118	0.3697716595899588	0.9998677203547853	0.35146790193811395	2	342478	344595	-1	lincRNA	CU693494.2	NA	9014	8418	7766	5800	8117	6112	7269	8741	6923	4903	6068	10004.356889213539	6764.636920892994	11921.183486102485	7229.233592690639	6230.829488999475	4454.12722847641	5140.75994831347	8929.546591173292	8554.49413700566	4893.616023163712	6741.869141060286	0.355577461312144
ENSDARG00000012609	0.13606530435795428	0.9998677203547853	2.234842666442237	9	32840114	32847642	-1	protein_coding	hpxa	hemopexin a [Source:NCBI gene;Acc:327588]	68	26	143	7	128	41	0	146	52	43	33	75.47107482433111	20.893390347258	219.5118772228503	8.724937094626634	98.25627381938311	29.878798489452358	0	149.14927380291735	64.25446990095251	42.91770120253715	36.66474648236477	0.35379416025599775
ENSDARG00000070107	0.13023722112251745	0.9998677203547853	0.5574505988866275	7	7401692	7420301	-1	protein_coding	six7	SIX homeobox 7 [Source:ZFIN;Acc:ZDB-GENE-990825-28]	390	592	365	267	944	693	590	614	771	381	598	432.84881149248724	475.726426368336	560.2925537506319	332.79402918075874	724.6400194179505	505.0245695900118	417.25799552963923	627.2442062670634	952.6960825698922	380.2707943759687	664.409648377398	0.34938573524716776
ENSDARG00000062788	4.2101800904893135e-5	0.026304522473470662	2.965239004115627	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	70	112	780	110	659	180	175	104	109	437	970	77.69081231916438	90.00229688049599	1197.337512124638	137.10615434413282	505.8662847419803	131.17521288052254	123.76296477574044	106.24331832536578	134.68725421545818	436.16361454671477	1077.7213359967827	0.3478892796932115
ENSDARG00000094557	0.9951764698043679	0.9998677203547853	-0.0034435033702217583	3	15505275	15506158	1	protein_coding	nupr1b	nuclear protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-4653]	1210	448	512	782	957	511	1447	550	575	678	793	1342.941184374127	360.00918752198396	785.9446233433521	974.7001154282897	734.6191722277316	372.3918543441501	1023.3429144599795	561.8637026822229	710.5061575586096	676.7023584958183	881.0649685004626	0.34728794488825115
ENSDARG00000007708	0.1338462779925944	0.9998677203547853	0.47841164253672575	21	3789839	3796461	-1	protein_coding	nsa2	NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-488]	3218	5308	4513	2784	4828	5423	4765	6631	3184	3265	3519	3571.5576291867283	4265.465998586364	6927.672041305757	3470.0321244915067	3706.103828124857	3952.0176636170763	3369.8887266080183	6774.0331136105815	3934.350618550631	3258.7510331693907	3909.7952385285344	0.344358239582653
ENSDARG00000088885	0.5267722573002342	0.9998677203547853	0.44999912550249627	15	46329149	46336399	1	protein_coding	si:ch1073-340i21.3	si:ch1073-340i21.3 [Source:ZFIN;Acc:ZDB-GENE-030131-199]	531	343	434	319	720	716	390	253	247	319	33	589.3403048782327	275.632034196519	666.2108721308883	397.60784759798514	552.6915402340301	521.7858467914119	275.81460721450725	258.45730323382253	305.20873202952447	318.38945775835697	36.66474648236477	0.3431162724676946
ENSDARG00000089399	0.0026574967413069217	0.44841862896928547	0.7190607539467967	16	46639772	46645396	-1	protein_coding	tmem176l.2	transmembrane protein 176l.2 [Source:ZFIN;Acc:ZDB-GENE-080829-12]	350	401	390	430	889	434	425	411	410	664	832	388.4540615958219	322.24036650963296	598.668756062319	535.9604215270647	682.4205267611843	316.2780132785932	300.56720016965534	419.86542145889746	506.62178191135644	662.7291534531317	924.3960325250755	0.34054033513106613
ENSDARG00000003523	0.23190938493890684	0.9998677203547853	1.041293374226664	14	16345003	16352209	1	protein_coding	itln3	intelectin 3 [Source:ZFIN;Acc:ZDB-GENE-090527-4]	45	92	117	78	264	206	112	107	60	210	11	49.94409363374853	73.93045815183599	179.6006268186957	97.22072762583963	202.65356475247768	150.12274362993136	79.20829745647389	109.30802943090518	74.13977296263752	209.5980756402977	12.221582160788257	0.3392207080122254
ENSDARG00000098223	NA	NA	0.7268891851298718	16	35821321	35824708	-1	processed_transcript	AL773558.1	NA	0	1	0	4	95	113	2	71	1	71	5	0	0.803591936433	0	4.985678339786648	72.9245782253234	82.34888364166137	1.4144338831513195	72.53149616443241	1.2356628827106253	70.86411128791018	5.555264618540117	0.33895178976051427
ENSDARG00000035438	0.7157863713066355	0.9998677203547853	-0.5158609609903908	5	32221755	32233862	1	protein_coding	myhc4	myosin heavy chain 4 [Source:ZFIN;Acc:ZDB-GENE-030131-6206]	1023	1910	756	573	615	1761	1374	35	574	32	19	1135.3957286072166	1534.86059858703	1160.4963579054183	714.1984221744373	472.0906906165673	1283.3308326811123	971.7160777249564	35.754962897959636	709.2704946758989	31.93875438328346	21.110005550452446	0.33878308480511266
ENSDARG00000055133	0.4822348641642432	0.9998677203547853	0.34472987473266864	17	32720413	32743249	-1	protein_coding	cenpf	centromere protein F [Source:ZFIN;Acc:ZDB-GENE-041111-205]	127	331	79	150	422	152	510	256	127	189	264	140.9533309219125	265.988930959323	121.26879930493128	186.9629377419993	323.93865274827874	110.7701797657746	360.68064020358645	261.52201433936193	156.92918610424942	188.63826807626793	293.31797185891816	0.33635768743890454
ENSDARG00000099525	0.8019395214210305	0.9998677203547853	-0.17702682887861168	12	3220285	3237561	-1	protein_coding	si:ch1073-13h15.3	si:ch1073-13h15.3 [Source:ZFIN;Acc:ZDB-GENE-121214-245]	909	1080	519	295	871	1465	1356	159	238	258	113	1008.8706914017203	867.87929134764	796.6899599906245	367.6937775592653	668.6032382553335	1067.6204826109197	958.9861727765946	162.42968859358808	294.08776608512886	257.5062072152229	125.54898037900664	0.3353259266393588
ENSDARG00000101160	0.6860034235924177	0.9998677203547853	-0.2003085340928713	19	10845953	10850834	1	protein_coding	apoa4a	apolipoprotein A-IV a [Source:ZFIN;Acc:ZDB-GENE-050417-469]	241	397	135	162	263	208	91	240	172	216	206	267.47836812740877	319.025998763901	207.2314924831104	201.91997276135925	201.88593761326374	151.5802459952705	64.35674168338502	245.1768884431518	212.53401582622757	215.58659208716335	228.87690228385281	0.33366705760580173
ENSDARG00000094215	0.7218049582008605	0.9998677203547853	-0.37418762256121546	4	76988215	77004811	-1	antisense	BX005417.1	uncharacterized LOC108183423 [Source:NCBI gene;Acc:108183423]	13	54	32	61	20	44	77	5	22	153	46	14.428293716416242	43.393964567382	49.121538958959505	76.03159468174638	15.352542784278612	32.065052037461065	54.4557045013258	5.107851842565663	27.18458341963376	152.70716939507403	51.108434490569074	0.3327428702878002
ENSDARG00000093494	5.211797127245984e-7	8.538197494881859e-4	1.1578734761786562	1	52398205	52400660	1	protein_coding	si:ch211-217k17.9	si:ch211-217k17.9 [Source:ZFIN;Acc:ZDB-GENE-061207-21]	198	348	380	128	475	252	240	164	236	335	366	219.75401198849355	279.649993878684	583.3182751376442	159.54170687317273	364.62289112661705	183.64529803273157	169.73206597815832	167.53754043615373	291.6164403197076	334.3588349499987	406.64537007713653	0.32881531343375947
ENSDARG00000094990	0.6105318334114075	0.9998677203547853	0.3078701263953496	6	21053548	21066911	1	protein_coding	si:dkey-91f15.1	si:dkey-91f15.1 [Source:ZFIN;Acc:ZDB-GENE-060601-4]	151	219	161	78	119	142	100	148	98	279	361	167.59018085991173	175.986634078827	247.142742887265	97.22072762583963	91.34762956645774	103.4826679390789	70.72169415756596	151.19241453994363	121.09496250564129	278.46601477925265	401.09010545859644	0.3242863666392001
ENSDARG00000021720	0.7670231159097602	0.9998677203547853	0.1352089143302652	6	40184235	40312091	-1	protein_coding	col7a1	collagen, type VII, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2427]	720	741	303	348	947	474	1051	340	342	656	337	799.1054981399765	595.461624896853	465.11957201764784	433.75401556143834	726.9429008355922	345.42806058537604	743.2850055960183	347.3339252944651	422.59670588703386	654.744464857311	374.4248352896039	0.3237453969681775
ENSDARG00000058225	0.5033331935824278	0.9998677203547853	1.6718599808155687	11	16139897	16152400	-1	protein_coding	arpc4l	actin related protein 2/3 complex, subunit 4, like [Source:ZFIN;Acc:ZDB-GENE-040808-18]	0	4	2	0	3	0	618	1	307	442	2	0	3.214367745732	3.070096184934969	0	2.302881417641792	0	437.06006989375766	1.0215703685131325	379.348504992162	441.1540449191028	2.2221058474160467	0.32317392240274073
ENSDARG00000078733	0.4314342549540592	0.9998677203547853	0.3093265885591389	1	31725154	31799359	1	protein_coding	cnnm2b	cyclin and CBS domain divalent metal cation transport mediator 2b [Source:ZFIN;Acc:ZDB-GENE-090311-26]	58	307	124	67	202	217	107	86	43	77	67	64.37238735016477	246.702724484931	190.34596346596808	83.51011219142634	155.06068212121397	158.1390066392966	75.67221274859558	87.8550516921294	53.13350395655689	76.85262773477582	74.44054588843757	0.3225221797237926
ENSDARG00000099695	0.4042506231292978	0.9998677203547853	0.3769603957459295	3	13911950	13921173	-1	protein_coding	si:dkey-61n16.5	si:dkey-61n16.5 [Source:ZFIN;Acc:ZDB-GENE-100922-235]	243	608	210	263	756	420	310	504	371	243	275	269.69810562224205	488.583897351264	322.36009941817173	327.8083508409721	580.3261172457316	306.0754967212193	219.2372518884545	514.8714657306188	458.430929485642	242.53491609805877	305.53955401970643	0.32207538405569675
ENSDARG00000069018	0.15644206251333104	0.9998677203547853	-0.7560154438259848	2	22150134	22152797	-1	protein_coding	cyp7a1	cytochrome P450, family 7, subfamily A, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1296]	458	1803	579	1013	620	1900	926	818	285	783	856	508.3198863168184	1448.876261388699	888.7928455386735	1262.6230395509685	475.928826312637	1384.6272470721824	654.8828878990608	835.6445614437424	352.16392157252824	781.5013963159672	951.061302694068	0.3211760551188826
ENSDARG00000056080	0.41708083965133164	0.9998677203547853	-0.359233188484266	13	21712284	21739142	-1	protein_coding	si:dkey-191g9.5	si:dkey-191g9.5 [Source:ZFIN;Acc:ZDB-GENE-090313-217]	493	521	155	196	571	725	354	461	655	474	649	547.1652924764005	418.671398881593	237.9324543324601	244.29823864954574	438.31509649115435	528.344607435438	250.35479731778352	470.9439398845541	809.3591881754596	473.09279930238625	721.0733474865071	0.3183423022427127
ENSDARG00000004748	8.248626143211456e-4	0.20071946373959917	1.3598742447293655	3	39472342	39488639	-1	protein_coding	zgc:100868	zgc:100868 [Source:ZFIN;Acc:ZDB-GENE-040801-33]	1017	1621	2439	836	2375	1184	1319	1447	777	1460	1960	1128.7365161227167	1302.6225289578929	3743.982297528195	1042.0067730154094	1823.1144556330853	862.8414002807705	932.8191459382952	1478.2123232385027	960.1100598661559	1457.2056687373079	2177.6637304677256	0.31643971067061744
ENSDARG00000062087	0.001470670726449651	0.29308185502876366	-1.1244631331701	24	26895748	26902697	1	protein_coding	nceh1b.1	neutral cholesterol ester hydrolase 1b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-061110-43]	118	219	44	221	137	248	136	254	183	229	147	130.96451219516283	175.986634078827	67.54211606856931	275.4587282732123	105.1649180723085	180.7302933020533	96.18150405428972	259.4788736023357	226.12630753604444	228.56171105537226	163.32477978507944	0.31588023774788904
ENSDARG00000029718	0.029038386709943003	0.9998677203547853	-1.6608037086118363	1	44746154	44758388	1	protein_coding	p2rx3b	purinergic receptor P2X, ligand-gated ion channel, 3b [Source:ZFIN;Acc:ZDB-GENE-030319-3]	116	51	16	121	43	64	201	140	36	135	25	128.74477470032954	40.983188758082996	24.560769479479752	150.8167697785461	33.007966986199015	46.64007569085246	142.1506052567076	143.01985159183855	44.48386377758251	134.7416200544771	27.776323092700583	0.312216332425106
ENSDARG00000079347	0.0194246769505304	0.9998677203547853	0.7152383985912337	3	472158	474844	1	protein_coding	zgc:194659	zgc:194659 [Source:ZFIN;Acc:ZDB-GENE-081022-139]	204	94	183	144	291	185	153	122	213	192	197	226.41322447299333	75.537642024702	280.9138009215497	179.4844202323193	223.37949751125382	134.8189687938704	108.20419206107593	124.63158495860216	263.1961940173632	191.63252629970077	218.8774259704806	0.3112680327388745
ENSDARG00000034211	0.002376017275122223	0.40989844290298827	0.7544793626445591	22	26443235	26476078	1	protein_coding	capn2l	calpain 2, (m/II) large subunit, like [Source:ZFIN;Acc:ZDB-GENE-050417-341]	467	376	364	183	700	346	467	266	240	324	302	518.3087050435681	302.150568098808	558.7575056581644	228.09478404523912	537.3389974497514	252.1479092036711	330.2703117158331	271.73771802449323	296.5590918505501	323.37988813074503	335.53798295982307	0.30625509525719313
ENSDARG00000089124	0.7749094471706262	0.9998677203547853	-0.16648165979013577	3	55138413	55139127	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	192	745	206	460	475	198	553	679	764	1135	994	213.09479950399373	598.675992642585	316.2199070483018	573.3530090754645	364.62289112661705	144.2927341685748	391.0909686913398	693.646280220417	944.0464423909178	1132.8276945320852	1104.3866061657752	0.3042239079892003
ENSDARG00000110922	0.5824344325969277	0.9998677203547853	0.38005776438820493	1	14522913	14533611	-1	protein_coding	CR847936.6	NA	126	36	104	81	120	160	54	146	160	126	158	139.8434621744959	28.929309711587997	159.6450016166184	100.95998638067962	92.11525670567167	116.60018922713115	38.189714845085625	149.14927380291735	197.70606123370007	125.75884538417863	175.5463619458677	0.30219571053844296
ENSDARG00000056909	0.4331662148509919	0.9998677203547853	0.7326775875823873	24	33552198	33578392	-1	protein_coding	LO018309.1	epidermal growth factor receptor-like [Source:NCBI gene;Acc:571431]	522	114	316	55	623	576	358	343	279	64	271	579.351486151483	91.60948075336199	485.0751972197251	68.55307717206641	478.23170773027874	419.76068121767213	253.18366508408616	350.3986364000045	344.7499442762645	63.87750876656692	301.0953423248743	0.30150477326663017
ENSDARG00000028478	0.9248264976637447	0.9998677203547853	-0.03166623296118012	6	39499623	39503381	1	protein_coding	si:ch211-173n18.3	si:ch211-173n18.3 [Source:ZFIN;Acc:ZDB-GENE-120215-62]	147	314	80	76	291	275	103	76	95	66	87	163.1507058702452	252.327868039962	122.80384739739877	94.72788845594631	223.37949751125382	200.40657523413168	72.84334498229295	77.63934800699808	117.38797385750941	65.87368091552214	96.66160436259803	0.2935443853552635
ENSDARG00000099351	0.929116397312485	0.9998677203547853	0.03864979091161134	20	6808774	6812688	-1	protein_coding	igfbp1a	insulin-like growth factor binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-021231-1]	651	624	294	279	740	569	915	317	235	329	535	722.5245545682287	501.44136833419196	451.3041391854405	347.75106420011866	568.0440830183087	414.65942293898513	647.1035015417286	323.837806818663	290.380777436997	328.3703185031331	594.4133141837925	0.2933554841098404
ENSDARG00000039832	0.7020371085091416	0.9998677203547853	-0.2411663489913635	13	829585	832331	1	protein_coding	gsta.2	glutathione S-transferase, alpha tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070822-30]	53	223	44	144	259	295	251	74	126	93	101	58.8230436130816	179.201001824559	67.54211606856931	179.4844202323193	198.81542905640802	214.98159888752306	177.5114523354906	75.59620726997181	155.6935232215388	92.82200492641756	112.21634529451036	0.29332248860885857
ENSDARG00000092788	0.13843893023672463	0.9998677203547853	-1.8507310999035804	22	19289970	19291261	1	protein_coding	si:dkey-21e2.15	si:dkey-21e2.15 [Source:ZFIN;Acc:ZDB-GENE-050208-780]	216	371	98	248	1	327	16	73	272	365	290	239.73164944199294	298.132608416643	150.43471306181348	309.11205706677214	0.7676271392139306	238.30163673294928	11.315471065210556	74.57463690145867	336.1003040972901	364.30141718432697	322.20534787532677	0.2849395654900006
ENSDARG00000105714	0.3338642118532138	0.9998677203547853	-0.4425947055817773	7	73295890	73299789	1	protein_coding	CABZ01083442.1	si:cabz01083442.1 [Source:NCBI gene;Acc:101883419]	338	331	103	121	310	394	160	297	145	206	168	375.1356366268223	265.988930959323	158.1099535241509	150.8167697785461	237.9644131563185	287.12796597181045	113.15471065210555	303.40639944840035	179.1711179930407	205.6057313423873	186.65689118294793	0.28388427181237064
ENSDARG00000068431	0.825292664216889	0.9998677203547853	-0.1941113500587628	2	43920461	43955410	1	protein_coding	si:ch211-195h23.3	si:ch211-195h23.3 [Source:ZFIN;Acc:ZDB-GENE-070912-174]	42	291	172	176	98	376	101	211	74	198	368	46.61448739149863	233.845253502003	264.02827190440735	219.3698469506125	75.2274596429652	274.0104446837582	71.42891109914163	215.55134775627096	91.43905332058628	197.62104274656642	408.8674759245526	0.2826031089991528
ENSDARG00000045015	0.23936621664947327	0.9998677203547853	-0.9761999065203141	11	329687	339847	1	protein_coding	cyp27b1	cytochrome P450, family 27, subfamily B, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-111005-2]	131	400	87	134	102	271	57	304	122	367	77	145.39280591157905	321.4367745732	133.54918404467116	167.0202243828527	78.29796819982093	197.49157050345337	40.3113656698126	310.5573920279923	150.7508716906963	366.2975893332822	85.5510751255178	0.2812483624763548
ENSDARG00000104809	0.6666338271349106	0.9998677203547853	-0.2874395632164033	24	42004640	42018243	1	protein_coding	top1mt	DNA topoisomerase I mitochondrial [Source:ZFIN;Acc:ZDB-GENE-040624-2]	173	214	50	134	209	70	111	174	133	62	162	192.0072933030777	171.96867439666198	76.75240462337423	167.0202243828527	160.43407209571149	51.01258278686988	78.50108051489822	177.75324412128506	164.3431634005132	61.8813366176117	179.99057364069978	0.2807914942809661
