Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	% variance explained
ENSDARG00000056587	0.22245118322169252	0.9998677203547853	-0.8286676829024865	7	27455321	27697234	1	protein_coding	cyp2r1	cytochrome P450, family 2, subfamily R, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-110114-1]	39	185	34	57	66	139	56	137	137	316	96	43.284881149248726	148.664508240105	52.19163514389447	71.04591634195972	50.66339118811942	101.29641439107019	39.60414872823694	139.95514048629914	169.28581493135567	315.3951995349242	106.66108067597024	0.41618906961083435
ENSDARG00000057035	0.44379694496070443	0.9998677203547853	-0.3322367598268243	10	24641229	24648231	-1	protein_coding	stoml3b	stomatin (EPB72)-like 3b [Source:ZFIN;Acc:ZDB-GENE-050417-366]	886	2046	654	1138	1273	1293	930	575	1111	490	1287	983.3437102111377	1644.149101941918	1003.9214524737349	1418.4254876693012	977.1893482193336	942.2752791917536	657.7117556653635	587.4029618950512	1372.8214626915048	489.062176494028	1429.925112812226	0.41546790108631293
ENSDARG00000025608	0.3155719455791634	0.9998677203547853	0.9357833669631364	3	32953075	32958574	-1	protein_coding	casp6b.1	caspase 6b.1, apoptosis-related cysteine peptidase [Source:ZFIN;Acc:ZDB-GENE-041010-48]	86	98	57	60	206	12	86	7	143	147	154	95.44871227783052	78.752009770434	87.49774127064661	74.78517509679972	158.13119067806971	8.745014192034835	60.82065697550673	7.150992579591928	176.69979222761944	146.7186529482084	171.1021502510356	0.40818335542225176
ENSDARG00000092578	0.9451536597569485	0.9998677203547853	-0.07942397124267206	10	28428222	28431809	1	protein_coding	si:ch211-222e20.4	si:ch211-222e20.4 [Source:ZFIN;Acc:ZDB-GENE-091118-60]	57	137	77	113	84	98	2	0	145	3	151	63.26251860274814	110.092095291321	118.19870311999631	140.8454130989728	64.48067969397017	71.41761590161784	1.4144338831513195	0	179.1711179930407	2.9942582234328246	167.76899147991153	0.4058266732217005
ENSDARG00000007708	0.1338462779925944	0.9998677203547853	0.47841164253672575	21	3789839	3796461	-1	protein_coding	nsa2	NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-488]	3218	5308	4513	2784	4828	5423	4765	6631	3184	3265	3519	3571.5576291867283	4265.465998586364	6927.672041305757	3470.0321244915067	3706.103828124857	3952.0176636170763	3369.8887266080183	6774.0331136105815	3934.350618550631	3258.7510331693907	3909.7952385285344	0.4018841139475513
ENSDARG00000102364	0.8648694338183924	0.9998677203547853	0.06441023976129258	15	12004777	12011390	-1	protein_coding	si:dkey-202l22.6	si:dkey-202l22.6 [Source:ZFIN;Acc:ZDB-GENE-131121-181]	689	1057	606	674	772	626	993	845	514	902	1234	764.6995669700608	849.3966768096809	930.2391440352957	840.0868002540501	592.6081514731544	456.1982403511506	702.26642298463	863.226961393597	635.1307217132614	900.2736391788026	1371.0393078557008	0.39989688530558626
ENSDARG00000053774	0.9896128028777958	0.9998677203547853	-0.005637152076000975	22	38778649	38794610	1	protein_coding	alpi.2	alkaline phosphatase, intestinal, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050626-142]	1173	1887	816	1152	1741	1297	759	1205	654	721	1453	1301.8760407197117	1516.3779840490708	1252.5992434534674	1435.8753618585545	1336.4388493714532	945.190283922432	536.7776586559257	1230.9922940583247	808.123525292749	719.6200596983555	1614.359898147758	0.3951436072353037
ENSDARG00000103285	0.003689819129773002	0.553880187162094	-5.035921219645861	KN149948.1	69090	81179	-1	protein_coding	CCDC134	si:dkey-167k11.5 [Source:ZFIN;Acc:ZDB-GENE-091204-218]	1	184	1	4	3	140	207	87	0	4	2	1.109868747416634	147.86091630367198	1.5350480924674845	4.985678339786648	2.302881417641792	102.02516557373976	146.39390690616156	88.87662206064253	0	3.9923442979104324	2.2221058474160467	0.39148438956353854
ENSDARG00000090369	0.2929093252164825	0.9998677203547853	-0.29578334874909623	3	36275633	36286650	1	protein_coding	zgc:86896	zgc:86896 [Source:ZFIN;Acc:ZDB-GENE-040625-80]	1973	2776	1616	1551	1860	4431	3367	3054	1293	1457	1346	2189.771038653019	2230.7712155380077	2480.637717427455	1933.1967762522727	1427.786478937911	3229.0964904088632	2381.1994422852463	3119.8759054391066	1597.7121073448386	1454.211410513875	1495.4772353109995	0.3861803265582493
ENSDARG00000103220	0.7413464682554857	0.9998677203547853	-0.07838020528244508	25	37443194	37445449	1	protein_coding	slc10a3	solute carrier family 10 member 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2347]	399	622	326	257	452	706	493	423	207	177	296	442.837630219237	499.834184461326	500.42567814439997	320.3298333312921	346.9674669246966	514.4983349647162	348.65795219680024	432.12426588105507	255.78221672109947	176.66123518253664	328.8716654175749	0.38579491254716947
ENSDARG00000101621	0.5595605904507568	0.9998677203547853	0.7832338222258481	KN150636.1	2551	13087	1	protein_coding	CABZ01040054.1	CD59B glycoprotein-like [Source:NCBI gene;Acc:100535643]	125	53	129	55	82	73	119	2	89	80	3	138.73359342707926	42.590372630949	198.0212039283055	68.55307717206641	62.94542541554231	53.198836334878585	84.1588160475035	2.043140737026265	109.97399656124566	79.84688595820865	3.33315877112407	0.3847203831671569
ENSDARG00000088330	0.5631685409425535	0.9998677203547853	0.5403848593196778	3	55127549	55128258	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	58	156	42	93	212	11	196	41	165	378	326	64.37238735016477	125.36034208354799	64.47201988363435	115.91702140003956	162.73695351335328	8.016263009365266	138.6145205488293	41.88438510903843	203.8843756472532	377.27653615253587	362.2032531288156	0.3778640738676108
ENSDARG00000077058	0.1515020106116777	0.9998677203547853	2.7493643645363206	22	7742211	7754391	1	protein_coding	cela1.5	chymotrypsin like elastase family member 1, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-040801-186]	5	1	1	0	164	43	4	110	147	105	121	5.54934373708317	0.803591936433	1.5350480924674845	0	125.89085083108462	31.336300854791496	2.828867766302639	112.37274053644458	181.64244375846192	104.79903782014885	134.43740376867083	0.37763951157924214
ENSDARG00000009612	0.801601611903719	0.9998677203547853	-0.1624135526416651	11	24013769	24016813	-1	protein_coding	chia.3	chitinase, acidic.3 [Source:ZFIN;Acc:ZDB-GENE-040426-2891]	253	303	150	200	275	294	60	226	115	83	244	280.7967930964084	243.488356739199	230.25721387012268	249.2839169893324	211.0974632838309	214.25284770485348	42.43301649453958	230.87490328396794	142.10123151172192	82.84114418164147	271.0969133847577	0.3704524013998201
ENSDARG00000053526	0.2615683355374093	0.9998677203547853	-0.8379540632708068	12	32413524	32421046	-1	protein_coding	enpp7.1	ectonucleotide pyrophosphatase/phosphodiesterase 7, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-040724-13]	728	1566	387	934	708	1147	122	871	424	544	936	807.9844481193096	1258.424972454078	594.0636117849165	1164.1558923401822	543.4800145634629	835.8776065219964	86.28046687223048	889.7877909749384	523.9210622693051	542.9588245158188	1039.94553659071	0.3638691964032656
ENSDARG00000096445	0.9205084306496802	0.9998677203547853	-0.07321105319460265	17	25649939	25737452	-1	protein_coding	si:ch211-214p16.3	si:ch211-214p16.3 [Source:ZFIN;Acc:ZDB-GENE-120709-93]	606	1648	618	801	1094	1053	132	759	431	463	976	672.5804609344802	1324.319511241584	948.6597211449055	998.3820875422762	839.7840903000401	767.3749953510569	93.35263628798708	775.3719097014676	532.5707024482796	462.1138524831326	1084.387653539031	0.36290509886869754
ENSDARG00000054588	0.2427237772290697	0.9998677203547853	-0.5243544669859389	3	31039923	31042102	1	protein_coding	cox6a2	cytochrome c oxidase subunit 6A2 [Source:ZFIN;Acc:ZDB-GENE-040912-129]	249	316	173	161	163	529	188	294	119	97	128	276.35731810674184	253.935051912828	265.56331999687484	200.67355317641258	125.12322369187069	385.50937563220236	132.95678501622402	300.34168834286095	147.04388304256443	96.81434922432798	142.214774234627	0.36253807554003836
ENSDARG00000088641	1.9519717419428558e-4	0.07162496945792539	2.812336738811088	19	40196462	40199098	-1	protein_coding	grn2	granulin 2 [Source:ZFIN;Acc:ZDB-GENE-050522-264]	37	42	165	57	416	25	12	70	235	219	301	41.06514365441546	33.750861330186	253.28293525713494	71.04591634195972	319.33288991299514	18.218779566739244	8.486603298907916	71.50992579591927	290.380777436997	218.5808503105962	334.42693003611504	0.3613494715079972
ENSDARG00000008403	0.5881550923036138	0.9998677203547853	-0.33085058028065717	3	15805917	15811037	1	protein_coding	phospho1	phosphoethanolamine/phosphocholine phosphatase 1 [Source:NCBI gene;Acc:100002812]	87	355	120	230	231	330	122	381	103	146	153	96.55858102524716	285.275137433715	184.20577109609815	286.6765045377322	177.32186915841797	240.487890280958	86.28046687223048	389.2183104035035	127.27327691919442	145.72056687373077	169.99109732732757	0.3593813516941429
ENSDARG00000079361	0.3001280864467848	0.9998677203547853	-0.7785971205228057	1	8673061	8691969	-1	protein_coding	abcg2b	ATP-binding cassette, sub-family G (WHITE), member 2b [Source:ZFIN;Acc:ZDB-GENE-050517-36]	219	269	52	304	254	149	127	470	270	290	557	243.06125568424284	216.166230900477	79.8225008083092	378.91155382378525	194.97729336033836	108.58392621776588	89.81655158010878	480.1380732011723	333.62897833186884	289.4449615985064	618.8564785053691	0.3586034421830317
ENSDARG00000103457	0.5532460744739014	0.9998677203547853	-0.690661602208818	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	97	138	1	92	174	145	7	1	1	5	3	107.6572684994135	110.895687227754	1.5350480924674845	114.6706018150929	133.56712222322392	105.6689214870876	4.950518591029618	1.0215703685131325	1.2356628827106253	4.99043037238804	3.33315877112407	0.3584033117408831
ENSDARG00000045089	0.39632667515815473	0.9998677203547853	0.5099825512598826	13	20379392	20381485	-1	protein_coding	si:ch211-270n8.1	si:ch211-270n8.1 [Source:ZFIN;Acc:ZDB-GENE-081107-34]	1243	446	889	309	1347	1708	925	872	1215	949	896	1379.5668530388762	358.402003649118	1364.6577542035936	385.14365174851855	1033.9937565211644	1244.7070199996251	654.1756709574852	890.8093613434515	1501.3304024934098	947.1836846792501	995.503419642389	0.352050334096379
ENSDARG00000103659	0.9356309583499617	0.9998677203547853	0.039408842548160614	7	65240227	65252938	1	protein_coding	bco1l	beta-carotene oxygenase 1, like [Source:ZFIN;Acc:ZDB-GENE-040426-1191]	422	653	316	137	562	847	197	162	136	117	72	468.36461140981953	524.7455344907489	485.0751972197251	170.75948313769268	431.406452238229	617.2522517211255	139.32173749040496	165.49439969912746	168.05015204864506	116.77607071388015	79.99581050697768	0.34817816876915947
ENSDARG00000079463	0.47925537759429815	0.9998677203547853	0.4661674644323369	7	19509888	19526721	-1	protein_coding	man2b2	mannosidase, alpha, class 2B, member 2 [Source:ZFIN;Acc:ZDB-GENE-140106-166]	17	153	94	99	157	161	323	145	17	38	19	18.867768706082778	122.949566274249	144.29452069194355	123.39553890971953	120.5174608565871	117.32894040980072	228.43107212893807	148.12770343440422	21.006269006080633	37.92727083014911	21.110005550452446	0.34561253327773855
ENSDARG00000097118	0.3697716595899588	0.9998677203547853	0.35146790193811395	2	342478	344595	-1	lincRNA	CU693494.2	NA	9014	8418	7766	5800	8117	6112	7269	8741	6923	4903	6068	10004.356889213539	6764.636920892994	11921.183486102485	7229.233592690639	6230.829488999475	4454.12722847641	5140.75994831347	8929.546591173292	8554.49413700566	4893.616023163712	6741.869141060286	0.34477288490714414
ENSDARG00000073820	0.0022764374292111203	0.3986697276596475	3.2442765901661432	14	11504504	11507426	-1	protein_coding	zgc:174917	zgc:174917 [Source:ZFIN;Acc:ZDB-GENE-070928-42]	36	9	191	10	89	23	36	24	15	130	303	39.955274906998824	7.232327427896999	293.19418566128957	12.46419584946662	68.31881539003983	16.7612772014001	25.459809896723748	24.51768884431518	18.53494324065938	129.75118968208906	336.6490358835311	0.33689060772724516
ENSDARG00000069464	0.0022250833504796354	0.39265077719876135	-0.7836649849442633	15	20403084	20405796	1	protein_coding	cox7a1	cytochrome c oxidase subunit 7A1 [Source:ZFIN;Acc:ZDB-GENE-060929-340]	279	333	104	200	221	423	164	236	242	421	233	309.6533805292409	267.596114832189	159.6450016166184	249.2839169893324	169.64559776627866	308.261750269228	115.98357841840819	241.09060696909927	299.0304176159714	420.194237355073	258.87533122396945	0.33484075434383004
ENSDARG00000053518	0.9618234368077988	0.9998677203547853	-0.03223102897707588	2	42095487	42109575	-1	protein_coding	adhfe1	alcohol dehydrogenase iron containing 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2070]	153	104	57	82	196	182	248	102	149	83	24	169.809918354745	83.573561389032	87.49774127064661	102.20640596562627	150.4549192859304	132.63271524586168	175.3898015107636	104.20017758833951	184.11376952388318	82.84114418164147	26.66527016899256	0.3347191583156791
ENSDARG00000024877	0.7050815400883816	0.9998677203547853	0.08324649559888835	7	24375070	24390879	-1	protein_coding	ptgr1	prostaglandin reductase 1 [Source:ZFIN;Acc:ZDB-GENE-041212-80]	832	1085	597	729	1272	1196	538	887	1116	1542	1214	923.4107978506395	871.8972510298049	916.4237112030883	908.6398774261165	976.4217210801197	871.5864144728054	380.48271456770493	906.1329168711485	1378.999777105058	1539.0487268444717	1348.8182493815405	0.33423677024457304
ENSDARG00000041960	0.5370080516954912	0.9998677203547853	-0.38113395311672654	17	52581012	52587598	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	609	569	324	375	244	247	309	572	377	544	599	675.9100671767301	457.24381183037696	497.355581959465	467.4073443549982	187.30102196819908	180.00154211938371	218.53003494687883	584.3382507895118	465.84490678190576	542.9588245158188	665.520701301106	0.33419957147486534
ENSDARG00000094331	NA	NA	0.6914989053877015	2	11337040	11337983	-1	sense_intronic	BX901918.2	NA	1	3	0	1	74	90	3	68	0	47	0	1.109868747416634	2.410775809299	0	1.246419584946662	56.80440830183087	65.58760644026127	2.121650824726979	69.46678505889301	0	46.91004550044758	0	0.33172550308236015
ENSDARG00000042613	0.9391009585562519	0.9998677203547853	0.04516927384482855	24	38092608	38097305	-1	protein_coding	crp3	C-reactive protein 3 [Source:ZFIN;Acc:ZDB-GENE-060503-220]	175	169	189	112	289	714	524	293	295	439	197	194.22703079791094	135.807037257177	290.1240894763546	139.59899351402615	221.84424323282593	520.3283444260728	370.58167738564566	299.32011797434785	364.5205503996345	438.15978669567	218.8774259704806	0.3261804194668882
ENSDARG00000057365	0.7182678328915415	0.9998677203547853	0.5500893952882926	8	18200331	18203342	-1	protein_coding	elovl8b	ELOVL fatty acid elongase 8b [Source:ZFIN;Acc:ZDB-GENE-050522-453]	80	1	39	3	66	79	101	72	8	5	76	88.78949979333072	0.803591936433	59.86687560623189	3.739258754839986	50.66339118811942	57.57134343089601	71.42891109914163	73.55306653294554	9.885303061685002	4.99043037238804	84.44002220180978	0.32581182124227026
ENSDARG00000061120	0.47963854804053596	0.9998677203547853	0.1961403018560598	10	24371921	24391716	-1	protein_coding	slc43a2b	solute carrier family 43 member 2b [Source:ZFIN;Acc:ZDB-GENE-041212-6]	2800	5453	3621	3143	5032	6906	3703	2787	2686	2437	3911	3107.632492766575	4381.986829369149	5558.409142824761	3917.4967554873583	3862.6997645244987	5032.755667516049	2618.824334654668	2847.1166170461	3318.99050296074	2432.335763501931	4345.327984622079	0.32503347492253837
ENSDARG00000098803	0.4737137062155788	0.9998677203547853	-0.5183703004650039	23	42362337	42372651	1	protein_coding	cyp2aa4	cytochrome P450, family 2, subfamily AA, polypeptide 4 [Source:ZFIN;Acc:ZDB-GENE-040625-72]	28	152	60	49	44	195	501	136	157	101	89	31.076324927665752	122.145974337816	92.10288554804907	61.074559662386434	33.775594125412944	142.1064806205661	354.3156877294055	138.93357011778602	193.9990725855682	100.80669352223842	98.88371021001409	0.3229003567177121
ENSDARG00000045015	0.23936621664947327	0.9998677203547853	-0.9761999065203141	11	329687	339847	1	protein_coding	cyp27b1	cytochrome P450, family 27, subfamily B, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-111005-2]	131	400	87	134	102	271	57	304	122	367	77	145.39280591157905	321.4367745732	133.54918404467116	167.0202243828527	78.29796819982093	197.49157050345337	40.3113656698126	310.5573920279923	150.7508716906963	366.2975893332822	85.5510751255178	0.32060672685632735
ENSDARG00000037894	0.16491261263762713	0.9998677203547853	-0.5482806021882244	3	36859701	36892651	1	protein_coding	ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:ZFIN;Acc:ZDB-GENE-050114-1]	344	427	247	245	263	906	497	544	203	212	180	381.7948491113221	343.133756856891	379.1568788394687	305.3727983119322	201.88593761326374	660.2485714986301	351.48681996310285	555.7342804711441	250.83956519025696	211.59424778925293	199.9895262674442	0.31969885388332353
ENSDARG00000100552	0.7707605528800353	0.9998677203547853	-0.7175636586769244	KN150328.1	3117	12840	1	protein_coding	taco1	translational activator of mitochondrially encoded cytochrome c oxidase I [Source:ZFIN;Acc:ZDB-GENE-070410-35]	1	99	48	49	0	137	116	0	4	4	0	1.109868747416634	79.555601706867	73.68230843843926	61.074559662386434	0	99.83891202573105	82.03716522277652	0	4.942651530842501	3.9923442979104324	0	0.31902307629063603
ENSDARG00000011519	0.4965798796205519	0.9998677203547853	0.26524887473789316	3	22222244	22242868	-1	protein_coding	myl4	myosin, light chain 4, alkali; atrial, embryonic [Source:ZFIN;Acc:ZDB-GENE-050626-112]	475	369	269	264	585	389	858	237	655	691	641	527.1876550229011	296.525424543777	412.92793687375337	329.0547704259188	449.0618764401494	283.4842100584626	606.792135871916	242.11217733761242	809.3591881754596	689.6774774640272	712.184924096843	0.31707102508715274
ENSDARG00000007080	0.8395513400496946	0.9998677203547853	0.1800784103531867	6	36381709	36391687	1	protein_coding	rhcgl1	Rh family, C glycoprotein, like 1 [Source:ZFIN;Acc:ZDB-GENE-060209-2]	815	897	776	847	1018	1099	35	588	997	818	712	904.5430291445567	720.8219669804009	1191.197319754768	1055.7173884498227	781.4444277197814	800.8975497538571	24.75259295514809	600.6833766857219	1231.9558940624936	816.4344089226835	791.0696816801127	0.31595010894033965
ENSDARG00000052207	0.2853132975446451	0.9998677203547853	-0.7785988953651277	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	1131	900	103	1107	1530	1674	1284	2767	2062	2196	1943	1255.261553328213	723.2327427897	158.1099535241509	1379.7864805359548	1174.4695229973138	1219.9294797888597	908.0665529831471	2826.6852096758375	2547.9368641493097	2191.7970195528274	2158.7758307646895	0.3124450043315791
ENSDARG00000075826	0.7532124875556012	0.9998677203547853	0.3124396791850879	17	43889371	43920385	1	protein_coding	msh4	mutS homolog 4 [Source:ZFIN;Acc:ZDB-GENE-131121-643]	108	3	45	32	91	85	75	71	156	126	93	119.86582472099647	2.410775809299	69.0771641610368	39.88542671829318	69.85406966846769	61.94385052691342	53.04127061817447	72.53149616443241	192.76340970285756	125.75884538417863	103.32792190484618	0.3119085928968665
ENSDARG00000032820	0.9737217119866939	0.9998677203547853	0.024767142546637137	10	33744098	33867426	1	protein_coding	rxfp2a	relaxin family peptide receptor 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1225]	159	67	42	54	242	269	414	294	47	190	57	176.4691308392448	53.840659741010995	64.47201988363435	67.30665758711974	185.7657676897712	196.03406813811424	292.7878138123231	300.34168834286095	58.0761554873994	189.63635415074555	63.33001665135733	0.31084141257430065
ENSDARG00000025311	0.4758512829768529	0.9998677203547853	-0.478892945160898	17	21833719	21859164	-1	protein_coding	cuzd1.2	CUB and zona pellucida-like domains 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-131119-30]	164	164	89	111	70	104	39	127	134	103	199	182.01847457632798	131.789077575012	136.61928022960612	138.35257392907948	53.73389974497514	75.79012299763525	27.58146072145073	129.73943680116784	165.5788262832238	102.80286567119364	221.09953181789666	0.31071712203354185
ENSDARG00000090600	0.6297341865854527	0.9998677203547853	0.7317245469270511	22	8979955	8996337	1	protein_coding	si:ch211-213a13.1	si:ch211-213a13.1 [Source:ZFIN;Acc:ZDB-GENE-050208-471]	14	9	3	12	186	192	17	241	214	117	122	15.538162463832876	7.232327427896999	4.605144277402454	14.957035019359944	142.7786478937911	139.92022707255737	12.022688006786215	246.19845881166495	264.43185690007385	116.77607071388015	135.54845669237886	0.31052165441909946
ENSDARG00000003197	0.3864698103594395	0.9998677203547853	1.8158727736524205	16	3185541	3189799	1	protein_coding	wdr21	WD repeat domain 21 [Source:ZFIN;Acc:ZDB-GENE-040109-2]	0	2	2	32	90	0	65	49	74	7	108	0	1.607183872866	3.070096184934969	39.88542671829318	69.08644252925376	0	45.96910120241788	50.056948057143494	91.43905332058628	6.986602521343257	119.99371576046653	0.30985337602913626
ENSDARG00000003203	0.7015691019722768	0.9998677203547853	0.1404594457110157	7	14291323	14302716	1	protein_coding	rhcga	Rh family, C glycoprotein a [Source:ZFIN;Acc:ZDB-GENE-070424-81]	1283	2853	1628	1598	2023	2250	1296	1829	1674	1941	2734	1423.9616029355414	2292.647794643349	2499.0582945370647	1991.7784967447658	1552.9097026297816	1639.6901610065318	916.5531562820549	1868.4522040105194	2068.499665657587	1937.2850705610374	3037.618693417736	0.3064357145923186
ENSDARG00000091801	0.6554579085320473	0.9998677203547853	-0.5171979533871492	16	51244297	51254694	-1	protein_coding	serpinb14	serpin peptidase inhibitor, clade B (ovalbumin), member 14 [Source:ZFIN;Acc:ZDB-GENE-050506-148]	15	469	20	121	217	30	634	359	185	172	152	16.64803121124951	376.88461818707697	30.700961849349692	150.8167697785461	166.57508920942294	21.86253548008709	448.37554095896826	366.7437622962146	228.5976333014657	171.6708048101486	168.88004440361956	0.3063655426632465
ENSDARG00000052747	0.60167519489058785	0.9998677203547853	-0.26684384187710963	16	53590586	53601602	1	protein_coding	gpatch3	G patch domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-070112-902]	155	670	137	396	479	261	828	535	278	345	336	172.02965584957826	538.40659741011	210.30158866804538	493.58215563887813	367.69339968347276	190.20405867675768	585.5756276246462	546.5401471545259	343.51428139355386	344.33969569477483	373.31378236589586	0.3061791195943128
ENSDARG00000004748	8.248626143211456e-4	0.20071946373959917	1.3598742447293655	3	39472342	39488639	-1	protein_coding	zgc:100868	zgc:100868 [Source:ZFIN;Acc:ZDB-GENE-040801-33]	1017	1621	2439	836	2375	1184	1319	1447	777	1460	1960	1128.7365161227167	1302.6225289578929	3743.982297528195	1042.0067730154094	1823.1144556330853	862.8414002807705	932.8191459382952	1478.2123232385027	960.1100598661559	1457.2056687373079	2177.6637304677256	0.3053044469998306
ENSDARG00000007769	5.338035138203731e-4	0.15008279741777117	2.610867925494617	7	56602521	56606752	-1	protein_coding	sult5a1	sulfotransferase family 5A, member 1 [Source:ZFIN;Acc:ZDB-GENE-060929-978]	13	35	190	40	107	41	13	12	50	99	244	14.428293716416242	28.125717775155	291.6591375688221	49.85678339786648	82.13610389589057	29.878798489452358	9.193820240483575	12.25884442215759	61.78314413553127	98.81052137328321	271.0969133847577	0.30475672247111046
ENSDARG00000078683	0.7988865676101731	0.9998677203547853	0.1629998469654058	15	3766101	3804420	1	protein_coding	RNF14	zmp:0000000524 [Source:ZFIN;Acc:ZDB-GENE-130530-527]	115	104	175	88	110	420	167	206	137	174	225	127.63490595291292	83.573561389032	268.6334161818098	109.68492347530625	84.43898531353237	306.0754967212193	118.10522924313517	210.4434959137053	169.28581493135567	173.6669769591038	249.98690783430527	0.30455617278615815
ENSDARG00000012829	0.514459812001604	0.9998677203547853	-0.23631164740346514	12	6117682	6142673	1	protein_coding	asah2	N-acylsphingosine amidohydrolase 2 [Source:NCBI gene;Acc:493602]	1017	1650	627	760	1100	1171	542	776	538	455	820	1128.7365161227167	1325.92669511445	962.4751539771128	947.2788845594631	844.3898531353236	853.3676349060661	383.31158233400754	792.7386059661908	664.7866308983165	454.1291638873117	911.0633974405791	0.3045081026460364
ENSDARG00000019294	0.3793425995756934	0.9998677203547853	0.6596304175106482	7	73453486	73455918	1	protein_coding	cbln8	cerebellin 8 [Source:ZFIN;Acc:ZDB-GENE-080204-13]	155	105	183	41	183	308	16	61	96	97	75	172.02965584957826	84.377153325465	280.9138009215497	51.10320298281314	140.4757664761493	224.45536426222748	11.315471065210556	62.31579247930108	118.62363674022004	96.81434922432798	83.32896927810175	0.30341344547899535
ENSDARG00000089050	0.8533139272380434	0.9998677203547853	-0.1573901237383826	17	21870044	21884323	-1	protein_coding	cuzd1.1	CUB and zona pellucida-like domains 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-131122-16]	102	104	71	59	34	40	18	78	77	79	153	113.20661223649667	83.573561389032	108.9884145651914	73.53875551185305	26.09932273327364	29.15004730678279	12.729904948361874	79.68248874402434	95.14604196871815	78.84879988373105	169.99109732732757	0.30304994575800076
ENSDARG00000038805	0.2415910652645392	0.9998677203547853	0.888877849630122	10	110868	116036	1	protein_coding	pigp	phosphatidylinositol glycan anchor biosynthesis, class P [Source:ZFIN;Acc:ZDB-GENE-030131-4041]	44	307	86	50	309	56	179	56	112	150	123	48.834224886331896	246.702724484931	132.01413595220367	62.3209792473331	237.19678601710456	40.8100662294959	126.59183254204308	57.20794063673542	138.39424286359005	149.71291117164122	136.65950961608686	0.30295429320796513
ENSDARG00000098174	0.4416762346993826	0.9998677203547853	0.723784676719275	KN150631.1	20777	25082	1	protein_coding	ACADSB	acyl-CoA dehydrogenase, short/branched chain-like [Source:NCBI gene;Acc:100037342]	135	166	85	10	167	24	15	14	15	13	10	149.83228090124558	133.396261447878	130.47908785973618	12.46419584946662	128.1937322487264	17.49002838406967	10.608254123634895	14.301985159183856	18.53494324065938	12.975118968208905	11.110529237080234	0.30015025206398144
ENSDARG00000071024	0.4346230151758627	0.9998677203547853	0.46744770618768416	22	30502555	30545975	1	protein_coding	zgc:171679	zgc:171679 [Source:ZFIN;Acc:ZDB-GENE-071004-95]	308	202	278	112	398	568	190	297	298	208	125	341.8395742043233	162.325571159466	426.7433697059607	139.59899351402615	305.5156014071444	413.9306717563156	134.37121889937535	303.40639944840035	368.22753904776636	207.60190349134248	138.88161546350292	0.29907098202128185
ENSDARG00000096739	0.4675894328233356	0.9998677203547853	-0.23921726774687255	12	22607761	22618080	1	protein_coding	si:dkey-219e21.2	si:dkey-219e21.2 [Source:ZFIN;Acc:ZDB-GENE-141215-26]	190	286	83	118	274	294	60	127	92	130	95	210.87506200916047	229.827293819838	127.40899167480121	147.0775110237061	210.329836144617	214.25284770485348	42.43301649453958	129.73943680116784	113.68098520937754	129.75118968208906	105.55002775226222	0.29777570211252113
