Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	% variance explained
ENSDARG00000069878	0.6323642910634173	0.9998677203547853	-0.3988907626404667	3	58158595	58165254	-1	protein_coding	snu13a	SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5) [Source:ZFIN;Acc:ZDB-GENE-040426-879]	186	234	102	182	240	381	48	354	156	177	41	206.43558701949394	188.04051312532198	156.57490543168342	226.8483644602925	184.23051341134334	277.65420059710607	33.94641319563166	361.63591045364893	192.76340970285756	176.66123518253664	45.55316987202896	0.38542129970466676
ENSDARG00000039269	0.8766761106449743	0.9998677203547853	0.06145107527534468	13	33024547	33034374	1	protein_coding	arg2	arginase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-1334]	754	1402	613	630	1271	1268	590	1161	1198	926	1230	836.841035552142	1126.635894879066	940.984480682568	785.2443385163971	975.6540939409058	924.0564996250143	417.25799552963923	1186.0431978437468	1480.3241334873292	924.2277049662652	1366.5950961608687	0.3849015466026058
ENSDARG00000040683	0.6441136438660979	0.9998677203547853	-0.22278413294770646	2	283764	293793	-1	protein_coding	MEP1B	si:ch73-40a17.3 [Source:ZFIN;Acc:ZDB-GENE-030131-5797]	667	1205	371	534	980	977	191	472	310	419	622	740.2824545268949	968.3282834017649	569.5028423054367	665.5880583615175	752.274596429652	711.9899054681696	135.078435840951	482.18121393819854	383.0554936402939	418.1980652061178	691.0749185463906	0.38321287245589375
ENSDARG00000044566	0.49562797133054803	0.9998677203547853	-0.2706657231569518	21	30043054	30047353	1	protein_coding	fabp6	fatty acid binding protein 6, ileal (gastrotropin) [Source:ZFIN;Acc:ZDB-GENE-040625-49]	2611	2897	900	1971	3242	2280	1378	2110	2919	2197	2751	2897.8672995048314	2328.0058398464007	1381.5432832207362	2456.6930019298707	2488.647185331563	1661.552696486619	974.544945491259	2155.51347756271	3606.8999546323157	2192.795105627305	3056.5065931207723	0.3816137645962039
ENSDARG00000040738	0.7810110234857647	0.9998677203547853	-0.33025040995949423	9	22017368	22018304	1	protein_coding	zgc:153846	zgc:153846 [Source:ZFIN;Acc:ZDB-GENE-060929-898]	234	267	208	51	45	480	32	424	178	104	49	259.70928689549237	214.559047027611	319.2900032332368	63.56739883227976	34.54322126462688	349.80056768139343	22.63094213042111	433.1458362495682	219.9479931224913	103.80095174567124	54.44159326169314	0.3781585084762324
ENSDARG00000090428	0.21407138954838317	0.9998677203547853	0.8307058217981265	7	35075847	35079299	1	protein_coding	ctrb1	chymotrypsinogen B1 [Source:ZFIN;Acc:ZDB-GENE-030131-1171]	27944	9366	23427	11751	22186	8786	15772	11523	13277	15771	19308	31014.17227781042	7526.442076631478	35961.57166223576	14646.676542708225	17030.575710600264	6402.80789093484	11154.225602531304	11771.555356376826	16405.896093748972	15740.815480586358	21452.209850954514	0.37812928215443137
ENSDARG00000056587	0.22245118322169252	0.9998677203547853	-0.8286676829024865	7	27455321	27697234	1	protein_coding	cyp2r1	cytochrome P450, family 2, subfamily R, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-110114-1]	39	185	34	57	66	139	56	137	137	316	96	43.284881149248726	148.664508240105	52.19163514389447	71.04591634195972	50.66339118811942	101.29641439107019	39.60414872823694	139.95514048629914	169.28581493135567	315.3951995349242	106.66108067597024	0.3766010119308709
ENSDARG00000101557	0.9858763528240517	0.9998677203547853	-0.011719973952796881	10	44699734	44748270	1	protein_coding	scarb1	scavenger receptor class B, member 1 [Source:ZFIN;Acc:ZDB-GENE-031126-1]	634	776	514	130	521	1242	627	166	123	175	112	703.656785862146	623.5873426720079	789.0147195282871	162.03454604306606	399.93373953045784	905.1089688756056	443.4250223679386	169.58068117318	151.9865345734069	174.66506303358142	124.43792745529862	0.3740102165116787
ENSDARG00000087188	0.8772596984642662	0.9998677203547853	-0.08623347783275996	3	14099693	14103551	-1	protein_coding	nfil3-6	nuclear factor, interleukin 3 regulated, member 6 [Source:ZFIN;Acc:ZDB-GENE-040704-63]	548	1256	631	554	587	963	463	981	1013	491	902	608.2080735843155	1009.311472159848	968.6153463469827	690.5164500604507	450.59713071857726	701.7873889107956	327.4414439495304	1002.160531511383	1251.7265001858636	490.0602625685056	1002.169737184637	0.3714292073141341
ENSDARG00000096655	0.6132699675838977	0.9998677203547853	0.3994010345081664	20	14657141	14661432	1	antisense	BX901920.1	NA	409	577	721	376	130	605	815	404	131	413	141	453.9363176934033	463.67254732184097	1106.7696746690563	468.6537639399449	99.79152809781098	440.8944655150897	576.3818073841626	412.71442887930556	161.87183763509194	412.2095487592522	156.6584622428313	0.3713119124244109
ENSDARG00000103973	0.06531783399315151	0.9998677203547853	1.5284531343330143	KN150654.1	8142	14617	-1	protein_coding	CABZ01051602.1	sushi, nidogen and EGF-like domain-containing protein 1 [Source:NCBI gene;Acc:103910028]	136	333	428	215	435	1	1	0	2	2	1	150.94214964866222	267.596114832189	657.0005835760834	267.98021076353234	333.9178055580598	0.7287511826695697	0.7072169415756597	0	2.4713257654212506	1.9961721489552162	1.1110529237080233	0.36938411972029783
ENSDARG00000103295	0.3090262979351964	0.9998677203547853	-0.3868866455735733	1	59338175	59348118	-1	protein_coding	cyp3a65	cytochrome P450, family 3, subfamily A, polypeptide 65 [Source:ZFIN;Acc:ZDB-GENE-050604-1]	6631	8666	3222	4194	7033	10294	2276	4452	3572	2803	4011	7359.5396641197	6963.927721128378	4945.9249539302355	5227.4837392663	5398.721670091574	7501.764674400551	1609.6257590262014	4548.031280620466	4413.787817042354	2797.6352667607357	4456.4332769928815	0.3692933183587778
ENSDARG00000113599	0.43262756767834404	0.9998677203547853	-0.35167098454383905	3	55114097	55114874	1	protein_coding	hbbe1.1	hemoglobin beta embryonic-1.1 [Source:ZFIN;Acc:ZDB-GENE-030616-7]	2141	7796	2212	5446	5024	4227	6325	7495	5341	9492	7473	2376.2289882190134	6264.802736431668	3395.526380538076	6788.001059619521	3856.5587474107874	3080.431249144271	4473.1471554660475	7656.669912005928	6599.67545655745	9473.833018941456	8302.89849887006	0.3679118997037052
ENSDARG00000013856	0.2820377725116839	0.9998677203547853	0.9540032990009172	2	15612755	15626972	1	protein_coding	amy2a	amylase alpha 2A [Source:ZFIN;Acc:ZDB-GENE-040426-2393]	3271	734	2754	1114	2071	545	1034	1070	1295	1366	2228	3630.38067279981	589.8364813418219	4227.522446655453	1388.5114176305815	1589.7558053120504	397.16939455491547	731.2623175892321	1093.0802943090519	1600.18343311026	1363.3855777364126	2475.4259140214763	0.3666398212526595
ENSDARG00000007906	0.026481939208667093	0.9998677203547853	-1.1343723982500138	12	16132612	16229402	1	protein_coding	lrp2b	low density lipoprotein receptor-related protein 2b [Source:ZFIN;Acc:ZDB-GENE-111115-1]	121	361	81	325	122	173	74	83	201	279	306	134.29411843741272	290.09668905231297	124.33889548986625	405.08636510766513	93.65051098409954	126.07395460183555	52.33405367659881	84.79034058659	248.3682394248357	278.46601477925265	339.98219465465513	0.36507459063767805
ENSDARG00000077058	0.1515020106116777	0.9998677203547853	2.7493643645363206	22	7742211	7754391	1	protein_coding	cela1.5	chymotrypsin like elastase family member 1, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-040801-186]	5	1	1	0	164	43	4	110	147	105	121	5.54934373708317	0.803591936433	1.5350480924674845	0	125.89085083108462	31.336300854791496	2.828867766302639	112.37274053644458	181.64244375846192	104.79903782014885	134.43740376867083	0.36160395047132016
ENSDARG00000094557	0.9951764698043679	0.9998677203547853	-0.0034435033702217583	3	15505275	15506158	1	protein_coding	nupr1b	nuclear protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-4653]	1210	448	512	782	957	511	1447	550	575	678	793	1342.941184374127	360.00918752198396	785.9446233433521	974.7001154282897	734.6191722277316	372.3918543441501	1023.3429144599795	561.8637026822229	710.5061575586096	676.7023584958183	881.0649685004626	0.3605957814713759
ENSDARG00000075016	0.18961576005236683	0.9998677203547853	-1.1816860789845764	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	205	66	38	147	87	144	121	408	534	171	101	227.52309322040998	53.037067804578	58.33182751376441	183.2236789871593	66.78356111161196	104.94017030441803	85.57324993065482	416.80071035335806	659.8439793674739	170.672718735671	112.21634529451036	0.360002786212083
ENSDARG00000087359	0.1717680302822485	0.9998677203547853	0.7189066922720184	1	56229674	56266731	1	protein_coding	c3a.2	complement component c3a, duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-990415-36]	1262	1028	1282	258	1592	1819	2472	1627	643	968	676	1400.654359239792	826.092510653124	1967.9316545433153	321.5762529162388	1222.0624056285776	1325.5984012759473	1748.2402795750306	1662.0949895708666	794.5312335829321	966.1473200943246	751.0717764266238	0.358554588985186
ENSDARG00000117625	0.8981050981821396	0.9998677203547853	0.250682001491894	3	58210305	58212028	-1	lincRNA	CABZ01038493.1	NA	81	100	52	83	108	0	298	0	93	88	128	89.89936854074736	80.3591936433	79.8225008083092	103.45282555057294	82.9037310351045	0	210.75064858954659	0	114.91664809208817	87.83157455402952	142.214774234627	0.3577939033303552
ENSDARG00000093054	0.6162169535160383	0.9998677203547853	1.2090148690481	5	42322847	42344441	1	processed_transcript	BX548073.3	NA	0	0	2	53	97	2	1	149	65	145	118	0	0	3.070096184934969	66.06023800217308	74.45983250375127	1.4575023653391395	0.7072169415756597	152.21398490845675	80.31808737619065	144.7224807992532	131.10424499754674	0.3561433590470483
ENSDARG00000101621	0.5595605904507568	0.9998677203547853	0.7832338222258481	KN150636.1	2551	13087	1	protein_coding	CABZ01040054.1	CD59B glycoprotein-like [Source:NCBI gene;Acc:100535643]	125	53	129	55	82	73	119	2	89	80	3	138.73359342707926	42.590372630949	198.0212039283055	68.55307717206641	62.94542541554231	53.198836334878585	84.1588160475035	2.043140737026265	109.97399656124566	79.84688595820865	3.33315877112407	0.3551100716524055
ENSDARG00000100792	0.5003974879197775	0.9998677203547853	-0.36884820938965207	1	50794669	50838160	-1	protein_coding	zgc:154142	zgc:154142 [Source:ZFIN;Acc:ZDB-GENE-070615-2]	1055	1460	505	530	912	1104	131	443	347	337	397	1170.9115285245489	1173.24422719218	775.1992866960796	660.6023800217308	700.0759509631047	804.5413056672049	92.64541934641142	452.5556732513177	428.775020300587	336.35500709895393	441.0880107120853	0.35456224890088417
ENSDARG00000008403	0.5881550923036138	0.9998677203547853	-0.33085058028065717	3	15805917	15811037	1	protein_coding	phospho1	phosphoethanolamine/phosphocholine phosphatase 1 [Source:NCBI gene;Acc:100002812]	87	355	120	230	231	330	122	381	103	146	153	96.55858102524716	285.275137433715	184.20577109609815	286.6765045377322	177.32186915841797	240.487890280958	86.28046687223048	389.2183104035035	127.27327691919442	145.72056687373077	169.99109732732757	0.3530959726184425
ENSDARG00000089124	0.7749094471706262	0.9998677203547853	-0.16648165979013577	3	55138413	55139127	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	192	745	206	460	475	198	553	679	764	1135	994	213.09479950399373	598.675992642585	316.2199070483018	573.3530090754645	364.62289112661705	144.2927341685748	391.0909686913398	693.646280220417	944.0464423909178	1132.8276945320852	1104.3866061657752	0.3508956983665719
ENSDARG00000009443	0.15073453819062152	0.9998677203547853	1.0832872443911334	17	42983983	42988356	-1	protein_coding	zgc:92137	zgc:92137 [Source:ZFIN;Acc:ZDB-GENE-040801-179]	6329	2027	5409	1267	4943	1628	2684	2538	2945	2826	4605	7024.3593023998765	1628.880855149691	8303.075132156624	1579.2136141274207	3794.380949134459	1186.4069253860594	1898.1702711890705	2592.74559528633	3639.027189582792	2820.5912464737207	5116.398713675448	0.349710529020421
ENSDARG00000090901	0.6321333288657709	0.9998677203547853	0.45553959401096517	3	58197025	58205045	-1	protein_coding	si:ch211-256e16.11	si:ch211-256e16.11 [Source:ZFIN;Acc:ZDB-GENE-131127-41]	120	180	107	114	183	34	381	18	132	144	232	133.18424968999608	144.64654855794	164.25014589402085	142.09183268391945	140.4757664761493	24.77754021076537	269.4496547403263	18.388266633236384	163.10750051780255	143.72439472477558	257.7642783002614	0.3495771066340685
ENSDARG00000062087	0.001470670726449651	0.29308185502876366	-1.1244631331701	24	26895748	26902697	1	protein_coding	nceh1b.1	neutral cholesterol ester hydrolase 1b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-061110-43]	118	219	44	221	137	248	136	254	183	229	147	130.96451219516283	175.986634078827	67.54211606856931	275.4587282732123	105.1649180723085	180.7302933020533	96.18150405428972	259.4788736023357	226.12630753604444	228.56171105537226	163.32477978507944	0.3487538237147066
ENSDARG00000038643	0.5347957382264801	0.9998677203547853	-0.31041242695031296	8	21353878	21369028	1	protein_coding	alas2	aminolevulinate, delta-, synthase 2 [Source:NCBI gene;Acc:64607]	258	781	253	578	519	436	445	616	520	1284	666	286.3461368334916	627.605302354173	388.36716739427357	720.4305200991706	398.39848525202996	317.7355156439324	314.71153900116855	629.2873470040896	642.5446990095252	1281.5425196292488	739.9612471895435	0.3470298634894296
ENSDARG00000098063	0.5114604288828252	0.9998677203547853	-0.6636868591639172	15	44618623	44637492	-1	protein_coding	alp3	alkaline phosphatase 3 [Source:ZFIN;Acc:ZDB-GENE-120919-1]	29	193	37	25	34	58	39	124	65	46	257	32.186193675082386	155.093243731569	56.796779421296925	31.16048962366655	26.09932273327364	42.26756859483504	27.58146072145073	126.67472569562844	80.31808737619065	45.911959425969975	285.540601392962	0.3450098490179481
ENSDARG00000088079	0.3886035665745673	0.9998677203547853	0.79012053480485	25	37285737	37288184	1	protein_coding	tmed6	transmembrane p24 trafficking protein 6 [Source:ZFIN;Acc:ZDB-GENE-131121-182]	145	38	131	79	85	25	129	39	34	78	113	160.93096837541194	30.536493584454	201.09130011324046	98.4671472107863	65.2483068331841	18.218779566739244	91.2309854632601	39.84124437201217	42.012538012161265	77.85071380925343	125.54898037900664	0.3393127930221107
ENSDARG00000092044	0.9744547699013122	0.9998677203547853	0.01780170848690959	21	30651064	30658520	-1	protein_coding	si:dkey-22f5.9	si:dkey-22f5.9 [Source:ZFIN;Acc:ZDB-GENE-091204-260]	403	687	352	427	578	565	247	586	778	408	303	447.2771052089035	552.067660329471	540.3369285485545	532.2211627722246	443.68848646565186	411.74441820830685	174.68258456918795	598.6402359486957	961.3457227488666	407.2191183868641	336.6490358835311	0.33687711311131197
ENSDARG00000056080	0.41708083965133164	0.9998677203547853	-0.359233188484266	13	21712284	21739142	-1	protein_coding	si:dkey-191g9.5	si:dkey-191g9.5 [Source:ZFIN;Acc:ZDB-GENE-090313-217]	493	521	155	196	571	725	354	461	655	474	649	547.1652924764005	418.671398881593	237.9324543324601	244.29823864954574	438.31509649115435	528.344607435438	250.35479731778352	470.9439398845541	809.3591881754596	473.09279930238625	721.0733474865071	0.33568861110399967
ENSDARG00000103342	0.5455368226223678	0.9998677203547853	0.28245078061052803	KN149797.1	55555	70688	-1	protein_coding	wu:fa56d06	wu:fa56d06 [Source:ZFIN;Acc:ZDB-GENE-030131-9298]	1580	2117	1298	1144	2554	2222	711	1775	1440	1040	1771	1753.5926209182817	1701.204129428661	1992.492424022795	1425.9040051789812	1960.5197135523788	1619.2851278917838	502.83124546029404	1813.2874041108103	1779.3545511033005	1038.0095174567125	1967.6747278869093	0.3354606444743396
ENSDARG00000077872	0.23754047365441713	0.9998677203547853	-0.37440773358625346	15	21167142	21177049	1	unprocessed_pseudogene	CR626907.1	alpha-2-macroglobulin-like [Source:NCBI gene;Acc:100006895]	741	968	312	540	951	1189	736	1182	855	959	792	822.4127418357258	777.876994467144	478.93500484985515	673.0665758711974	730.013409392448	866.4851561941184	520.5116689996855	1207.4961755825227	1056.4917647175848	957.1645454240262	879.9539155767545	0.3344243259545607
ENSDARG00000024877	0.7050815400883816	0.9998677203547853	0.08324649559888835	7	24375070	24390879	-1	protein_coding	ptgr1	prostaglandin reductase 1 [Source:ZFIN;Acc:ZDB-GENE-041212-80]	832	1085	597	729	1272	1196	538	887	1116	1542	1214	923.4107978506395	871.8972510298049	916.4237112030883	908.6398774261165	976.4217210801197	871.5864144728054	380.48271456770493	906.1329168711485	1378.999777105058	1539.0487268444717	1348.8182493815405	0.33131588206679635
ENSDARG00000042953	0.8976310605747487	0.9998677203547853	-0.05801198996745932	20	25515259	25522911	-1	protein_coding	cyp2n13	cytochrome P450, family 2, subfamily N, polypeptide 13 [Source:ZFIN;Acc:ZDB-GENE-041001-158]	1761	2123	979	963	2048	2115	577	1395	1071	904	1146	1954.4788642006924	1706.025681047259	1502.8120825256674	1200.3020603036355	1572.1003811101298	1541.3087513461398	408.0641752891556	1425.0906640758199	1323.3949473830799	902.2698113277578	1273.2666505693949	0.3304698330241604
ENSDARG00000023656	3.2679983880695804e-4	0.10224408084714298	-7.734583935285503	22	14093306	14094746	1	protein_coding	he1.1	hatching enzyme 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-021211-3]	27	25	0	49	0	81	490	52	40	0	87	29.966456180249118	20.089798410825	0	61.074559662386434	0	59.028845796235146	346.53630137207324	53.12165916268289	49.42651530842502	0	96.66160436259803	0.3294374355764092
ENSDARG00000079305	0.9797191254703194	0.9998677203547853	0.013910633385489481	3	55146418	55147788	-1	protein_coding	hbae3	hemoglobin alpha embryonic-3 [Source:ZFIN;Acc:ZDB-GENE-990706-3]	2573	11342	3803	7448	8421	4275	7993	9979	6705	13872	11791	2855.692287102999	9114.339743023085	5837.787895653843	9283.333068682738	6464.188139320509	3115.4113059124106	5652.785014014248	10194.25070739255	8285.119628574743	13845.45002515338	13100.425023441303	0.3293634030042533
ENSDARG00000045143	0.6388833599464941	0.9998677203547853	0.19215487023444977	12	20349865	20350629	-1	protein_coding	hbbe2	hemoglobin beta embryonic-2 [Source:ZFIN;Acc:ZDB-GENE-040702-1]	1304	4113	1723	2743	3830	2205	2046	2540	2973	3843	3980	1447.2688466312907	3305.173634548929	2644.887863321476	3418.9289215086937	2940.011943189354	1606.8963577864013	1446.9658624637998	2594.7887360233567	3673.625750298689	3835.644784217448	4421.990636357933	0.32845810561633915
ENSDARG00000068431	0.825292664216889	0.9998677203547853	-0.1941113500587628	2	43920461	43955410	1	protein_coding	si:ch211-195h23.3	si:ch211-195h23.3 [Source:ZFIN;Acc:ZDB-GENE-070912-174]	42	291	172	176	98	376	101	211	74	198	368	46.61448739149863	233.845253502003	264.02827190440735	219.3698469506125	75.2274596429652	274.0104446837582	71.42891109914163	215.55134775627096	91.43905332058628	197.62104274656642	408.8674759245526	0.3264186913674859
ENSDARG00000055539	0.23020301711123703	0.9998677203547853	-0.3719221754127806	21	28513057	28523548	-1	protein_coding	epdl2	ependymin-like 2 [Source:ZFIN;Acc:ZDB-GENE-091204-250]	1525	2304	694	1431	1841	1500	841	1140	1221	1348	1618	1692.5498398103668	1851.4758215416318	1065.3233761724343	1783.6264260586731	1413.2015632928462	1093.1267740043545	594.7694478651298	1164.590220104971	1508.7443797896735	1345.4200283958157	1797.6836305595818	0.3206109891487209
ENSDARG00000100635	0.5841561916021304	0.9998677203547853	0.22936952516795003	11	23993298	24000171	1	protein_coding	chia.1	chitinase, acidic.1 [Source:ZFIN;Acc:ZDB-GENE-040426-1994]	1704	2479	1315	966	2355	1975	703	1322	1626	1233	2232	1891.2163455979444	1992.1044104174068	2018.5882415947422	1204.0413190584754	1807.7619128488066	1439.2835857724	497.17350992768877	1350.5160271743612	2009.1878472874769	1230.6401298308908	2479.870125716308	0.32043878288779004
ENSDARG00000043173	0.7667214829805917	0.9998677203547853	0.4112995193164727	22	7480465	7483755	1	protein_coding	cela1.3	chymotrypsin like elastase family member 1, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-040801-12]	162	53	103	58	57	12	48	2	2	30	52	179.79873708149472	42.590372630949	158.1099535241509	72.29233592690639	43.75474693519404	8.745014192034835	33.94641319563166	2.043140737026265	2.4713257654212506	29.942582234328246	57.77475203281722	0.31812970906073984
ENSDARG00000076844	0.6938636558893868	0.9998677203547853	-0.285409668868577	16	28797703	28836529	-1	protein_coding	plin6	perilipin 6 [Source:ZFIN;Acc:ZDB-GENE-070410-23]	44	226	27	153	207	97	91	156	125	174	120	48.834224886331896	181.611777633858	41.446298496622084	190.70219649683926	158.89881781728363	70.68886471894827	64.35674168338502	159.36497748804868	154.45786033882817	173.6669769591038	133.3263508449628	0.3162047030127943
ENSDARG00000012366	0.4450096865704384	0.9998677203547853	0.41627478697217923	5	44814064	44829719	-1	protein_coding	fbp2	fructose-1,6-bisphosphatase 2 [Source:ZFIN;Acc:ZDB-GENE-040822-23]	956	436	722	624	748	456	863	445	687	529	489	1061.0345225303022	350.366084284788	1108.3047227615239	777.765821006717	574.1851001320201	332.31053929732377	610.3282205797943	454.598813988344	848.9004004221997	527.9875333986547	543.3048796932234	0.3151138896986143
ENSDARG00000074844	0.8150099909662163	0.9998677203547853	0.12973756773916587	22	8337699	8353386	-1	protein_coding	CABZ01061495.1	NA	98	180	76	121	351	416	242	394	337	311	228	108.76713724683013	144.64654855794	116.66365502752882	150.8167697785461	269.43712586408964	303.160491990541	171.14649986130965	402.4987251941742	416.41839147348077	310.4047691625361	253.32006660542933	0.3142828031582913
ENSDARG00000117001	0.9166244518503829	0.9998677203547853	-0.055109582419449785	14	69716	83154	-1	protein_coding	CABZ01086812.1	NA	191	315	165	198	301	403	80	243	219	133	199	211.98493075657709	253.13145997639498	253.28293525713494	246.79107781943907	231.0557689033931	293.68672661583656	56.577355326052775	248.2415995486912	270.61017131362695	132.74544790552187	221.09953181789666	0.31421994941977777
ENSDARG00000095142	0.48334128401390103	0.9998677203547853	0.5624411573824557	5	32831561	32859700	1	protein_coding	si:ch211-208h16.4	si:ch211-208h16.4 [Source:ZFIN;Acc:ZDB-GENE-060526-98]	32	37	24	82	151	57	62	244	104	217	192	35.51579991733229	29.732901648021	36.84115421921963	102.20640596562627	115.91169802130352	41.53881741216547	43.8474503776909	249.26316991720432	128.50893980190503	216.58467816164097	213.32216135194048	0.31288871148217406
ENSDARG00000056744	0.21324906990396808	0.9998677203547853	0.7962805635408273	8	21376290	21381734	1	protein_coding	ela2	elastase 2 [Source:ZFIN;Acc:ZDB-GENE-041117-1]	11475	3907	9080	6386	10974	2634	5545	4907	5692	7719	8537	12735.743876605875	3139.633695643731	13938.236679604759	7959.635469469383	8423.940225733675	1919.5306151516465	3921.517941037033	5012.845798293942	7033.39312838888	7704.226408892657	9485.058809695396	0.3126804860446603
ENSDARG00000087178	0.9986185956794499	0.9998677203547853	-0.0020097974850579966	1	43969797	43973068	-1	protein_coding	scpp9	secretory calcium-binding phosphoprotein 9 [Source:ZFIN;Acc:ZDB-GENE-090424-3]	348	332	212	198	379	459	1	125	164	91	226	386.23432410098866	266.792522895756	325.4301956031067	246.79107781943907	290.9306857620797	334.4967928453325	0.7072169415756597	127.69629606414156	202.64871276454258	90.82583277746234	251.09796075801327	0.3124317193479893
ENSDARG00000020866	0.7099124011961436	0.9998677203547853	0.17966404747869108	16	23947196	23948538	1	protein_coding	apoa4b.2	apolipoprotein A-IV b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3143]	4045	6612	2690	2252	5790	3472	1435	3100	2722	2371	3119	4489.419083300285	5313.349883694996	4129.279368737533	2806.9369052998827	4444.561136048658	2530.2241062287458	1014.8563111610716	3166.868142390711	3363.4743667383223	2366.462082586409	3465.374069045325	0.3082173439179054
ENSDARG00000079227	1.4913581131394924e-4	0.05944090603697525	3.5747283930932454	12	30517386	30523229	-1	protein_coding	plekhs1	pleckstrin homology domain containing, family S member 1 [Source:ZFIN;Acc:ZDB-GENE-080204-50]	61	39	459	44	351	14	8	12	38	129	350	67.70199359241468	31.340085520886998	704.5870744425754	54.842461737653124	269.43712586408964	10.202516557373976	5.657735532605278	12.25884442215759	46.95518954300377	128.75310360761145	388.86852329780817	0.30784048332649333
ENSDARG00000075027	NA	NA	0.7482659041750077	22	6962924	6968756	-1	protein_coding	fgfr1bl	fibroblast growth factor receptor 1b, like [Source:ZFIN;Acc:ZDB-GENE-091204-406]	0	0	0	0	63	79	0	88	77	56	50	0	0	0	0	48.36050977047763	57.57134343089601	0	89.89819242915566	95.14604196871815	55.892820170746056	55.552646185401166	0.3066570180965904
ENSDARG00000098831	0.6748162091750827	0.9998677203547853	-0.2733826732620976	3	13937426	13955878	-1	protein_coding	gcdhb	glutaryl-CoA dehydrogenase b [Source:ZFIN;Acc:ZDB-GENE-041010-117]	96	571	159	291	359	450	195	421	99	263	116	106.54739975199686	458.850995703243	244.07264670233005	362.70809921947864	275.57814297780106	327.9380322013064	137.90730360725362	430.0811251440288	122.33062538835192	262.49663758761096	128.8821391501307	0.30569251371161255
ENSDARG00000029747	0.18635295398079527	0.9998677203547853	-0.4932625071713103	20	35473288	35481584	1	protein_coding	mep1a.1	meprin A, alpha (PABA peptide hydrolase), tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-041001-209]	863	1162	366	607	790	881	284	488	477	381	560	957.8167290205552	933.773830135146	561.8276018430994	756.5766880626238	606.4254399790052	642.0297919318909	200.84961140748734	498.52633983440865	589.4111950529683	380.2707943759687	622.189637276493	0.3023756633593282
ENSDARG00000042993	0.15332352548405895	0.9998677203547853	0.7549452724192305	16	25080764	25085327	-1	protein_coding	prss1	serine protease 1 [Source:ZFIN;Acc:ZDB-GENE-010131-7]	26463	12853	24061	15731	25854	10960	19640	15021	14909	18219	21918	29370.456662886387	10328.567158973348	36934.792152860144	19607.42649079594	19846.23205723696	7987.112962058483	13889.740732545955	15345.008505435764	18422.497918332716	18184.13019090754	24352.057981832455	0.2988906418829041
ENSDARG00000068680	0.12385457651156241	0.9998677203547853	0.9477968669944244	15	37820258	37829160	-1	protein_coding	ctrl	chymotrypsin-like [Source:ZFIN;Acc:ZDB-GENE-040912-147]	10383	3687	9749	5259	10240	3603	6361	6070	6085	7017	8842	11523.767204426911	2962.8434696284708	14965.183853465507	6554.920597234495	7860.501905550649	2625.6905111584597	4498.606965362771	6200.932136874714	7519.0086412941555	7003.569984609377	9823.929951426342	0.29871364635252723
ENSDARG00000041848	0.5074599809679843	0.9998677203547853	-0.5268946513667775	8	37259398	37263524	-1	protein_coding	rh50	Rh50-like protein [Source:ZFIN;Acc:ZDB-GENE-000427-1]	109	214	54	129	134	113	8	79	80	66	113	120.97569346841311	171.96867439666198	82.89259699324417	160.7881264581194	102.8620366546667	82.34888364166137	5.657735532605278	80.70405911253746	98.85303061685003	65.87368091552214	125.54898037900664	0.2959573394427436
