ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
5223	"ENSDARG00000074933"	"polg2"	chr6	+	23018401	23018900	23018401	23018586	23018759	23018900
5224	"ENSDARG00000074933"	"polg2"	chr6	+	23018764	23019080	23018764	23018900	23018999	23019080
5225	"ENSDARG00000101293"	NA	chr6	-	25318712	25319134	25318712	25318855	25318938	25319134
5226	"ENSDARG00000101293"	NA	chr6	-	25318938	25319134	25318938	25319015	25319105	25319134
5227	"ENSDARG00000100374"	"txnrd3"	chr6	-	1170916	1171381	1170916	1171009	1171182	1171381
5228	"ENSDARG00000100374"	"txnrd3"	chr6	-	1177558	1177939	1177558	1177642	1177831	1177939
5229	"ENSDARG00000100374"	"txnrd3"	chr6	-	1177558	1177939	1177558	1177746	1177831	1177939
5230	"ENSDARG00000100374"	"txnrd3"	chr6	-	1179486	1179759	1179486	1179596	1179714	1179759
5231	"ENSDARG00000039256"	"spega"	chr6	+	21130883	21131297	21130883	21130998	21131107	21131297
5232	"ENSDARG00000039256"	"spega"	chr6	+	21135439	21135739	21135439	21135555	21135634	21135739
5233	"ENSDARG00000039256"	"spega"	chr6	+	21143043	21143419	21143043	21143193	21143313	21143419
5234	"ENSDARG00000039256"	"spega"	chr6	+	21143557	21143855	21143557	21143699	21143797	21143855
5235	"ENSDARG00000039256"	"spega"	chr6	+	21143557	21144043	21143557	21143855	21143965	21144043
5236	"ENSDARG00000039256"	"spega"	chr6	+	21144208	21144417	21144208	21144308	21144390	21144417
5237	"ENSDARG00000039256"	"spega"	chr6	+	21144208	21144658	21144208	21144417	21144505	21144658
5238	"ENSDARG00000039256"	"spega"	chr6	+	21148859	21149204	21148859	21148976	21149067	21149204
5239	"ENSDARG00000039256"	"spega"	chr6	+	21148859	21149204	21148859	21148976	21149072	21149204
5240	"ENSDARG00000039256"	"spega"	chr6	+	21149072	21149450	21149072	21149204	21149327	21149450
5241	"ENSDARG00000039256"	"spega"	chr6	+	21149072	21149450	21149072	21149235	21149327	21149450
5242	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14864149	14864329	14864149	14864203	14864290	14864329
5243	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14864149	14864461	14864149	14864329	14864407	14864461
5244	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14864149	14864607	14864149	14864461	14864562	14864607
5245	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14864417	14864753	14864417	14864607	14864699	14864753
5246	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14866173	14866538	14866173	14866218	14866307	14866538
5247	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14866307	14866538	14866307	14866361	14866501	14866538
5248	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14866929	14867193	14866929	14866983	14867174	14867193
5249	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14867174	14867534	14867174	14867282	14867354	14867534
5250	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14867354	14867534	14867354	14867408	14867488	14867534
5251	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14867488	14867820	14867488	14867542	14867627	14867820
5252	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14867627	14867820	14867627	14867672	14867774	14867820
5253	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14869244	14869465	14869244	14869289	14869419	14869465
5254	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14870076	14870548	14870076	14870130	14870372	14870548
5255	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14870372	14870548	14870372	14870417	14870503	14870548
5256	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14871846	14872247	14871846	14871954	14872057	14872247
5257	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14872057	14872247	14872057	14872111	14872201	14872247
5258	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14873518	14873792	14873518	14873572	14873684	14873792
5259	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14876884	14877318	14876884	14876968	14877096	14877318
5260	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877096	14877318	14877096	14877150	14877256	14877318
5261	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877096	14877318	14877096	14877150	14877264	14877318
5262	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877256	14877457	14877256	14877318	14877403	14877457
5263	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877256	14877457	14877256	14877322	14877403	14877457
5264	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877256	14877635	14877256	14877457	14877602	14877635
5265	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877403	14877742	14877403	14877457	14877696	14877742
5266	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877602	14877742	14877602	14877635	14877696	14877742
5267	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877696	14878112	14877696	14877750	14877822	14878112
5268	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877696	14878112	14877696	14877750	14877841	14878112
5269	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877822	14878017	14877822	14877895	14877963	14878017
5270	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877841	14878112	14877841	14877895	14877982	14878112
5271	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877963	14878112	14877963	14878017	14878093	14878112
5272	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14878920	14879351	14878920	14878974	14879058	14879351
5273	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14879058	14879351	14879058	14879112	14879195	14879351
5274	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14879195	14879351	14879195	14879249	14879333	14879351
5275	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14879852	14880320	14879852	14879915	14880310	14880320
5276	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14880525	14880923	14880525	14880657	14880816	14880923
5277	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14883049	14883397	14883049	14883114	14883196	14883397
5278	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14883249	14883692	14883249	14883397	14883542	14883692
5279	"ENSDARG00000017037"	"ikbkg"	chr23	-	18580663	18581058	18580663	18580800	18580923	18581058
5280	"ENSDARG00000014569"	"hnrnpr"	chr19	-	80680	80979	80680	80790	80860	80979
5281	"ENSDARG00000014569"	"hnrnpr"	chr19	-	80860	81477	80860	81234	81303	81477
5282	"ENSDARG00000014569"	"hnrnpr"	chr19	-	80860	81477	80860	81234	81321	81477
5283	"ENSDARG00000022280"	"brd2a"	chr19	+	7159045	7159539	7159045	7159248	7159449	7159539
5284	"ENSDARG00000036826"	"ankrd52a"	chr23	-	32371562	32371974	32371562	32371680	32371772	32371974
5285	"ENSDARG00000002830"	"trmt2a"	chr5	-	24534968	24535249	24534968	24535044	24535122	24535249
5286	"ENSDARG00000002830"	"trmt2a"	chr5	-	24538686	24539095	24538686	24538747	24538913	24539095
5287	"ENSDARG00000030408"	"rps26l"	chr6	-	49523490	49523873	49523490	49523621	49523706	49523873
5288	"ENSDARG00000030408"	"rps26l"	chr6	-	49523463	49523884	49523463	49523602	49523706	49523884
5289	"ENSDARG00000030408"	"rps26l"	chr6	-	49523463	49523884	49523463	49523624	49523706	49523884
5290	"ENSDARG00000040838"	"dcun1d2a"	chr9	-	34944156	34944604	34944156	34944373	34944494	34944604
5291	"ENSDARG00000016141"	"slc6a2"	chr7	-	35363024	35363454	35363024	35363128	35363252	35363454
5292	"ENSDARG00000094133"	"wu:fc21g02"	chr1	+	44914056	44914405	44914056	44914138	44914230	44914405
5293	"ENSDARG00000052428"	"si:dkey-43k4.3"	chr6	-	21582168	21582444	21582168	21582336	21582421	21582444
5294	"ENSDARG00000010873"	NA	chr6	+	22107756	22108049	22107756	22107888	22107983	22108049
5295	"ENSDARG00000010873"	NA	chr6	+	22112021	22112426	22112021	22112132	22112219	22112426
5296	"ENSDARG00000010873"	NA	chr6	+	22112219	22112426	22112219	22112281	22112372	22112426
5297	"ENSDARG00000010873"	NA	chr6	+	22112219	22112426	22112219	22112281	22112374	22112426
5298	"ENSDARG00000020625"	"jak1"	chr6	+	31419409	31419849	31419409	31419582	31419732	31419849
5299	"ENSDARG00000069632"	"emp1"	chr1	+	45324334	45324750	45324334	45324397	45324636	45324750
5300	"ENSDARG00000069632"	"emp1"	chr1	+	45327173	45327508	45327173	45327300	45327372	45327508
5301	"ENSDARG00000052423"	"ppp1r12c"	chr6	-	21595992	21596309	21595992	21596061	21596258	21596309
5302	"ENSDARG00000052423"	"ppp1r12c"	chr6	-	21597781	21598161	21597781	21597831	21598021	21598161
5303	"ENSDARG00000009735"	"gigyf2"	chr2	-	48230574	48230925	48230574	48230714	48230884	48230925
5304	"ENSDARG00000112691"	"st7"	chr18	-	50943759	50944119	50943759	50943910	50944027	50944119
5305	"ENSDARG00000112691"	"st7"	chr18	-	50943759	50944119	50943759	50943910	50944101	50944119
5306	"ENSDARG00000112691"	"st7"	chr18	-	50944101	50944348	50944101	50944119	50944275	50944348
5307	"ENSDARG00000112691"	"st7"	chr18	-	50944101	50944348	50944101	50944130	50944275	50944348
5308	"ENSDARG00000061062"	"nemp2"	chr9	+	41466131	41466331	41466131	41466164	41466237	41466331
5309	"ENSDARG00000014273"	"camk2d2"	chr1	-	14187800	14188046	14187800	14187859	14188005	14188046
5310	"ENSDARG00000014273"	"camk2d2"	chr1	-	14191102	14191428	14191102	14191186	14191307	14191428
5311	"ENSDARG00000014273"	"camk2d2"	chr1	-	14191307	14191734	14191307	14191430	14191640	14191734
5312	"ENSDARG00000029252"	"ssb"	chr6	+	3717629	3717884	3717629	3717691	3717780	3717884
5313	"ENSDARG00000029252"	"ssb"	chr6	+	3720665	3721108	3720665	3720840	3721001	3721108
5314	"ENSDARG00000029252"	"ssb"	chr6	+	3720665	3721108	3720665	3720840	3721005	3721108
5315	"ENSDARG00000006757"	"klhl41b"	chr6	+	3685229	3685567	3685229	3685387	3685462	3685567
5316	"ENSDARG00000076312"	"myot"	chr14	-	12279184	12279450	12279184	12279304	12279426	12279450
5317	"ENSDARG00000026406"	"anxa5a"	chr14	+	46430042	46430313	46430042	46430136	46430221	46430313
5318	"ENSDARG00000026406"	"anxa5a"	chr14	+	46430042	46430313	46430042	46430136	46430230	46430313
5319	"ENSDARG00000079457"	"faap100"	chr12	+	26543197	26543567	26543197	26543318	26543410	26543567
5320	"ENSDARG00000061806"	"si:dkey-13n15.2"	chr5	-	21044199	21044693	21044199	21044465	21044584	21044693
5321	"ENSDARG00000061806"	"si:dkey-13n15.2"	chr5	-	21044199	21044693	21044199	21044482	21044584	21044693
5322	"ENSDARG00000061806"	"si:dkey-13n15.2"	chr5	-	21044199	21044693	21044199	21044508	21044584	21044693
5323	"ENSDARG00000001470"	"mhc1zea"	chr1	-	47120118	47120524	47120118	47120157	47120210	47120524
5324	"ENSDARG00000001470"	"mhc1zea"	chr1	-	47120118	47120524	47120118	47120157	47120245	47120524
5325	"ENSDARG00000020364"	"fbp1b"	chr5	+	35460643	35461099	35460643	35460736	35460828	35461099
5326	"ENSDARG00000020364"	"fbp1b"	chr5	+	35460812	35461099	35460812	35460969	35461092	35461099
5327	"ENSDARG00000020364"	"fbp1b"	chr5	+	35461092	35461547	35461092	35461099	35461427	35461547
5328	"ENSDARG00000079377"	"arhgef38"	chr1	+	26432221	26432628	26432221	26432353	26432422	26432628
5329	"ENSDARG00000074356"	"fxn"	chr8	+	11327723	11327980	11327723	11327808	11327903	11327980
5330	"ENSDARG00000038027"	"nol12"	chr3	+	1153526	1153815	1153526	1153650	1153766	1153815
5331	"ENSDARG00000038027"	"nol12"	chr3	+	1153768	1154056	1153768	1153815	1153919	1154056
5332	"ENSDARG00000032725"	"rps27a"	chr6	+	6270685	6270910	6270685	6270763	6270865	6270910
5333	"ENSDARG00000032725"	"rps27a"	chr6	+	6270731	6270930	6270731	6270760	6270865	6270930
5334	"ENSDARG00000032725"	"rps27a"	chr6	+	6270731	6270930	6270731	6270787	6270865	6270930
5335	"ENSDARG00000032725"	"rps27a"	chr6	+	6271984	6272180	6271984	6272039	6272138	6272180
5336	"ENSDARG00000032725"	"rps27a"	chr6	+	6271792	6272230	6271792	6272038	6272144	6272230
5337	"ENSDARG00000032725"	"rps27a"	chr6	+	6273054	6273477	6273054	6273183	6273267	6273477
5338	"ENSDARG00000032725"	"rps27a"	chr6	+	6273054	6273519	6273054	6273153	6273267	6273519
5339	"ENSDARG00000032725"	"rps27a"	chr6	+	6273054	6273519	6273054	6273182	6273267	6273519
5340	"ENSDARG00000097613"	"igfn1.3"	chr6	-	46851383	46851764	46851383	46851492	46851635	46851764
5341	"ENSDARG00000097613"	"igfn1.3"	chr6	-	46851383	46851764	46851383	46851494	46851635	46851764
5342	"ENSDARG00000097613"	"igfn1.3"	chr6	-	46854729	46855130	46854729	46854871	46855011	46855130
5343	"ENSDARG00000097613"	"igfn1.3"	chr6	-	46860688	46861045	46860688	46860849	46860931	46861045
5344	"ENSDARG00000097613"	"igfn1.3"	chr6	-	46862977	46863364	46862977	46863158	46863317	46863364
5345	"ENSDARG00000071395"	"camk2g1"	chr12	-	35350521	35350942	35350521	35350768	35350871	35350942
5346	"ENSDARG00000022995"	"clic4"	chr17	+	25475620	25475886	25475620	25475736	25475815	25475886
5347	"ENSDARG00000078675"	"dock7"	chr6	+	32336844	32337070	32336844	32336926	32337003	32337070
5348	"ENSDARG00000078675"	"dock7"	chr6	+	32385912	32386189	32385912	32386008	32386088	32386189
5349	"ENSDARG00000078675"	"dock7"	chr6	+	32396665	32396964	32396665	32396791	32396874	32396964
5350	"ENSDARG00000096961"	"si:dkeyp-47f9.4"	chr17	+	47174761	47175057	47174761	47174829	47174981	47175057
5351	"ENSDARG00000044182"	"stau1"	chr6	+	46436185	46436552	46436185	46436307	46436395	46436552
5352	"ENSDARG00000044182"	"stau1"	chr6	+	46440288	46440756	46440288	46440460	46440678	46440756
5353	"ENSDARG00000044182"	"stau1"	chr6	+	46446943	46447413	46446943	46447081	46447266	46447413
5354	"ENSDARG00000044182"	"stau1"	chr6	+	46450171	46450637	46450171	46450247	46450326	46450637
5355	"ENSDARG00000020301"	"os9"	chr6	-	39208677	39209042	39208677	39208711	39208805	39209042
5356	"ENSDARG00000020301"	"os9"	chr6	-	39210987	39211290	39210987	39211030	39211120	39211290
5357	"ENSDARG00000020301"	"os9"	chr6	-	39215373	39215669	39215373	39215399	39215592	39215669
5358	"ENSDARG00000004930"	"lmo7a"	chr9	-	21902808	21903037	21902808	21902864	21902968	21903037
5359	"ENSDARG00000004930"	"lmo7a"	chr9	-	21911603	21911825	21911603	21911643	21911774	21911825
5360	"ENSDARG00000004930"	"lmo7a"	chr9	-	21911603	21911825	21911603	21911679	21911774	21911825
5361	"ENSDARG00000004930"	"lmo7a"	chr9	-	21911762	21912227	21911762	21911825	21912171	21912227
5362	"ENSDARG00000004930"	"lmo7a"	chr9	-	21920493	21920975	21920493	21920560	21920918	21920975
5363	"ENSDARG00000004930"	"lmo7a"	chr9	-	21936790	21937158	21936790	21936986	21937107	21937158
5364	"ENSDARG00000079670"	"lrrc7"	chr6	-	30129982	30130179	30129982	30130051	30130121	30130179
5365	"ENSDARG00000079670"	"lrrc7"	chr6	-	30164642	30164949	30164642	30164767	30164877	30164949
5366	"ENSDARG00000079670"	"lrrc7"	chr6	-	30164642	30164949	30164642	30164767	30164878	30164949
5367	"ENSDARG00000062630"	"dnah9l"	chr6	-	10593358	10593854	10593358	10593630	10593734	10593854
5368	"ENSDARG00000070162"	"stox2a"	chr1	-	39907030	39909985	39907030	39909530	39909654	39909985
5369	"ENSDARG00000099379"	"ppp4r1l"	chr6	-	49543613	49543898	49543613	49543707	49543791	49543898
5370	"ENSDARG00000045976"	"sidt2"	chr15	+	47528292	47528720	47528292	47528457	47528657	47528720
5371	"ENSDARG00000045976"	"sidt2"	chr15	+	47532272	47532562	47532272	47532349	47532462	47532562
5372	"ENSDARG00000045976"	"sidt2"	chr15	+	47532445	47532901	47532445	47532562	47532835	47532901
5373	"ENSDARG00000045976"	"sidt2"	chr15	+	47539910	47540322	47539910	47539967	47540206	47540322
5374	"ENSDARG00000045976"	"sidt2"	chr15	+	47542227	47542543	47542227	47542298	47542476	47542543
5375	"ENSDARG00000045976"	"sidt2"	chr15	+	47542227	47542685	47542227	47542543	47542611	47542685
5376	"ENSDARG00000045976"	"sidt2"	chr15	+	47542627	47542899	47542627	47542685	47542775	47542899
5377	"ENSDARG00000045976"	"sidt2"	chr15	+	47554442	47554887	47554442	47554555	47554824	47554887
5378	"ENSDARG00000003754"	"tspan2a"	chr6	-	49115087	49115321	49115087	49115170	49115246	49115321
5379	"ENSDARG00000094879"	"si:dkey-277m11.2"	chr21	-	10886026	10886217	10886026	10886074	10886140	10886217
5380	"ENSDARG00000103639"	"si:dkey-36i7.3"	chr15	-	12258000	12258395	12258000	12258071	12258284	12258395
5381	"ENSDARG00000103639"	"si:dkey-36i7.3"	chr15	-	12259758	12260251	12259758	12259794	12259960	12260251
5382	"ENSDARG00000044441"	NA	chr6	+	28089847	28090221	28089847	28090008	28090103	28090221
5383	"ENSDARG00000044441"	NA	chr6	+	28089847	28090221	28089847	28090008	28090130	28090221
5384	"ENSDARG00000044441"	NA	chr6	+	28094745	28095108	28094745	28094864	28094963	28095108
5385	"ENSDARG00000044441"	NA	chr6	+	28109204	28109467	28109204	28109308	28109383	28109467
5386	"ENSDARG00000069619"	"atf7ip"	chr1	-	45570755	45571191	45570755	45571034	45571162	45571191
5387	"ENSDARG00000069619"	"atf7ip"	chr1	-	45573368	45573750	45573368	45573426	45573723	45573750
5388	"ENSDARG00000069619"	"atf7ip"	chr1	-	45575836	45576139	45575836	45575911	45576085	45576139
5389	"ENSDARG00000073753"	"tacc1"	chr10	-	20462800	20463144	20462800	20462907	20462986	20463144
5390	"ENSDARG00000031647"	"stat2"	chr6	-	39136170	39136610	39136170	39136225	39136417	39136610
5391	"ENSDARG00000091625"	NA	chr6	+	46320692	46321031	46320692	46320857	46320938	46321031
5392	"ENSDARG00000091625"	NA	chr6	+	46320811	46321031	46320811	46320857	46321013	46321031
5393	"ENSDARG00000091625"	NA	chr6	+	46321013	46321173	46321013	46321031	46321134	46321173
5394	"ENSDARG00000091625"	NA	chr6	+	46321013	46321173	46321013	46321061	46321134	46321173
5395	"ENSDARG00000018814"	"esrp2"	chr7	+	34794962	34795257	34794962	34795007	34795104	34795257
5396	"ENSDARG00000018814"	"esrp2"	chr7	+	34795519	34795904	34795519	34795691	34795775	34795904
5397	"ENSDARG00000018814"	"esrp2"	chr7	+	34811141	34811489	34811141	34811302	34811384	34811489
5398	"ENSDARG00000018814"	"esrp2"	chr7	+	34818242	34818502	34818242	34818344	34818435	34818502
5399	"ENSDARG00000098304"	"taok1b"	chr21	-	40553236	40553667	40553236	40553374	40553469	40553667
5400	"ENSDARG00000003697"	"slc5a8l"	chr6	-	49068092	49068350	49068092	49068181	49068258	49068350
5401	"ENSDARG00000033889"	"spty2d1"	chr25	-	24237448	24238106	24237448	24237924	24238016	24238106
5402	"ENSDARG00000033889"	"spty2d1"	chr25	-	24238016	24238355	24238016	24238106	24238277	24238355
5403	"ENSDARG00000070618"	"tatdn2"	chr6	-	40439921	40440562	40439921	40440241	40440401	40440562
5404	"ENSDARG00000074498"	"chd9"	chr7	+	36607103	36607486	36607103	36607221	36607352	36607486
5405	"ENSDARG00000031435"	NA	chr1	+	40266559	40266788	40266559	40266632	40266722	40266788
5406	"ENSDARG00000031435"	NA	chr1	+	40266559	40266788	40266559	40266633	40266722	40266788
5407	"ENSDARG00000028393"	"daam2"	chr17	+	48862409	48862726	48862409	48862468	48862541	48862726
5408	"ENSDARG00000017311"	"gpsm2"	chr2	-	45493552	45493987	45493552	45493726	45493907	45493987
5409	"ENSDARG00000017311"	"gpsm2"	chr2	-	45496251	45496581	45496251	45496381	45496487	45496581
5410	"ENSDARG00000099546"	"kynu"	chr6	+	619805	620157	619805	619944	620083	620157
5411	"ENSDARG00000099546"	"kynu"	chr6	+	619805	620294	619805	620157	620241	620294
5412	"ENSDARG00000044191"	"gxylt2"	chr6	+	44184147	44184621	44184147	44184274	44184369	44184621
5413	"ENSDARG00000003631"	"clockb"	chr1	+	19443931	19444304	19443931	19444045	19444140	19444304
5414	"ENSDARG00000003631"	"clockb"	chr1	+	19454369	19454682	19454369	19454508	19454599	19454682
5415	"ENSDARG00000008218"	"znf410"	chr20	+	54349469	54349778	54349469	54349524	54349587	54349778
5416	"ENSDARG00000008218"	"znf410"	chr20	+	54354462	54354861	54354462	54354559	54354805	54354861
5417	"ENSDARG00000008218"	"znf410"	chr20	+	54354462	54354861	54354462	54354559	54354813	54354861
5418	"ENSDARG00000027065"	"slc38a3a"	chr11	+	34856321	34856769	34856321	34856510	34856723	34856769
5419	"ENSDARG00000027065"	"slc38a3a"	chr11	+	34859341	34859698	34859341	34859374	34859602	34859698
5420	"ENSDARG00000027065"	"slc38a3a"	chr11	+	34877416	34878156	34877416	34877498	34877890	34878156
5421	"ENSDARG00000070486"	"rbp7b"	chr6	+	45932879	45933222	45932879	45932974	45933056	45933222
5422	"ENSDARG00000042848"	"pcmtl"	chr17	-	31216713	31216973	31216713	31216810	31216887	31216973
5423	"ENSDARG00000042848"	"pcmtl"	chr17	-	31216877	31217211	31216877	31216973	31217091	31217211
5424	"ENSDARG00000042848"	"pcmtl"	chr17	-	31221289	31221660	31221289	31221368	31221613	31221660
5425	"ENSDARG00000036329"	"ndufa1"	chr14	+	33413979	33414246	33413979	33414053	33414142	33414246
5426	"ENSDARG00000036329"	"ndufa1"	chr14	+	33414019	33414246	33414019	33414053	33414147	33414246
5427	"ENSDARG00000036329"	"ndufa1"	chr14	+	33414363	33414657	33414363	33414481	33414570	33414657
5428	"ENSDARG00000063314"	"apba2a"	chr25	+	31924238	31924422	31924238	31924298	31924382	31924422
5429	"ENSDARG00000063314"	"apba2a"	chr25	+	31924671	31925058	31924671	31924817	31924966	31925058
5430	"ENSDARG00000078964"	"esyt2b"	chr7	+	40183127	40183448	40183127	40183248	40183328	40183448
5431	"ENSDARG00000078964"	"esyt2b"	chr7	+	40183127	40183448	40183127	40183248	40183372	40183448
5432	"ENSDARG00000078964"	"esyt2b"	chr7	+	40183328	40183711	40183328	40183448	40183628	40183711
5433	"ENSDARG00000078964"	"esyt2b"	chr7	+	40183328	40183711	40183328	40183549	40183628	40183711
5434	"ENSDARG00000078964"	"esyt2b"	chr7	+	40188362	40188804	40188362	40188449	40188650	40188804
5435	"ENSDARG00000017354"	"epha2a"	chr6	-	45875241	45875522	45875241	45875277	45875387	45875522
5436	"ENSDARG00000017354"	"epha2a"	chr6	-	45881483	45881857	45881483	45881693	45881775	45881857
5437	"ENSDARG00000063149"	"tmtc1"	chr4	+	9449075	9449539	9449075	9449184	9449300	9449539
5438	"ENSDARG00000063149"	"tmtc1"	chr4	+	9449300	9449539	9449300	9449403	9449519	9449539
5439	"ENSDARG00000063149"	"tmtc1"	chr4	+	9450414	9450918	9450414	9450550	9450624	9450918
5440	"ENSDARG00000063149"	"tmtc1"	chr4	+	9450414	9450918	9450414	9450550	9450784	9450918
5441	"ENSDARG00000037121"	"mat2ab"	chr5	-	69206981	69207355	69206981	69207046	69207211	69207355
5442	"ENSDARG00000036588"	"mhc1zba"	chr1	-	47158809	47159277	47158809	47158851	47158992	47159277
5443	"ENSDARG00000012944"	"myhz2"	chr5	+	32207811	32208291	32207811	32208026	32208147	32208291
5444	"ENSDARG00000012944"	"myhz2"	chr5	+	32208149	32208532	32208149	32208291	32208375	32208532
5445	"ENSDARG00000012944"	"myhz2"	chr5	+	32208375	32208873	32208375	32208532	32208627	32208873
5446	"ENSDARG00000012944"	"myhz2"	chr5	+	32208627	32208873	32208627	32208655	32208759	32208873
5447	"ENSDARG00000012944"	"myhz2"	chr5	+	32208759	32209009	32208759	32208874	32208958	32209009
5448	"ENSDARG00000012944"	"myhz2"	chr5	+	32208759	32209009	32208759	32208874	32208976	32209009
5449	"ENSDARG00000012944"	"myhz2"	chr5	+	32208958	32209208	32208958	32209051	32209146	32209208
5450	"ENSDARG00000012944"	"myhz2"	chr5	+	32208976	32209210	32208976	32209009	32209146	32209210
5451	"ENSDARG00000012944"	"myhz2"	chr5	+	32208976	32209210	32208976	32209050	32209146	32209210
5452	"ENSDARG00000012944"	"myhz2"	chr5	+	32208976	32209385	32208976	32209208	32209286	32209385
5453	"ENSDARG00000012944"	"myhz2"	chr5	+	32208976	32209385	32208976	32209210	32209286	32209385
5454	"ENSDARG00000012944"	"myhz2"	chr5	+	32209472	32209793	32209472	32209575	32209654	32209793
5455	"ENSDARG00000012944"	"myhz2"	chr5	+	32209928	32210329	32209928	32210047	32210180	32210329
5456	"ENSDARG00000012944"	"myhz2"	chr5	+	32211087	32211349	32211087	32211158	32211291	32211349
5457	"ENSDARG00000012944"	"myhz2"	chr5	+	32211291	32211564	32211291	32211379	32211490	32211564
5458	"ENSDARG00000012944"	"myhz2"	chr5	+	32211490	32211820	32211490	32211608	32211697	32211820
5459	"ENSDARG00000012944"	"myhz2"	chr5	+	32211921	32212391	32211921	32212056	32212135	32212391
5460	"ENSDARG00000012944"	"myhz2"	chr5	+	32212912	32213312	32212912	32213089	32213168	32213312
5461	"ENSDARG00000012944"	"myhz2"	chr5	+	32212912	32213312	32212912	32213089	32213231	32213312
5462	"ENSDARG00000012944"	"myhz2"	chr5	+	32213168	32213481	32213168	32213314	32213394	32213481
5463	"ENSDARG00000012944"	"myhz2"	chr5	+	32213231	32213485	32213231	32213312	32213394	32213485
5464	"ENSDARG00000012944"	"myhz2"	chr5	+	32213231	32213485	32213231	32213313	32213394	32213485
5465	"ENSDARG00000012944"	"myhz2"	chr5	+	32214482	32214971	32214482	32214698	32214787	32214971
5466	"ENSDARG00000012944"	"myhz2"	chr5	+	32214787	32215247	32214787	32214971	32215084	32215247
5467	"ENSDARG00000012944"	"myhz2"	chr5	+	32215327	32215705	32215327	32215452	32215554	32215705
5468	"ENSDARG00000012944"	"myhz2"	chr5	+	32215971	32216320	32215971	32216175	32216255	32216320
5469	"ENSDARG00000012944"	"myhz2"	chr5	+	32215971	32216320	32215971	32216175	32216262	32216320
5470	"ENSDARG00000012944"	"myhz2"	chr5	+	32215980	32216388	32215980	32216173	32216262	32216388
5471	"ENSDARG00000012944"	"myhz2"	chr5	+	32215980	32216388	32215980	32216174	32216262	32216388
5472	"ENSDARG00000012944"	"myhz2"	chr5	+	32215980	32216388	32215980	32216181	32216262	32216388
5473	"ENSDARG00000012944"	"myhz2"	chr5	+	32216262	32216647	32216262	32216388	32216475	32216647
5474	"ENSDARG00000012944"	"myhz2"	chr5	+	32216262	32216647	32216262	32216388	32216478	32216647
5475	"ENSDARG00000012944"	"myhz2"	chr5	+	32216255	32216649	32216255	32216385	32216478	32216649
5476	"ENSDARG00000012944"	"myhz2"	chr5	+	32216262	32216647	32216262	32216388	32216494	32216647
5477	"ENSDARG00000012944"	"myhz2"	chr5	+	32216478	32216967	32216478	32216649	32216864	32216967
5478	"ENSDARG00000012944"	"myhz2"	chr5	+	32216475	32216969	32216475	32216647	32216864	32216969
5479	"ENSDARG00000012944"	"myhz2"	chr5	+	32216475	32216969	32216475	32216670	32216864	32216969
5480	"ENSDARG00000012944"	"myhz2"	chr5	+	32216475	32216969	32216475	32216776	32216864	32216969
