Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000092379	NA	NA	0.08198457962198553	8	2478862	2481965	1	protein_coding	si:dkeyp-51b9.3	si:dkeyp-51b9.3 [Source:ZFIN;Acc:ZDB-GENE-081104-469]	5	1	1	5	75	2	3	6	2	62	4	2	5.613710589724032	1.2473079297761476	1.5499078867948397	4.295293902179394	75.64766223458159	1.5501807943607468	3.782468839182374	6.1884388784499444	1.431838867522291	69.55244298013841	2.9509314216395146	1.6215916112562165	0.45750640517272007
ENSDARG00000056587	0.3251399716063799	0.857750061557087	0.5133517158031001	7	27455321	27697234	1	protein_coding	cyp2r1	cytochrome P450, family 2, subfamily R, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-110114-1]	96	137	34	97	316	66	57	137	56	39	139	185	107.78324332270141	170.88118637933223	52.69686815102455	83.32870170228024	318.7288168817038	51.15596621390465	71.86690794446511	141.30268772460707	40.09148829062415	43.75073026169997	102.54486690197314	149.99722404120004	0.45021595907016476
ENSDARG00000115701	0.011325270427583486	0.4255384565661256	0.8720117383313712	9	22239013	22240052	-1	protein_coding	crygm2d9	crystallin, gamma M2d9 [Source:ZFIN;Acc:ZDB-GENE-081105-81]	1436	788	474	1367	847	1771	547	267	1098	834	366	891	1612.257681368742	982.8786486636044	734.656338340754	1174.3333528558464	854.3142655025415	1372.6850934064414	689.6701516775862	275.38553009102253	786.0795382697378	935.592539442507	270.0102250800156	722.4190628146445	0.44185050439779383
ENSDARG00000056498	0.021981449343253086	0.5333835247195041	-1.1675083132037585	24	38109799	38113208	-1	protein_coding	crp2	C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826]	73	226	82	237	287	139	590	235	211	160	408	1030	81.96017460997086	281.8915921294094	127.09244671717686	203.5969309633033	289.47838748433225	107.7375652080719	743.8855383725336	242.3805227392895	151.0590005236017	179.49017543261527	300.9950050072305	835.1196797969516	0.4397887405216184
ENSDARG00000003244	0.5718378508938489	0.9340841758541285	0.30009733689547574	2	43894368	43918874	1	protein_coding	gbp3	guanylate binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-070912-176]	204	29	78	148	107	38	92	118	44	35	165	121	229.0393920607405	36.17192996350828	120.89281516999749	127.14069950451007	107.92399812133641	29.45343509285419	115.99571106825948	121.70596460951558	31.500455085490405	39.26347587588459	121.72592114262999	98.1062924810011	0.4395077215249789
ENSDARG00000073820	3.0026484781363627e-6	0.0017729209430786587	2.9229143905031036	14	11504504	11507426	-1	protein_coding	zgc:174917	zgc:174917 [Source:ZFIN;Acc:ZDB-GENE-070928-42]	303	15	191	132	130	89	10	24	36	36	23	9	340.19086173727635	18.709618946642216	296.03240637781437	113.39575901753601	131.12261453994142	68.98304534905323	12.608229463941248	24.753755513799778	25.77309961540124	40.385289472338435	16.96785567442721	7.297162250652974	0.4357821251345291
ENSDARG00000023176	0.5830929084436973	0.9376495914306685	0.2196262530901968	11	34084532	34097437	-1	protein_coding	tdo2b	tryptophan 2,3-dioxygenase b [Source:NCBI gene;Acc:334082]	277	189	190	283	114	600	231	220	82	268	395	323	310.9995666707114	235.7411987276919	294.48249849101956	243.11363486335372	114.98444659656403	465.05423830822406	291.2501006170428	226.90942554316462	58.70539356841393	300.6460438496306	291.4044778869021	261.88704521787895	0.42610226386514594
ENSDARG00000070057	0.13344288091832446	0.7611929566657721	0.5404065442488429	9	11587629	11595736	1	protein_coding	si:dkey-69o16.5	si:dkey-69o16.5 [Source:ZFIN;Acc:ZDB-GENE-081104-432]	592	340	163	672	340	548	225	128	296	563	384	378	664.6633338233254	424.0846961238902	252.63498554755887	577.2875004529105	342.9360687967699	424.74953765484463	283.68516293867805	132.02002940693214	211.91215239329907	631.5810548035149	283.2894164773934	306.4808145274249	0.4198605783611647
ENSDARG00000079145	0.7039274974144258	0.9608754065513334	0.7612729357913158	22	8313513	8326972	1	protein_coding	CABZ01077217.1	uncharacterized LOC100007503 [Source:NCBI gene;Acc:100007503]	53	103	0	75	71	89	0	149	0	0	106	0	59.50533225107474	128.4727167669432	0	64.42940853269091	71.61312024873725	68.98304534905323	0	153.67956548150696	0	0	78.19968267344714	0	0.41228398417330564
ENSDARG00000101190	0.1855899879702924	0.7961086790218964	-0.6485996787140831	3	12784460	12802380	1	protein_coding	cyp2k8	cytochrome P450, family 2, subfamily K, polypeptide 8 [Source:ZFIN;Acc:ZDB-GENE-080721-19]	24	15	51	94	84	84	92	119	145	16	91	160	26.945810830675352	18.709618946642216	79.04530222653682	80.75152536097261	84.72538170273138	65.10759336315137	115.99571106825948	122.73737108925722	103.8083178953661	17.949017543261526	67.13368984229896	129.72732890049733	0.41181613617881113
ENSDARG00000077068	0.2447403762370634	0.8276858898113995	0.6642164023558268	22	9389801	9459026	1	protein_coding	si:ch211-11p18.6	si:ch211-11p18.6 [Source:ZFIN;Acc:ZDB-GENE-070912-24]	108	135	18	44	77	126	23	113	34	30	147	28	121.25614873803909	168.38657051977992	27.898341962307114	37.79858633917867	77.66493322750377	97.66139004472704	28.99892776706487	116.54893221080728	24.341260747878948	33.654407893615364	108.44672974525217	22.702282557587033	0.4088101217470165
ENSDARG00000098831	0.1879924237085568	0.7975059076852976	-0.5128512502526802	3	13937426	13955878	-1	protein_coding	gcdhb	glutaryl-CoA dehydrogenase b [Source:ZFIN;Acc:ZDB-GENE-041010-117]	116	99	159	288	263	359	291	421	195	96	450	571	130.23808568159754	123.48348504783861	246.4353540003795	247.40892876553312	265.2711355692661	278.2574525877541	366.8994774006903	434.22212797123774	139.60428958342337	107.69410525956916	331.9797849344454	462.9644050136498	0.4028641539598146
ENSDARG00000104809	0.9924289765805763	0.9991974121345826	0.0037239401853564435	24	42004640	42018243	1	protein_coding	top1mt	DNA topoisomerase I mitochondrial [Source:ZFIN;Acc:ZDB-GENE-040624-2]	162	133	50	229	62	209	134	174	111	173	70	214	181.88422310705863	165.89195466022764	77.49539433974198	196.72446071981625	62.53540078058745	161.99389301069803	168.9502748168127	179.4647274750484	79.46705714748715	194.07375218651526	51.641299878691505	173.51030240441517	0.3992165002268528
ENSDARG00000052207	0.6989548635350085	0.9605768718752269	0.20897068322157672	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	1943	2062	103	1626	2196	1530	1107	2767	1284	1131	1674	900	2181.4879351667587	2571.9489511984166	159.64051233986848	1396.829576988739	2214.963550228549	1185.8883076859713	1395.731001658296	2853.901729445166	919.2405529493109	1268.7711775892992	1234.9647999561369	729.7162250652974	0.3985292155533652
ENSDARG00000086739	0.44542734864800837	0.9023471917040201	0.5593004163614239	19	43750676	43768721	1	protein_coding	si:ch1073-513e17.1	si:ch1073-513e17.1 [Source:ZFIN;Acc:ZDB-GENE-030131-7188]	74	53	68	56	155	90	59	102	0	51	101	59	83.08291672791567	66.10732027813583	105.3937363020491	48.107291704409214	156.33850195146863	69.7581357462336	74.38855383725335	105.20346093364905	0	57.212493419146114	74.51101839639774	47.83695253205839	0.39845070644983804
ENSDARG00000089310	0.41759057164579316	0.8946859953012973	-0.2154009606230998	5	45677781	45725008	1	protein_coding	gc	GC vitamin D binding protein [Source:ZFIN;Acc:ZDB-GENE-040718-307]	1437	2191	1949	2620	1208	3888	2337	1826	2434	2734	4903	3481	1613.3804234866868	2732.8516741395397	3020.7704713631424	2250.7340047420025	1218.4316797249942	3013.551464237292	2946.5432257230696	1883.3482320082665	1742.5479017746281	3067.0383727048134	3617.104190074635	2822.380199391445	0.3946901960085885
ENSDARG00000097615	0.26538181991249016	0.8351751203408119	-0.3769113658023331	3	14157090	14189022	1	protein_coding	si:ch211-108d22.2	si:ch211-108d22.2 [Source:ZFIN;Acc:ZDB-GENE-131127-97]	126	108	170	310	286	367	306	429	241	114	383	470	141.4655068610456	134.70925641582394	263.48434075512273	266.30822193512245	288.4697519878711	284.45817576519704	385.81182159660216	442.47337980917104	172.53658353643607	127.88674999573837	282.55168362198356	381.0740286452109	0.39347164090039327
ENSDARG00000028478	0.9340202098009215	0.9930021084992305	-0.033486100973319756	6	39499623	39503381	1	protein_coding	si:ch211-173n18.3	si:ch211-173n18.3 [Source:ZFIN;Acc:ZDB-GENE-120215-62]	87	95	80	253	66	291	76	76	103	147	275	314	97.67856426119816	118.49425332873403	123.99263094358717	217.34187145027735	66.56994276643181	225.55130557948866	95.82254392595348	78.38689246036596	73.73970167739799	164.90659867871528	202.87653523771664	254.589882967226	0.38782974683945154
ENSDARG00000104919	1.5120021473678518e-8	2.6285701358334975e-5	2.8918022544220037	14	11430796	11438060	1	protein_coding	si:ch211-153b23.3	si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]	617	42	495	261	268	384	35	55	70	39	98	53	692.7318867719455	52.3869330505982	767.2044039634457	224.21434169376437	270.31431305157156	297.6347125172634	44.12880312379436	56.727356385791154	50.114360363280184	43.75073026169997	72.29781983016811	42.97217769828974	0.3867276187601492
ENSDARG00000042010	0.4937110866719199	0.9139017122025036	-0.24179724457031593	16	54450407	54455573	-1	protein_coding	pklr	pyruvate kinase L/R [Source:ZFIN;Acc:ZDB-GENE-010907-1]	3455	6774	2049	3413	3224	5498	5043	7414	2816	4867	7716	4331	3879.074017499306	8449.263916303624	3175.7612600426264	2931.9676176276544	3251.8408405905475	4261.447003697693	6358.330118665571	7646.847640804648	2016.029125471386	5459.866773940866	5692.3467123426235	3511.556634175337	0.38644263187243294
ENSDARG00000010555	0.7928188641233573	0.972689718610455	0.14885400890299832	24	24273371	24282427	-1	protein_coding	pdha1b	pyruvate dehydrogenase E1 alpha 1 subunit b [Source:ZFIN;Acc:ZDB-GENE-040718-96]	71	46	71	31	11	172	22	26	118	101	87	74	79.71469037408126	57.37616476970279	110.04345996243362	26.630822193512245	11.094990461071967	133.31554831502422	27.738104820670745	26.81656847328309	84.47849318381517	113.30317324183838	64.18275842065944	59.998889616480014	0.3791408819551342
ENSDARG00000040738	0.2834809120876865	0.8431141984281434	-0.7669872483087572	9	22017368	22018304	1	protein_coding	zgc:153846	zgc:153846 [Source:ZFIN;Acc:ZDB-GENE-060929-898]	49	178	208	70	104	45	51	424	32	234	480	267	55.014363779295515	222.02081150015428	322.38084045332664	60.13411463051152	104.89809163195315	34.8790678731168	64.30197026610035	437.31634741046275	22.909421880356657	262.5043815701998	354.11177059674174	216.4824801027049	0.3769154382533966
ENSDARG00000005629	0.15417391482636092	0.7814067071633023	-0.4275874317423144	20	572037	592746	1	protein_coding	smyd2b	SET and MYND domain containing 2b [Source:NCBI gene;Acc:568616]	218	423	575	346	530	446	461	463	789	675	1101	767	244.7577817119678	527.6112542953105	891.1970349070328	297.23433803081406	534.5768131243766	345.69031714244653	581.2393782876915	477.5412001203874	564.8604332375438	757.2241776063456	812.2438738062764	621.880382916759	0.37608150929616085
ENSDARG00000055518	0.18377998835679796	0.7961086790218964	0.3431469925623078	21	28445052	28472239	1	protein_coding	pygma	phosphorylase, glycogen, muscle A [Source:ZFIN;Acc:ZDB-GENE-050522-482]	1532	1465	806	2559	1083	1673	786	942	2772	823	1215	2009	1720.0409246914435	1827.3061171220563	1249.2257567566407	2198.331419135414	1092.3522426673583	1296.7262344827648	991.006835865782	971.5849039166412	1984.5286703858953	923.2525898815147	896.3454193230026	1628.8887735068695	0.3651167428421929
ENSDARG00000090722	0.06121344080702585	0.6798476524078524	0.37804034354047367	20	1412193	1421005	1	protein_coding	C20H6orf58	liver-enriched gene 1, tandem duplicate 1 [Source:NCBI gene;Acc:796447]	1035	779	416	1605	668	1063	421	808	1463	519	782	962	1162.0380920728746	971.652877295619	644.7616809066533	1378.7893425995856	673.7685116360068	823.921092202737	530.8064604319266	833.3764356312591	1047.390131592556	582.2212565595457	576.9070929305251	779.9855650142401	0.35980408630982746
ENSDARG00000094840	0.7631311527878339	0.9693696323302459	-0.22208268300843478	22	19277361	19279253	1	protein_coding	si:dkey-21e2.13	si:dkey-21e2.13 [Source:ZFIN;Acc:ZDB-GENE-050208-379]	74	78	37	14	104	5	64	23	18	104	127	111	83.08291672791567	97.29001852253951	57.34659181140907	12.026822926102303	104.89809163195315	3.8754519859018672	80.69266856922398	23.72234903405812	12.88654980770062	116.66861403119992	93.6920726370546	89.99833442472001	0.35462388908298187
ENSDARG00000045089	0.16046923247537132	0.7886762708639188	0.4804035567826647	13	20379392	20381485	-1	protein_coding	si:ch211-270n8.1	si:ch211-270n8.1 [Source:ZFIN;Acc:ZDB-GENE-081107-34]	896	1215	889	1200	949	1347	309	872	925	1243	1708	446	1005.9769376785465	1515.4791346780194	1377.8681113606126	1030.8705365230546	957.1950861415725	1044.046765001963	389.59429043578456	899.3864503347253	662.2254762290596	1394.41430039213	1260.0477170400727	361.6149293101363	0.3543722779536105
ENSDARG00000103950	0.97259953933703025	0.9971648563066888	0.02047713765592893	10	21793670	21820057	1	protein_coding	pcdh1gc6	protocadherin 1 gamma c 6 [Source:ZFIN;Acc:ZDB-GENE-041118-17]	120	115	81	68	18	106	119	20	33	101	121	194	134.72905415337678	143.44041192425698	125.54253883038201	58.415997069639765	18.155438936299582	82.15958210111958	150.03793062090085	20.628129594833148	23.625341314117804	113.30317324183838	89.26567550459532	157.29438629185302	0.35054947032839506
ENSDARG00000039099	0.4197450052497457	0.8950157873513163	-0.28651888005432824	7	8373025	8374950	-1	protein_coding	aep1	aerolysin-like protein [Source:NCBI gene;Acc:503710]	573	621	389	2295	1717	1018	1058	1738	2622	1007	1166	1176	643.331233582374	774.5782243909877	602.9141679631927	1971.539901100342	1731.827147423688	789.0420243296202	1333.950677284984	1792.5844617910004	1877.1407553217236	1129.6662916290222	860.1965094079185	953.4958674186553	0.34887546613278303
ENSDARG00000043173	0.8913816801136304	0.9855224016546474	-0.12996519428123815	22	7480465	7483755	1	protein_coding	cela1.3	chymotrypsin like elastase family member 1, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-040801-12]	52	2	103	22	30	57	58	2	48	162	12	53	58.38259013312993	2.494615859552295	159.64051233986848	18.899293169589335	30.259064893832637	44.18015263928128	73.12773089085924	2.0628129594833147	34.364132820534984	181.73380262552294	8.852794264918543	42.97217769828974	0.33988222260615497
ENSDARG00000061196	0.31972883470281893	0.8550731332853875	0.5615723382639963	2	30986996	31018096	-1	protein_coding	emilin2a	elastin microfibril interfacer 2a [Source:ZFIN;Acc:ZDB-GENE-060503-247]	129	124	94	204	114	281	96	17	22	193	198	160	144.83373321488003	154.6661832922423	145.69134135871494	175.24799120891927	114.98444659656403	217.80040160768493	121.03900285383597	17.533910155608176	15.750227542745202	216.51002411559216	146.07110537115597	129.72732890049733	0.33979138854492336
ENSDARG00000088641	4.666848042980031e-9	9.644430384821816e-6	2.6771856011714106	19	40196462	40199098	-1	protein_coding	grn2	granulin 2 [Source:ZFIN;Acc:ZDB-GENE-050522-264]	301	235	165	157	219	416	57	70	12	37	25	42	337.9453775013867	293.1173634973947	255.73480132114855	134.87222852843297	220.89117372497824	322.43760522703536	71.86690794446511	72.19845358191601	8.591033205133746	41.507103068792276	18.443321385246968	34.053423836380546	0.33809343055664137
ENSDARG00000044685	0.7480300886937756	0.966625625199791	0.12991906430222624	16	54875530	54880550	1	protein_coding	nr0b2a	nuclear receptor subfamily 0, group B, member 2a [Source:ZFIN;Acc:ZDB-GENE-080403-1]	382	438	190	241	289	353	134	333	475	550	403	122	428.88748905491605	546.3208732419527	294.48249849101956	207.03316608504682	291.49565847725444	273.6069102046718	168.9502748168127	343.4583577539719	340.06173103654413	616.997478049615	297.3063407301811	98.91708828662921	0.338052375968858
ENSDARG00000028396	0.007947456077865052	0.35436918492490105	0.48945304373870274	6	41096058	41117242	1	protein_coding	fkbp5	FKBP prolyl isomerase 5 [Source:ZFIN;Acc:ZDB-GENE-030616-630]	5833	3705	5068	4330	5979	5552	2989	4158	5567	2311	4842	6596	6548.954773972056	4621.275879820627	7854.933170276247	3719.7245192873556	6030.631633340845	4303.3018851454335	3768.599786772039	4288.588142765811	3985.523487748297	2592.5112214048368	3572.1024858946325	5348.009133923002	0.3378475502049245
ENSDARG00000079305	0.1223080833762141	0.7557238476089241	0.5454198782080117	3	55146418	55147788	-1	protein_coding	hbae3	hemoglobin alpha embryonic-3 [Source:ZFIN;Acc:ZDB-GENE-990706-3]	11791	6705	3803	13151	13872	8421	7448	9979	7993	2573	4275	11342	13238.252312687213	8363.19966914907	5894.299693480775	11297.482021512244	13991.791606908211	6527.036234655924	9390.60930474344	10292.405261341999	5722.344034052836	2886.426383675744	3153.8079568772314	9196.046027434004	0.32583594474927685
ENSDARG00000075027	0.6036626373779581	0.940141519448593	0.9946773384405468	22	6962924	6968756	-1	protein_coding	fgfr1bl	fibroblast growth factor receptor 1b, like [Source:ZFIN;Acc:ZDB-GENE-091204-406]	50	77	0	46	56	63	0	88	0	0	79	0	56.13710589724032	96.04271059276337	0	39.51670390005043	56.483587801820924	48.83069502236352	0	90.76377021726584	0	0	58.28089557738041	0	0.3210237193981088
ENSDARG00000007708	0.6661908652080641	0.9531799078418692	-0.1502528493937653	21	3789839	3796461	-1	protein_coding	nsa2	NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-488]	3519	3184	4513	1381	3265	4828	2784	6631	4765	3218	5423	5308	3950.9295130477735	3971.428448407254	6994.734293105112	1186.3601757819488	3293.194895945452	3742.136437586843	3510.1310827612433	6839.25636716693	3411.3561018718583	3609.9961533884743	4000.7252748877722	4303.704136273998	0.316632547354013
ENSDARG00000020084	0.2759018486525178	0.8405926006241988	-0.33580878666364816	16	31530762	31598771	-1	protein_coding	tg	thyroglobulin [Source:ZFIN;Acc:ZDB-GENE-030519-1]	130	107	61	89	74	264	177	51	197	103	290	217	145.95647533282482	133.4619484860478	94.54438109448522	76.45623145879321	74.6390267381205	204.6238648556186	223.16566151176008	52.60173046682453	141.03612845094568	115.54680043474607	213.94252806886482	175.9426898212995	0.3163342064671606
ENSDARG00000057590	0.5388662416971554	0.9256863398281449	-0.33239605943368805	22	15643174	15693085	-1	protein_coding	si:ch1073-396h14.1	si:ch1073-396h14.1 [Source:ZFIN;Acc:ZDB-GENE-070705-6]	106	27	18	171	143	45	87	41	247	40	197	147	119.01066450214948	33.677314103955986	27.898341962307114	146.89905145453528	144.23487599393556	34.8790678731168	109.69159633628885	42.28766566940795	176.83210013900296	44.87254385815382	145.3333725157461	119.18698342733191	0.3114227923477802
ENSDARG00000067670	0.7706221556720313	0.9703704832650042	-0.09704164336223056	5	51111343	51128031	1	protein_coding	pomt1	protein-O-mannosyltransferase 1 [Source:NCBI gene;Acc:569769]	142	219	266	498	168	565	280	137	550	316	519	475	159.42938074816252	273.1604366209763	412.2754978874274	427.81127265706766	169.45076340546277	437.92607440691097	353.0304249903549	141.30268772460707	393.75568856863003	354.49309647941516	382.88335195772703	385.1280076733514	0.31097886079345066
ENSDARG00000097504	0.9180509607244791	0.99040492216845	-0.06427890642192396	15	21180094	21198286	1	unprocessed_pseudogene	CR626907.3	NA	45	82	317	243	34	325	181	82	366	259	340	91	50.52339530751629	102.2792502416441	491.3208001139642	208.75128364591856	34.29360687967699	251.90437908362136	228.20895329733656	84.5753313388159	262.0265127565793	290.54972148154593	250.82917083935874	73.78241831215786	0.30605707398708715
ENSDARG00000039069	0.22653832964960072	0.8158342279940399	-0.561127596271424	13	35391609	35472531	-1	protein_coding	slx4ip	SLX4 interacting protein [Source:NCBI gene;Acc:393383]	23	27	84	126	99	179	169	127	166	39	182	187	25.823068712730546	33.677314103955986	130.19226249076652	108.24140633492074	99.85491414964771	138.74118109528683	213.07907794060708	130.98862292719048	118.84262600435017	43.75073026169997	134.26737968459793	151.61881565245625	0.30499829566781117
ENSDARG00000004748	0.007091679789970497	0.33788299970440056	0.7942488280267436	3	39472342	39488639	-1	protein_coding	zgc:100868	zgc:100868 [Source:ZFIN;Acc:ZDB-GENE-040801-33]	1960	777	2439	1822	1460	2375	836	1447	1319	1017	1184	1621	2200.5745511718205	969.1582614360667	3780.225335892614	1565.2050979541712	1472.6078248331885	1840.8396933033869	1054.0479831854882	1492.4451761861783	944.297733130951	1140.8844275935608	873.4757008052964	1314.3000009231635	0.30246708712073445
ENSDARG00000001818	0.41140027719864486	0.8931418857133994	-0.1779875216326665	22	26129250	26175237	-1	protein_coding	c3b.2	complement component c3b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3063]	663	413	335	230	660	617	496	515	735	507	803	843	744.3780241974066	515.138174997549	519.2191420762713	197.58351950025212	665.699427664318	478.2307750602904	625.3681814114859	531.1743370669535	526.2007838144419	568.7594934020996	592.3994828941326	683.5008641444953	0.30222493769981745
ENSDARG00000076697	0.06102333785474406	0.6798476524078524	-0.690614088693494	7	72132047	72208248	-1	protein_coding	SIPA1	zmp:0000001168 [Source:ZFIN;Acc:ZDB-GENE-140106-128]	82	83	69	30	195	216	149	143	304	164	281	214	92.06485367147413	103.52655817142025	106.94364418884393	25.771763413076364	196.68392180991214	167.41952579096065	187.8626190127246	147.491126603057	217.63950786338825	183.97742981843064	207.3029323701759	173.51030240441517	0.30135136294874465
ENSDARG00000092890	0.01163723377664409	0.43073397078656234	1.3168001140485601	22	7738966	7739549	1	protein_coding	si:ch73-44m9.5	si:ch73-44m9.5 [Source:ZFIN;Acc:ZDB-GENE-081031-86]	141	96	64	173	85	142	25	100	32	88	35	11	158.3066386302177	119.74156125851017	99.19410475486974	148.61716901540703	85.73401719919248	110.06283639961302	31.520573659853117	103.14064797416574	22.909421880356657	98.71959648793839	25.820649939345753	8.918753861909192	0.2995702801107452
ENSDARG00000089749	0.41777287213193914	0.8946859953012973	-0.4200221899618845	3	18572279	18575868	-1	protein_coding	aqp8b	aquaporin 8b [Source:ZFIN;Acc:ZDB-GENE-080220-47]	61	79	15	137	46	41	41	62	256	32	185	55	68.48726919463319	98.53732645231567	23.248618301922594	117.6910529197154	46.39723283721005	31.77870628439531	51.69374080215911	63.94720174398276	183.27537504285326	35.89803508652305	136.48057825082756	44.593769309545955	0.29560987633517966
ENSDARG00000092532	0.927370216988977	0.9923705443261795	-0.071995076597726207	22	19188809	19268278	1	protein_coding	si:dkey-21e2.8	si:dkey-21e2.8 [Source:ZFIN;Acc:ZDB-GENE-050208-459]	91	89	24	28	110	4	87	12	14	75	113	134	102.16953273297739	111.01040575007714	37.197789283076155	24.053645852204607	110.94990461071967	3.1003615887214937	109.69159633628885	12.376877756899889	10.022872072656037	84.1360197340384	83.36381266131629	108.64663795416651	0.2938364328456502
ENSDARG00000104172	0.8497919435764297	0.9801684497793423	-0.07803357798085837	15	14854666	14858189	1	protein_coding	diabloa	diablo, IAP-binding mitochondrial protein a [Source:ZFIN;Acc:ZDB-GENE-040426-1303]	844	444	775	1075	475	1317	477	551	1186	1858	1295	435	947.5943475454166	553.8047208206095	1201.1786122660008	923.4881889685697	479.1018608190168	1020.7940530865518	601.4125454299975	568.3049703376532	849.0804484407186	2084.329662211245	955.3640477557929	352.6961754482271	0.2928898550140634
ENSDARG00000044566	0.5471311573113012	0.9278415867441384	0.18470725026707593	21	30043054	30047353	1	protein_coding	fabp6	fatty acid binding protein 6, ileal (gastrotropin) [Source:ZFIN;Acc:ZDB-GENE-040625-49]	2751	2919	900	1716	2197	3242	1971	2110	1378	2611	2280	2897	3088.663566466162	3640.891847016575	1394.9170981153557	1474.144867227968	2215.97218572501	2512.8430676587705	2485.08202734282	2176.267672254897	986.5369797228585	2929.0553003409905	1682.0309103345235	2348.8754489046296	0.2916850027722053
ENSDARG00000074844	0.3707984295862671	0.8794405370418742	0.33277523152211297	22	8337699	8353386	-1	protein_coding	CABZ01061495.1	NA	228	337	76	292	311	351	121	394	242	98	416	180	255.98520289141587	420.34277233456174	117.79299939640782	250.8451638872766	313.6856393993983	272.05672941031105	152.55957651368908	406.374153018213	173.2525029701972	109.93773245247685	306.8968678505095	145.94324501305948	0.28732121391891197
ENSDARG00000075016	0.9545676597379906	0.9961921040992732	0.04184914907416259	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	101	534	38	42	171	87	147	408	121	205	144	66	113.39695391242545	666.0624345004628	58.89649969820391	36.08046877830691	172.47666989484603	67.43286455469249	185.34097311993634	420.8138437345962	86.6262514850986	229.9717872730383	106.23353117902253	53.51252317145514	0.2871230537980557
ENSDARG00000043646	0.2542481394765624	0.830492572560494	-0.3751361845474105	8	9052123	9118958	-1	protein_coding	slc6a8	solute carrier family 6 member 8 [Source:ZFIN;Acc:ZDB-GENE-071024-2]	367	308	214	104	462	372	369	393	709	324	709	358	412.04635728574397	384.1708423710535	331.6802877740957	89.3421131653314	465.9895993650226	288.3336277510989	465.24366721943204	405.3427465384714	507.5868785366522	363.4676052510459	523.052594485604	290.2648984148628	0.2867412085491873
ENSDARG00000062788	8.690295925504965e-9	1.657774220435366e-5	2.5182231681225313	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	970	109	780	552	437	659	110	104	175	70	180	112	1089.0598544064621	135.9565643456001	1208.928151699975	474.2004468006051	440.7737119534954	510.7845717418661	138.6905241033537	107.26627389313236	125.28590090820047	78.52695175176918	132.79191397377815	90.80913023034813	0.2854169166386913
ENSDARG00000043663	0.7780561856890121	0.9711016269579178	-0.15130738919003345	10	26990095	26992003	1	protein_coding	faub	FAU ubiquitin like and ribosomal protein S30 fusion b [Source:ZFIN;Acc:ZDB-GENE-050417-416]	75	52	44	369	345	240	66	290	440	192	264	99	84.20565884586048	64.86001234835967	68.19594701897294	316.9926899808393	347.9792462790753	186.0216953232896	83.21431446201223	299.1078791250806	315.00455085490404	215.3882105191383	194.76147382820798	80.26878475718271	0.2848490219059382
ENSDARG00000005561	0.41152435176152335	0.8931418857133994	-0.3082081648629977	5	34578479	34600710	1	protein_coding	gfm2	G elongation factor, mitochondrial 2 [Source:NCBI gene;Acc:558184]	149	256	321	595	144	392	256	157	650	426	658	607	167.28857557377614	319.3108300226938	497.52043166114356	511.1399743593479	145.24351149039666	303.83543569470635	322.77067427689593	161.93081731944022	465.3476319447446	477.8925920893381	485.42821885970017	492.1530540162617	0.2834113960693878
