Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_wt_4 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_wt_6 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_3 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_1 normalised count	% variance explained
ENSDARG00000012468	0.327337258230354	0.9997058626494543	-0.37863926405103776	5	18827314	18897482	-1	protein_coding	aacs	acetoacetyl-CoA synthetase [Source:NCBI gene;Acc:393984]	673	411	372	410	226	560	268	239	357	243	145	183	749.9468747608234	330.75820622116925	420.60292873019625	512.9807074539842	297.3093330678999	419.39195475103764	195.78571144460756	236.9278112694849	253.52701993224102	248.751611157809	196.7382326275866	190.38472106307304	0.40416283863431096
ENSDARG00000029230	0.9462637395365014	0.9997058626494543	0.029230213071736927	16	36807924	36834633	-1	protein_coding	pnp4b	purine nucleoside phosphorylase 4b [Source:ZFIN;Acc:ZDB-GENE-040426-1887]	1757	2026	1466	1243	1333	2523	2228	1623	375	1606	1309	1838	1957.88508017053	1630.4528608371993	1657.537348167924	1555.2073643056158	1753.5988538916397	1889.510538994407	1627.6513623081555	1608.928191173113	266.3098948868078	1644.012705841322	1776.0713552380057	1912.170039966821	0.4021373246810789
ENSDARG00000098803	0.8570916647767097	0.9997058626494543	-0.10275032505792477	23	42362337	42372651	1	protein_coding	cyp2aa4	cytochrome P450, family 2, subfamily AA, polypeptide 4 [Source:ZFIN;Acc:ZDB-GENE-040625-72]	28	152	37	49	115	91	195	74	501	136	66	55	31.20135585929132	122.32420278739107	41.83416226617543	61.307450403037144	151.2857225787986	68.15119264704362	142.4560213869346	73.3584018156564	355.7900195687752	139.2190087138355	89.54981623048769	57.21945168562304	0.3996863337292105
ENSDARG00000013856	0.3724615645613448	0.9997058626494543	-0.6110169220387154	2	15612755	15626972	1	protein_coding	amy2a	amylase alpha 2A [Source:ZFIN;Acc:ZDB-GENE-040426-2393]	3271	734	1220	1114	314	1522	545	1022	1034	1070	2246	4410	3644.986964847925	590.6971371443753	1379.3967017495684	1393.8061173261913	413.07579904124145	1139.8474198769272	398.1463161839967	1013.139008859471	734.3051501678914	1095.3260244397352	3047.4073826314448	4587.959671519957	0.3959379960716013
ENSDARG00000056744	0.20915790344988805	0.9997058626494543	-0.6820674184021707	8	21376290	21381734	1	protein_coding	ela2	elastase 2 [Source:ZFIN;Acc:ZDB-GENE-041117-1]	11475	3907	5085	6386	1696	4641	2634	4692	5545	4907	7535	13204	12786.984231620281	3144.2148703311636	5749.37067901357	7989.987311710106	2231.1355260316736	3475.7108249992243	1924.2521042727474	4651.319207014322	3937.835645726265	5023.144674696991	10223.604019647344	13736.829819217575	0.39312997215275886
ENSDARG00000060671	0.10826596039477136	0.9016639537876511	-0.48817073114990683	9	46369932	46399611	-1	protein_coding	lct	lactase [Source:ZFIN;Acc:ZDB-GENE-081104-434]	535	1169	583	497	229	611	733	507	324	439	211	324	596.1687637400305	940.76969117408	659.1707189508184	621.8327112308053	301.2559171351729	457.58657920157856	535.4885316749901	502.60418541267296	230.09174918220194	449.3907707748072	286.28804885807426	337.0745881116703	0.3876342595971771
ENSDARG00000069630	0.11180620270347912	0.9089181359537549	-0.4208254982559634	18	13162728	13179510	1	protein_coding	tat	tyrosine aminotransferase [Source:ZFIN;Acc:ZDB-GENE-030131-1144]	828	1229	833	457	534	678	1723	653	344	349	313	370	922.6686661247575	989.0555606954185	941.8339775060577	571.7858129426118	702.4919639745954	507.7638309307206	1258.726794100966	647.3383295354546	244.29494357616502	357.2605444200631	424.6832193961007	384.9308567941914	0.3855648944436165
ENSDARG00000092788	0.14992375493962867	0.9630624588641706	-0.9874622030483478	22	19289970	19291261	1	protein_coding	si:dkey-21e2.15	si:dkey-21e2.15 [Source:ZFIN;Acc:ZDB-GENE-050208-780]	216	371	35	248	43	196	327	308	16	73	275	356	240.6961737716759	298.5676265402769	39.57285619773352	310.29076938680026	56.56770496424644	146.78718416286318	238.88778971039804	305.3295643138132	11.362555515170467	74.72785026551465	373.1242342936987	370.3659054560328	0.38442015692352804
ENSDARG00000052578	0.5088786933140663	0.9997058626494543	-0.41707574457951957	7	38635538	38638809	-1	protein_coding	c6ast4	six-cysteine containing astacin protease 4 [Source:ZFIN;Acc:ZDB-GENE-050626-100]	4217	1095	1741	1717	531	2661	1071	1728	1142	2041	3271	5559	4699.147059236839	881.2171187644291	1968.4669325786874	2148.2631090207096	698.5453799073223	1992.8606992723414	782.41230207901	1713.0178153710037	811.002399895292	2089.308799889252	4438.143164998867	5783.326034915973	0.38139201380007315
ENSDARG00000103950	0.01407051146728116	0.3764216378166662	-1.4431298067014489	10	21793670	21820057	1	protein_coding	pcdh1gc6	protocadherin 1 gamma c 6 [Source:ZFIN;Acc:ZDB-GENE-041118-17]	101	194	71	119	9	103	121	16	33	20	57	118	112.5477479210151	156.12431145232807	80.276365429688	148.88952240737592	11.839752201819023	77.13816310599442	88.39578762984148	15.861276068250035	23.435270750039088	20.473383634387574	77.33847765360301	122.76173270733672	0.37792989631156876
ENSDARG00000042953	0.6120396955440375	0.9997058626494543	-0.17207190956553683	20	25515259	25522911	-1	protein_coding	cyp2n13	cytochrome P450, family 2, subfamily N, polypeptide 13 [Source:ZFIN;Acc:ZDB-GENE-041001-158]	1761	2123	1469	963	1008	1992	2115	1231	577	1395	978	1342	1962.3424167218575	1708.5150165633634	1660.9293072705868	1204.8790762882606	1326.0522466037305	1491.8370961858338	1545.0999242736755	1220.326927500987	409.76215826583496	1428.0185084985333	1326.9654586881356	1396.1546211292023	0.3778789126492037
ENSDARG00000021172	0.9913043559721182	0.9997058626494543	0.004500962476676947	20	25534669	25542183	-1	protein_coding	cyp2ad2	cytochrome P450, family 2, subfamily AD, polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-020812-2]	1660	1770	1319	894	1088	2115	1952	1342	378	1363	1202	1617	1849.7946688008424	1424.433150879488	1491.3313521374432	1118.5481767411266	1431.2944883976772	1583.9535433900796	1426.0213012681863	1330.3645302244718	268.4403740459023	1395.2610946835132	1630.8921077128211	1682.2518795573176	0.3734383503466639
ENSDARG00000103013	0.20836728871814547	0.9997058626494543	0.6781783277445659	10	21730585	21820133	1	protein_coding	pcdh1g22	protocadherin 1 gamma 22 [Source:ZFIN;Acc:ZDB-GENE-030131-2695]	179	68	122	41	209	220	303	269	464	297	116	70	199.46581067189805	54.72398545751706	137.93967017495683	51.29807074539843	274.9453566866862	164.76112508076477	221.35474092431377	266.6677038974537	329.5141099399435	304.0297469706555	157.39058610206928	72.82475669079297	0.37236106263159763
ENSDARG00000032820	0.058328381161790524	0.7494940203899898	0.9693098421815154	10	33744098	33867426	1	protein_coding	rxfp2a	relaxin family peptide receptor 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1225]	159	67	142	54	242	261	269	299	414	294	151	63	177.1791279152614	53.919220965494745	160.552730859376	67.56331268906135	318.35778142668926	195.46660748218005	196.51625514402775	296.40759652542255	294.00612395503583	300.9587394254973	204.8791250121764	65.54228102171366	0.37124018004046644
ENSDARG00000069381	0.5279580159454147	0.9997058626494543	0.47808170419410284	9	33061564	33063083	-1	protein_coding	si:ch211-125e6.5	si:ch211-125e6.5 [Source:ZFIN;Acc:ZDB-GENE-070912-39]	325	161	211	37	199	217	38	126	29	51	97	315	362.15859479534566	129.56708321559185	238.56779022062207	46.29338091657907	261.7900764624428	162.5143824660271	27.760660577966743	124.90754903746902	20.59463187124647	52.20712826768831	131.61109355086828	327.71140510856833	0.3707767682397419
ENSDARG00000103285	0.9016098624434036	0.9997058626494543	-0.1710173336887946	KN149948.1	69090	81179	-1	protein_coding	CCDC134	si:dkey-167k11.5 [Source:ZFIN;Acc:ZDB-GENE-091204-218]	1	184	5	4	1	177	140	89	207	87	106	126	1.1143341378318328	148.07666653210498	5.653265171104788	5.004689828819359	1.3155280224243358	132.55781426952439	102.27611791882485	88.22834812964082	147.00306197751792	89.05921880958594	143.82243212775296	131.08456204342733	0.3700493478807918
ENSDARG00000092578	0.25894465372441383	0.9997058626494543	-1.1740562694549204	10	28428222	28431809	1	protein_coding	si:ch211-222e20.4	si:ch211-222e20.4 [Source:ZFIN;Acc:ZDB-GENE-091118-60]	57	137	69	113	5	114	98	1	2	0	53	170	63.51704585641447	110.25273540705642	78.01505936124607	141.38248766414688	6.577640112121679	85.37621936003266	71.5932825431774	0.9913297542656272	1.4203194393963083	0	71.91121606387648	176.86012339192578	0.36772520823444355
ENSDARG00000058225	0.26450667178426146	0.9997058626494543	1.9078120264529228	11	16139897	16152400	-1	protein_coding	arpc4l	actin related protein 2/3 complex, subunit 4, like [Source:ZFIN;Acc:ZDB-GENE-040808-18]	0	4	6	0	2	2	0	2	618	1	3	2	0	3.219057968089239	6.7839182053257465	0	2.6310560448486715	1.4978284098251344	0	1.9826595085312544	438.87870677345927	1.0236691817193786	4.070446192294895	2.080707334022656	0.36762174691422317
ENSDARG00000019976	0.33153394049666174	0.9997058626494543	-0.2803862225791974	24	3469373	3477103	-1	protein_coding	idi1	isopentenyl-diphosphate delta isomerase 1 [Source:ZFIN;Acc:ZDB-GENE-050913-44]	1444	1449	1019	1027	692	1629	932	624	1015	667	562	616	1609.0984950291665	1166.1037489403268	1152.135441871156	1284.9541135493703	910.3453915176403	1219.981239802572	680.8667278596054	618.5897666617514	720.8121154936265	682.7873442068255	762.530253356577	640.857858878978	0.3674341605214549
ENSDARG00000104773	0.4289059746724364	0.9997058626494543	-1.7541270695103388	3	7654655	7656059	-1	protein_coding	junbb	JunB proto-oncogene, AP-1 transcription factor subunit b [Source:ZFIN;Acc:ZDB-GENE-040426-2666]	0	684	0	222	0	1	385	331	519	517	237	292	0	550.4589125432598	0	277.7602854994744	0	0.7489142049125672	281.2593242767683	328.1301486619226	368.572894523342	529.2369669489187	321.5652491912967	303.7832707673078	0.36627598877892675
ENSDARG00000094077	0.2265018225809019	0.9997058626494543	-0.7455618696338862	22	19311411	19313738	1	protein_coding	si:dkey-21e2.16	si:dkey-21e2.16 [Source:ZFIN;Acc:ZDB-GENE-050208-698]	189	336	44	175	44	183	249	283	15	55	164	187	210.60915205021638	270.40086931949605	49.748733505722136	218.95518001084693	57.88323298667078	137.0512994989998	181.90538115562418	280.5463204571725	10.652395795472312	56.30180499456583	222.5177251787876	194.54613573111834	0.365984949168596
ENSDARG00000095082	0.6554268937770873	0.9997058626494543	0.18668737167246952	7	33172066	33176106	1	protein_coding	ITLN1	si:ch211-194p6.12 [Source:ZFIN;Acc:ZDB-GENE-160728-9]	30	25	22	32	22	46	34	45	286	169	151	32	33.430024134954984	20.11911230055774	24.874366752861068	40.03751863055487	28.94161649333539	34.45005342597809	24.838485780286035	44.60983894195322	203.10567983367207	173.000091710575	204.8791250121764	33.2913173443625	0.3637369626671192
ENSDARG00000062788	1.9444341111698493e-23	1.8353027466804415e-20	3.576621420649644	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	70	112	1961	110	865	1522	180	728	175	104	984	923	78.00338964822829	90.13362310649869	2217.210600107298	137.62897029253236	1137.9317393970505	1139.8474198769272	131.49786589563195	721.6880611053766	124.27795094717698	106.46159489881538	1335.1063510727256	960.2464346514558	0.35933904038314585
ENSDARG00000100315	0.6596938860479504	0.9997058626494543	-0.13192069619831498	9	1137430	1162804	1	protein_coding	slc15a1a	solute carrier family 15 member 1a [Source:ZFIN;Acc:ZDB-GENE-091204-9]	1091	1571	898	723	637	1257	1128	1055	418	845	657	849	1215.7385443745295	1264.2850169670485	1015.32642473042	904.5976865590991	837.9913502843019	941.385155575097	824.0532929459602	1045.8528907502366	296.84676283382845	865.000458552875	891.427716112582	883.2602632926175	0.35780687598542515
ENSDARG00000079544	0.7245342857593042	0.9997058626494543	0.13111942931640064	3	1015867	1029876	1	protein_coding	si:ch1073-464p5.5	si:ch1073-464p5.5 [Source:ZFIN;Acc:ZDB-GENE-091116-35]	3901	2015	3248	1217	1925	2647	3048	2477	1239	1421	1246	1959	4347.017471681979	1621.600451424954	3672.3610551496704	1522.6768804182898	2532.3914431668463	1982.3759004035653	2226.697195832701	2455.5238013159587	879.887892706013	1454.633907223237	1690.591985199813	2038.0528336751918	0.35760787704022057
ENSDARG00000041848	0.1416469866215315	0.9511116421501976	-0.874685974583602	8	37259398	37263524	-1	protein_coding	rh50	Rh50-like protein [Source:ZFIN;Acc:ZDB-GENE-000427-1]	109	214	61	129	65	90	113	72	8	79	68	62	121.46242102366978	172.21960129277426	68.96983508747842	161.40124697942431	85.50932145758183	67.40227844213105	82.55143803448006	71.37574230712515	5.681277757585233	80.86986535583091	92.26344702535096	64.50192735470235	0.3557790755090985
ENSDARG00000095464	0.5306274539863896	0.9997058626494543	-0.3764475659365655	5	10046643	10056341	1	protein_coding	gstt2	glutathione S-transferase theta 2 [Source:NCBI gene;Acc:393493]	494	495	330	343	370	382	602	257	340	36	198	50	550.4810640889253	398.3584235510433	373.115501292916	429.15215282126	486.74536829700423	286.0852262766007	439.7873070509468	254.77174684626618	241.4543046973724	36.85209054189763	268.6494486914631	52.0176833505664	0.35387769268199426
ENSDARG00000002204	1.1393058078601762e-99	1.2904347232728285e-95	3.66447912499607	21	20383837	20384878	1	protein_coding	hspb11	heat shock protein, alpha-crystallin-related, b11 [Source:NCBI gene;Acc:796767]	126	273	1895	115	1442	3162	159	1483	183	146	1061	1309	140.40610136681093	219.70070632209053	2142.5874998487147	143.88483257855657	1896.9914083358922	2368.0667159335376	116.15644820780822	1470.1420255759251	129.9592287047622	149.4557005310293	1439.5811366749613	1361.8229501178284	0.3464910105488252
ENSDARG00000105411	0.32796787769913344	0.9997058626494543	-0.3859602167340029	14	46221004	46228094	-1	protein_coding	si:ch211-113d11.5	si:ch211-113d11.5 [Source:ZFIN;Acc:ZDB-GENE-030131-6391]	1266	1116	758	1140	874	1042	891	574	639	1319	839	941	1410.7470184951003	898.1171730968975	857.0349999394859	1426.3366012135173	1149.7714915988695	780.368601518895	650.9144361833781	569.02327894847	453.7920608871205	1350.2196506878604	1138.3681184451389	978.9728006576597	0.3423514568984767
ENSDARG00000104572	0.8041764831561087	0.9997058626494543	0.12923943793252504	14	13036560	13048355	-1	protein_coding	si:dkey-35h6.1	si:dkey-35h6.1 [Source:ZFIN;Acc:ZDB-GENE-141216-112]	847	335	494	345	485	812	1861	1495	1530	952	554	766	943.8410147435624	269.5961048274737	558.5425989051531	431.6544977356697	638.0310908758029	608.1183343890045	1359.5418246209504	1482.0379826271126	1086.5443711381758	974.5330609968485	751.6757301771239	796.9109089306774	0.3416638104170206
ENSDARG00000038424	1.7756871664842297e-4	0.015471015916295098	1.099787080943776	16	16665203	16701718	-1	protein_coding	c4b	complement 4B (Chido blood group) [Source:ZFIN;Acc:ZDB-GENE-100805-2]	433	377	1055	390	561	1915	938	840	1161	1026	742	706	482.5066816811836	303.39621349241077	1192.8389511031103	487.9572583098875	738.0112205800524	1434.1707024075663	685.2499900561264	832.7169935831269	824.4954345695569	1050.2845804440824	1006.7570248942707	734.4896889099977	0.33994978538374154
ENSDARG00000041960	0.30401343513773105	0.9997058626494543	-0.5122401644130484	17	52581012	52587598	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	609	569	452	375	187	227	247	328	309	572	585	510	678.6294899395862	457.9109959606942	511.05517146787287	469.1896714518149	246.0037401933508	170.00352451515275	180.44429375678385	325.1561593991257	219.43935338672964	585.5387719434846	793.7370074975045	530.5803701757774	0.3365462194738811
ENSDARG00000044566	0.220783622284544	0.9997058626494543	-0.33045862195762443	21	30043054	30047353	1	protein_coding	fabp6	fatty acid binding protein 6, ileal (gastrotropin) [Source:ZFIN;Acc:ZDB-GENE-040625-49]	2611	2897	1738	1971	1706	2052	2280	1723	1378	2110	1540	2775	2909.526433878915	2331.402733388631	1965.0749734760245	2466.060913150739	2244.290806255917	1536.771948480588	1665.6396346780045	1708.0611665996755	978.6000937440564	2159.941973427889	2089.495712044713	2886.9814259564355	0.33527762980107406
ENSDARG00000012829	0.5230915495951867	0.9997058626494543	-0.15480849738329672	12	6117682	6142673	1	protein_coding	asah2	N-acylsphingosine amidohydrolase 2 [Source:NCBI gene;Acc:493602]	1017	1650	1015	760	613	1083	1171	1078	542	776	558	698	1133.2778181749738	1327.861411836811	1147.612829734272	950.8910674756781	806.4186777461179	811.0740839203103	855.4666720210279	1068.653475098346	384.90656807639954	794.3672850142378	757.1029917668504	726.166859573907	0.3352077199578352
ENSDARG00000007276	0.623937250440982	0.9997058626494543	-0.26733554915701196	5	26111596	26118855	-1	protein_coding	ela3l	elastase 3 like [Source:ZFIN;Acc:ZDB-GENE-060710-2]	9062	3543	4592	5549	1608	6996	2462	5521	3426	6299	9191	13442	10098.095957032068	2851.280595235043	5191.958733142637	6942.755965029655	2115.369060058332	5239.40377756832	1798.598587972477	5473.131573300528	2433.007199685876	6448.092175650366	12470.490317794127	13984.433991966273	0.33509238987150175
ENSDARG00000041540	0.0026782516158204554	0.1296376791734632	-0.7633000122593635	8	46513743	46525092	-1	protein_coding	sult1st2	sulfotransferase family 1, cytosolic sulfotransferase 2 [Source:NCBI gene;Acc:791732]	409	393	167	235	131	324	325	163	156	271	230	201	455.7626623732196	316.2724453647677	188.81905671489994	294.0255274431373	172.334170937588	242.6482023916718	237.42670231155768	161.58674994529724	110.78491627291204	277.4143482459516	312.0675414092753	209.11108706927695	0.33363559937900283
ENSDARG00000033539	0.8248593152950795	0.9997058626494543	0.08549896844510149	20	25618114	25631256	-1	protein_coding	paics	phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase [Source:ZFIN;Acc:ZDB-GENE-030131-9762]	3040	3041	1906	1511	2853	4896	6770	3905	9570	2461	1470	2336	3387.5757790087714	2447.2888202398435	2155.0246832251455	1890.5215828365128	3753.20144797663	3666.683947251929	4945.7808450746015	3871.142690407274	6796.228517511335	2519.249856211391	1994.5186342244986	2430.2661661384623	0.3321390129056469
ENSDARG00000043173	0.16902874996989714	0.9837412027901185	-1.295524532662138	22	7480465	7483755	1	protein_coding	cela1.3	chymotrypsin like elastase family member 1, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-040801-12]	162	53	20	58	13	34	12	59	48	2	2	7	180.5221303287569	42.652518077182414	22.613060684419153	72.5680025178807	17.101864291516364	25.463082967027287	8.766524393042129	58.488455501672	34.0876665455114	2.047338363438757	2.7136307948632634	7.282475669079297	0.32990340687472364
ENSDARG00000043093	1.4214031596362444e-31	2.9271859795672586e-28	4.225430301248715	8	19356072	19359834	1	protein_coding	mpeg1.2	macrophage expressed 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050522-305]	60	30	1143	31	523	1245	81	623	48	62	628	892	66.86004826990997	24.14293476066929	1292.3364181145546	38.78634617335003	688.0211557279276	932.3981851161461	59.17403965303438	617.5984369074857	34.0876665455114	63.467489266601476	852.0800695870647	927.9954709741046	0.32895727549632703
ENSDARG00000056765	0.3846925185147629	0.9997058626494543	-0.4019744233206275	8	21366771	21372485	-1	protein_coding	ela2l	elastase 2 like [Source:ZFIN;Acc:ZDB-GENE-040511-1]	11671	5611	7158	6950	2518	6303	3887	5914	6510	6333	10204	14731	13005.393722635321	4515.533564737179	8093.214418953615	8695.648577573636	3312.4995604644773	4720.406233563911	2839.62335964623	5862.724166726919	4623.139775234983	6482.896927828825	13844.94431539237	15325.449868743874	0.32793540995436204
ENSDARG00000041595	0.15161166760382253	0.9655469807755511	0.5213156602688922	18	17418254	17426306	1	protein_coding	ces3	carboxylesterase 3 [Source:ZFIN;Acc:ZDB-GENE-030131-9563]	1918	1951	1225	741	2037	5021	3548	2570	3818	2277	1483	1860	2137.292876361455	1570.0955239355262	1385.0499669206731	927.1187907887862	2679.730581678372	3760.298222866	2591.96904554279	2547.717468462662	2711.3898098075524	2330.894726775025	2012.1572343911098	1935.0578206410703	0.3276930248066133
ENSDARG00000105422	0.01624268888727998	0.4099422233527458	1.6641264297869722	5	15841523	15851953	-1	protein_coding	si:dkey-1k23.3	si:dkey-1k23.3 [Source:ZFIN;Acc:ZDB-GENE-160113-121]	64	67	179	43	14	241	95	389	225	246	112	387	71.3173848212373	53.919220965494745	202.38689312555144	53.8004156598081	18.417392313940702	180.4883233839287	69.40165144491687	385.62727440932895	159.78593693208467	251.82261870296713	151.96332451234275	402.61686913338394	0.32733086528427724
ENSDARG00000086569	0.8933862670142423	0.9997058626494543	-0.05401577576446058	3	1005059	1012673	1	protein_coding	zgc:172051	zgc:172051 [Source:ZFIN;Acc:ZDB-GENE-080219-23]	1040	475	698	324	449	659	874	622	255	412	464	595	1158.907503345106	382.2631337105971	789.1958178862285	405.37987613436803	590.6720820685267	493.5344610373818	638.4951932932352	616.6071071532201	181.0907285230293	421.751702868384	629.5623444082771	619.0104318717403	0.3272554001801368
ENSDARG00000057035	2.206059433956717e-9	5.810914460165292e-7	-1.0292521110831467	10	24641229	24648231	-1	protein_coding	stoml3b	stomatin (EPB72)-like 3b [Source:ZFIN;Acc:ZDB-GENE-050417-366]	886	2046	574	1138	397	992	1293	538	930	575	691	1165	987.3000461190038	1646.5481506776455	648.9948416428297	1423.8342562991074	522.2646249024613	742.9228912732667	944.5930033502895	533.3354077949074	660.4485393192833	588.6097794886427	937.5594396252575	1212.0120220681972	0.3252165540699178
ENSDARG00000099336	0.6479976833809155	0.9997058626494543	-0.21165799022812237	18	31056645	31068755	1	protein_coding	mvda	mevalonate (diphospho) decarboxylase a [Source:NCBI gene;Acc:492781]	349	358	218	201	146	463	132	99	247	146	92	103	388.90261410330965	288.10568814398687	246.48236146016876	251.48566389817276	192.06709127395303	346.7472768745186	96.43176832346343	98.14164567229709	175.40945076544406	149.4557005310293	124.82701656371012	107.1564277021668	0.3239150174592649
ENSDARG00000023656	0.0013574561873241772	0.078445038294527	-2.9153490629751224	22	14093306	14094746	1	protein_coding	he1.1	hatching enzyme 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-021211-3]	27	25	0	49	6	14	81	4	490	52	0	3	30.087021721459486	20.11911230055774	0	61.307450403037144	7.8931681345460145	10.484798868775941	59.17403965303438	3.9653190170625088	347.9782626520955	53.23079744940769	0	3.121061001033984	0.32322567193612056
ENSDARG00000115701	0.6101452676098238	0.9997058626494543	-0.3335351003009746	9	22239013	22240052	-1	protein_coding	crygm2d9	crystallin, gamma M2d9 [Source:ZFIN;Acc:ZDB-GENE-081105-81]	834	891	677	547	632	267	366	268	1098	267	163	831	929.3546709517485	717.0451623918779	765.4521041675883	684.3913340910473	831.4137101721802	199.96009271165545	267.37899398778495	265.67637414318807	779.7553722285733	273.3196715190741	221.16090978135597	864.5338972864137	0.323120808524749
ENSDARG00000025311	0.23906354634167024	0.9997058626494543	-0.6805928866117871	17	21833719	21859164	-1	protein_coding	cuzd1.2	CUB and zona pellucida-like domains 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-131119-30]	164	164	135	111	51	41	104	81	39	127	150	131	182.75079860442057	131.9813766916588	152.63815961982928	138.8801427497372	67.09192914364112	30.705482401415257	75.97654473969845	80.2977100955158	27.69622906822801	130.00598607836108	203.52230961474476	136.28633037848397	0.3215627522037261
ENSDARG00000046098	0.32644859646629715	0.9997058626494543	-0.38563907533284153	23	19147128	19153408	-1	protein_coding	ebp	EBP cholestenol delta-isomerase [Source:ZFIN;Acc:ZDB-GENE-040718-12]	447	406	276	278	167	446	205	146	365	173	125	117	498.10735961082923	326.7343837610577	312.0602374449843	347.8259431029454	219.69317974486407	334.01573539100497	149.76145838113638	144.73414412278157	259.2082976898263	177.0947684374525	169.60192467895396	121.72137904032539	0.3194061181282616
ENSDARG00000018566	1.7649141201206196e-21	1.4278785558247284e-18	2.3397351725703746	25	35019693	35041057	1	protein_coding	flnca	filamin C, gamma a (actin binding protein 280) [Source:ZFIN;Acc:ZDB-GENE-070503-1]	613	833	3198	458	2990	4915	921	1949	1408	650	1149	1033	683.0868264909135	670.368821854584	3615.828403438623	573.0369853998166	3933.428787048764	3680.9133171452677	672.8307471659834	1932.1016910637074	999.904885335001	665.3849681175961	1558.9808916489449	1074.685338022702	0.317428366854543
ENSDARG00000100311	0.18898045031016972	0.9922051626523035	2.779026823618429	4	51542447	51598177	1	protein_coding	si:dkey-165e24.1	si:dkey-165e24.1 [Source:ZFIN;Acc:ZDB-GENE-081103-19]	3	0	4	0	0	289	77	191	2	74	81	125	3.343002413495498	0	4.522612136883831	0	0	216.43620521973193	56.251864855353666	189.3439830647348	1.4203194393963083	75.75151944723402	109.90204719196217	130.044208376416	0.31675498700670507
ENSDARG00000009612	0.5600258370062665	0.9997058626494543	-0.24092734148886819	11	24013769	24016813	-1	protein_coding	chia.3	chitinase, acidic.3 [Source:ZFIN;Acc:ZDB-GENE-040426-2891]	253	303	213	200	166	247	294	196	60	226	180	177	281.92653687145366	243.84364108275983	240.82909628906398	250.23449144096793	218.37765172243974	184.9818086134041	214.77984762953218	194.30063183606293	42.60958318188925	231.34923506857956	244.2267715376937	184.14259906100506	0.3160264931586985
ENSDARG00000009443	0.418674810579243	0.9997058626494543	-0.4971085969714085	17	42983983	42988356	-1	protein_coding	zgc:92137	zgc:92137 [Source:ZFIN;Acc:ZDB-GENE-040801-179]	6329	2027	3375	1267	1111	2034	1628	1329	2684	2538	4507	7177	7052.62075833767	1631.2576253292216	3815.9539904957323	1585.235503278532	1461.551632913437	1523.2914927921618	1189.325142656049	1317.4772434190186	1906.0686876698458	2598.072383203783	6115.166996224364	7466.618268140302	0.3151347393218446
ENSDARG00000100635	0.6219163633145297	0.9997058626494543	-0.15029457633192647	11	23993298	24000171	1	protein_coding	chia.1	chitinase, acidic.1 [Source:ZFIN;Acc:ZDB-GENE-040426-1994]	1704	2479	1471	966	930	1730	1975	1731	703	1322	1397	1680	1898.8253708654431	1995.0111757233055	1663.1906133390287	1208.632593659875	1223.4410608546323	1295.6215744987412	1442.8238063548506	1715.9918046338007	499.2422829478024	1353.2906582330186	1895.4711102119893	1747.794160579031	0.3142509062406704
ENSDARG00000087625	0.23745447021726487	0.9997058626494543	-0.5790428256356666	17	52589913	52595932	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	429	501	345	262	159	129	221	224	250	411	433	393	478.04934512985625	403.18701050317713	390.0752968062304	327.807183787668	209.1689555654694	96.60993243372117	161.45015757185922	222.0578649555005	177.53992992453854	420.7280336866646	587.5010670878964	408.85899113545196	0.306954170577837
