Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_wt_4 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_wt_6 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_3 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_1 normalised count	% variance explained
ENSDARG00000079946	0.4424953605268073	0.9997058626494543	-0.5594831226063718	16	43401005	43413293	1	protein_coding	sqlea	squalene epoxidase a [Source:ZFIN;Acc:ZDB-GENE-071004-98]	1005	809	612	609	244	821	94	138	272	142	69	69	1119.905808520992	651.0544740460485	691.9596569432262	761.9640264377474	320.9888374715379	614.8585622332176	68.67110774549668	136.80350608865655	193.16344375789794	145.36102380415176	93.62026242278259	71.78440302378164	0.4353920644555627
ENSDARG00000095142	0.06789220054143817	0.7931727791981428	-1.046290830380484	5	32831561	32859700	1	protein_coding	si:ch211-208h16.4	si:ch211-208h16.4 [Source:ZFIN;Acc:ZDB-GENE-060526-98]	32	37	18	82	19	37	57	28	62	244	95	97	35.65869241061865	29.776286204825457	20.35175461597724	102.59614149079685	24.99503242606238	27.709825581764985	41.64099086695012	27.75723311943756	44.02990262128556	249.7752803395284	128.897462756005	100.91430570009882	0.43057614165240515
ENSDARG00000039393	0.9704606276780544	0.9997058626494543	0.019044618845734412	4	8042805	8043964	-1	protein_coding	si:ch211-240l19.5	si:ch211-240l19.5 [Source:ZFIN;Acc:ZDB-GENE-041210-327]	627	238	450	316	151	615	212	292	317	325	500	911	698.6875044205591	191.5339491013097	508.79386539943096	395.37049647672933	198.6447313860747	460.5822360212288	154.87526427707763	289.46828824556314	225.12063114431487	332.6924840587981	678.4076987158159	947.7621906473199	0.4234586465779704
ENSDARG00000089124	0.8901227925341197	0.9997058626494543	0.08682397894507655	3	55138413	55139127	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	192	745	757	460	301	210	198	222	553	679	774	761	213.95215446371188	599.5495465566207	855.904346905265	575.5393303142263	395.97393474972506	157.2719830316391	144.64765248519515	220.07520544696922	392.71832499307925	695.0713743874581	1050.1751176120829	791.7091405956206	0.4177404556326672
ENSDARG00000019532	0.6380152890458579	0.9997058626494543	-0.2242054687453785	25	4133488	4148719	-1	protein_coding	fads2	fatty acid desaturase 2 [Source:NCBI gene;Acc:140615]	713	1486	1049	717	526	712	424	329	356	289	225	190	794.52024027409675	1195.880035145152	1186.0550328977847	897.09065181587	691.9677397952006	533.2269138977479	309.75052855415527	326.14748915339135	252.81686021254288	295.8403935169004	305.2834644221171	197.66719673215235	0.4147797019864039
ENSDARG00000042641	0.6341128848464301	0.9997058626494543	-0.3128831284729307	19	598657	617246	-1	protein_coding	cyp51	cytochrome P450, family 51 [Source:NCBI gene;Acc:414331]	2513	2089	2200	1748	811	2153	427	456	985	538	374	303	2800.321688371396	1681.153023834605	2487.436675286107	2187.0494551940596	1066.8932261861364	1612.4122831767572	311.9421596524158	452.046367945126	699.5073239026818	550.7340197650257	507.44895863943026	315.2271611044324	0.4101257938470759
ENSDARG00000041960	0.30401343513773105	0.9997058626494543	-0.5122401644130484	17	52581012	52587598	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	609	569	452	375	187	227	247	328	309	572	585	510	678.6294899395862	457.9109959606942	511.05517146787287	469.1896714518149	246.0037401933508	170.00352451515275	180.44429375678385	325.1561593991257	219.43935338672964	585.5387719434846	793.7370074975045	530.5803701757774	0.40978096904442773
ENSDARG00000115161	0.08928711560910008	0.8630419577074278	-0.6203286156114235	KN149950.1	74	5493	1	protein_coding	CABZ01069162.1	NA	507	443	355	253	128	457	660	208	563	460	824	448	564.9674078807392	356.51066996588315	401.38182714844	316.54663167282445	168.38758687031498	342.25379164504324	482.15884161731714	206.19658888725044	399.81992219006077	470.8878235909142	1118.0158874836645	466.078442821075	0.40576682398813696
ENSDARG00000012609	0.9972231215356064	0.9997058626494543	-0.003982190854368413	9	32840114	32847642	-1	protein_coding	hpxa	hemopexin a [Source:NCBI gene;Acc:327588]	68	26	36	7	27	52	41	20	0	146	122	127	75.77472137256463	20.92387679258005	40.70350923195448	8.758207200433878	35.519256605457066	38.943538655453494	29.952291676227276	19.826595085312544	0	149.4557005310293	165.53147848665907	132.12491571043867	0.39911280045618613
ENSDARG00000005629	0.008573830185088997	0.28524690962763116	0.4091108270092131	20	572037	592746	1	protein_coding	smyd2b	SET and MYND domain containing 2b [Source:NCBI gene;Acc:568616]	675	767	921	461	467	1284	1101	1043	789	463	234	296	752.175543036487	617.2543653811115	1041.331444517502	576.7905027714311	614.3515864721649	961.6058391077363	804.3286130616154	1033.9569336990492	560.3160188418436	473.9588311360723	317.4948029990018	307.9446854353531	0.3961703406946395
ENSDARG00000075016	0.4761292589408306	0.9997058626494543	-0.3905220210939245	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	205	66	75	147	102	120	144	127	121	408	163	217	228.4384982555257	53.11445647347244	84.79897756657182	183.92235120911144	134.18385828728225	89.86970458950806	105.19829271650556	125.89887879173465	85.92932608347665	417.6570261415065	221.16090978135597	225.7567457414582	0.3956716999181941
ENSDARG00000075826	0.1488951039885173	0.9612199460392938	-1.8577232289101557	17	43889371	43920385	1	protein_coding	msh4	mutS homolog 4 [Source:ZFIN;Acc:ZDB-GENE-131121-643]	108	3	1	32	1	76	85	2	75	71	110	88	120.34808688583794	2.414293476066929	1.1306530342209578	40.03751863055487	1.3155280224243358	56.91747957335511	62.09621445071509	1.9826595085312544	53.26197897736156	72.68051190207588	149.2496937174795	91.55112269699687	0.3948483942693464
ENSDARG00000023587	0.15739461929386867	0.9692890805910578	-0.809295904279602	17	48683769	48705993	-1	protein_coding	kcnk5a	potassium channel, subfamily K, member 5a [Source:ZFIN;Acc:ZDB-GENE-051113-112]	654	981	396	302	345	535	646	50	959	863	685	731	728.7745261420187	789.4739666738858	447.73860155149924	377.8540820758616	453.85716773639587	400.6690996282235	471.9312298254346	49.56648771328136	681.0431711905298	883.4265038238237	929.4185472406676	760.4985305852808	0.38381270594245526
ENSDARG00000075754	0.9497646304202577	0.9997058626494543	-0.01286419791935089	1	55191150	55210619	-1	protein_coding	mri1	methylthioribose-1-phosphate isomerase 1 [Source:NCBI gene;Acc:100002302]	243	326	191	210	212	376	437	332	317	96	58	97	270.78319549313534	262.35322439927296	215.9547295362029	262.74621601301635	278.8919407539592	281.59174104712525	319.2475966466176	329.1214784161882	225.12063114431487	98.27224144506035	78.69529305103464	100.91430570009882	0.3817963180945504
ENSDARG00000088079	0.7483573746083965	0.9997058626494543	-0.2418452155628039	25	37285737	37288184	1	protein_coding	tmed6	transmembrane p24 trafficking protein 6 [Source:ZFIN;Acc:ZDB-GENE-131121-182]	145	38	92	79	10	88	25	78	129	39	155	207	161.57844998561575	30.581050696847768	104.02007914832811	98.84262411918233	13.155280224243358	65.90445003230592	18.263592485504436	77.32372083271892	91.61060384106189	39.92309808705577	210.30638660190291	215.3532090713449	0.3751346496137278
ENSDARG00000090901	0.2967732617871712	0.9997058626494543	1.03571003863814	3	58197025	58205045	-1	protein_coding	si:ch211-256e16.11	si:ch211-256e16.11 [Source:ZFIN;Acc:ZDB-GENE-131127-41]	120	180	297	114	226	350	34	19	381	18	19	141	133.72009653981993	144.85760856401575	335.80395116362445	142.6336601213517	297.3093330678999	262.1199717193985	24.838485780286035	18.835265331046916	270.5708532049967	18.426045270948816	25.779492551201002	146.68986704859725	0.37389925976782934
ENSDARG00000055876	0.43003810132096054	0.9997058626494543	-0.5148270410750933	1	20916551	20928772	-1	protein_coding	msmo1	methylsterol monooxygenase 1 [Source:NCBI gene;Acc:406662]	2092	1393	1464	1292	525	1460	356	292	448	363	215	248	2331.187016344194	1121.0369373870774	1655.276042099482	1616.514814708653	690.6522117727762	1093.4147391723482	260.07355699358317	289.46828824556314	318.15155442477305	371.59191296413445	291.7153104478008	258.0077094188094	0.3736728206848883
ENSDARG00000077504	0.5909244400069587	0.9997058626494543	0.45351639020043566	8	29718692	29719393	-1	protein_coding	si:ch211-103n10.5	si:ch211-103n10.5 [Source:ZFIN;Acc:ZDB-GENE-030131-5155]	31	65	168	63	33	13	34	18	110	130	206	114	34.544358272786816	52.30969198145013	189.9497097491209	78.8238648039049	43.41242474000308	9.735884663863374	24.838485780286035	17.843935576781288	78.11756916679695	133.07699362351923	279.50397187091613	118.6003180392914	0.3734080720059486
ENSDARG00000103025	0.4295088216588822	0.9997058626494543	-0.43707730456692073	10	6010570	6034397	1	protein_coding	hmgcs1	3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble) [Source:ZFIN;Acc:ZDB-GENE-040426-1042]	4234	3423	2558	3133	1367	4326	958	1009	1697	900	634	727	4718.0907395799795	2754.708856192366	2892.2104615372095	3919.9233084227626	1798.326806654067	3239.8028504517656	699.86086404453	1000.2517220540178	1205.1410443277675	921.3022635474408	860.2209619716544	756.3371159172356	0.3717909690018763
ENSDARG00000100552	0.7779827543259925	0.9997058626494543	0.3442056712041072	KN150328.1	3117	12840	1	protein_coding	taco1	translational activator of mitochondrially encoded cytochrome c oxidase I [Source:ZFIN;Acc:ZDB-GENE-070410-35]	1	99	77	49	58	116	137	58	116	0	4	5	1.1143341378318328	79.67168471020865	87.06028363501375	61.307450403037144	76.30062530061147	86.8740477698578	100.08448682056431	57.49712574740638	82.37852748498588	0	5.427261589726527	5.201768335056641	0.3706341234487041
ENSDARG00000104613	0.8878419792576954	0.9997058626494543	-0.023571052212972517	22	1796057	1800444	1	protein_coding	znf1179	zinc finger protein 1179 [Source:ZFIN;Acc:ZDB-GENE-050208-622]	1193	1618	1194	1014	1004	1771	2257	1477	1903	611	512	644	1329.4006264333764	1302.108948092097	1349.9997228598236	1268.6888716057074	1320.790134514033	1326.3270569001565	1648.8371295913405	1464.1940470503314	1351.4339465855874	625.4618700305404	694.6894834849954	669.9877615552953	0.36488687872148456
ENSDARG00000087625	0.23745447021726487	0.9997058626494543	-0.5790428256356666	17	52589913	52595932	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	429	501	345	262	159	129	221	224	250	411	433	393	478.04934512985625	403.18701050317713	390.0752968062304	327.807183787668	209.1689555654694	96.60993243372117	161.45015757185922	222.0578649555005	177.53992992453854	420.7280336866646	587.5010670878964	408.85899113545196	0.36459848684349955
ENSDARG00000056498	0.997591400773778	0.9997058626494543	0.001994355046351835	24	38109799	38113208	-1	protein_coding	crp2	C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826]	160	1030	186	590	881	590	408	238	211	235	244	193	178.29346205309324	828.907426782979	210.30146436509813	738.1917497508554	1158.9801877558398	441.85938089841466	298.0618293634324	235.93648151521927	149.84370085631053	240.562257704054	331.06295697331814	200.78825773318633	0.36241274995282735
ENSDARG00000103220	0.1386304503280592	0.9490772073450261	0.20046294417675187	25	37443194	37445449	1	protein_coding	slc10a3	solute carrier family 10 member 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2347]	399	622	426	257	394	692	706	543	493	423	135	167	444.6193209949013	500.5635140378766	481.65819257812797	321.55132150164377	518.3180408351883	518.2486297994965	515.7638517906453	538.2920565662356	350.10874181119	433.0120638672972	183.17007865327028	173.7390623908918	0.36057468684825805
ENSDARG00000012881	0.9110708006204424	0.9997058626494543	0.050582675379140116	3	20065861	20092124	-1	protein_coding	slc4a1a	solute carrier family 4 member 1a (Diego blood group) [Source:ZFIN;Acc:ZDB-GENE-010525-1]	650	1415	1230	757	680	632	430	482	940	961	1430	1514	724.3171895906913	1138.7417562115681	1390.7032320917779	947.1375501040636	894.5590552485484	473.31377750474246	314.1337907506763	477.8209415560323	667.5501365162648	983.7460836323229	1940.2460183272333	1575.0954518551507	0.35799695386062463
ENSDARG00000097973	0.8251633066260615	0.9997058626494543	-0.22713155744425162	15	46313082	46315233	1	protein_coding	si:ch1073-190k2.1	si:ch1073-190k2.1 [Source:ZFIN;Acc:ZDB-GENE-131127-449]	379	312	359	305	173	593	594	196	305	201	175	0	422.3326382382646	251.0865215109606	405.9044392853238	381.6075994474761	227.58634787941008	444.10612351315234	433.94295745558543	194.30063183606293	216.59871450793702	205.7575055255951	237.44269455053555	0	0.3543005371539574
ENSDARG00000002204	1.1393058078601762e-99	1.2904347232728285e-95	3.66447912499607	21	20383837	20384878	1	protein_coding	hspb11	heat shock protein, alpha-crystallin-related, b11 [Source:NCBI gene;Acc:796767]	126	273	1895	115	1442	3162	159	1483	183	146	1061	1309	140.40610136681093	219.70070632209053	2142.5874998487147	143.88483257855657	1896.9914083358922	2368.0667159335376	116.15644820780822	1470.1420255759251	129.9592287047622	149.4557005310293	1439.5811366749613	1361.8229501178284	0.35341536059197304
ENSDARG00000117636	0.5168893919066594	0.9997058626494543	0.7745693949869296	1	59454067	59492590	-1	lincRNA	FP236157.7	NA	88	0	80	51	58	128	107	149	4	0	1	0	98.06140412920128	0	90.45224273767661	63.80979531744682	76.30062530061147	95.8610182288086	78.16817583795898	147.70813338557844	2.8406388787926167	0	1.3568153974316317	0	0.34848190898242715
ENSDARG00000117625	0.6169699100575603	0.9997058626494543	1.191683107708466	3	58210305	58212028	-1	lincRNA	CABZ01038493.1	NA	81	100	207	83	161	242	0	0	298	0	0	98	90.26106516437845	80.47644920223097	234.04517808373825	103.8473139480017	211.80001161031805	181.23723758884125	0	0	211.62759647004992	0	0	101.95465936711015	0.3482928867312046
ENSDARG00000007344	1.7661662262419556e-187	4.000896352305902e-183	3.662553592125916	3	21240594	21242460	-1	protein_coding	tcap	titin-cap (telethonin) [Source:ZFIN;Acc:ZDB-GENE-070501-5]	153	319	2984	208	1886	3956	296	2652	386	270	1373	1893	170.4931230882704	256.7198729551168	3373.868654115338	260.24387109860663	2481.0858502922974	2962.704594634116	216.24093502837252	2629.006508312443	274.1216518034875	276.39067906423224	1862.9075406736301	1969.3894916524441	0.34546734618606784
ENSDARG00000089245	0.38556024483530943	0.9997058626494543	2.5113959110534836	17	6276559	6282608	1	protein_coding	dusp23b	dual specificity phosphatase 23b [Source:ZFIN;Acc:ZDB-GENE-040718-163]	0	0	0	0	0	0	0	4	1	0	72	91	0	0	0	0	0	0	0	3.9653190170625088	0.7101597196981542	0	97.69070861507748	94.67218369803085	0.34336432858795485
ENSDARG00000061196	0.6631083205625035	0.9997058626494543	0.2866537540314818	2	30986996	31018096	-1	protein_coding	emilin2a	elastin microfibril interfacer 2a [Source:ZFIN;Acc:ZDB-GENE-060503-247]	193	160	87	96	111	316	198	263	22	17	5	120	215.0664886015437	128.76231872356954	98.36681397722332	120.11255589166461	146.0236104891013	236.65688875237123	144.64765248519515	260.71972537185997	15.623513833359391	17.40237608922944	6.7840769871581585	124.84244004135937	0.3420075700485818
ENSDARG00000113599	0.6748526328120564	0.9997058626494543	-0.1748507345176145	3	55114097	55114874	1	protein_coding	hbbe1.1	hemoglobin beta embryonic-1.1 [Source:ZFIN;Acc:ZDB-GENE-030616-7]	2141	7796	5252	5446	3282	4074	4227	3164	6325	7495	8024	5581	2385.789389097954	6273.943979805927	5938.18973572847	6813.885201937557	4317.56296959667	3051.076470813799	3088.0082174490904	3136.5673424964443	4491.760227090825	7672.400516986743	10887.086748991413	5806.213815590222	0.33936081357549935
ENSDARG00000074613	0.4396060983535404	0.9997058626494543	-0.33768941250361617	4	8039791	8040436	-1	protein_coding	si:ch211-240l19.6	si:ch211-240l19.6 [Source:ZFIN;Acc:ZDB-GENE-041210-328]	189	149	179	196	57	186	99	95	155	157	195	316	210.60915205021638	119.90990931132414	202.38689312555144	245.22980161214858	74.98509727818714	139.2980421137375	72.32382624259758	94.17632665523458	110.07475655321389	160.71606152994244	264.57900249916815	328.7517587755797	0.3356717781548151
ENSDARG00000095082	0.6554268937770873	0.9997058626494543	0.18668737167246952	7	33172066	33176106	1	protein_coding	ITLN1	si:ch211-194p6.12 [Source:ZFIN;Acc:ZDB-GENE-160728-9]	30	25	22	32	22	46	34	45	286	169	151	32	33.430024134954984	20.11911230055774	24.874366752861068	40.03751863055487	28.94161649333539	34.45005342597809	24.838485780286035	44.60983894195322	203.10567983367207	173.000091710575	204.8791250121764	33.2913173443625	0.33407963331387314
ENSDARG00000051756	0.29120884654931173	0.9997058626494543	-0.14177098352230083	25	37428187	37435076	-1	protein_coding	pdhx	pyruvate dehydrogenase complex, component X [Source:ZFIN;Acc:ZDB-GENE-040426-1539]	449	702	430	584	399	932	939	539	1402	975	888	1029	500.3360278864929	564.9446733996614	486.1808047150118	730.6847150076263	524.89568094731	697.9880389785126	685.9805337555466	534.326737549173	995.6439270168121	998.0774521763942	1204.852072919289	1070.5239233546565	0.33315622918916393
ENSDARG00000068621	0.9549367206670951	0.9997058626494543	-0.05819352630560776	15	42741272	42760110	-1	protein_coding	si:ch211-181d7.3	si:ch211-181d7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-30]	340	178	398	254	149	468	501	163	214	194	132	0	378.8736068628231	143.24807957997112	449.99990761994115	317.79780413002925	196.01367534122605	350.49184789908145	366.0023934095089	161.58674994529724	151.97418001540498	198.59182125355946	179.09963246097539	0	0.32995703237542007
ENSDARG00000093193	0.9196653613894985	0.9997058626494543	0.022941761705449783	23	17980875	17993663	1	protein_coding	chia.6	chitinase, acidic.6 [Source:ZFIN;Acc:ZDB-GENE-030131-1140]	188	184	191	180	169	246	304	197	236	422	340	379	209.49481791238455	148.07666653210498	215.9547295362029	225.21104229687114	222.32423578971276	184.23289440849152	222.08528462373394	195.29196159032855	167.59769384876438	431.98839468557776	461.3172351267548	394.29403979729335	0.3287300474931344
ENSDARG00000088885	0.882206565134698	0.9997058626494543	-0.08235298494427695	15	46329149	46336399	1	protein_coding	si:ch1073-340i21.3	si:ch1073-340i21.3 [Source:ZFIN;Acc:ZDB-GENE-030131-199]	531	343	480	319	202	768	716	309	390	253	219	36	591.7114271887032	276.03422076365223	542.7134564260597	399.12401384834385	265.73666052971583	575.1661093728516	523.0692887848471	306.3208940680788	276.9622906822801	258.9883029750028	297.1425720375273	37.45273201240781	0.3274458047526795
ENSDARG00000009153	0.0448436898390078	0.6887207449312542	-1.4726153983814065	8	39724138	39733667	1	protein_coding	pla2g1b	phospholipase A2, group IB (pancreas) [Source:ZFIN;Acc:ZDB-GENE-070117-1]	398	309	132	338	51	72	96	158	31	198	165	179	443.5049868570694	248.6722280348937	149.24620051716641	422.8962905352358	67.09192914364112	53.92182275370484	70.13219514433703	156.63010117396908	22.01495131064278	202.68649798043697	223.87454057621923	186.22330639502772	0.32707201231219407
ENSDARG00000110366	0.5989081230802329	0.9997058626494543	0.3693669593028892	23	42690904	42721150	1	protein_coding	FO904880.1	cytochrome P450 2J6-like [Source:NCBI gene;Acc:103909721]	119	62	71	6	43	123	142	152	20	6	7	6	132.6057624019881	49.8953985053832	80.276365429688	7.507034743229038	56.56770496424644	92.11644720424576	103.7372053176652	150.68212264837533	14.203194393963082	6.142015090316272	9.497707782021422	6.242122002067968	0.3266270171133384
ENSDARG00000069630	0.11180620270347912	0.9089181359537549	-0.4208254982559634	18	13162728	13179510	1	protein_coding	tat	tyrosine aminotransferase [Source:ZFIN;Acc:ZDB-GENE-030131-1144]	828	1229	833	457	534	678	1723	653	344	349	313	370	922.6686661247575	989.0555606954185	941.8339775060577	571.7858129426118	702.4919639745954	507.7638309307206	1258.726794100966	647.3383295354546	244.29494357616502	357.2605444200631	424.6832193961007	384.9308567941914	0.3263270896730715
ENSDARG00000052207	0.03382626649932547	0.6076985828169893	0.8552878599385577	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	1131	900	2845	1107	956	3039	1674	1570	1284	2767	2320	2814	1260.3119098878028	724.2880428200787	3216.707882358625	1385.0479101257574	1257.644789437665	2275.9502687292916	1222.930152829377	1556.3877141970347	911.84508009243	2832.4926258175205	3147.8117220413856	2927.5552189698774	0.32528537051891343
ENSDARG00000029718	0.16870557046030488	0.9835368053678745	-0.7598914942915835	1	44746154	44758388	1	protein_coding	p2rx3b	purinergic receptor P2X, ligand-gated ion channel, 3b [Source:ZFIN;Acc:ZDB-GENE-030319-3]	116	51	100	121	29	47	64	31	201	140	94	136	129.2627599884926	41.04298909313779	113.06530342209577	151.3918673217856	38.150312650305736	35.19896763089066	46.75479676289136	30.731222382234442	142.742103659329	143.31368544071302	127.54064735857338	141.4880987135406	0.32419887954271176
ENSDARG00000043279	0.8057676814986945	0.9997058626494543	-0.06923715890287059	22	2874838	2886937	-1	protein_coding	aqp12	aquaporin 12 [Source:ZFIN;Acc:ZDB-GENE-040718-310]	588	409	424	368	216	653	401	403	742	401	592	793	655.2284730451177	329.1486772371247	479.39688650968606	460.431464251381	284.15405284365653	489.04097580790636	292.94802346749117	399.50589096904775	526.9385120160304	410.49134186947083	803.234715279526	825.0004579399832	0.3209099477005731
ENSDARG00000100792	0.3976880964422536	0.9997058626494543	-0.3566619702087322	1	50794669	50838160	-1	protein_coding	zgc:154142	zgc:154142 [Source:ZFIN;Acc:ZDB-GENE-070615-2]	1055	1460	712	530	557	1131	1104	604	131	443	300	361	1175.6225154125837	1174.9561583525722	805.0249603653218	663.1214023185651	732.7491084903551	847.0219657561136	806.5202441598759	598.7631715764388	93.0309232804582	453.48544750168475	407.0446192294895	375.5676737910894	0.3178918729125825
ENSDARG00000038643	0.5349434691366066	0.9997058626494543	-0.27253897657981385	8	21353878	21369028	1	protein_coding	alas2	aminolevulinate, delta-, synthase 2 [Source:NCBI gene;Acc:64607]	258	781	530	578	316	416	436	297	445	616	963	547	287.49820756061285	628.5210682694238	599.2461081371076	723.1776802643973	415.7068550860901	311.54830924362795	318.5170529471974	294.42493701689125	316.0210752656786	630.5802159391372	1306.6132277266613	569.0734558551965	0.3172728665083343
ENSDARG00000090600	NA	NA	1.302416762228802	22	8979955	8996337	1	protein_coding	si:ch211-213a13.1	si:ch211-213a13.1 [Source:ZFIN;Acc:ZDB-GENE-050208-471]	14	9	142	12	101	173	192	18	17	241	192	263	15.60067792964566	7.242880428200787	160.552730859376	15.014069486458077	132.86833026485792	129.56215744987412	140.26439028867406	17.843935576781288	12.072715234868621	246.70427279437024	260.5085563068733	273.6130144239793	0.3167514509889592
ENSDARG00000092788	0.14992375493962867	0.9630624588641706	-0.9874622030483478	22	19289970	19291261	1	protein_coding	si:dkey-21e2.15	si:dkey-21e2.15 [Source:ZFIN;Acc:ZDB-GENE-050208-780]	216	371	35	248	43	196	327	308	16	73	275	356	240.6961737716759	298.5676265402769	39.57285619773352	310.29076938680026	56.56770496424644	146.78718416286318	238.88778971039804	305.3295643138132	11.362555515170467	74.72785026551465	373.1242342936987	370.3659054560328	0.3133289085222227
ENSDARG00000105422	0.01624268888727998	0.4099422233527458	1.6641264297869722	5	15841523	15851953	-1	protein_coding	si:dkey-1k23.3	si:dkey-1k23.3 [Source:ZFIN;Acc:ZDB-GENE-160113-121]	64	67	179	43	14	241	95	389	225	246	112	387	71.3173848212373	53.919220965494745	202.38689312555144	53.8004156598081	18.417392313940702	180.4883233839287	69.40165144491687	385.62727440932895	159.78593693208467	251.82261870296713	151.96332451234275	402.61686913338394	0.309588608667607
ENSDARG00000069471	0.40238030224988297	0.9997058626494543	-0.597395471753868	1	47140788	47151790	-1	protein_coding	mhc1zca	major histocompatibility complex class I ZCA [Source:ZFIN;Acc:ZDB-GENE-070424-4]	76	27	80	76	10	31	29	20	144	70	93	98	84.68939447521929	21.72864128460236	90.45224273767661	95.08910674756781	13.155280224243358	23.216340352289585	21.185767283185147	19.826595085312544	102.26299963653419	71.65684272035651	126.18383196114175	101.95465936711015	0.3094618058808328
ENSDARG00000115978	0.08784664428773109	0.8628818773181549	1.2824525142512613	4	77561226	77561679	-1	protein_coding	AL935186.10	NA	48	52	71	35	70	345	176	223	927	45	25	43	53.48803861592797	41.8477535851601	80.276365429688	43.791036002169385	92.0869615697035	258.37540069483566	128.57569109795125	221.06653520123487	658.3180601601889	46.06511317737204	33.92038493579079	44.735207681487104	0.30799723038552046
ENSDARG00000103034	0.3550821106475464	0.9997058626494543	-0.35997211035182564	16	49005321	49017878	1	protein_coding	CABZ01068499.1	cysteine-rich venom protein natrin-1-like [Source:NCBI gene;Acc:100536500]	300	228	86	175	83	351	327	291	363	260	217	429	334.3002413495498	183.4863041810866	97.23616094300236	218.95518001084693	109.18882586121987	262.8688859243111	238.88778971039804	288.4769584912975	257.78797825042994	266.15398724703846	294.42894124266405	446.31172314785977	0.3077198466918962
ENSDARG00000058365	5.83768495099542e-26	7.778886893817603e-23	1.6334732489992014	5	15819651	15840485	1	protein_coding	hspb8	heat shock protein b8 [Source:ZFIN;Acc:ZDB-GENE-030131-2480]	448	539	1236	357	1101	2426	588	952	625	392	679	723	499.2216937486611	433.76806120002493	1397.4871502971037	446.66856722212776	1448.3963526891937	1816.865861117888	429.55969525906437	943.7459260608771	443.8498248113463	401.2783192339964	921.2776548560779	752.1757012491902	0.30610916748614336
ENSDARG00000075263	5.2439893257147344e-30	9.137853091955067e-27	2.5559827239078534	17	23462972	23472265	1	protein_coding	ankrd1a	ankyrin repeat domain 1a (cardiac muscle) [Source:ZFIN;Acc:ZDB-GENE-100405-1]	41	67	253	47	245	499	55	179	59	51	108	139	45.68769965110514	53.919220965494745	286.0552176579023	58.80510548862746	322.3043654939623	373.70818825137104	40.179903468109764	177.44802601354726	41.899423462191095	52.20712826768831	146.53606292261622	144.60915971457462	0.30268580010936236
ENSDARG00000006207	0.7181835872816245	0.9997058626494543	0.08384804471760969	6	42338309	42341219	1	protein_coding	gpx1b	glutathione peroxidase 1b [Source:ZFIN;Acc:ZDB-GENE-040912-60]	255	199	182	190	142	367	243	240	202	307	375	364	284.15520514711733	160.14813391243962	205.7788522282143	237.72276686891954	186.80497918425567	274.85151320291214	177.52211895910312	237.9191410237505	143.45226337902713	314.26643878784927	508.80577403686186	378.6887347921234	0.3004702062107988
ENSDARG00000028478	0.8943515816249419	0.9997058626494543	0.032526661248975394	6	39499623	39503381	1	protein_coding	si:ch211-173n18.3	si:ch211-173n18.3 [Source:ZFIN;Acc:ZDB-GENE-120215-62]	147	314	176	76	157	165	275	208	103	76	60	81	163.8071182612794	252.69605049500524	198.99493402288854	95.08910674756781	206.53789952062073	123.57084381057359	200.8995173405488	206.19658888725044	73.14645112890987	77.79885781067277	81.4089238458979	84.26864702791758	0.3002904035084186
