Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000100442	0.5757747574965917	0.9997058626486705	0.19539944349047186	22	23641801	23668468	-1	protein_coding	cfh	complement factor H [Source:ZFIN;Acc:ZDB-GENE-050208-661]	587	620	925	1450	572	1004	701	690	1712	724	807	1163	610.6876025356496	701.0048812169938	1255.0542426242594	1085.9255971232224	567.0406194399387	1320.790134514033	877.0718925005926	706.3317353863713	1215.7934401232399	806.7779157902469	589.5487654320832	935.9411042219461	0.3978448469613517
ENSDARG00000006588	8.726804571486849e-4	0.05680698389594586	1.772958527252447	1	45173421	45177401	-1	protein_coding	zgc:111983	zgc:111983 [Source:ZFIN;Acc:ZDB-GENE-050417-335]	4791	5110	3158	2319	1673	1601	914	994	1131	1158	476	646	4984.334418651273	5777.637004869094	4284.823025089093	1736.7320411922433	1658.4946788863942	2106.1603639013615	1143.5716258852235	1017.5271666290623	803.1906429786123	1290.3989316092623	347.73880092400447	519.8778618464121	0.39418102225246443
ENSDARG00000097503	0.2989961636419845	0.9997058626486705	-0.42310270879896617	17	20605013	20611312	1	protein_coding	si:ch73-288o11.5	si:ch73-288o11.5 [Source:ZFIN;Acc:ZDB-GENE-131121-416]	314	75	261	488	283	104	212	297	464	320	424	292	326.67105144155704	84.79897756657182	354.12881872965585	365.47013199733277	280.5463204571725	136.8149143321309	265.248560927426	304.0297469706555	329.5141099399435	356.5869241061865	309.75052855415527	234.99123167051442	0.39375839651753736
ENSDARG00000090600	NA	NA	1.3024167622288045	22	8979955	8996337	1	protein_coding	si:ch211-213a13.1	si:ch211-213a13.1 [Source:ZFIN;Acc:ZDB-GENE-050208-471]	263	142	192	173	18	101	12	241	17	14	192	9	273.6130144239793	160.552730859376	260.5085563068733	129.56215744987412	17.843935576781288	132.86833026485792	15.014069486458077	246.70427279437024	12.072715234868621	15.60067792964566	140.26439028867406	7.242880428200787	0.38938519543536315
ENSDARG00000077068	0.1044159697942775	0.892284859786413	1.0556979591559457	22	9389801	9459026	1	protein_coding	si:ch211-11p18.6	si:ch211-11p18.6 [Source:ZFIN;Acc:ZDB-GENE-070912-24]	201	138	146	119	45	85	23	113	34	30	147	28	209.11108706927695	156.03011872249215	198.09504802501823	89.1207903845955	44.60983894195322	111.81988190606855	28.77696651571131	115.67461753428978	24.145430469737242	33.430024134954984	107.38992381476609	22.533405776624672	0.3885564204168837
ENSDARG00000003523	0.06781602320842237	0.7926916273170236	1.258662253772428	14	16345003	16352209	1	protein_coding	itln3	intelectin 3 [Source:ZFIN;Acc:ZDB-GENE-090527-4]	182	243	101	616	30	95	78	107	112	45	206	92	189.3443673960617	274.74868731569273	137.0383551405948	461.3311502261414	29.739892627968814	124.9751621303119	97.59145166197749	109.53260244397352	79.53788860619326	50.14503620243247	150.49200208055655	74.03833326605249	0.38815008127490314
ENSDARG00000007769	5.7697900906485346e-11	1.894247172803786e-8	3.3980820882132075	7	56602521	56606752	-1	protein_coding	sult5a1	sulfotransferase family 5A, member 1 [Source:ZFIN;Acc:ZDB-GENE-060929-978]	364	246	82	611	154	304	40	12	13	13	41	35	378.6887347921234	278.1406464183556	111.2588625893938	457.58657920157856	152.6647821569066	399.9205188169981	50.04689828819359	12.284030180632543	9.232076356076004	14.486343791813825	29.952291676227276	28.166757220780838	0.3805726997122939
ENSDARG00000056210	4.204806901118544e-81	3.1750496910346124e-77	4.407472458152901	8	24968098	24970790	-1	protein_coding	hspa1b	heat shock protein family A (Hsp70) member 1B [Source:ZFIN;Acc:ZDB-GENE-060503-867]	154	343	135	753	376	289	14	16	36	17	22	34	160.2144647197445	387.81399073778846	183.17007865327028	563.9323962991631	372.7399876038758	380.187598480633	17.516414400867756	16.378706907510058	25.565749909133547	18.943680343141157	16.071961387243906	27.36199272875853	0.37997864092920935
ENSDARG00000032820	0.058328381161789296	0.7494940203669255	0.969309842181516	10	33744098	33867426	1	protein_coding	rxfp2a	relaxin family peptide receptor 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1225]	63	142	151	261	299	242	54	294	414	159	269	67	65.54228102171366	160.552730859376	204.8791250121764	195.46660748218005	296.40759652542255	318.35778142668926	67.56331268906135	300.9587394254973	294.00612395503583	177.1791279152614	196.51625514402775	53.919220965494745	0.3779910577783362
ENSDARG00000032816	0.13140792414805036	0.9438506851292924	-0.6342195051840531	10	26972755	26978376	1	protein_coding	tm7sf2	transmembrane 7 superfamily member 2 [Source:ZFIN;Acc:ZDB-GENE-041212-19]	299	508	232	635	176	167	568	192	277	551	392	786	311.0657464363871	574.3717413842465	314.78117220413856	475.5605201194802	174.47403675075037	219.69317974486407	710.6659556923489	196.5444828901207	196.7142423563887	613.9981099453398	286.3731301727096	632.5448907295354	0.3742589626894385
ENSDARG00000105590	1.3528133417104005e-4	0.012356967995873267	-0.6714215435189208	7	2021025	2047639	-1	protein_coding	si:cabz01007794.1	si:cabz01007794.1 [Source:ZFIN;Acc:ZDB-GENE-160728-147]	747	533	732	1334	892	729	1222	1234	2485	878	1816	2055	777.144189257462	602.6380672397704	993.1888709199544	999.0515493533646	884.2661408049395	959.0199283473409	1528.932742704314	1263.2077702417132	1764.746903449913	978.3853730163491	1326.6673581470423	1653.7910311058463	0.37354153862358297
ENSDARG00000002204	1.1393058138123919e-99	1.2904347300146057e-95	3.664479124996117	21	20383837	20384878	1	protein_coding	hspb11	heat shock protein, alpha-crystallin-related, b11 [Source:NCBI gene;Acc:796767]	1309	1895	1061	3162	1483	1442	115	146	183	126	159	273	1361.8229501178284	2142.5874998487147	1439.5811366749613	2368.0667159335376	1470.1420255759251	1896.9914083358922	143.88483257855657	149.4557005310293	129.9592287047622	140.40610136681093	116.15644820780822	219.70070632209053	0.3734605045097243
ENSDARG00000092788	0.14992375493962562	0.9630624588791755	-0.9874622030483496	22	19289970	19291261	1	protein_coding	si:dkey-21e2.15	si:dkey-21e2.15 [Source:ZFIN;Acc:ZDB-GENE-050208-780]	356	35	275	196	308	43	248	73	16	216	327	371	370.3659054560328	39.57285619773352	373.1242342936987	146.78718416286318	305.3295643138132	56.56770496424644	310.29076938680026	74.72785026551465	11.362555515170467	240.6961737716759	238.88778971039804	298.5676265402769	0.3726650530875941
ENSDARG00000096242	0.371661919367666	0.9997058626486705	-0.6410865364577347	3	28822065	28828569	-1	protein_coding	si:ch211-76l23.4	si:ch211-76l23.4 [Source:ZFIN;Acc:ZDB-GENE-030131-8310]	28	46	170	373	177	39	119	266	215	202	439	220	29.129902676317187	52.010039574164054	230.6586175633774	279.34499843238757	175.46536650501602	51.3055928745491	148.88952240737592	272.2960023373547	152.68433973510315	225.0954958420302	320.7086840454579	177.04818824490812	0.3722403561361387
ENSDARG00000077504	0.5909244400069578	0.9997058626486705	0.453516390200437	8	29718692	29719393	-1	protein_coding	si:ch211-103n10.5	si:ch211-103n10.5 [Source:ZFIN;Acc:ZDB-GENE-030131-5155]	114	168	206	13	18	33	63	130	110	31	34	65	118.6003180392914	189.9497097491209	279.50397187091613	9.735884663863374	17.843935576781288	43.41242474000308	78.8238648039049	133.07699362351923	78.11756916679695	34.544358272786816	24.838485780286035	52.30969198145013	0.37109047464334566
ENSDARG00000057035	2.2060594348633946e-9	5.810914462553544e-7	-1.0292521110831931	10	24641229	24648231	-1	protein_coding	stoml3b	stomatin (EPB72)-like 3b [Source:ZFIN;Acc:ZDB-GENE-050417-366]	1165	574	691	992	538	397	1138	575	930	886	1293	2046	1212.0120220681972	648.9948416428297	937.5594396252575	742.9228912732667	533.3354077949074	522.2646249024613	1423.8342562991074	588.6097794886427	660.4485393192833	987.3000461190038	944.5930033502895	1646.5481506776455	0.37008040819299526
ENSDARG00000093936	8.928325415633999e-7	1.671515335870719e-4	2.239444850919494	18	7591381	7593581	1	protein_coding	si:dkeyp-1h4.6	si:dkeyp-1h4.6 [Source:ZFIN;Acc:ZDB-GENE-060503-841]	1172	839	488	629	597	868	249	200	220	108	210	104	1219.2944977372765	948.6178957113835	662.1259139466363	471.0670348900048	591.8238632965795	1141.8783234643236	311.54194184400507	204.73383634387574	156.2351383335939	120.34808688583794	153.41417687823727	83.6955071703202	0.3682748518046447
ENSDARG00000103295	0.7769036264799478	0.9997058626486705	-0.08371692175630295	1	59338175	59348118	-1	protein_coding	cyp3a65	cytochrome P450, family 3, subfamily A, polypeptide 65 [Source:ZFIN;Acc:ZDB-GENE-050604-1]	3797	7371	3075	7020	5515	4975	4194	4452	2276	6631	10294	8666	3950.222873642013	8334.04351524268	4172.207347102268	5257.377718486222	5467.183594774934	6544.75191156107	5247.417285517097	4557.375197014674	1616.3235220329989	7389.149667962883	7520.216841831307	6974.089087865335	0.36119991579613003
ENSDARG00000005713	0.7167876151861162	0.9997058626486705	-0.15933537841360146	16	54303491	54320489	1	protein_coding	ethe1	ETHE1 persulfide dioxygenase [Source:ZFIN;Acc:ZDB-GENE-040426-2503]	380	174	311	494	461	282	162	204	299	551	764	227	395.3343934643047	196.73362795444663	421.96958860123743	369.9636172268082	457.0030167164541	370.9789023236627	202.68993806718402	208.82851307075325	212.3377561897481	613.9981099453398	558.1353863570156	182.6815396890643	0.3546679664419254
ENSDARG00000040890	0.4614975297516645	0.9997058626486705	-0.221785246441091	16	13993351	14025096	1	protein_coding	fdps	farnesyl diphosphate synthase (farnesyl pyrophosphate synthetase, dimethylallyltranstransferase, geranyltranstransferase) [Source:ZFIN;Acc:ZDB-GENE-050506-78]	535	772	416	1752	692	558	873	704	1243	1388	895	1138	556.5892118510606	872.8641424185794	564.4352053315588	1312.0976870068178	686.000189951814	734.0646365127794	1092.273555139825	720.6631039304426	882.7285315848056	1546.695783310584	653.8366109810588	915.8219919213884	0.35296290754819243
ENSDARG00000102364	0.18225105339357947	0.9859120489473739	-0.25744459648190104	15	12004777	12011390	-1	protein_coding	si:dkey-202l22.6	si:dkey-202l22.6 [Source:ZFIN;Acc:ZDB-GENE-131121-181]	1263	390	691	861	773	445	674	845	993	689	626	1057	1313.9666814353075	440.9546833461735	937.5594396252575	644.8151304297204	766.2979000473298	585.4099699788294	843.290236156062	865.000458552875	705.1886016602671	767.7762209661328	457.3203558370311	850.6360680675813	0.3528320014278761
ENSDARG00000039052	3.142614729640605e-6	4.876003525380043e-4	1.0399973137591092	2	21326957	21335131	-1	protein_coding	klhl40a	kelch-like family member 40a [Source:NCBI gene;Acc:553257]	98	109	57	298	168	99	74	47	65	51	104	111	101.95465936711015	123.24118073008438	77.33847765360301	223.17643306394504	166.54339871662538	130.23727422000925	92.58676183315814	48.112451540810795	46.16038178038002	56.83104102942347	75.97654473969845	89.32885861447637	0.3501963528993278
ENSDARG00000096655	0.006690533641983569	0.24524378412921324	-0.8452680496886551	20	14657141	14661432	1	antisense	BX901920.1	NA	104	141	69	466	367	110	376	404	815	409	605	577	108.19678136917813	159.42207782515504	93.62026242278259	348.9940194892563	363.8180198154852	144.70808246667693	470.4408439090197	413.56234941462895	578.7801715539956	455.7626623732196	441.97893814920735	464.34911189687267	0.35014406602781095
ENSDARG00000087625	0.23745447021726754	0.9997058626486705	-0.5790428256356669	17	52589913	52595932	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	393	345	433	129	224	159	262	411	250	429	221	501	408.85899113545196	390.0752968062304	587.5010670878964	96.60993243372117	222.0578649555005	209.1689555654694	327.807183787668	420.7280336866646	177.53992992453854	478.04934512985625	161.45015757185922	403.18701050317713	0.34899469209677725
ENSDARG00000061417	0.5517702418753401	0.9997058626486705	0.3592292587739622	24	41273252	41303239	1	protein_coding	nub1	negative regulator of ubiquitin-like proteins 1 [Source:ZFIN;Acc:ZDB-GENE-080212-11]	171	108	113	163	177	32	30	90	263	100	240	44	177.9004770589371	122.11052769586342	153.32013990977438	122.07301540074846	175.46536650501602	42.096896717578744	37.53517371614519	92.13022635474408	186.77200628061453	111.43341378318327	175.3304878608426	35.40963764898162	0.3482406879745225
ENSDARG00000103306	0.3794442826638423	0.9997058626486705	1.7748292326020942	4	71689470	71692940	-1	processed_transcript	BX927130.4	NA	61	0	46	169	122	0	0	74	2	8	80	6	63.461573687691015	0	62.41350828185506	126.56650063022386	120.94223002040651	0	0	75.75151944723402	1.4203194393963083	8.914673102654662	58.443495953614196	4.828586952133858	0.3466977731534796
ENSDARG00000098223	0.32616044190822846	0.9997058626486705	1.731639277852296	16	35821321	35824708	-1	processed_transcript	AL773558.1	NA	67	4	61	201	139	1	4	71	2	0	113	1	69.70369568975899	4.522612136883831	82.76573924332953	150.531755187426	137.79483584292217	1.3155280224243358	5.004689828819359	72.68051190207588	1.4203194393963083	0	82.55143803448006	0.8047644920223097	0.3464633083344538
ENSDARG00000103659	0.4461513262321107	0.9997058626486705	0.2610947610940895	7	65240227	65252938	1	protein_coding	bco1l	beta-carotene oxygenase 1, like [Source:ZFIN;Acc:ZDB-GENE-040426-1191]	63	536	49	654	439	466	137	162	197	422	847	653	65.54228102171366	606.0300263424333	66.48395447414995	489.78989001281894	435.19376212261034	613.0360584497405	171.41062663706305	165.83440743853933	139.90146478053637	470.24900616503345	618.7705134088903	525.5112132905682	0.3446787875935617
ENSDARG00000098514	0.6135052083991925	0.9997058626486705	-0.4099891273999566	4	42403742	42408339	-1	protein_coding	si:ch211-59d8.3	si:ch211-59d8.3 [Source:ZFIN;Acc:ZDB-GENE-120709-11]	55	114	57	12	10	80	90	49	134	86	57	106	57.21945168562304	128.8944459011892	77.33847765360301	8.986970458950806	9.913297542656272	105.24224179394686	112.60552114843557	50.15978990424955	95.16140243955266	95.83273585353761	41.64099086695012	85.30503615436483	0.34452441760608565
ENSDARG00000095863	0.6115379228687075	0.9997058626486705	0.15731986833497094	16	45912647	45917683	-1	protein_coding	afp4	antifreeze protein type IV [Source:ZFIN;Acc:ZDB-GENE-030131-5217]	2188	3643	2244	7506	2704	4148	2530	3592	2792	3879	4212	6791	2276.293823420786	4118.969003666949	3044.693751836581	5621.35002207373	2680.555655534256	5456.810237016145	3165.4663167282442	3677.019700736008	1982.7659373972463	4322.5021206496795	3077.0500619577874	5465.155665323505	0.34323533708559184
ENSDARG00000094929	0.7175890161764773	0.9997058626486705	0.2165923881514606	16	23921610	23922868	1	protein_coding	apoa4b.2	apolipoprotein A-IV b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3143]	283	497	252	735	452	448	230	318	55	360	356	1119	294.42008776420585	561.934558007816	341.9174801527712	550.4519406107369	448.08104892806347	589.3565540461025	287.76966515711314	325.5267997867624	39.05878458339848	401.1602896194598	260.07355699358317	900.5314665729645	0.3399814820351704
ENSDARG00000094077	0.2265018225809029	0.9997058626486705	-0.7455618696338838	22	19311411	19313738	1	protein_coding	si:dkey-21e2.16	si:dkey-21e2.16 [Source:ZFIN;Acc:ZDB-GENE-050208-698]	187	44	164	183	283	44	175	55	15	189	249	336	194.54613573111834	49.748733505722136	222.5177251787876	137.0512994989998	280.5463204571725	57.88323298667078	218.95518001084693	56.30180499456583	10.652395795472312	210.60915205021638	181.90538115562418	270.40086931949605	0.33914254166826086
ENSDARG00000090901	0.2967732617871712	0.9997058626486705	1.0357100386381393	3	58197025	58205045	-1	protein_coding	si:ch211-256e16.11	si:ch211-256e16.11 [Source:ZFIN;Acc:ZDB-GENE-131127-41]	141	297	19	350	19	226	114	18	381	120	34	180	146.68986704859725	335.80395116362445	25.779492551201002	262.1199717193985	18.835265331046916	297.3093330678999	142.6336601213517	18.426045270948816	270.5708532049967	133.72009653981993	24.838485780286035	144.85760856401575	0.33799118130684175
ENSDARG00000075600	0.4348626995961901	0.9997058626486705	0.48295159783313546	10	9105007	9115383	-1	protein_coding	si:dkeyp-41f9.3	si:dkeyp-41f9.3 [Source:ZFIN;Acc:ZDB-GENE-091118-56]	68	127	137	372	199	233	53	366	465	138	526	71	70.7440493567703	143.59293534606164	185.88370944813354	278.596084227475	197.2746210988598	306.51802922487025	66.3121402318565	374.6629205092926	330.22426965964166	153.77811102079292	384.26598589501333	57.13827893358398	0.33726115053823336
ENSDARG00000117625	0.616969910057559	0.9997058626486705	1.191683107708471	3	58210305	58212028	-1	lincRNA	CABZ01038493.1	NA	98	207	0	242	0	161	83	0	298	81	0	100	101.95465936711015	234.04517808373825	0	181.23723758884125	0	211.80001161031805	103.8473139480017	0	211.62759647004992	90.26106516437845	0	80.47644920223097	0.3361634890306593
ENSDARG00000039832	0.7649304722536507	0.9997058626486705	-0.14600706835029467	13	829585	832331	1	protein_coding	gsta.2	glutathione S-transferase, alpha tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070822-30]	106	179	81	81	171	108	144	74	251	53	295	223	110.27748870320077	202.38689312555144	109.90204719196217	60.66205059791795	169.51738797942224	142.07702642182826	180.16883383749692	75.75151944723402	178.25008964423668	59.05970930508714	215.51039132895235	179.46248172097506	0.3358509262948328
ENSDARG00000092578	0.2589446537244138	0.9997058626486705	-1.1740562694549204	10	28428222	28431809	1	protein_coding	si:ch211-222e20.4	si:ch211-222e20.4 [Source:ZFIN;Acc:ZDB-GENE-091118-60]	170	69	53	114	1	5	113	0	2	57	98	137	176.86012339192578	78.01505936124607	71.91121606387648	85.37621936003266	0.9913297542656272	6.577640112121679	141.38248766414688	0	1.4203194393963083	63.51704585641447	71.5932825431774	110.25273540705642	0.33251433300068717
ENSDARG00000087301	0.5210242964181475	0.9997058626486705	-0.23080295725660357	9	22146301	22158784	-1	protein_coding	crygm2d14	crystallin, gamma M2d14 [Source:ZFIN;Acc:ZDB-GENE-070822-20]	1745	1466	594	1224	1212	1451	1354	950	2733	1914	1667	2019	1815.4171489347675	1657.537348167924	805.9483460743892	916.6709868129823	1201.4916621699401	1908.8311605377112	1694.087507055353	972.4857226334098	1940.8665139350553	2132.835539810128	1217.8163469334359	1624.8195093930433	0.33165421717447424
ENSDARG00000042112	0.2181260870253931	0.9997058626486705	0.480285476392791	8	18039570	18042089	-1	protein_coding	dio1	iodothyronine deiodinase 1 [Source:ZFIN;Acc:ZDB-GENE-030328-41]	495	568	341	670	348	255	182	349	235	481	478	243	514.9750651706074	642.210923437504	462.6740505241864	501.77251729142	344.98275448443826	335.45964571820565	227.71338721128083	357.2605444200631	166.8875341290662	535.9947202971116	349.19988832284486	195.55777156142125	0.3313033829543207
ENSDARG00000025311	0.23906354634167193	0.9997058626486705	-0.6805928866117852	17	21833719	21859164	-1	protein_coding	cuzd1.2	CUB and zona pellucida-like domains 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-131119-30]	131	135	150	41	81	51	111	127	39	164	104	164	136.28633037848397	152.63815961982928	203.52230961474476	30.705482401415257	80.2977100955158	67.09192914364112	138.8801427497372	130.00598607836108	27.69622906822801	182.75079860442057	75.97654473969845	131.9813766916588	0.327131611616422
ENSDARG00000109626	1.9944891257840686e-34	5.647645270798313e-31	3.164018995613434	12	46283843	46315898	-1	protein_coding	si:ch211-226h7.3	si:ch211-226h7.3 [Source:ZFIN;Acc:ZDB-GENE-130531-9]	259	236	208	436	346	176	29	25	17	26	22	62	269.45159975593396	266.834116076146	282.2176026657794	326.5265933418793	343.000094975907	231.5329319466831	36.28400125894035	25.591729542984467	12.072715234868621	28.97268758362765	16.071961387243906	49.8953985053832	0.3239486952616483
ENSDARG00000003203	0.6224655576614065	0.9997058626486705	-0.13237948276869604	7	14291323	14302716	1	protein_coding	rhcga	Rh family, C glycoprotein a [Source:ZFIN;Acc:ZDB-GENE-070424-81]	2789	1113	1789	2364	2231	1126	1598	1829	1296	1283	2250	2853	2901.546377294594	1258.4168270879259	2427.342746005189	1770.433180413309	2211.6566817666144	1481.284553249802	1999.3735866133338	1872.2909333647435	920.3669967288077	1429.6906988382414	1643.7233236953994	2295.9930957396496	0.3230484496993011
ENSDARG00000010478	0.04438482504099933	0.687673112987772	0.5224352439756131	20	53982317	54012043	-1	protein_coding	hsp90aa1.1	heat shock protein 90, alpha (cytosolic), class A member 1, tandem duplicate 1 [Source:NCBI gene;Acc:30591]	986	1326	1138	2538	1418	986	868	1053	868	1229	953	1367	1025.7887156731695	1499.2459233769898	1544.0559222771967	1900.7442520680956	1405.7055915486594	1297.110630110395	1086.0176928538008	1077.9236483505058	616.4186366979978	1369.5166553953225	696.2081455474291	1100.1130605944973	0.32219212759340177
ENSDARG00000098761	0.0010986114319631686	0.06636491938203108	0.9323315683473533	22	24246213	24248420	-1	protein_coding	rgs2	regulator of G protein signaling 2 [Source:ZFIN;Acc:ZDB-GENE-040718-410]	150	136	184	238	123	93	48	93	94	59	62	162	156.05305005169922	153.76881265405024	249.65403312742023	178.241580769191	121.93355977467215	122.34410608546322	60.056277945832306	95.2012338999022	66.75501365162648	65.74571413207813	45.293709364051004	130.37184770761417	0.319776127996803
ENSDARG00000068431	0.6878673576344678	0.9997058626486705	-0.26082142570219885	2	43920461	43955410	1	protein_coding	si:ch211-195h23.3	si:ch211-195h23.3 [Source:ZFIN;Acc:ZDB-GENE-070912-174]	422	207	193	91	264	64	176	211	101	42	376	291	439.02924747878046	234.04517808373825	261.8653717043049	68.15119264704362	261.7110551261256	84.19379343515749	220.2063524680518	215.99419734278888	71.726131689513565	46.802033788936974	274.68443098198674	234.1864671784921	0.3189567244310412
ENSDARG00000041433	0.577191783391245	0.9997058626486705	0.4678536700018407	20	46039591	46043405	1	protein_coding	si:dkey-7c18.24	si:dkey-7c18.24 [Source:ZFIN;Acc:ZDB-GENE-041014-63]	1144	399	170	783	199	743	171	276	44	584	164	764	1190.1645950609593	451.13056065416214	230.6586175633774	586.3998224465402	197.2746210988598	977.4373206612815	213.95049018202758	282.5326941545485	31.247027666718783	650.7711364937903	119.8091667049091	614.8400719050446	0.31723456155428026
ENSDARG00000039752	0.7090112700394748	0.9997058626486705	-0.1582529323900771	3	431208	454166	1	protein_coding	si:dkey-167k11.5	si:dkey-167k11.5 [Source:ZFIN;Acc:ZDB-GENE-091204-218]	120	232	101	162	110	188	218	110	199	281	168	146	124.84244004135937	262.3115039392622	137.0383551405948	121.3241011958359	109.04627296921899	247.31926821577514	272.75559567065505	112.60360998913166	141.32178421993268	313.12789273074503	122.73134150258981	117.49561583525721	0.31209879940024804
ENSDARG00000044642	0.7073631219348607	0.9997058626486705	-0.21816914105649277	21	24531679	24535510	-1	protein_coding	sc5d	sterol-C5-desaturase [Source:ZFIN;Acc:ZDB-GENE-040912-56]	57	305	64	348	68	133	247	75	174	332	96	296	59.3001590196457	344.8491754373921	86.83618543562443	260.6221433095734	67.41042329006265	174.96522698243666	309.0395969295954	76.7751886289534	123.56779122747882	369.95893376016846	70.13219514433703	238.21028963860365	0.31096621899891497
ENSDARG00000031776	0.11383269290985189	0.9128452731247166	-0.8616468477907958	3	32099507	32100999	1	protein_coding	fthl27	ferritin, heavy polypeptide-like 27 [Source:ZFIN;Acc:ZDB-GENE-040718-72]	481	487	1741	1923	1393	370	1133	2078	1794	1398	3503	1837	500.4101138324488	550.6280276656064	2362.2156069284706	1440.1620160468667	1380.9223476920185	486.74536829700423	1417.5783940130834	2127.1845596128687	1274.0265371384885	1557.839124688902	2559.0945790688816	1478.3523718449828	0.3109079638129506
ENSDARG00000043663	0.08561186102430537	0.858251993940805	0.6740321965930529	10	26990095	26992003	1	protein_coding	faub	FAU ubiquitin like and ribosomal protein S30 fusion b [Source:ZFIN;Acc:ZDB-GENE-050417-416]	85	166	150	278	235	213	66	290	440	192	264	99	88.43006169596289	187.688403680679	203.52230961474476	208.1981489656937	232.96249225242238	280.2074687763835	82.57738217551942	296.8640626986198	312.4702766671878	213.95215446371188	192.86353664692686	79.67168471020865	0.30770807156306246
ENSDARG00000051762	5.4872857018794174e-5	0.005675958128067326	0.8140272144754975	25	34662358	34670413	-1	protein_coding	CABZ01080568.1	NA	203	316	231	722	354	267	175	188	219	277	223	279	211.1917944032996	357.28635881382263	313.4243568067069	540.7160559468736	350.93073301003204	351.2459819872977	218.95518001084693	192.44980616324318	155.52497861389574	308.67055617941764	162.91124497069958	224.5292932742244	0.307367797221254
ENSDARG00000004748	8.897834295493931e-10	2.4580809792173663e-7	1.3322165543301527	3	39472342	39488639	-1	protein_coding	zgc:100868	zgc:100868 [Source:ZFIN;Acc:ZDB-GENE-040801-33]	2304	2294	3084	4214	2661	1946	836	1447	1319	1017	1184	1621	2396.9748487940997	2593.718060502877	4184.418685679152	3155.924459501558	2637.928476100834	2560.0175316377577	1045.980174223246	1481.249305947941	936.7006702818653	1133.2778181749738	864.9637401134901	1304.523241568164	0.3059532636726305
ENSDARG00000101160	0.5817118087353431	0.9997058626486705	-0.223718528645497	19	10845953	10850834	1	protein_coding	apoa4a	apolipoprotein A-IV a [Source:ZFIN;Acc:ZDB-GENE-050417-469]	159	126	148	311	194	182	162	240	91	241	208	397	165.41623305480115	142.46228231184068	200.8086788198815	232.91231772780841	192.31797232753166	239.42610008122912	202.68993806718402	245.68060361265088	64.62453449253202	268.5545272174717	151.9530894793969	319.49150333285695	0.3051683544287724
ENSDARG00000104919	7.938066231902332e-26	9.990056352849085e-23	3.985448231885162	14	11430796	11438060	1	protein_coding	si:ch211-153b23.3	si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]	512	1242	555	866	413	566	35	55	70	39	98	53	532.6610775098	1404.2710685024294	753.0325455745556	648.5597014542832	409.419188511704	744.5888606921741	43.791036002169385	56.30180499456583	49.711180378870786	43.45903137544148	71.5932825431774	42.652518077182414	0.30283491792347556
ENSDARG00000030722	8.62247873584001e-20	5.580714594370964e-17	2.763251661783273	2	23749614	23768832	-1	protein_coding	xirp1	xin actin binding repeat containing 1 [Source:NCBI gene;Acc:497637]	613	1971	587	3523	858	1273	226	238	380	255	367	316	637.7367978779441	2228.5171304495075	796.4506382923678	2638.424743906974	850.5609291599081	1674.6671725461795	282.76497532829376	243.63326524921212	269.86069348529855	284.15520514711733	268.10953768720515	254.30557947904984	0.30073984983267155
ENSDARG00000091783	0.4735914646778793	0.9997058626486705	-0.5058000377908435	3	30998362	31019832	-1	protein_coding	si:dkeyp-71f10.5	si:dkeyp-71f10.5 [Source:ZFIN;Acc:ZDB-GENE-131121-547]	32	64	95	92	193	95	140	32	458	197	239	100	33.2913173443625	72.3617941901413	128.897462756005	68.90010685195618	191.32664257326604	124.9751621303119	175.16414400867754	32.757413815020115	325.25315162175457	219.52382515287104	174.59994416142243	80.47644920223097	0.29638619927580806
