Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_wt_4 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_wt_6 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_3 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_1 normalised count	% variance explained
ENSDARG00000028731	3.106898815047827e-17	1.7595144714319607e-14	1.5573945524600694	9	41156287	41208343	1	protein_coding	stat4	signal transducer and activator of transcription 4 [Source:ZFIN;Acc:ZDB-GENE-030616-264]	107	150	439	96	218	358	142	316	150	122	227	319	119.23375274800611	120.71467380334644	496.3566820230004	120.11255589166461	286.7851088885052	268.11128535869904	103.7372053176652	313.26020234793816	106.52395795472312	124.8876401697642	307.99709521698037	331.87281977661365	0.4086687317404779
ENSDARG00000092719	7.128368394357643e-7	1.3456577436448642e-4	1.7127432660121171	12	46264190	46282243	-1	unprocessed_pseudogene	AL954655.2	NA	41	66	172	53	89	182	44	196	18	68	136	199	45.68769965110514	53.11445647347244	194.47232188600472	66.3121402318565	117.08199399576588	136.30238529408723	32.14392277448781	194.30063183606293	12.782874954566774	69.60950435691775	184.5268940507019	207.0303797352543	0.4056887401217662
ENSDARG00000036371	6.73062986582814e-20	4.6202714651698443e-17	-1.1436147444492248	1	53945934	53953532	1	protein_coding	acta1a	actin alpha 1, skeletal muscle a [Source:ZFIN;Acc:ZDB-GENE-050417-267]	3033	3234	1076	2419	1040	1612	3480	1448	4777	2343	1097	1150	3379.775440043949	2602.6083672001496	1216.5826648217505	3026.5861739785073	1368.1491433213093	1207.2496983190583	2542.2920739822175	1435.445484176628	3392.4329809980823	2398.456892768504	1488.4264909825	1196.4067170630274	0.4031148428768827
ENSDARG00000069381	0.5279580159454147	0.9997058626494543	0.47808170419410284	9	33061564	33063083	-1	protein_coding	si:ch211-125e6.5	si:ch211-125e6.5 [Source:ZFIN;Acc:ZDB-GENE-070912-39]	325	161	211	37	199	217	38	126	29	51	97	315	362.15859479534566	129.56708321559185	238.56779022062207	46.29338091657907	261.7900764624428	162.5143824660271	27.760660577966743	124.90754903746902	20.59463187124647	52.20712826768831	131.61109355086828	327.71140510856833	0.3977065286906835
ENSDARG00000062221	9.348631740587966e-21	7.059151827317974e-18	1.3629814081033176	5	23888314	23909934	-1	protein_coding	arap1a	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1a [Source:ZFIN;Acc:ZDB-GENE-030131-6226]	127	205	382	124	274	446	152	346	152	129	278	320	141.52043550464276	164.97672086457348	431.9094590724058	155.14538469340013	360.45467814426803	334.01573539100497	111.04264231186697	343.000094975907	107.94427739411942	132.05332444179984	377.1946804859936	332.913173443625	0.3975728545590324
ENSDARG00000052515	2.0736068885275525e-22	1.8066698786851787e-19	1.7182557087868224	12	20641102	20652923	1	protein_coding	calcoco2	calcium binding and coiled-coil domain 2 [Source:ZFIN;Acc:ZDB-GENE-050522-346]	62	87	279	68	186	267	117	264	114	86	160	283	69.08871654557363	70.01451080594094	315.4521965476472	85.0797270899291	244.68821217092645	199.96009271165545	85.47361283216077	261.7110551261256	80.95820804558957	88.03554962786656	217.09046358906107	294.42008776420585	0.391388646541392
ENSDARG00000053761	4.5888936243626734e-10	1.3860294303025019e-7	1.37919986236371	7	2228276	2234151	1	protein_coding	si:dkey-187j14.4	si:dkey-187j14.4 [Source:ZFIN;Acc:ZDB-GENE-131119-26]	69	62	208	62	118	211	77	124	54	30	145	226	76.88905551039646	49.8953985053832	235.1758311179592	77.57269234670007	155.23230664607163	158.0208972365517	56.251864855353666	122.92488952893777	38.34862486370032	30.71007545158136	196.7382326275866	235.11992874456016	0.38968029150582967
ENSDARG00000054160	4.1866702690576774e-16	2.1075698134436347e-13	3.536706698148192	10	40786196	40819136	-1	protein_coding	zgc:113625	zgc:113625 [Source:ZFIN;Acc:ZDB-GENE-050320-47]	8	3	121	11	48	79	7	71	2	5	60	106	8.914673102654662	2.414293476066929	136.80901714073588	13.762897029253237	63.145345076368116	59.16422218809281	5.113805895941242	70.38441255285953	1.4203194393963083	5.118345908596893	81.4089238458979	110.27748870320077	0.3817624891046199
ENSDARG00000102758	9.188718078885132e-18	5.4776850168680236e-15	2.184353505891623	8	52479026	52490474	1	protein_coding	FO704661.1	gamma-glutamyl hydrolase [Source:NCBI gene;Acc:553228]	34	39	157	24	95	198	33	106	29	44	90	131	37.887360686282314	31.385815188870076	177.51252637269036	30.028138972916153	124.9751621303119	148.28501257268832	24.107942080865858	105.08095395215648	20.59463187124647	45.041443995652664	122.11338576884685	136.28633037848397	0.3732422307511321
ENSDARG00000071113	1.984769397555343e-21	1.5503786607869376e-18	0.9776088887327133	6	10170241	10233650	-1	protein_coding	xirp2a	xin actin binding repeat containing 2a [Source:ZFIN;Acc:ZDB-GENE-040108-7]	2105	3050	4388	2077	3398	6094	2534	4243	2410	1970	2885	3388	2345.673360136008	2454.5317006680443	4961.305514161562	2598.685193614452	4470.164220197893	4563.883164737184	1851.1977343307296	4206.212147349056	1711.4849244725515	2016.628287987176	3914.4124215902575	3524.7182238343794	0.37233638996468144
ENSDARG00000052207	0.03382626649932547	0.6076985828169893	0.8552878599385577	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	1131	900	2845	1107	956	3039	1674	1570	1284	2767	2320	2814	1260.3119098878028	724.2880428200787	3216.707882358625	1385.0479101257574	1257.644789437665	2275.9502687292916	1222.930152829377	1556.3877141970347	911.84508009243	2832.4926258175205	3147.8117220413856	2927.5552189698774	0.371062651167091
ENSDARG00000045089	0.07573919024365669	0.8228313705431249	0.9967022079158377	13	20379392	20381485	-1	protein_coding	si:ch211-270n8.1	si:ch211-270n8.1 [Source:ZFIN;Acc:ZDB-GENE-081107-34]	1243	446	1162	309	696	4242	1708	1346	925	872	1205	1215	1385.117333324968	358.9249634419501	1313.8188257647528	386.6122892762954	915.6075036073377	3176.89405723911	1247.7686386096632	1334.3298492415342	656.8977407207926	892.6395264592982	1634.9625539051162	1264.0297054187636	0.3679787501295042
ENSDARG00000052578	0.5088786933140663	0.9997058626494543	-0.41707574457951957	7	38635538	38638809	-1	protein_coding	c6ast4	six-cysteine containing astacin protease 4 [Source:ZFIN;Acc:ZDB-GENE-050626-100]	4217	1095	1741	1717	531	2661	1071	1728	1142	2041	3271	5559	4699.147059236839	881.2171187644291	1968.4669325786874	2148.2631090207096	698.5453799073223	1992.8606992723414	782.41230207901	1713.0178153710037	811.002399895292	2089.308799889252	4438.143164998867	5783.326034915973	0.3662580497938844
ENSDARG00000092379	NA	NA	2.221875558984965	8	2478862	2481965	1	protein_coding	si:dkeyp-51b9.3	si:dkeyp-51b9.3 [Source:ZFIN;Acc:ZDB-GENE-081104-469]	62	2	77	3	65	128	4	91	2	6	62	93	69.08871654557363	1.6095289840446194	87.06028363501375	3.753517371614519	85.50932145758183	95.8610182288086	2.92217479768071	90.21100763817208	1.4203194393963083	6.142015090316272	84.12255464076117	96.75289103205351	0.3649427000802204
ENSDARG00000013856	0.3724615645613448	0.9997058626494543	-0.6110169220387154	2	15612755	15626972	1	protein_coding	amy2a	amylase alpha 2A [Source:ZFIN;Acc:ZDB-GENE-040426-2393]	3271	734	1220	1114	314	1522	545	1022	1034	1070	2246	4410	3644.986964847925	590.6971371443753	1379.3967017495684	1393.8061173261913	413.07579904124145	1139.8474198769272	398.1463161839967	1013.139008859471	734.3051501678914	1095.3260244397352	3047.4073826314448	4587.959671519957	0.3619662778693295
ENSDARG00000013771	3.3653586391842186e-6	5.151045219827034e-4	0.8696273081517549	16	29514473	29519977	1	protein_coding	ctss2.2	cathepsin S, ortholog 2, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050626-55]	301	310	486	180	377	597	270	349	235	232	337	616	335.4145754873817	249.476992526916	549.4973746313855	225.21104229687114	495.9540644539746	447.1017803328026	197.24679884344792	345.9740842387039	166.8875341290662	237.49125015889584	457.24678893445986	640.857858878978	0.35984515260965433
ENSDARG00000104540	0.5006176450836064	0.9997058626494543	-0.40810170587553923	23	42336142	42409339	1	protein_coding	cyp2aa8	cytochrome P450, family 2, subfamily AA, polypeptide 8 [Source:ZFIN;Acc:ZDB-GENE-041010-183]	291	268	39	97	194	333	685	330	1234	480	189	170	324.27123410906336	215.67688386197898	44.09546833461735	121.36372834886944	255.21243635032116	249.38843023588487	500.42243410282157	327.13881890765697	876.3370941075221	491.36120722530177	256.43811011457836	176.86012339192578	0.3544763621347011
ENSDARG00000038583	5.087908716997539e-25	6.066126114007645e-22	1.2570573730437578	6	52064304	52072829	1	protein_coding	abraa	actin binding Rho activating protein a [Source:ZFIN;Acc:ZDB-GENE-120730-1]	421	724	1273	511	993	1997	796	1199	967	498	700	1084	469.1346720272016	582.6494922241521	1439.3213125632792	639.349125631673	1306.3193262673653	1495.5816672103967	581.5127847384613	1188.604375364487	686.7244489481151	509.7872524962506	949.7707782021422	1127.7433750402797	0.3530522922670613
ENSDARG00000007276	0.623937250440982	0.9997058626494543	-0.26733554915701196	5	26111596	26118855	-1	protein_coding	ela3l	elastase 3 like [Source:ZFIN;Acc:ZDB-GENE-060710-2]	9062	3543	4592	5549	1608	6996	2462	5521	3426	6299	9191	13442	10098.095957032068	2851.280595235043	5191.958733142637	6942.755965029655	2115.369060058332	5239.40377756832	1798.598587972477	5473.131573300528	2433.007199685876	6448.092175650366	12470.490317794127	13984.433991966273	0.3485996547099422
ENSDARG00000017314	0.7481784176188174	0.9997058626494543	-0.18059499496398512	22	7439186	7447391	1	protein_coding	cela1.6	chymotrypsin like elastase family member 1, tandem duplicate 6 [Source:ZFIN;Acc:ZDB-GENE-040808-55]	34556	10066	17995	13807	5490	24894	11140	17485	15205	16796	29279	44757	38506.93046691681	8100.759376696569	20346.101350806133	17274.93811662722	7222.2488431096035	18643.470217093447	8138.256811540777	17333.400753334492	10797.978538010433	17193.547576158682	39726.19802140074	46563.10907442601	0.3454247368621708
ENSDARG00000090600	NA	NA	1.302416762228802	22	8979955	8996337	1	protein_coding	si:ch211-213a13.1	si:ch211-213a13.1 [Source:ZFIN;Acc:ZDB-GENE-050208-471]	14	9	142	12	101	173	192	18	17	241	192	263	15.60067792964566	7.242880428200787	160.552730859376	15.014069486458077	132.86833026485792	129.56215744987412	140.26439028867406	17.843935576781288	12.072715234868621	246.70427279437024	260.5085563068733	273.6130144239793	0.3419686512522725
ENSDARG00000038321	7.439120233143293e-10	2.1064798830174377e-7	2.8385412492796087	9	33080438	33081978	-1	protein_coding	zgc:172053	zgc:172053 [Source:ZFIN;Acc:ZDB-GENE-080219-25]	22	12	84	4	60	93	3	45	3	1	56	95	24.51535103230032	9.657173904267715	94.97485487456045	5.004689828819359	78.93168134546015	69.64902105686875	2.1916310982605323	44.60983894195322	2.1304791590944623	1.0236691817193786	75.98166225617138	98.83359836607617	0.3416183159740718
ENSDARG00000058656	1.319308165305576e-19	8.301746630185336e-17	0.8169319576095869	9	7515864	7539326	-1	protein_coding	desma	desmin a [Source:ZFIN;Acc:ZDB-GENE-980526-221]	3078	3706	5516	2622	3930	6698	4309	6247	4692	3757	5644	6620	3429.920476246381	2982.4572074346797	6236.682136762803	3280.5741827910897	5170.02512812764	5016.227344504375	3147.9128008015446	6192.836974897373	3332.069404823739	3845.9251157197054	7657.866103104129	6887.141275614992	0.32791133551908463
ENSDARG00000102722	0.08443367501107688	0.8565868071946275	0.6416097192474507	11	37178271	37200200	1	protein_coding	itih3b	inter-alpha-trypsin inhibitor heavy chain 3b [Source:ZFIN;Acc:ZDB-GENE-040426-2716]	1239	1300	1736	840	1204	2553	1794	2029	462	1370	1166	1181	1380.6599967736408	1046.1938396290025	1962.8136674075824	1050.9848640520654	1583.8957389989002	1911.9779651417841	1310.5953967597984	2011.4080714049576	328.0937905005472	1402.4267789555488	1582.0467534052825	1228.6576807403785	0.3195138128476932
ENSDARG00000007823	4.697793958527095e-10	1.4002516650330825e-7	1.1565466220046696	20	37794633	37800737	1	protein_coding	atf3	activating transcription factor 3 [Source:ZFIN;Acc:ZDB-GENE-040426-728]	117	228	450	155	287	536	287	319	182	178	192	356	130.37709412632444	183.4863041810866	508.79386539943096	193.93173086675014	377.55654243578437	401.418013833136	209.66604173359093	316.2341916107351	129.24906898506404	182.2131143460494	260.5085563068733	370.3659054560328	0.31945927742205815
ENSDARG00000017490	0.4750000954087898	0.9997058626494543	-0.510939615370537	21	11401247	11411365	1	protein_coding	cel.1	carboxyl ester lipase, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1201]	2497	367	681	629	183	1456	518	883	1037	704	1768	2765	2782.4923421660865	295.3485685721877	769.9747163044722	786.9874755818441	240.74162810365345	1090.4190823526978	378.42163629965194	875.3441730165488	736.4356293269858	720.6631039304426	2398.8496226591246	2876.5778892863223	0.3182694281814161
ENSDARG00000055278	0.004112857886873479	0.1752559069761066	0.9387534436230023	21	27416284	27431397	1	protein_coding	cfb	complement factor B [Source:ZFIN;Acc:ZDB-GENE-980526-487]	1128	921	2067	598	871	3470	1613	1453	1087	1387	1095	1550	1256.9689074743073	741.1880971525472	2337.0598217347197	748.2011294084941	1145.8249075315964	2598.732291046608	1178.3669871647462	1440.4021329479563	771.9436153118935	1419.8291550447782	1485.7128601876366	1612.5481838675585	0.31705851718038297
ENSDARG00000093844	0.2689050724514184	0.9997058626494543	-0.5866248613465689	7	35068036	35069807	1	protein_coding	zgc:136461	zgc:136461 [Source:ZFIN;Acc:ZDB-GENE-060519-7]	5742	2939	3436	4235	1197	2674	1782	2792	1601	3385	5431	8194	6398.506619430384	2365.202842053568	3884.9238255832106	5298.715356262496	1574.68704284193	2002.5965839362048	1301.8288723667563	2767.792673909631	1136.9657112367447	3465.120180120097	7368.864423451191	8524.657947490823	0.3133844347111088
ENSDARG00000073742	0.7348438599697987	0.9997058626494543	-0.19242518772052147	16	26017360	26018694	1	protein_coding	prss59.2	serine protease 59, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-110408-10]	26675	7393	13253	11300	3909	19392	7509	13862	15207	11208	20664	33262	29724.86312666414	5949.623889520935	14984.544662530352	14138.248766414688	5142.399039656729	14522.944261664503	5485.652638946112	13741.813053630123	10799.398857449829	11473.284188710795	28037.233372527236	34604.2436721308	0.3115591011905713
ENSDARG00000012311	1.4119668643594233e-6	2.5385147125661916e-4	0.6860411795732635	7	69829442	69857692	-1	protein_coding	myoz2a	myozenin 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1880]	257	498	575	305	392	702	386	485	282	252	429	582	286.383873422781	400.7727170271102	650.1254946770507	381.6075994474761	515.6869847903396	525.7377718486222	281.9898679761885	480.7949308188292	200.26504095487945	257.96463379328344	582.0738054981699	605.485834200593	0.30905760167989677
ENSDARG00000104642	9.253638144232157e-9	2.254007149261194e-6	1.4934959014278024	12	44162747	44171241	-1	protein_coding	si:dkey-31i7.2	si:dkey-31i7.2 [Source:ZFIN;Acc:ZDB-GENE-131121-104]	59	92	156	56	119	451	181	299	168	100	206	263	65.74571413207813	74.03833326605249	176.3818733384694	70.06565760347102	156.54783466849597	337.7603064155678	132.2284095950521	296.40759652542255	119.3068329092899	102.36691817193787	279.50397187091613	273.6130144239793	0.30821245615446
ENSDARG00000036832	0.004167753923824385	0.1764712703483996	-0.6347545486373947	19	5356421	5358455	-1	protein_coding	cyt1l	type I cytokeratin, enveloping layer, like [Source:ZFIN;Acc:ZDB-GENE-061026-4]	2920	5347	1636	2470	1935	3316	6864	3238	7321	3802	1581	2636	3253.8556824689517	4303.075738843289	1849.7483639854868	3090.395969295954	2545.54672339109	2483.3995034900727	5014.451952820098	3209.925744312101	5199.079307910187	3891.9902288970775	2145.1251433394095	2742.372266241861	0.3075142044415961
ENSDARG00000039393	0.9704606276780544	0.9997058626494543	0.019044618845734412	4	8042805	8043964	-1	protein_coding	si:ch211-240l19.5	si:ch211-240l19.5 [Source:ZFIN;Acc:ZDB-GENE-041210-327]	627	238	450	316	151	615	212	292	317	325	500	911	698.6875044205591	191.5339491013097	508.79386539943096	395.37049647672933	198.6447313860747	460.5822360212288	154.87526427707763	289.46828824556314	225.12063114431487	332.6924840587981	678.4076987158159	947.7621906473199	0.30732938893935086
ENSDARG00000031776	0.11383269290985223	0.9128452731332548	-0.8616468477907931	3	32099507	32100999	1	protein_coding	fthl27	ferritin, heavy polypeptide-like 27 [Source:ZFIN;Acc:ZDB-GENE-040718-72]	1398	1837	487	1133	370	1923	3503	1393	1794	2078	1741	481	1557.839124688902	1478.3523718449828	550.6280276656064	1417.5783940130834	486.74536829700423	1440.1620160468667	2559.0945790688816	1380.9223476920185	1274.0265371384885	2127.1845596128687	2362.2156069284706	500.4101138324488	0.30589917884325896
ENSDARG00000091757	3.883473232135634e-10	1.2051002620214865e-7	0.9025292148256115	20	35568552	35578435	-1	protein_coding	adgrf6	adhesion G protein-coupled receptor F6 [Source:ZFIN;Acc:ZDB-GENE-041001-212]	316	450	630	270	533	672	380	576	450	439	596	674	352.12958755485914	362.14402141003933	712.3114115592033	337.8165634453067	701.176435952171	503.27034570124516	277.60660577966746	571.0059384570012	319.57187386416933	449.3907707748072	808.6619768692525	701.1983715656352	0.30585795973631075
ENSDARG00000076146	1.5978794650590813e-15	7.239352704396674e-13	1.6623444890691375	7	2244859	2249885	1	protein_coding	zgc:172075	zgc:172075 [Source:ZFIN;Acc:ZDB-GENE-080215-3]	48	43	125	33	113	173	57	120	58	72	112	160	53.48803861592797	34.604873156959314	141.3316292776197	41.28869108775971	148.65466653394995	129.56215744987412	41.64099086695012	118.95957051187526	41.18926374249294	73.70418108379526	151.96332451234275	166.4565867218125	0.30575015961108193
ENSDARG00000036833	0.4697883259652602	0.9997058626494543	0.46403157947013063	9	16097812	16109001	-1	protein_coding	upp2	uridine phosphorylase 2 [Source:ZFIN;Acc:ZDB-GENE-040426-830]	231	254	356	144	239	507	456	251	16	199	240	230	257.41118583915335	204.41018097366666	402.5124801826609	180.16883383749692	314.41119735941624	379.69950189067157	333.12792693560095	248.82376832067243	11.362555515170467	203.71016716215635	325.6356953835916	239.28134341260545	0.303316239073707
ENSDARG00000039486	6.875604827211408e-16	3.2448557531420836e-13	1.2757976425145872	13	25486608	25498661	1	protein_coding	bag3	BCL2 associated athanogene 3 [Source:ZFIN;Acc:ZDB-GENE-040801-40]	184	327	449	139	350	835	272	450	296	285	294	321	205.03748136105722	263.15798889129525	507.66321236521	173.9129715514727	460.43480784851755	625.3433611019937	198.70788624228828	446.0983894195322	210.20727703065361	291.7457167900229	398.9037268448997	333.9535271106363	0.2984981677913442
ENSDARG00000093316	9.236339520395284e-14	3.8746444288058214e-11	1.3769059057855153	20	35719375	35750810	-1	protein_coding	adgrf8	adhesion G protein-coupled receptor F8 [Source:ZFIN;Acc:ZDB-GENE-130531-41]	65	79	181	45	144	199	91	135	51	42	88	130	72.43171895906913	63.57639486976246	204.64819919399335	56.302760574217785	189.43603522910436	149.03392677760087	66.47947664723615	133.82951682585966	36.21814570460586	42.9941056322139	119.39975497398359	135.24597671147265	0.297784619067352
ENSDARG00000086739	0.29860502329481275	0.9997058626494543	1.0222802774441035	19	43750676	43768721	1	protein_coding	si:ch1073-513e17.1	si:ch1073-513e17.1 [Source:ZFIN;Acc:ZDB-GENE-030131-7188]	51	59	150	59	55	238	101	92	0	102	98	148	56.83104102942347	47.48110502931627	169.59795513314364	73.81917497508555	72.35404123333846	178.241580769191	73.78491364143792	91.2023373924377	0	104.41425653537662	132.9679089482999	153.97234271767655	0.2952995022005176
ENSDARG00000045442	0.3122509184082918	0.9997058626494543	-0.6600708223241759	24	4755391	4765740	-1	protein_coding	cpb1	carboxypeptidase B1 (tissue) [Source:ZFIN;Acc:ZDB-GENE-030131-1132]	6907	1877	3662	3343	787	2473	1302	2065	3352	1919	5135	8414	7696.7058900044685	1510.5429515258752	4140.451411317147	4182.669524435779	1035.3205536479522	1852.0648287487786	951.1678966450711	2047.0959425585202	2380.4553804282127	1964.4211597194876	6967.247065811429	8753.535754233315	0.2931442535846373
ENSDARG00000079274	0.5493123235036674	0.9997058626494543	-0.3155407138263924	16	26012569	26013851	1	protein_coding	prss59.1	serine protease 59, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1173]	22789	7630	10970	10487	3629	15616	6506	10923	13020	9225	19081	29217	25394.560667049638	6140.353074130223	12403.263785403906	13121.045558707154	4774.051193377914	11695.044223914649	4752.9173084276745	10828.294905843446	9246.279550469966	9443.348201361268	25889.394598392963	30396.013089069973	0.2926177903755831
ENSDARG00000043171	0.3891171608757431	0.9997058626494543	-0.7591767827280188	22	7486867	7492548	1	protein_coding	cela1.4	chymotrypsin like elastase family member 1, tandem duplicate 4 [Source:ZFIN;Acc:ZDB-GENE-050626-127]	377	35	103	80	19	133	30	96	115	44	214	444	420.10396996260096	28.166757220780838	116.45726252475865	100.09379657638718	24.99503242606238	99.60558925337143	21.916310982605324	95.16765640950021	81.66836776528773	45.041443995652664	290.3584950503692	461.91702815302966	0.29165524180426955
ENSDARG00000092947	0.0035877122759500318	0.15735481082817365	-0.6005347929075983	19	5362420	5364649	-1	protein_coding	cyt1	type I cytokeratin, enveloping layer [Source:ZFIN;Acc:ZDB-GENE-991008-6]	4209	7408	2424	3609	2881	4869	9816	4597	10108	5194	2396	3675	4690.232386134184	5961.69535690127	2740.7029549516014	4515.481398052267	3790.0362326045115	3646.46326371929	7171.016953508462	4557.142880359088	7178.294446708942	5316.937729850452	3250.9296922461895	3823.299726266631	0.2899647631243597
ENSDARG00000009443	0.418674810579243	0.9997058626494543	-0.4971085969714085	17	42983983	42988356	-1	protein_coding	zgc:92137	zgc:92137 [Source:ZFIN;Acc:ZDB-GENE-040801-179]	6329	2027	3375	1267	1111	2034	1628	1329	2684	2538	4507	7177	7052.62075833767	1631.2576253292216	3815.9539904957323	1585.235503278532	1461.551632913437	1523.2914927921618	1189.325142656049	1317.4772434190186	1906.0686876698458	2598.072383203783	6115.166996224364	7466.618268140302	0.28973958192906063
ENSDARG00000100311	0.18898045031016972	0.9922051626523035	2.779026823618429	4	51542447	51598177	1	protein_coding	si:dkey-165e24.1	si:dkey-165e24.1 [Source:ZFIN;Acc:ZDB-GENE-081103-19]	3	0	4	0	0	289	77	191	2	74	81	125	3.343002413495498	0	4.522612136883831	0	0	216.43620521973193	56.251864855353666	189.3439830647348	1.4203194393963083	75.75151944723402	109.90204719196217	130.044208376416	0.28672681278113277
ENSDARG00000098162	1.2657047982805998e-6	2.293760863636034e-4	-0.8418013334991981	3	13469704	13473197	1	protein_coding	zgc:77748	zgc:77748 [Source:ZFIN;Acc:ZDB-GENE-040426-1864]	367	814	227	559	243	414	666	371	1123	619	343	324	408.96062858428263	655.0782965061601	256.6582387681574	699.4054035775054	319.6733094491136	310.0504808338028	486.5421038138382	367.78333883254766	797.5093652210271	633.6512234842954	465.38768131904965	337.0745881116703	0.28593585739347605
ENSDARG00000096874	3.149848606922433e-14	1.3721830863964205e-11	0.8960827465582776	7	66565572	66576522	1	protein_coding	tmem176l.3b	transmembrane protein 176l.3b [Source:ZFIN;Acc:ZDB-GENE-080829-14]	370	388	600	244	488	755	397	572	495	356	502	593	412.3036309977781	312.24862290465614	678.3918205325746	305.2860795579809	641.9776749430758	565.4302247089882	290.02584866981044	567.0406194399387	351.52906125058627	364.4262286920988	681.1213295106791	616.9297245377176	0.2853147400863514
ENSDARG00000091860	1.629334218591063e-10	5.1984940920765285e-8	2.3747137039162256	8	42712747	42724810	1	protein_coding	zgc:194007	zgc:194007 [Source:ZFIN;Acc:ZDB-GENE-081022-49]	11	8	99	22	38	87	16	62	15	11	57	80	12.25767551615016	6.438115936178478	111.93465038787481	27.525794058506474	49.99006485212476	65.15553582739335	11.68869919072284	61.462444764468884	10.652395795472312	11.260360998913166	77.33847765360301	83.22829336090625	0.28490465975924983
ENSDARG00000094990	0.058570901787875405	0.7495642903101323	0.8766992347575119	6	21053548	21066911	1	protein_coding	si:dkey-91f15.1	si:dkey-91f15.1 [Source:ZFIN;Acc:ZDB-GENE-060601-4]	151	219	120	78	169	598	142	197	100	148	130	400	168.26445481260674	176.2434237528858	135.67836410651492	97.59145166197749	222.32423578971276	447.8506945377152	103.7372053176652	195.29196159032855	71.01597196981541	151.50303889446803	176.38600166611212	416.1414668045312	0.28405424898166914
ENSDARG00000090428	0.6535085747572718	0.9997058626494543	-0.23660430575290187	7	35075847	35079299	1	protein_coding	ctrb1	chymotrypsinogen B1 [Source:ZFIN;Acc:ZDB-GENE-030131-1171]	27944	9366	13331	11751	4714	21468	8786	13516	15772	11523	20920	33139	31138.953147572734	7537.424232280952	15072.735599199586	14702.527544614071	6201.399097708319	16077.690151062992	6418.556943105679	13398.812958654216	11200.639099079286	11795.7399809524	28384.578114269734	34476.2801710884	0.2829050358158448
ENSDARG00000105590	1.3528133414509314e-4	0.012356967993503205	-0.6714215435189104	7	2021025	2047639	-1	protein_coding	si:cabz01007794.1	si:cabz01007794.1 [Source:ZFIN;Acc:ZDB-GENE-160728-147]	878	2055	533	1222	729	1334	1816	892	2485	1234	732	747	978.3853730163491	1653.7910311058463	602.6380672397704	1528.932742704314	959.0199283473409	999.0515493533646	1326.6673581470423	884.2661408049395	1764.746903449913	1263.2077702417132	993.1888709199544	777.144189257462	0.28133119588645533
ENSDARG00000077068	0.1044159697942778	0.892284859782805	1.0556979591559443	22	9389801	9459026	1	protein_coding	si:ch211-11p18.6	si:ch211-11p18.6 [Source:ZFIN;Acc:ZDB-GENE-070912-24]	30	28	138	23	85	119	147	45	34	113	146	201	33.430024134954984	22.533405776624672	156.03011872249215	28.77696651571131	111.81988190606855	89.1207903845955	107.38992381476609	44.60983894195322	24.145430469737242	115.67461753428978	198.09504802501823	209.11108706927695	0.27922061894763495
ENSDARG00000029822	0.34633171127017603	0.9997058626494543	-0.6757636448853509	21	11385031	11393979	1	protein_coding	cel.2	carboxyl ester lipase, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-061110-10]	2475	386	733	867	204	1257	381	741	1359	698	1587	3058	2757.976991133786	310.6390939206115	828.768674083962	1084.766520396596	268.3677165745645	941.385155575097	278.3371494790876	734.5753479108297	965.1070590697915	714.5210888401263	2153.2660357239993	3181.401513720641	0.279109245687394
ENSDARG00000007080	0.7862154974800817	0.9997058626494543	-0.18146787219470023	6	36381709	36391687	1	protein_coding	rhcgl1	Rh family, C glycoprotein, like 1 [Source:ZFIN;Acc:ZDB-GENE-060209-2]	815	897	646	847	628	955	1099	815	35	588	527	807	908.1823223329437	721.8737493440118	730.4018601067387	1059.7430712524992	826.1515980824829	715.2130656915017	802.867525662775	807.9337497264861	24.855590189435393	601.9174788509946	715.0417144464699	839.5654092781417	0.2785057572951243
