Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count
ENSDARG00000103199	1.846238226419338e-13	7.468363311263798e-11	2.3936515044457556	16	23339062	23346095	-1	protein_coding	si:dkey-247k7.2	si:dkey-247k7.2 [Source:ZFIN;Acc:ZDB-GENE-031118-45]	2472	1985	1449	3195	1856	1646	338	485	215	361	427	631	2571.754264852003	2244.346272928601	1966.0255108784343	2392.7808846956523	1839.9080239170041	2165.3591249104566	422.8962905352358	496.47955313389866	152.68433973510315	402.27462375729164	311.9421596524158	507.8063944660774
ENSDARG00000043701	6.050954355343999e-13	2.4047766493264493e-10	1.6160499449483472	8	7033049	7052493	1	protein_coding	gpd1a	glycerol-3-phosphate dehydrogenase 1a [Source:ZFIN;Acc:ZDB-GENE-050417-209]	360	268	251	474	344	271	57	73	104	117	232	85	374.52732012407813	303.01501317121665	340.56066475533953	354.9853331285569	341.0174354673758	356.508094076995	71.31683006067585	74.72785026551465	73.85661084860803	130.37709412632444	169.48613826548117	68.40498182189633
ENSDARG00000036767	6.185354861330793e-13	2.415807649547008e-10	3.122006314838353	19	7682109	7690975	-1	protein_coding	urgcp	upregulator of cell proliferation [Source:ZFIN;Acc:ZDB-GENE-120215-160]	541	634	341	737	382	387	76	25	42	71	24	72	562.8313338531285	716.8340236960871	462.6740505241864	551.949769020562	378.6879661294696	509.10934467821795	95.08910674756781	25.591729542984467	29.826708227322474	79.11772378606013	17.533048786084258	57.9430434256063
ENSDARG00000069566	6.678314022082056e-13	2.564133009190251e-10	2.651090306768944	1	45149844	45157243	-1	protein_coding	mucms1	mucin, multiple PTS and SEA group, member 1 [Source:ZFIN;Acc:ZDB-GENE-061009-17]	45	42	25	92	90	79	5	12	8	11	14	24	46.815915015509766	47.487427437280225	33.92038493579079	68.90010685195618	89.21967788390644	103.92671377152253	6.255862286024199	12.284030180632543	5.681277757585233	12.25767551615016	10.227611791882484	19.31434780853543
ENSDARG00000031588	2.0629235565944586e-12	7.788567887922378e-10	2.823494541738633	12	38929663	38974869	1	protein_coding	si:dkey-239b22.1	si:dkey-239b22.1 [Source:ZFIN;Acc:ZDB-GENE-131119-12]	5318	5047	2993	6523	4290	4065	659	609	244	800	503	957	5532.6008011662425	5706.405863713174	4060.9484845128736	4885.167358644676	4252.804645799541	5347.621411154925	824.5226492979893	623.4145316671016	173.27897160634961	891.4673102654662	367.4634808083493	770.1596188653504
ENSDARG00000060498	5.02979724804172e-12	1.8678688042604766e-9	1.65883376906892	23	30006206	30010042	1	protein_coding	tnfrsf9a	tumor necrosis factor receptor superfamily, member 9a [Source:ZFIN;Acc:ZDB-GENE-060421-8213]	66	87	72	137	74	96	25	44	48	26	50	36	68.66334202274766	98.36681397722332	97.69070861507748	102.60124607302171	73.3584018156564	126.29069015273623	31.27931143012099	45.041443995652664	34.0876665455114	28.97268758362765	36.52718497100887	28.97152171280315
ENSDARG00000043128	5.8937180839667365e-12	2.153393479937072e-9	0.45802302862977734	15	2638884	2640966	-1	protein_coding	cldne	claudin e [Source:ZFIN;Acc:ZDB-GENE-010328-5]	1529	1506	1054	2219	1546	1298	935	1218	1753	1062	1610	1582	1590.7007568603206	1702.7634695367622	1430.0834288929398	1661.8406207009866	1532.5958000946596	1707.5553731067878	1169.846247486525	1246.8290633342033	1244.9099886308643	1183.4228543774063	1176.1753560664858	1273.1374263792939
ENSDARG00000105630	9.687616601972924e-12	3.4833901410236928e-9	1.421542198951936	7	30109990	30127082	-1	protein_coding	alpk3b	alpha-kinase 3b [Source:ZFIN;Acc:ZDB-GENE-121101-3]	67	120	63	183	102	89	44	50	65	27	70	58	69.70369568975899	135.67836410651492	85.4793700381928	137.0512994989998	101.11563493509396	117.08199399576588	55.05158811701295	51.183459085968934	46.16038178038002	30.087021721459486	51.138058959412426	46.67634053729396
ENSDARG00000035178	1.09687475410335e-11	3.882422469484873e-9	1.414045448694954	5	55543580	55560937	-1	protein_coding	gna14	guanine nucleotide binding protein (G protein), alpha 14 [Source:ZFIN;Acc:ZDB-GENE-040808-7]	382	459	233	396	274	269	92	115	177	164	148	168	397.41510079832733	518.9697427074195	316.13798760157016	296.57002514537663	271.62435266878185	353.87703803214634	115.10786606284525	117.72195589772855	125.69827038657328	182.75079860442057	108.12046751418626	135.20043465974803
ENSDARG00000099448	1.8535083601133415e-11	6.459619212561158e-9	0.6737149821289734	16	35905031	35938157	1	protein_coding	sh3d21	SH3 domain containing 21 [Source:ZFIN;Acc:ZDB-GENE-051120-57]	774	685	478	950	643	534	338	431	523	418	597	554	805.2337382667679	774.497328441356	648.5577599723199	711.4684946669388	637.4250319927983	702.4919639745954	422.8962905352358	441.2014173210522	371.4135334021346	465.79166961370606	436.13458855384596	445.83952858035957
ENSDARG00000098736	1.8922113903092347e-11	6.494585549193196e-9	2.5321693032531325	12	44009628	44018667	-1	protein_coding	si:dkey-201i2.4	si:dkey-201i2.4 [Source:ZFIN;Acc:ZDB-GENE-141215-24]	44	33	29	65	48	28	6	4	8	5	7	14	45.775561348498435	37.311550129291604	39.34764652551732	48.67942331931687	47.583828204750105	36.834784627881405	7.507034743229038	4.094676726877514	5.681277757585233	5.571670689159164	5.113805895941242	11.266702888312336
ENSDARG00000095434	2.6667884195723583e-11	9.016531055010841e-9	1.4599652049914515	1	52392511	52396264	1	protein_coding	si:ch211-217k17.8	si:ch211-217k17.8 [Source:ZFIN;Acc:ZDB-GENE-031010-46]	83	125	79	205	174	86	31	34	86	54	84	62	86.34935436194023	141.3316292776197	107.1884163970989	153.52741200707626	172.49137724221913	113.13540992849288	38.78634617335003	34.80475217845888	61.073735894041256	60.17404344291897	61.36567075129491	49.8953985053832
ENSDARG00000099002	2.751988782966749e-11	9.167764985374377e-9	2.006164877589068	19	19496479	19505167	-1	protein_coding	creb5a	cAMP responsive element binding protein 5a [Source:ZFIN;Acc:ZDB-GENE-120827-2]	58	104	29	101	62	56	11	11	26	20	29	29	60.34051268665703	117.5879155589796	39.34764652551732	75.64033469616929	61.462444764468884	73.66956925576281	13.762897029253237	11.260360998913166	18.464152712152007	22.286682756636655	21.185767283185147	23.33817026864698
ENSDARG00000007769	5.7697900906485346e-11	1.894247172803786e-8	3.3980820882132075	7	56602521	56606752	-1	protein_coding	sult5a1	sulfotransferase family 5A, member 1 [Source:ZFIN;Acc:ZDB-GENE-060929-978]	364	246	82	611	154	304	40	12	13	13	41	35	378.6887347921234	278.1406464183556	111.2588625893938	457.58657920157856	152.6647821569066	399.9205188169981	50.04689828819359	12.284030180632543	9.232076356076004	14.486343791813825	29.952291676227276	28.166757220780838
ENSDARG00000016188	1.5505794928881257e-10	5.017896750342102e-8	0.6911863347811446	22	17691381	17781213	-1	protein_coding	SBNO2	si:ch73-63e15.2 [Source:ZFIN;Acc:ZDB-GENE-091204-463]	574	701	416	908	641	501	379	524	777	324	652	498	597.1630048645023	792.5877769888914	564.4352053315588	680.014098060611	635.442372484267	659.0795392345923	474.1943612806342	536.4026512209545	551.7941022054657	361.0442606575138	476.3144920219557	400.7727170271102
ENSDARG00000091860	1.6293342185417268e-10	5.198494091919118e-8	2.374713703916291	8	42712747	42724810	1	protein_coding	zgc:194007	zgc:194007 [Source:ZFIN;Acc:ZDB-GENE-081022-49]	80	99	57	87	62	38	22	11	15	11	16	8	83.22829336090625	111.93465038787481	77.33847765360301	65.15553582739335	61.462444764468884	49.99006485212476	27.525794058506474	11.260360998913166	10.652395795472312	12.25767551615016	11.68869919072284	6.438115936178478
ENSDARG00000044615	3.332766444663729e-10	1.0485716426523257e-7	0.6417940098716083	6	6924637	6967588	1	protein_coding	zak	sterile alpha motif and leucine zipper containing kinase AZK [Source:ZFIN;Acc:ZDB-GENE-070912-386]	314	411	276	650	441	335	250	243	358	266	349	390	326.67105144155704	464.6983970648136	374.48104969113035	486.7942331931687	437.1764216311416	440.7018875121525	312.7931143012099	248.751611157809	254.2371796519392	296.4128806632675	254.95975109764194	313.8581518887008
ENSDARG00000091757	3.883473233127797e-10	1.2051002623293697e-7	0.902529214825628	20	35568552	35578435	-1	protein_coding	adgrf6	adhesion G protein-coupled receptor F6 [Source:ZFIN;Acc:ZDB-GENE-041001-212]	674	630	596	672	576	533	270	439	450	316	380	450	701.1983715656352	712.3114115592033	808.6619768692525	503.27034570124516	571.0059384570012	701.176435952171	337.8165634453067	449.3907707748072	319.57187386416933	352.12958755485914	277.60660577966746	362.14402141003933
ENSDARG00000093044	4.0383806092592774e-10	1.2362356208317622e-7	-0.9435472397513217	24	20909922	20915050	-1	protein_coding	si:ch211-161h7.5	si:ch211-161h7.5 [Source:ZFIN;Acc:ZDB-GENE-091204-265]	649	551	519	685	771	443	856	993	854	1051	1855	1458	675.1895298903519	622.9898218557477	704.1871912670168	513.0062303651085	764.3152405387985	582.7789139339808	1071.0036233673427	1016.503497447343	606.4764006222237	1171.1651788612562	1355.1585624244292	1173.3466293685274
ENSDARG00000053761	4.5888936244625105e-10	1.3860294303326568e-7	1.3791998623636983	7	2228276	2234151	1	protein_coding	si:dkey-187j14.4	si:dkey-187j14.4 [Source:ZFIN;Acc:ZDB-GENE-131119-26]	226	208	145	211	124	118	62	30	54	69	77	62	235.11992874456016	235.1758311179592	196.7382326275866	158.0208972365517	122.92488952893777	155.23230664607163	77.57269234670007	30.71007545158136	38.34862486370032	76.88905551039646	56.251864855353666	49.8953985053832
ENSDARG00000007823	4.697793959574998e-10	1.4002516653454267e-7	1.15654662200472	20	37794633	37800737	1	protein_coding	atf3	activating transcription factor 3 [Source:ZFIN;Acc:ZDB-GENE-040426-728]	356	450	192	536	319	287	155	178	182	117	287	228	370.3659054560328	508.79386539943096	260.5085563068733	401.418013833136	316.2341916107351	377.55654243578437	193.93173086675014	182.2131143460494	129.24906898506404	130.37709412632444	209.66604173359093	183.4863041810866
ENSDARG00000062350	5.901652874957219e-10	1.7306057748850006e-7	0.6267869075514051	18	20859661	20869175	-1	protein_coding	synm	synemin, intermediate filament protein [Source:ZFIN;Acc:ZDB-GENE-050419-81]	646	646	473	978	747	500	350	376	707	425	704	530	672.068468889318	730.4018601067387	641.7736829851617	732.4380924044907	740.5233264364235	657.7640112121679	437.91036002169386	384.89961232648636	502.082921826595	473.5920085785289	514.302764391805	426.5251807718241
ENSDARG00000094678	5.9589127462601e-10	1.7306057748850006e-7	1.6490598900484545	1	44784793	44796531	-1	protein_coding	si:dkey-9i23.6	si:dkey-9i23.6 [Source:ZFIN;Acc:ZDB-GENE-090313-365]	65	81	41	107	62	57	12	17	30	18	44	35	67.62298835573633	91.58289577189757	55.6294312946969	80.13381992564469	61.462444764468884	74.98509727818714	15.014069486458077	17.40237608922944	21.304791590944625	20.05801448097299	32.14392277448781	28.166757220780838
ENSDARG00000043243	6.851697035807995e-10	1.964702442432386e-7	1.3318648202641445	20	20360337	20410127	-1	protein_coding	prkchb	protein kinase C, eta, b [Source:ZFIN;Acc:ZDB-GENE-041001-104]	116	140	91	180	114	73	46	43	64	58	58	48	120.68102537331406	158.2914247909341	123.47020116627849	134.8045568842621	113.0115919862815	96.03354563697651	57.55393303142262	44.01777481393328	45.45022206068187	64.6313799942463	42.37153456637029	38.62869561707086
ENSDARG00000038321	7.439120234248098e-10	2.106479883330277e-7	2.838541249279347	9	33080438	33081978	-1	protein_coding	zgc:172053	zgc:172053 [Source:ZFIN;Acc:ZDB-GENE-080219-25]	95	84	56	93	45	60	4	1	3	22	3	12	98.83359836607617	94.97485487456045	75.98166225617138	69.64902105686875	44.60983894195322	78.93168134546015	5.004689828819359	1.0236691817193786	2.1304791590944623	24.51535103230032	2.1916310982605323	9.657173904267715
ENSDARG00000008772	8.539569583325865e-10	2.3882329601368007e-7	0.7073183674485246	6	21470261	21492752	-1	protein_coding	cacng1a	calcium channel, voltage-dependent, gamma subunit 1a [Source:ZFIN;Acc:ZDB-GENE-030131-732]	688	824	547	1029	870	474	425	457	664	406	633	633	715.7633229037937	931.6581001980692	742.1780223951025	770.6327168550316	862.4568862110956	623.5602826291351	531.7482943120568	467.816816045756	471.54605387957434	452.4196599597241	462.4341617329723	509.415923450122
ENSDARG00000004748	8.897834295493931e-10	2.4580809792173663e-7	1.3322165543301527	3	39472342	39488639	-1	protein_coding	zgc:100868	zgc:100868 [Source:ZFIN;Acc:ZDB-GENE-040801-33]	2304	2294	3084	4214	2661	1946	836	1447	1319	1017	1184	1621	2396.9748487940997	2593.718060502877	4184.418685679152	3155.924459501558	2637.928476100834	2560.0175316377577	1045.980174223246	1481.249305947941	936.7006702818653	1133.2778181749738	864.9637401134901	1304.523241568164
ENSDARG00000041947	9.215613663939578e-10	2.515196341315943e-7	0.8004392567544312	16	31965340	31976269	-1	protein_coding	styk1b	serine/threonine/tyrosine kinase 1b [Source:ZFIN;Acc:ZDB-GENE-030131-3435]	290	288	208	356	245	201	120	160	236	165	194	195	301.70256343328515	325.6280738556358	282.2176026657794	266.61345694887393	242.87578979507865	264.4211325072915	150.14069486458075	163.7870690751006	167.59769384876438	183.8651327422524	141.72547768751443	156.9290759443504
ENSDARG00000069559	1.3170836494457914e-9	3.551892370344704e-7	0.8779559597594442	1	45121393	45135878	1	protein_coding	muc13a	mucin 13a, cell surface associated [Source:ZFIN;Acc:ZDB-GENE-061207-26]	347	434	271	485	391	295	156	205	363	181	385	252	361.00272245293087	490.7034168518956	367.69697270397216	363.2233893825951	387.60993391786025	388.0807666151791	195.18290332395497	209.85218225247263	257.78797825042994	201.69447894756172	281.2593242767683	202.80065198962203
ENSDARG00000099129	1.97029665914033e-9	5.250956496412458e-7	1.1320229310922074	4	2349335	2350371	-1	protein_coding	phlda1	pleckstrin homology-like domain, family A, member 1 [Source:ZFIN;Acc:ZDB-GENE-041010-103]	93	136	77	174	105	95	47	73	71	52	81	72	96.75289103205351	153.76881265405024	104.47478560223564	130.3110716547867	104.08962419789086	124.9751621303119	58.80510548862746	74.72785026551465	50.42134009856894	57.9453751672553	59.17403965303438	57.9430434256063
ENSDARG00000057035	2.2060594348633946e-9	5.810914462553544e-7	-1.0292521110831931	10	24641229	24648231	-1	protein_coding	stoml3b	stomatin (EPB72)-like 3b [Source:ZFIN;Acc:ZDB-GENE-050417-366]	1165	574	691	992	538	397	1138	575	930	886	1293	2046	1212.0120220681972	648.9948416428297	937.5594396252575	742.9228912732667	533.3354077949074	522.2646249024613	1423.8342562991074	588.6097794886427	660.4485393192833	987.3000461190038	944.5930033502895	1646.5481506776455
ENSDARG00000058158	2.379834133015661e-9	6.196595702896985e-7	1.1573890236881526	24	24831727	24846603	1	protein_coding	trim55b	tripartite motif containing 55b [Source:ZFIN;Acc:ZDB-GENE-060312-37]	153	190	112	312	172	156	64	72	193	72	153	118	159.1741110527332	214.82407650198195	151.96332451234275	233.66123193272097	170.5087177336879	205.2223714981964	80.07503726110974	73.70418108379526	137.06082590174375	80.23205792389196	111.77318601128715	94.96221005863254
ENSDARG00000090526	3.473050428596388e-9	8.94034219988568e-7	1.5193941291042297	12	30540911	30549022	-1	protein_coding	zgc:158404	zgc:158404 [Source:ZFIN;Acc:ZDB-GENE-070112-592]	266	246	171	481	231	180	107	65	98	118	107	58	276.73407542501326	278.1406464183556	232.01543296080902	360.2277325629448	228.99717323535987	236.79504403638043	133.87545292091784	66.53849681175961	69.5956525304191	131.49142826415627	78.16817583795898	46.67634053729396
ENSDARG00000078093	5.82420514766951e-9	1.4824238113500832e-6	2.8425772598314705	7	2236317	2242989	1	protein_coding	zgc:172065	zgc:172065 [Source:ZFIN;Acc:ZDB-GENE-080214-2]	32	62	13	27	36	44	4	3	7	4	11	9	33.2913173443625	70.10048812169937	17.638600166611212	20.220683532639313	35.687871153562575	57.88323298667078	5.004689828819359	3.071007545158136	4.971118037887079	4.457336551327331	8.035980693621953	7.242880428200787
ENSDARG00000056874	5.92657538124171e-9	1.4917190234585384e-6	1.114125616150521	14	20893065	20898499	1	protein_coding	lygl1	lysozyme g-like 1 [Source:ZFIN;Acc:ZDB-GENE-040718-461]	163	216	88	261	169	136	68	85	101	104	128	87	169.57764772284648	244.22105539172685	119.39975497398359	195.46660748218005	167.534728470891	178.91181104970966	85.0797270899291	87.01188044614719	71.726131689513565	115.8907503345106	93.50959352578272	70.01451080594094
ENSDARG00000062374	6.710465068714176e-9	1.6704633538635409e-6	1.044311623610623	16	13810018	13818071	-1	protein_coding	leng9	leukocyte receptor cluster (LRC) member 9 [Source:ZFIN;Acc:ZDB-GENE-061013-607]	121	138	92	274	124	128	62	73	129	71	117	93	125.8827937083707	156.03011872249215	124.82701656371012	205.20249214604343	122.92488952893777	168.38758687031498	77.57269234670007	74.72785026551465	91.61060384106189	79.11772378606013	85.47361283216077	74.8430977580748
ENSDARG00000063223	6.9385711358028286e-9	1.7084723036884943e-6	1.2167497769231923	2	6261413	6262441	-1	protein_coding	arl14	ADP-ribosylation factor-like 14 [Source:ZFIN;Acc:ZDB-GENE-070705-288]	78	114	55	147	77	87	36	57	76	43	71	49	81.14758602688359	128.8944459011892	74.62484685873974	110.09038812214737	76.3323910784533	114.45093795091721	45.04220845937423	58.34914335800458	53.97213869705971	47.91636792676881	51.8686026588326	39.433460109093176
ENSDARG00000104642	9.253638146243158e-9	2.2540071497510352e-6	1.4934959014278657	12	44162747	44171241	-1	protein_coding	si:dkey-31i7.2	si:dkey-31i7.2 [Source:ZFIN;Acc:ZDB-GENE-131121-104]	263	156	206	451	299	119	56	100	168	59	181	92	273.6130144239793	176.3818733384694	279.50397187091613	337.7603064155678	296.40759652542255	156.54783466849597	70.06565760347102	102.36691817193787	119.3068329092899	65.74571413207813	132.2284095950521	74.03833326605249
ENSDARG00000035890	1.1381701106774963e-8	2.742868884806098e-6	0.5571286223248931	19	32495419	32500373	-1	protein_coding	fuca1.1	alpha-L-fucosidase 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-7434]	1110	905	758	1341	990	717	562	639	690	631	822	851	1154.7925703825742	1023.2409959699667	1028.4660712531768	1004.2939487877526	981.4164567229709	943.2335920782488	703.1589209491199	654.124607118683	490.01020659172633	703.1448409718864	600.5069209233859	684.8545827109855
ENSDARG00000034503	2.0816644036199974e-8	4.963783551074085e-6	-0.5324784235470567	2	48309600	48375342	-1	protein_coding	per2	period circadian clock 2 [Source:ZFIN;Acc:ZDB-GENE-011220-2]	2718	2890	2211	4495	3352	2459	3646	4842	5005	3917	7118	6151	2827.6812669367896	3267.587268898568	2999.9188437213375	3366.3693510819894	3322.9373362983824	3234.8834071414417	4561.774778968846	4956.606177885232	3554.3493970892614	4364.846817887289	5200.010052472823	4950.106390429227
ENSDARG00000042829	2.3624644727911726e-8	5.57467788563942e-6	0.9979014678045305	20	35576739	35706379	-1	protein_coding	si:dkey-30j22.1	si:dkey-30j22.1 [Source:ZFIN;Acc:ZDB-GENE-041001-184]	260	336	196	347	275	239	143	150	235	149	235	123	270.4919534229453	379.8994194982418	265.9358178965998	259.8732291046608	272.6156824230475	314.41119735941624	178.91766138029206	153.5503772579068	166.8875341290662	166.03578653694308	171.6777693637417	98.98603251874408
ENSDARG00000039117	3.748259584397812e-8	8.753538594367385e-6	-0.4498922227342503	12	19144833	19153177	-1	protein_coding	tefa	TEF transcription factor, PAR bZIP family member a [Source:ZFIN;Acc:ZDB-GENE-990415-264]	2833	2230	2360	3644	2837	2258	2926	3723	4211	3468	5095	4746	2947.3219386430924	2521.3562663127354	3202.0843379386506	2729.043362701395	2812.402512851584	2970.46227463415	3660.930609781361	3811.1203635412467	2990.482579648927	3864.510790000796	3722.120148545804	3819.412279137882
ENSDARG00000078696	4.009151947373839e-8	9.267277455495875e-6	0.5773306771242298	12	26408351	26430507	-1	protein_coding	synpo2lb	synaptopodin 2-like b [Source:ZFIN;Acc:ZDB-GENE-090828-5]	522	566	425	994	655	416	376	383	616	355	579	556	543.0646141799133	639.949617369062	576.6465439084434	744.4207196830918	649.3209890439858	547.2596573285236	470.4408439090197	392.065296598522	437.45838733406293	395.58861893030064	422.9848019642828	447.4490575644042
ENSDARG00000075048	5.075860870733492e-8	1.1614492556032908e-5	-0.516578361211128	14	34068075	34092744	1	protein_coding	lonrf1	LON peptidase N-terminal domain and ring finger 1 [Source:ZFIN;Acc:ZDB-GENE-101021-4]	941	1140	748	1599	1132	993	1303	1512	1781	1734	2587	1954	978.9728006576597	1288.9444590118917	1014.8979172788605	1197.513813655195	1122.18528182869	1306.3193262673653	1630.277711737906	1547.7878027597005	1264.7944607824124	1932.255395000398	1889.916550399999	1572.509817411593
ENSDARG00000098256	5.190522059188857e-8	1.171153773798213e-5	1.6258773755635472	12	43730276	43819253	-1	protein_coding	si:ch73-329n5.6	si:ch73-329n5.6 [Source:ZFIN;Acc:ZDB-GENE-131121-171]	1077	489	632	1387	975	389	238	328	278	156	336	346	1120.4608993712004	552.8893337340484	857.5073311767912	1038.7440022137307	966.5465104089865	511.7404007230666	297.77904481475184	335.7634916039562	197.42440207608684	173.8361255017659	245.46268300517963	278.44851423971915
ENSDARG00000117300	5.221671794182647e-8	1.171153773798213e-5	2.563779923570536	18	38859119	38865170	-1	lincRNA	BX936456.1	NA	58	133	39	90	28	43	9	17	9	8	14	25	60.34051268665703	150.37685355138737	52.91580049983364	67.40227844213105	27.75723311943756	56.56770496424644	11.260552114843557	17.40237608922944	6.391437477283387	8.914673102654662	10.227611791882484	20.11911230055774
ENSDARG00000079634	5.950218899075387e-8	1.316265406662269e-5	0.7655957030229827	20	49719141	49729446	-1	protein_coding	filip1b	filamin A interacting protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-1935]	199	224	183	462	246	203	143	168	244	145	230	185	207.0303797352543	253.26627966549452	248.2972177299886	345.998362669606	243.8671195493443	267.0521885521402	178.91766138029206	171.9764225288556	173.27897160634961	161.57844998561575	168.0250508666408	148.8814310241273
ENSDARG00000060238	5.984873389229404e-8	1.316265406662269e-5	0.6445427254140743	7	33798131	33869011	-1	protein_coding	uacab	uveal autoantigen with coiled-coil domains and ankyrin repeats b [Source:ZFIN;Acc:ZDB-GENE-030521-32]	2015	2315	1610	2370	1966	1935	1061	1185	1942	1191	2033	1908	2096.312639027826	2617.461774221517	2184.472789864927	1774.9266656427842	1948.9542968862231	2545.54672339109	1327.493977094335	1213.0479803374637	1379.1301756538153	1327.1719581577129	1485.1953409212208	1535.4906507785668
ENSDARG00000036840	6.107082286019288e-8	1.3226097696751884e-5	-0.5756565632857563	11	11515778	11518469	-1	protein_coding	krt15	keratin 15 [Source:ZFIN;Acc:ZDB-GENE-040426-2931]	3918	2614	2830	4974	4070	3153	4059	4342	7226	4574	7943	7662	4076.1056673503836	2955.5270314535833	3839.7875747315175	3725.0992552351095	4034.7120998611026	4147.859854703931	5078.509003794444	4444.771587025542	5131.614134538861	5096.964346442803	5802.70860449447	6166.105537874937
ENSDARG00000052779	6.130491582390624e-8	1.3226097696751884e-5	3.4962888676530564	12	46120836	46145909	-1	protein_coding	zgc:153932	zgc:153932 [Source:ZFIN;Acc:ZDB-GENE-070209-223]	1772	1395	959	2443	1459	1093	98	152	39	214	35	213	1843.5066979440733	1577.260982738236	1301.1859661369347	1829.5974026014017	1446.35011147355	1437.872128509799	122.61490080607429	155.59771562134554	27.69622906822801	238.46750549601222	25.569029479706213	171.41483680075197
ENSDARG00000021787	6.360504561922288e-8	1.3592878286908075e-5	-0.5053971084564676	16	19537038	19568795	-1	protein_coding	abcb5	ATP-binding cassette, sub-family B (MDR/TAP), member 5 [Source:ZFIN;Acc:ZDB-GENE-030131-6414]	1841	1208	1313	1929	1777	1202	1650	1805	2137	2074	3105	2595	1915.291100967855	1365.8288653389168	1781.4986168277323	1444.6555012763422	1761.5929733300195	1581.2646829540515	2064.4345543879854	1847.7228730034785	1517.6113209949553	2311.129001863221	2268.338186699651	2088.3638567978937
ENSDARG00000011770	6.692071061656472e-8	1.4167802407448977e-5	-0.5289930641693329	9	23808546	23812636	1	protein_coding	dhrs12	dehydrogenase/reductase (SDR family) member 12 [Source:ZFIN;Acc:ZDB-GENE-060929-1134]	264	294	230	451	330	263	348	416	653	492	639	605	274.6533680909906	332.41199206096155	312.0675414092753	337.7603064155678	327.13881890765697	345.9838698976003	435.4080151072842	425.8463795952615	463.73429696289463	548.2523958132617	466.81742392949343	486.8825176734973
ENSDARG00000052626	8.439284779239937e-8	1.770139982445577e-5	3.7297042226144455	12	46188692	46204837	-1	unprocessed_pseudogene	AL954655.1	NA	21	30	17	25	21	11	1	2	1	3	0	3	21.84742700723789	33.91959102662873	23.06586175633774	18.72285512281418	20.817924839578172	14.470808246667694	1.2511724572048397	2.047338363438757	0.7101597196981542	3.343002413495498	0	2.414293476066929
ENSDARG00000100106	8.934882791076222e-8	1.8568981639105474e-5	2.7381360461256725	12	43852970	43982343	-1	protein_coding	CR385054.1	NA	423	408	315	475	344	248	47	58	14	76	30	72	440.06960114579175	461.3064379621507	427.39685019096396	355.7342473334694	341.0174354673758	326.2509495612353	58.80510548862746	59.37281253972396	9.942236075774158	84.68939447521929	21.916310982605324	57.9430434256063
ENSDARG00000100075	1.1337225720185533e-7	2.3347470385396628e-5	-0.4808511948424214	23	45906137	45936357	1	protein_coding	abcg2a	ATP-binding cassette, sub-family G (WHITE), member 2a [Source:ZFIN;Acc:ZDB-GENE-050517-35]	1040	848	811	1189	1093	688	920	1082	1427	1222	1927	1774	1081.9678136917812	958.7937730193721	1100.3772873170533	890.4589896410424	1083.5234214123304	905.083279427943	1151.0786606284526	1107.6100546203677	1013.3979200092659	1361.7163164304995	1407.757708782682	1427.6522088475774
ENSDARG00000055504	2.091934824059786e-7	4.269243204452823e-5	0.592815563262643	7	19482084	19491627	1	protein_coding	si:ch211-212k18.7	si:ch211-212k18.7 [Source:ZFIN;Acc:ZDB-GENE-030131-1312]	1622	1604	1035	1936	1451	1090	753	948	1824	1008	1426	1193	1687.4536478923742	1813.5674668904162	1404.3039363417388	1449.89790071073	1438.419473439425	1433.925544442526	942.1328602752443	970.4383842699709	1295.3313287294332	1123.2488109344874	1041.755315373173	960.0840389826154
ENSDARG00000014975	2.2382164464984117e-7	4.5269926037971894e-5	2.1055646986913277	16	25975426	25978063	-1	protein_coding	irge1	immunity-related GTPase family, e1 [Source:ZFIN;Acc:ZDB-GENE-051209-1]	64	80	50	66	67	40	18	17	4	19	14	10	66.582634688725	90.45224273767661	67.84076987158159	49.428337524229434	66.41909353579702	52.62112089697343	22.521104229687115	17.40237608922944	2.8406388787926167	21.172348618804822	10.227611791882484	8.047644920223096
