Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000079946	0.42150302650737986	0.9559087494016671	-0.6065717368428182	16	43401005	43413293	1	protein_coding	sqlea	squalene epoxidase a [Source:ZFIN;Acc:ZDB-GENE-071004-98]	69	612	69	821	138	244	609	142	272	1005	94	809	71.78440302378164	691.9596569432262	93.62026242278259	614.8585622332176	136.80350608865655	320.9888374715379	761.9640264377474	145.36102380415176	193.16344375789794	1119.905808520992	68.67110774549668	651.0544740460485	0.4353920644529356
ENSDARG00000095142	0.36755790291203194	0.9424037443962554	-0.6073595385150156	5	32831561	32859700	1	protein_coding	si:ch211-208h16.4	si:ch211-208h16.4 [Source:ZFIN;Acc:ZDB-GENE-060526-98]	97	18	95	37	28	19	82	244	62	32	57	37	100.91430570009882	20.35175461597724	128.897462756005	27.709825581764985	27.75723311943756	24.99503242606238	102.59614149079685	249.7752803395284	44.02990262128556	35.65869241061865	41.64099086695012	29.776286204825457	0.43057614165009006
ENSDARG00000039393	0.16316876188332233	0.8182964853377237	0.6271321869929513	4	8042805	8043964	-1	protein_coding	si:ch211-240l19.5	si:ch211-240l19.5 [Source:ZFIN;Acc:ZDB-GENE-041210-327]	911	450	500	615	292	151	316	325	317	627	212	238	947.7621906473199	508.79386539943096	678.4076987158159	460.5822360212288	289.46828824556314	198.6447313860747	395.37049647672933	332.6924840587981	225.12063114431487	698.6875044205591	154.87526427707763	191.5339491013097	0.42345864657921406
ENSDARG00000089124	0.44806773419182055	0.9602767100427697	0.4047823835116384	3	55138413	55139127	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	761	757	774	210	222	301	460	679	553	192	198	745	791.7091405956206	855.904346905265	1050.1751176120829	157.2719830316391	220.07520544696922	395.97393474972506	575.5393303142263	695.0713743874581	392.71832499307925	213.95215446371188	144.64765248519515	599.5495465566207	0.4177404556350707
ENSDARG00000019532	0.6879295722686816	0.9819917874083464	-0.20899062914151711	25	4133488	4148719	-1	protein_coding	fads2	fatty acid desaturase 2 [Source:NCBI gene;Acc:140615]	190	1049	225	712	329	526	717	289	356	713	424	1486	197.66719673215235	1186.0550328977847	305.2834644221171	533.2269138977479	326.14748915339135	691.9677397952006	897.09065181587	295.8403935169004	252.81686021254288	794.52024027409675	309.75052855415527	1195.880035145152	0.41477970198531416
ENSDARG00000042641	0.5805013898697077	0.9788103945236739	-0.35339924252112154	19	598657	617246	-1	protein_coding	cyp51	cytochrome P450, family 51 [Source:NCBI gene;Acc:414331]	303	2200	374	2153	456	811	1748	538	985	2513	427	2089	315.2271611044324	2487.436675286107	507.44895863943026	1612.4122831767572	452.046367945126	1066.8932261861364	2187.0494551940596	550.7340197650257	699.5073239026818	2800.321688371396	311.9421596524158	1681.153023834605	0.41012579384509895
ENSDARG00000041960	0.985012730101946	0.9993590626662642	-0.008109296989368256	17	52581012	52587598	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	510	452	585	227	328	187	375	572	309	609	247	569	530.5803701757774	511.05517146787287	793.7370074975045	170.00352451515275	325.1561593991257	246.0037401933508	469.1896714518149	585.5387719434846	219.43935338672964	678.6294899395862	180.44429375678385	457.9109959606942	0.4097809690463806
ENSDARG00000115161	0.8859783608428854	0.9963242510651837	0.059921292786809924	KN149950.1	74	5493	1	protein_coding	CABZ01069162.1	NA	448	355	824	457	208	128	253	460	563	507	660	443	466.078442821075	401.38182714844	1118.0158874836645	342.25379164504324	206.19658888725044	168.38758687031498	316.54663167282445	470.8878235909142	399.81992219006077	564.9674078807392	482.15884161731714	356.51066996588315	0.40576682398839065
ENSDARG00000012609	0.5379224056447647	0.9717171982846259	0.6034662691220732	9	32840114	32847642	-1	protein_coding	hpxa	hemopexin a [Source:NCBI gene;Acc:327588]	127	36	122	52	20	27	7	146	0	68	41	26	132.12491571043867	40.70350923195448	165.53147848665907	38.943538655453494	19.826595085312544	35.519256605457066	8.758207200433878	149.4557005310293	0	75.77472137256463	29.952291676227276	20.92387679258005	0.39911280045314873
ENSDARG00000005629	0.5988626806509996	0.9797077177930872	0.17677809606053127	20	572037	592746	1	protein_coding	smyd2b	SET and MYND domain containing 2b [Source:NCBI gene;Acc:568616]	296	921	234	1284	1043	467	461	463	789	675	1101	767	307.9446854353531	1041.331444517502	317.4948029990018	961.6058391077363	1033.9569336990492	614.3515864721649	576.7905027714311	473.9588311360723	560.3160188418436	752.175543036487	804.3286130616154	617.2543653811115	0.3961703406960527
ENSDARG00000075016	0.5580228421786875	0.9735618865372726	-0.28421645449764543	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	217	75	163	120	127	102	147	408	121	205	144	66	225.7567457414582	84.79897756657182	221.16090978135597	89.86970458950806	125.89887879173465	134.18385828728225	183.92235120911144	417.6570261415065	85.92932608347665	228.4384982555257	105.19829271650556	53.11445647347244	0.3956716999175552
ENSDARG00000075826	0.8458027153798997	0.9941936794360432	-0.21572761290930806	17	43889371	43920385	1	protein_coding	msh4	mutS homolog 4 [Source:ZFIN;Acc:ZDB-GENE-131121-643]	88	1	110	76	2	1	32	71	75	108	85	3	91.55112269699687	1.1306530342209578	149.2496937174795	56.91747957335511	1.9826595085312544	1.3155280224243358	40.03751863055487	72.68051190207588	53.26197897736156	120.34808688583794	62.09621445071509	2.414293476066929	0.3948483942668595
ENSDARG00000023587	0.46689957107432956	0.9621115102460797	-0.37102481264164566	17	48683769	48705993	-1	protein_coding	kcnk5a	potassium channel, subfamily K, member 5a [Source:ZFIN;Acc:ZDB-GENE-051113-112]	731	396	685	535	50	345	302	863	959	654	646	981	760.4985305852808	447.73860155149924	929.4185472406676	400.6690996282235	49.56648771328136	453.85716773639587	377.8540820758616	883.4265038238237	681.0431711905298	728.7745261420187	471.9312298254346	789.4739666738858	0.3838127059444734
ENSDARG00000075754	0.6764903925045966	0.9817113508805163	-0.16172312403925374	1	55191150	55210619	-1	protein_coding	mri1	methylthioribose-1-phosphate isomerase 1 [Source:NCBI gene;Acc:100002302]	97	191	58	376	332	212	210	96	317	243	437	326	100.91430570009882	215.9547295362029	78.69529305103464	281.59174104712525	329.1214784161882	278.8919407539592	262.74621601301635	98.27224144506035	225.12063114431487	270.78319549313534	319.2475966466176	262.35322439927296	0.38179631809498416
ENSDARG00000088079	0.33089926132127556	0.9320875558624996	0.6400928011552854	25	37285737	37288184	1	protein_coding	tmed6	transmembrane p24 trafficking protein 6 [Source:ZFIN;Acc:ZDB-GENE-131121-182]	207	92	155	88	78	10	79	39	129	145	25	38	215.3532090713449	104.02007914832811	210.30638660190291	65.90445003230592	77.32372083271892	13.155280224243358	98.84262411918233	39.92309808705577	91.61060384106189	161.57844998561575	18.263592485504436	30.581050696847768	0.3751346496132127
ENSDARG00000090901	0.47411508885324605	0.9621115102460797	0.5636760697682819	3	58197025	58205045	-1	protein_coding	si:ch211-256e16.11	si:ch211-256e16.11 [Source:ZFIN;Acc:ZDB-GENE-131127-41]	141	297	19	350	19	226	114	18	381	120	34	180	146.68986704859725	335.80395116362445	25.779492551201002	262.1199717193985	18.835265331046916	297.3093330678999	142.6336601213517	18.426045270948816	270.5708532049967	133.72009653981993	24.838485780286035	144.85760856401575	0.3738992597644588
ENSDARG00000055876	0.4702453164680816	0.9621115102460797	-0.4919622879904552	1	20916551	20928772	-1	protein_coding	msmo1	methylsterol monooxygenase 1 [Source:NCBI gene;Acc:406662]	248	1464	215	1460	292	525	1292	363	448	2092	356	1393	258.0077094188094	1655.276042099482	291.7153104478008	1093.4147391723482	289.46828824556314	690.6522117727762	1616.514814708653	371.59191296413445	318.15155442477305	2331.187016344194	260.07355699358317	1121.0369373870774	0.3736728206828205
ENSDARG00000077504	0.3342139963267588	0.9335181474554347	0.7130802825474478	8	29718692	29719393	-1	protein_coding	si:ch211-103n10.5	si:ch211-103n10.5 [Source:ZFIN;Acc:ZDB-GENE-030131-5155]	114	168	206	13	18	33	63	130	110	31	34	65	118.6003180392914	189.9497097491209	279.50397187091613	9.735884663863374	17.843935576781288	43.41242474000308	78.8238648039049	133.07699362351923	78.11756916679695	34.544358272786816	24.838485780286035	52.30969198145013	0.3734080720054895
ENSDARG00000103025	0.43798957159408614	0.9583368764251403	-0.4307434541163154	10	6010570	6034397	1	protein_coding	hmgcs1	3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble) [Source:ZFIN;Acc:ZDB-GENE-040426-1042]	727	2558	634	4326	1009	1367	3133	900	1697	4234	958	3423	756.3371159172356	2892.2104615372095	860.2209619716544	3239.8028504517656	1000.2517220540178	1798.326806654067	3919.9233084227626	921.3022635474408	1205.1410443277675	4718.0907395799795	699.86086404453	2754.708856192366	0.37179096900082137
ENSDARG00000100552	0.9792429175973624	0.9993590626662642	-0.028512888172705746	KN150328.1	3117	12840	1	protein_coding	taco1	translational activator of mitochondrially encoded cytochrome c oxidase I [Source:ZFIN;Acc:ZDB-GENE-070410-35]	5	77	4	116	58	58	49	0	116	1	137	99	5.201768335056641	87.06028363501375	5.427261589726527	86.8740477698578	57.49712574740638	76.30062530061147	61.307450403037144	0	82.37852748498588	1.1143341378318328	100.08448682056431	79.67168471020865	0.3706341234470926
ENSDARG00000104613	0.6019230954177646	0.9797077177930872	-0.1407958957323498	22	1796057	1800444	1	protein_coding	znf1179	zinc finger protein 1179 [Source:ZFIN;Acc:ZDB-GENE-050208-622]	644	1194	512	1771	1477	1004	1014	611	1903	1193	2257	1618	669.9877615552953	1349.9997228598236	694.6894834849954	1326.3270569001565	1464.1940470503314	1320.790134514033	1268.6888716057074	625.4618700305404	1351.4339465855874	1329.4006264333764	1648.8371295913405	1302.108948092097	0.3648868787231072
ENSDARG00000087625	0.9245544003381115	0.9993590626662642	-0.040867883019690486	17	52589913	52595932	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	393	345	433	129	224	159	262	411	250	429	221	501	408.85899113545196	390.0752968062304	587.5010670878964	96.60993243372117	222.0578649555005	209.1689555654694	327.807183787668	420.7280336866646	177.53992992453854	478.04934512985625	161.45015757185922	403.18701050317713	0.36459848684512236
ENSDARG00000056498	0.8857919714354016	0.9963242510651837	0.08333003631258638	24	38109799	38113208	-1	protein_coding	crp2	C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826]	193	186	244	590	238	881	590	235	211	160	408	1030	200.78825773318633	210.30146436509813	331.06295697331814	441.85938089841466	235.93648151521927	1158.9801877558398	738.1917497508554	240.562257704054	149.84370085631053	178.29346205309324	298.0618293634324	828.907426782979	0.3624127499527336
ENSDARG00000103220	0.7792558611924818	0.9912452056448801	-0.08785528475951562	25	37443194	37445449	1	protein_coding	slc10a3	solute carrier family 10 member 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2347]	167	426	135	692	543	394	257	423	493	399	706	622	173.7390623908918	481.65819257812797	183.17007865327028	518.2486297994965	538.2920565662356	518.3180408351883	321.55132150164377	433.0120638672972	350.10874181119	444.6193209949013	515.7638517906453	500.5635140378766	0.3605746868495428
ENSDARG00000012881	0.23111635496004354	0.8809533071714012	0.4994377560046666	3	20065861	20092124	-1	protein_coding	slc4a1a	solute carrier family 4 member 1a (Diego blood group) [Source:ZFIN;Acc:ZDB-GENE-010525-1]	1514	1230	1430	632	482	680	757	961	940	650	430	1415	1575.0954518551507	1390.7032320917779	1940.2460183272333	473.31377750474246	477.8209415560323	894.5590552485484	947.1375501040636	983.7460836323229	667.5501365162648	724.3171895906913	314.1337907506763	1138.7417562115681	0.35799695386292657
ENSDARG00000097973	0.6778361206778724	0.9817113508805163	-0.34037022916283677	15	46313082	46315233	1	protein_coding	si:ch1073-190k2.1	si:ch1073-190k2.1 [Source:ZFIN;Acc:ZDB-GENE-131127-449]	0	359	175	593	196	173	305	201	305	379	594	312	0	405.9044392853238	237.44269455053555	444.10612351315234	194.30063183606293	227.58634787941008	381.6075994474761	205.7575055255951	216.59871450793702	422.3326382382646	433.94295745558543	251.0865215109606	0.35430053715495946
ENSDARG00000002204	5.708228858852586e-104	7.236607135810365e-100	3.569594251985358	21	20383837	20384878	1	protein_coding	hspb11	heat shock protein, alpha-crystallin-related, b11 [Source:NCBI gene;Acc:796767]	1309	1895	1061	3162	1483	1442	115	146	183	126	159	273	1361.8229501178284	2142.5874998487147	1439.5811366749613	2368.0667159335376	1470.1420255759251	1896.9914083358922	143.88483257855657	149.4557005310293	129.9592287047622	140.40610136681093	116.15644820780822	219.70070632209053	0.35341536059391937
ENSDARG00000117636	0.630519277951043	0.9809909892422722	0.7624904112094918	1	59454067	59492590	-1	lincRNA	FP236157.7	NA	0	80	1	128	149	58	51	0	4	88	107	0	0	90.45224273767661	1.3568153974316317	95.8610182288086	147.70813338557844	76.30062530061147	63.80979531744682	0	2.8406388787926167	98.06140412920128	78.16817583795898	0	0.348481908980861
ENSDARG00000117625	0.7419174238304548	0.9869165064988026	0.5843570351524248	3	58210305	58212028	-1	lincRNA	CABZ01038493.1	NA	98	207	0	242	0	161	83	0	298	81	0	100	101.95465936711015	234.04517808373825	0	181.23723758884125	0	211.80001161031805	103.8473139480017	0	211.62759647004992	90.26106516437845	0	80.47644920223097	0.34829288672715447
ENSDARG00000007344	4.472893043194945e-115	1.1341020311020783e-110	3.3926219088421097	3	21240594	21242460	-1	protein_coding	tcap	titin-cap (telethonin) [Source:ZFIN;Acc:ZDB-GENE-070501-5]	1893	2984	1373	3956	2652	1886	208	270	386	153	296	319	1969.3894916524441	3373.868654115338	1862.9075406736301	2962.704594634116	2629.006508312443	2481.0858502922974	260.24387109860663	276.39067906423224	274.1216518034875	170.4931230882704	216.24093502837252	256.7198729551168	0.34546734618798214
ENSDARG00000089245	0.009290833712727698	0.22182352116750964	7.117921555628754	17	6276559	6282608	1	protein_coding	dusp23b	dual specificity phosphatase 23b [Source:ZFIN;Acc:ZDB-GENE-040718-163]	91	0	72	0	4	0	0	0	1	0	0	0	94.67218369803085	0	97.69070861507748	0	3.9653190170625088	0	0	0	0.7101597196981542	0	0	0	0.34336432858396515
ENSDARG00000061196	0.5594503253696583	0.9735618865372726	0.44663791045565954	2	30986996	31018096	-1	protein_coding	emilin2a	elastin microfibril interfacer 2a [Source:ZFIN;Acc:ZDB-GENE-060503-247]	120	87	5	316	263	111	96	17	22	193	198	160	124.84244004135937	98.36681397722332	6.7840769871581585	236.65688875237123	260.71972537185997	146.0236104891013	120.11255589166461	17.40237608922944	15.623513833359391	215.0664886015437	144.64765248519515	128.76231872356954	0.3420075700486343
ENSDARG00000113599	0.7754631438602865	0.9906977740208256	0.10892442654613693	3	55114097	55114874	1	protein_coding	hbbe1.1	hemoglobin beta embryonic-1.1 [Source:ZFIN;Acc:ZDB-GENE-030616-7]	5581	5252	8024	4074	3164	3282	5446	7495	6325	2141	4227	7796	5806.213815590222	5938.18973572847	10887.086748991413	3051.076470813799	3136.5673424964443	4317.56296959667	6813.885201937557	7672.400516986743	4491.760227090825	2385.789389097954	3088.0082174490904	6273.943979805927	0.33936081357687065
ENSDARG00000074613	0.5175457846101227	0.969329532812638	0.2675659323984772	4	8039791	8040436	-1	protein_coding	si:ch211-240l19.6	si:ch211-240l19.6 [Source:ZFIN;Acc:ZDB-GENE-041210-328]	316	179	195	186	95	57	196	157	155	189	99	149	328.7517587755797	202.38689312555144	264.57900249916815	139.2980421137375	94.17632665523458	74.98509727818714	245.22980161214858	160.71606152994244	110.07475655321389	210.60915205021638	72.32382624259758	119.90990931132414	0.33567177815536314
ENSDARG00000095082	0.5754787490625572	0.978482932273201	-0.4186505602222426	7	33172066	33176106	1	protein_coding	ITLN1	si:ch211-194p6.12 [Source:ZFIN;Acc:ZDB-GENE-160728-9]	32	22	151	46	45	22	32	169	286	30	34	25	33.2913173443625	24.874366752861068	204.8791250121764	34.45005342597809	44.60983894195322	28.94161649333539	40.03751863055487	173.000091710575	203.10567983367207	33.430024134954984	24.838485780286035	20.11911230055774	0.33407963331212714
ENSDARG00000051756	0.9621029831185127	0.9993590626662642	0.013339355634393745	25	37428187	37435076	-1	protein_coding	pdhx	pyruvate dehydrogenase complex, component X [Source:ZFIN;Acc:ZDB-GENE-040426-1539]	1029	430	888	932	539	399	584	975	1402	449	939	702	1070.5239233546565	486.1808047150118	1204.852072919289	697.9880389785126	534.326737549173	524.89568094731	730.6847150076263	998.0774521763942	995.6439270168121	500.3360278864929	685.9805337555466	564.9446733996614	0.33315622918943016
ENSDARG00000068621	0.793733842858939	0.992880156517376	-0.2187386496132032	15	42741272	42760110	-1	protein_coding	si:ch211-181d7.3	si:ch211-181d7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-30]	0	398	132	468	163	149	254	194	214	340	501	178	0	449.99990761994115	179.09963246097539	350.49184789908145	161.58674994529724	196.01367534122605	317.79780413002925	198.59182125355946	151.97418001540498	378.8736068628231	366.0023934095089	143.24807957997112	0.32995703237570967
ENSDARG00000093193	0.4385569003094385	0.9583368764251403	0.25252764483345197	23	17980875	17993663	1	protein_coding	chia.6	chitinase, acidic.6 [Source:ZFIN;Acc:ZDB-GENE-030131-1140]	379	191	340	246	197	169	180	422	236	188	304	184	394.29403979729335	215.9547295362029	461.3172351267548	184.23289440849152	195.29196159032855	222.32423578971276	225.21104229687114	431.98839468557776	167.59769384876438	209.49481791238455	222.08528462373394	148.07666653210498	0.3287300474924199
ENSDARG00000088885	0.6916212492999223	0.9819917874083464	-0.19954361905888787	15	46329149	46336399	1	protein_coding	si:ch1073-340i21.3	si:ch1073-340i21.3 [Source:ZFIN;Acc:ZDB-GENE-030131-199]	36	480	219	768	309	202	319	253	390	531	716	343	37.45273201240781	542.7134564260597	297.1425720375273	575.1661093728516	306.3208940680788	265.73666052971583	399.12401384834385	258.9883029750028	276.9622906822801	591.7114271887032	523.0692887848471	276.03422076365223	0.3274458047538026
ENSDARG00000009153	0.23328022068177098	0.8837016247617494	-0.7516816336235419	8	39724138	39733667	1	protein_coding	pla2g1b	phospholipase A2, group IB (pancreas) [Source:ZFIN;Acc:ZDB-GENE-070117-1]	179	132	165	72	158	51	338	198	31	398	96	309	186.22330639502772	149.24620051716641	223.87454057621923	53.92182275370484	156.63010117396908	67.09192914364112	422.8962905352358	202.68649798043697	22.01495131064278	443.5049868570694	70.13219514433703	248.6722280348937	0.32707201231375954
ENSDARG00000110366	0.7083806582841671	0.9833971595049181	0.33314235975971657	23	42690904	42721150	1	protein_coding	FO904880.1	cytochrome P450 2J6-like [Source:NCBI gene;Acc:103909721]	6	71	7	123	152	43	6	6	20	119	142	62	6.242122002067968	80.276365429688	9.497707782021422	92.11644720424576	150.68212264837533	56.56770496424644	7.507034743229038	6.142015090316272	14.203194393963082	132.6057624019881	103.7372053176652	49.8953985053832	0.32662701711256475
ENSDARG00000069630	0.50418039263231	0.9645256921196376	-0.2675802098238107	18	13162728	13179510	1	protein_coding	tat	tyrosine aminotransferase [Source:ZFIN;Acc:ZDB-GENE-030131-1144]	370	833	313	678	653	534	457	349	344	828	1723	1229	384.9308567941914	941.8339775060577	424.6832193961007	507.7638309307206	647.3383295354546	702.4919639745954	571.7858129426118	357.2605444200631	244.29494357616502	922.6686661247575	1258.726794100966	989.0555606954185	0.32632708967428325
ENSDARG00000052207	0.02741906461312152	0.4103957398262669	0.7868915917420666	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	2814	2845	2320	3039	1570	956	1107	2767	1284	1131	1674	900	2927.5552189698774	3216.707882358625	3147.8117220413856	2275.9502687292916	1556.3877141970347	1257.644789437665	1385.0479101257574	2832.4926258175205	911.84508009243	1260.3119098878028	1222.930152829377	724.2880428200787	0.32528537051955353
ENSDARG00000029718	0.3981656450108939	0.9498771691354128	-0.42921072342056144	1	44746154	44758388	1	protein_coding	p2rx3b	purinergic receptor P2X, ligand-gated ion channel, 3b [Source:ZFIN;Acc:ZDB-GENE-030319-3]	136	100	94	47	31	29	121	140	201	116	64	51	141.4880987135406	113.06530342209577	127.54064735857338	35.19896763089066	30.731222382234442	38.150312650305736	151.3918673217856	143.31368544071302	142.742103659329	129.2627599884926	46.75479676289136	41.04298909313779	0.32419887954326887
ENSDARG00000043279	0.31735775444207676	0.9277453458453689	0.2946787255177309	22	2874838	2886937	-1	protein_coding	aqp12	aquaporin 12 [Source:ZFIN;Acc:ZDB-GENE-040718-310]	793	424	592	653	403	216	368	401	742	588	401	409	825.0004579399832	479.39688650968606	803.234715279526	489.04097580790636	399.50589096904775	284.15405284365653	460.431464251381	410.49134186947083	526.9385120160304	655.2284730451177	292.94802346749117	329.1486772371247	0.3209099477015493
ENSDARG00000100792	0.6636501069042762	0.9809909892422722	-0.21316745566826073	1	50794669	50838160	-1	protein_coding	zgc:154142	zgc:154142 [Source:ZFIN;Acc:ZDB-GENE-070615-2]	361	712	300	1131	604	557	530	443	131	1055	1104	1460	375.5676737910894	805.0249603653218	407.0446192294895	847.0219657561136	598.7631715764388	732.7491084903551	663.1214023185651	453.48544750168475	93.0309232804582	1175.6225154125837	806.5202441598759	1174.9561583525722	0.31789187291372734
ENSDARG00000038643	0.5151345737755829	0.9688626302262373	0.2673979734871909	8	21353878	21369028	1	protein_coding	alas2	aminolevulinate, delta-, synthase 2 [Source:NCBI gene;Acc:64607]	547	530	963	416	297	316	578	616	445	258	436	781	569.0734558551965	599.2461081371076	1306.6132277266613	311.54830924362795	294.42493701689125	415.7068550860901	723.1776802643973	630.5802159391372	316.0210752656786	287.49820756061285	318.5170529471974	628.5210682694238	0.3172728665088528
ENSDARG00000090600	0.19659830777759763	0.8494952262078398	1.1575316695287834	22	8979955	8996337	1	protein_coding	si:ch211-213a13.1	si:ch211-213a13.1 [Source:ZFIN;Acc:ZDB-GENE-050208-471]	263	142	192	173	18	101	12	241	17	14	192	9	273.6130144239793	160.552730859376	260.5085563068733	129.56215744987412	17.843935576781288	132.86833026485792	15.014069486458077	246.70427279437024	12.072715234868621	15.60067792964566	140.26439028867406	7.242880428200787	0.31675145098583557
ENSDARG00000092788	0.8514916665022814	0.9953775465118851	0.13762036114553813	22	19289970	19291261	1	protein_coding	si:dkey-21e2.15	si:dkey-21e2.15 [Source:ZFIN;Acc:ZDB-GENE-050208-780]	356	35	275	196	308	43	248	73	16	216	327	371	370.3659054560328	39.57285619773352	373.1242342936987	146.78718416286318	305.3295643138132	56.56770496424644	310.29076938680026	74.72785026551465	11.362555515170467	240.6961737716759	238.88778971039804	298.5676265402769	0.31332890852056133
ENSDARG00000105422	0.10303370640579447	0.7195750566963334	1.0235856269985089	5	15841523	15851953	-1	protein_coding	si:dkey-1k23.3	si:dkey-1k23.3 [Source:ZFIN;Acc:ZDB-GENE-160113-121]	387	179	112	241	389	14	43	246	225	64	95	67	402.61686913338394	202.38689312555144	151.96332451234275	180.4883233839287	385.62727440932895	18.417392313940702	53.8004156598081	251.82261870296713	159.78593693208467	71.3173848212373	69.40165144491687	53.919220965494745	0.3095886086665337
ENSDARG00000069471	0.8970925689726643	0.9970047537124658	-0.08218356725151345	1	47140788	47151790	-1	protein_coding	mhc1zca	major histocompatibility complex class I ZCA [Source:ZFIN;Acc:ZDB-GENE-070424-4]	98	80	93	31	20	10	76	70	144	76	29	27	101.95465936711015	90.45224273767661	126.18383196114175	23.216340352289585	19.826595085312544	13.155280224243358	95.08910674756781	71.65684272035651	102.26299963653419	84.68939447521929	21.185767283185147	21.72864128460236	0.3094618058807412
ENSDARG00000115978	0.6094646171951588	0.9809909892422722	-0.4123478938241003	4	77561226	77561679	-1	protein_coding	AL935186.10	NA	43	71	25	345	223	70	35	45	927	48	176	52	44.735207681487104	80.276365429688	33.92038493579079	258.37540069483566	221.06653520123487	92.0869615697035	43.791036002169385	46.06511317737204	658.3180601601889	53.48803861592797	128.57569109795125	41.8477535851601	0.3079972303853065
ENSDARG00000103034	0.9993716467000406	0.9998221647729925	2.766272644579351e-4	16	49005321	49017878	1	protein_coding	CABZ01068499.1	cysteine-rich venom protein natrin-1-like [Source:NCBI gene;Acc:100536500]	429	86	217	351	291	83	175	260	363	300	327	228	446.31172314785977	97.23616094300236	294.42894124266405	262.8688859243111	288.4769584912975	109.18882586121987	218.95518001084693	266.15398724703846	257.78797825042994	334.3002413495498	238.88778971039804	183.4863041810866	0.307719846691505
ENSDARG00000058365	3.407423761369273e-17	1.515705780166981e-14	1.4565620129345678	5	15819651	15840485	1	protein_coding	hspb8	heat shock protein b8 [Source:ZFIN;Acc:ZDB-GENE-030131-2480]	723	1236	679	2426	952	1101	357	392	625	448	588	539	752.1757012491902	1397.4871502971037	921.2776548560779	1816.865861117888	943.7459260608771	1448.3963526891937	446.66856722212776	401.2783192339964	443.8498248113463	499.2216937486611	429.55969525906437	433.76806120002493	0.3061091674869389
ENSDARG00000075263	2.076757467881522e-22	1.462671822170444e-19	2.3177095143211166	17	23462972	23472265	1	protein_coding	ankrd1a	ankyrin repeat domain 1a (cardiac muscle) [Source:ZFIN;Acc:ZDB-GENE-100405-1]	139	253	108	499	179	245	47	51	59	41	55	67	144.60915971457462	286.0552176579023	146.53606292261622	373.70818825137104	177.44802601354726	322.3043654939623	58.80510548862746	52.20712826768831	41.899423462191095	45.68769965110514	40.179903468109764	53.919220965494745	0.30268580010872137
ENSDARG00000006207	0.1301968012123855	0.7789311787194683	0.44626548180334846	6	42338309	42341219	1	protein_coding	gpx1b	glutathione peroxidase 1b [Source:ZFIN;Acc:ZDB-GENE-040912-60]	364	182	375	367	240	142	190	307	202	255	243	199	378.6887347921234	205.7788522282143	508.80577403686186	274.85151320291214	237.9191410237505	186.80497918425567	237.72276686891954	314.26643878784927	143.45226337902713	284.15520514711733	177.52211895910312	160.14813391243962	0.30047020621021153
ENSDARG00000028478	0.8784445553344085	0.9963242510651837	0.059789296204427245	6	39499623	39503381	1	protein_coding	si:ch211-173n18.3	si:ch211-173n18.3 [Source:ZFIN;Acc:ZDB-GENE-120215-62]	81	176	60	165	208	157	76	76	103	147	275	314	84.26864702791758	198.99493402288854	81.4089238458979	123.57084381057359	206.19658888725044	206.53789952062073	95.08910674756781	77.79885781067277	73.14645112890987	163.8071182612794	200.8995173405488	252.69605049500524	0.30029040350832464
