Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000012468	0.30267414417507466	0.9193096610599584	-0.3775669340562197	5	18827314	18897482	-1	protein_coding	aacs	acetoacetyl-CoA synthetase [Source:NCBI gene;Acc:393984]	183	372	145	560	239	226	410	243	357	673	268	411	190.38472106307304	420.60292873019625	196.7382326275866	419.39195475103764	236.9278112694849	297.3093330678999	512.9807074539842	248.751611157809	253.52701993224102	749.9468747608234	195.78571144460756	330.75820622116925	0.40416283863202546
ENSDARG00000029230	0.4222115545285548	0.9559375094466749	0.2879782363943836	16	36807924	36834633	-1	protein_coding	pnp4b	purine nucleoside phosphorylase 4b [Source:ZFIN;Acc:ZDB-GENE-040426-1887]	1838	1466	1309	2523	1623	1333	1243	1606	375	1757	2228	2026	1912.170039966821	1657.537348167924	1776.0713552380057	1889.510538994407	1608.928191173113	1753.5988538916397	1555.2073643056158	1644.012705841322	266.3098948868078	1957.88508017053	1627.6513623081555	1630.4528608371993	0.40213732468906543
ENSDARG00000098803	0.1120645924939768	0.7424548617385234	-0.8290710481374433	23	42362337	42372651	1	protein_coding	cyp2aa4	cytochrome P450, family 2, subfamily AA, polypeptide 4 [Source:ZFIN;Acc:ZDB-GENE-040625-72]	55	37	66	91	74	115	49	136	501	28	195	152	57.21945168562304	41.83416226617543	89.54981623048769	68.15119264704362	73.3584018156564	151.2857225787986	61.307450403037144	139.2190087138355	355.7900195687752	31.20135585929132	142.4560213869346	122.32420278739107	0.39968633372734164
ENSDARG00000013856	0.387878025846651	0.948382440226287	0.5598122104132821	2	15612755	15626972	1	protein_coding	amy2a	amylase alpha 2A [Source:ZFIN;Acc:ZDB-GENE-040426-2393]	4410	1220	2246	1522	1022	314	1114	1070	1034	3271	545	734	4587.959671519957	1379.3967017495684	3047.4073826314448	1139.8474198769272	1013.139008859471	413.07579904124145	1393.8061173261913	1095.3260244397352	734.3051501678914	3644.986964847925	398.1463161839967	590.6971371443753	0.3959379960657923
ENSDARG00000056744	0.7063647363819534	0.9830949055231062	0.2031417598425498	8	21376290	21381734	1	protein_coding	ela2	elastase 2 [Source:ZFIN;Acc:ZDB-GENE-041117-1]	13204	5085	7535	4641	4692	1696	6386	4907	5545	11475	2634	3907	13736.829819217575	5749.37067901357	10223.604019647344	3475.7108249992243	4651.319207014322	2231.1355260316736	7989.987311710106	5023.144674696991	3937.835645726265	12786.984231620281	1924.2521042727474	3144.2148703311636	0.39312997214736733
ENSDARG00000060671	0.19787134268471304	0.8505486360148249	-0.4063732048867358	9	46369932	46399611	-1	protein_coding	lct	lactase [Source:ZFIN;Acc:ZDB-GENE-081104-434]	324	583	211	611	507	229	497	439	324	535	733	1169	337.0745881116703	659.1707189508184	286.28804885807426	457.58657920157856	502.60418541267296	301.2559171351729	621.8327112308053	449.3907707748072	230.09174918220194	596.1687637400305	535.4885316749901	940.76969117408	0.3876342595999466
ENSDARG00000069630	0.50418039263231	0.9645256921196376	-0.2675802098238107	18	13162728	13179510	1	protein_coding	tat	tyrosine aminotransferase [Source:ZFIN;Acc:ZDB-GENE-030131-1144]	370	833	313	678	653	534	457	349	344	828	1723	1229	384.9308567941914	941.8339775060577	424.6832193961007	507.7638309307206	647.3383295354546	702.4919639745954	571.7858129426118	357.2605444200631	244.29494357616502	922.6686661247575	1258.726794100966	989.0555606954185	0.3855648944481949
ENSDARG00000092788	0.8514916665022814	0.9953775465118851	0.13762036114553813	22	19289970	19291261	1	protein_coding	si:dkey-21e2.15	si:dkey-21e2.15 [Source:ZFIN;Acc:ZDB-GENE-050208-780]	356	35	275	196	308	43	248	73	16	216	327	371	370.3659054560328	39.57285619773352	373.1242342936987	146.78718416286318	305.3295643138132	56.56770496424644	310.29076938680026	74.72785026551465	11.362555515170467	240.6961737716759	238.88778971039804	298.5676265402769	0.38442015692807513
ENSDARG00000052578	0.37591802044894174	0.9438718200779753	0.540360413586276	7	38635538	38638809	-1	protein_coding	c6ast4	six-cysteine containing astacin protease 4 [Source:ZFIN;Acc:ZDB-GENE-050626-100]	5559	1741	3271	2661	1728	531	1717	2041	1142	4217	1071	1095	5783.326034915973	1968.4669325786874	4438.143164998867	1992.8606992723414	1713.0178153710037	698.5453799073223	2148.2631090207096	2089.308799889252	811.002399895292	4699.147059236839	782.41230207901	881.2171187644291	0.3813920137973168
ENSDARG00000103950	0.43651053314883	0.9583368764251403	-0.5113972662685935	10	21793670	21820057	1	protein_coding	pcdh1gc6	protocadherin 1 gamma c 6 [Source:ZFIN;Acc:ZDB-GENE-041118-17]	118	71	57	103	16	9	119	20	33	101	121	194	122.76173270733672	80.276365429688	77.33847765360301	77.13816310599442	15.861276068250035	11.839752201819023	148.88952240737592	20.473383634387574	23.435270750039088	112.5477479210151	88.39578762984148	156.12431145232807	0.37792989630964563
ENSDARG00000042953	0.9233787967388681	0.9993590626662642	0.028540616590345364	20	25515259	25522911	-1	protein_coding	cyp2n13	cytochrome P450, family 2, subfamily N, polypeptide 13 [Source:ZFIN;Acc:ZDB-GENE-041001-158]	1342	1469	978	1992	1231	1008	963	1395	577	1761	2115	2123	1396.1546211292023	1660.9293072705868	1326.9654586881356	1491.8370961858338	1220.326927500987	1326.0522466037305	1204.8790762882606	1428.0185084985333	409.76215826583496	1962.3424167218575	1545.0999242736755	1708.5150165633634	0.3778789126541005
ENSDARG00000021172	0.4000109280196968	0.9500838275817978	0.29048369626038645	20	25534669	25542183	-1	protein_coding	cyp2ad2	cytochrome P450, family 2, subfamily AD, polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-020812-2]	1617	1319	1202	2115	1342	1088	894	1363	378	1660	1952	1770	1682.2518795573176	1491.3313521374432	1630.8921077128211	1583.9535433900796	1330.3645302244718	1431.2944883976772	1118.5481767411266	1395.2610946835132	268.4403740459023	1849.7946688008424	1426.0213012681863	1424.433150879488	0.37343835035332423
ENSDARG00000103013	0.8245033265951373	0.9932238588663227	-0.11213066193186906	10	21730585	21820133	1	protein_coding	pcdh1g22	protocadherin 1 gamma 22 [Source:ZFIN;Acc:ZDB-GENE-030131-2695]	70	122	116	220	269	209	41	297	464	179	303	68	72.82475669079297	137.93967017495683	157.39058610206928	164.76112508076477	266.6677038974537	274.9453566866862	51.29807074539843	304.0297469706555	329.5141099399435	199.46581067189805	221.35474092431377	54.72398545751706	0.3723610626303433
ENSDARG00000032820	0.7032863577631443	0.9828705806642763	0.18601865684927463	10	33744098	33867426	1	protein_coding	rxfp2a	relaxin family peptide receptor 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1225]	63	142	151	261	299	242	54	294	414	159	269	67	65.54228102171366	160.552730859376	204.8791250121764	195.46660748218005	296.40759652542255	318.35778142668926	67.56331268906135	300.9587394254973	294.00612395503583	177.1791279152614	196.51625514402775	53.919220965494745	0.37124018003931814
ENSDARG00000069381	0.14139015185650705	0.7949822418916969	0.967391108455691	9	33061564	33063083	-1	protein_coding	si:ch211-125e6.5	si:ch211-125e6.5 [Source:ZFIN;Acc:ZDB-GENE-070912-39]	315	211	97	217	126	199	37	51	29	325	38	161	327.71140510856833	238.56779022062207	131.61109355086828	162.5143824660271	124.90754903746902	261.7900764624428	46.29338091657907	52.20712826768831	20.59463187124647	362.15859479534566	27.760660577966743	129.56708321559185	0.3707767682366122
ENSDARG00000103285	0.9789973922141872	0.9993590626662642	0.028487914466026668	KN149948.1	69090	81179	-1	protein_coding	CCDC134	si:dkey-167k11.5 [Source:ZFIN;Acc:ZDB-GENE-091204-218]	126	5	106	177	89	1	4	87	207	1	140	184	131.08456204342733	5.653265171104788	143.82243212775296	132.55781426952439	88.22834812964082	1.3155280224243358	5.004689828819359	89.05921880958594	147.00306197751792	1.1143341378318328	102.27611791882485	148.07666653210498	0.3700493478773236
ENSDARG00000092578	0.9252371303346819	0.9993590626662642	0.11386831605090908	10	28428222	28431809	1	protein_coding	si:ch211-222e20.4	si:ch211-222e20.4 [Source:ZFIN;Acc:ZDB-GENE-091118-60]	170	69	53	114	1	5	113	0	2	57	98	137	176.86012339192578	78.01505936124607	71.91121606387648	85.37621936003266	0.9913297542656272	6.577640112121679	141.38248766414688	0	1.4203194393963083	63.51704585641447	71.5932825431774	110.25273540705642	0.36772520823238236
ENSDARG00000058225	NA	NA	-4.546037935422042	11	16139897	16152400	-1	protein_coding	arpc4l	actin related protein 2/3 complex, subunit 4, like [Source:ZFIN;Acc:ZDB-GENE-040808-18]	2	6	3	2	2	2	0	1	618	0	0	4	2.080707334022656	6.7839182053257465	4.070446192294895	1.4978284098251344	1.9826595085312544	2.6310560448486715	0	1.0236691817193786	438.87870677345927	0	0	3.219057968089239	0.3676217469178637
ENSDARG00000019976	0.4527295628337553	0.9602976227077783	-0.21131908079824788	24	3469373	3477103	-1	protein_coding	idi1	isopentenyl-diphosphate delta isomerase 1 [Source:ZFIN;Acc:ZDB-GENE-050913-44]	616	1019	562	1629	624	692	1027	667	1015	1444	932	1449	640.857858878978	1152.135441871156	762.530253356577	1219.981239802572	618.5897666617514	910.3453915176403	1284.9541135493703	682.7873442068255	720.8121154936265	1609.0984950291665	680.8667278596054	1166.1037489403268	0.3674341605206423
ENSDARG00000104773	0.5275691468153301	0.9703418607549248	-1.0729655262615625	3	7654655	7656059	-1	protein_coding	junbb	JunB proto-oncogene, AP-1 transcription factor subunit b [Source:ZFIN;Acc:ZDB-GENE-040426-2666]	292	0	237	1	331	0	222	517	519	0	385	684	303.7832707673078	0	321.5652491912967	0.7489142049125672	328.1301486619226	0	277.7602854994744	529.2369669489187	368.572894523342	0	281.2593242767683	550.4589125432598	0.36627598877544454
ENSDARG00000094077	0.9889210601227766	0.9993590626662642	-0.009208532254256998	22	19311411	19313738	1	protein_coding	si:dkey-21e2.16	si:dkey-21e2.16 [Source:ZFIN;Acc:ZDB-GENE-050208-698]	187	44	164	183	283	44	175	55	15	189	249	336	194.54613573111834	49.748733505722136	222.5177251787876	137.0512994989998	280.5463204571725	57.88323298667078	218.95518001084693	56.30180499456583	10.652395795472312	210.60915205021638	181.90538115562418	270.40086931949605	0.3659849491725369
ENSDARG00000095082	0.5754787490625572	0.978482932273201	-0.4186505602222426	7	33172066	33176106	1	protein_coding	ITLN1	si:ch211-194p6.12 [Source:ZFIN;Acc:ZDB-GENE-160728-9]	32	22	151	46	45	22	32	169	286	30	34	25	33.2913173443625	24.874366752861068	204.8791250121764	34.45005342597809	44.60983894195322	28.94161649333539	40.03751863055487	173.000091710575	203.10567983367207	33.430024134954984	24.838485780286035	20.11911230055774	0.3637369626667115
ENSDARG00000062788	6.2155474048175194e-40	1.2122708034549863e-36	3.4905683684619655	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	923	1961	984	1522	728	865	110	104	175	70	180	112	960.2464346514558	2217.210600107298	1335.1063510727256	1139.8474198769272	721.6880611053766	1137.9317393970505	137.62897029253236	106.46159489881538	124.27795094717698	78.00338964822829	131.49786589563195	90.13362310649869	0.35933904038856374
ENSDARG00000100315	0.8168534604800626	0.9932238588663227	0.06480819779642197	9	1137430	1162804	1	protein_coding	slc15a1a	solute carrier family 15 member 1a [Source:ZFIN;Acc:ZDB-GENE-091204-9]	849	898	657	1257	1055	637	723	845	418	1091	1128	1571	883.2602632926175	1015.32642473042	891.427716112582	941.385155575097	1045.8528907502366	837.9913502843019	904.5976865590991	865.000458552875	296.84676283382845	1215.7385443745295	824.0532929459602	1264.2850169670485	0.3578068759894547
ENSDARG00000079544	0.4893991282394788	0.9637165112252023	0.25399100171547684	3	1015867	1029876	1	protein_coding	si:ch1073-464p5.5	si:ch1073-464p5.5 [Source:ZFIN;Acc:ZDB-GENE-091116-35]	1959	3248	1246	2647	2477	1925	1217	1421	1239	3901	3048	2015	2038.0528336751918	3672.3610551496704	1690.591985199813	1982.3759004035653	2455.5238013159587	2532.3914431668463	1522.6768804182898	1454.633907223237	879.887892706013	4347.017471681979	2226.697195832701	1621.600451424954	0.35760787704147845
ENSDARG00000041848	0.3816577450427252	0.9467696043007825	-0.47104023197567324	8	37259398	37263524	-1	protein_coding	rh50	Rh50-like protein [Source:ZFIN;Acc:ZDB-GENE-000427-1]	62	61	68	90	72	65	129	79	8	109	113	214	64.50192735470235	68.96983508747842	92.26344702535096	67.40227844213105	71.37574230712515	85.50932145758183	161.40124697942431	80.86986535583091	5.681277757585233	121.46242102366978	82.55143803448006	172.21960129277426	0.3557790755099512
ENSDARG00000095464	0.6252825918398983	0.9809909892422722	-0.2843471288283032	5	10046643	10056341	1	protein_coding	gstt2	glutathione S-transferase theta 2 [Source:NCBI gene;Acc:393493]	50	330	198	382	257	370	343	36	340	494	602	495	52.0176833505664	373.115501292916	268.6494486914631	286.0852262766007	254.77174684626618	486.74536829700423	429.15215282126	36.85209054189763	241.4543046973724	550.4810640889253	439.7873070509468	398.3584235510433	0.35387769268216934
ENSDARG00000002204	5.708228858852586e-104	7.236607135810365e-100	3.569594251985358	21	20383837	20384878	1	protein_coding	hspb11	heat shock protein, alpha-crystallin-related, b11 [Source:NCBI gene;Acc:796767]	1309	1895	1061	3162	1483	1442	115	146	183	126	159	273	1361.8229501178284	2142.5874998487147	1439.5811366749613	2368.0667159335376	1470.1420255759251	1896.9914083358922	143.88483257855657	149.4557005310293	129.9592287047622	140.40610136681093	116.15644820780822	219.70070632209053	0.34649101055114345
ENSDARG00000105411	0.5597685351719692	0.9735618865372726	-0.17714239929236983	14	46221004	46228094	-1	protein_coding	si:ch211-113d11.5	si:ch211-113d11.5 [Source:ZFIN;Acc:ZDB-GENE-030131-6391]	941	758	839	1042	574	874	1140	1319	639	1266	891	1116	978.9728006576597	857.0349999394859	1138.3681184451389	780.368601518895	569.02327894847	1149.7714915988695	1426.3366012135173	1350.2196506878604	453.7920608871205	1410.7470184951003	650.9144361833781	898.1171730968975	0.34235145689911045
ENSDARG00000104572	0.8650740368111502	0.9963242510651837	-0.06733257516649044	14	13036560	13048355	-1	protein_coding	si:dkey-35h6.1	si:dkey-35h6.1 [Source:ZFIN;Acc:ZDB-GENE-141216-112]	766	494	554	812	1495	485	345	952	1530	847	1861	335	796.9109089306774	558.5425989051531	751.6757301771239	608.1183343890045	1482.0379826271126	638.0310908758029	431.6544977356697	974.5330609968485	1086.5443711381758	943.8410147435624	1359.5418246209504	269.5961048274737	0.3416638104165985
ENSDARG00000038424	0.03500937353825318	0.4680581128080785	0.6315131912584051	16	16665203	16701718	-1	protein_coding	c4b	complement 4B (Chido blood group) [Source:ZFIN;Acc:ZDB-GENE-100805-2]	706	1055	742	1915	840	561	390	1026	1161	433	938	377	734.4896889099977	1192.8389511031103	1006.7570248942707	1434.1707024075663	832.7169935831269	738.0112205800524	487.9572583098875	1050.2845804440824	824.4954345695569	482.5066816811836	685.2499900561264	303.39621349241077	0.33994978538536014
ENSDARG00000041960	0.985012730101946	0.9993590626662642	-0.008109296989368256	17	52581012	52587598	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	510	452	585	227	328	187	375	572	309	609	247	569	530.5803701757774	511.05517146787287	793.7370074975045	170.00352451515275	325.1561593991257	246.0037401933508	469.1896714518149	585.5387719434846	219.43935338672964	678.6294899395862	180.44429375678385	457.9109959606942	0.33654621947214935
ENSDARG00000044566	0.9709784435243647	0.9993590626662642	-0.009092830837629651	21	30043054	30047353	1	protein_coding	fabp6	fatty acid binding protein 6, ileal (gastrotropin) [Source:ZFIN;Acc:ZDB-GENE-040625-49]	2775	1738	1540	2052	1723	1706	1971	2110	1378	2611	2280	2897	2886.9814259564355	1965.0749734760245	2089.495712044713	1536.771948480588	1708.0611665996755	2244.290806255917	2466.060913150739	2159.941973427889	978.6000937440564	2909.526433878915	1665.6396346780045	2331.402733388631	0.33527762980234194
ENSDARG00000012829	0.8949520505294382	0.996550316365879	-0.034347002171199764	12	6117682	6142673	1	protein_coding	asah2	N-acylsphingosine amidohydrolase 2 [Source:NCBI gene;Acc:493602]	698	1015	558	1083	1078	613	760	776	542	1017	1171	1650	726.166859573907	1147.612829734272	757.1029917668504	811.0740839203103	1068.653475098346	806.4186777461179	950.8910674756781	794.3672850142378	384.90656807639954	1133.2778181749738	855.4666720210279	1327.861411836811	0.33520771996084964
ENSDARG00000007276	0.30804202764966204	0.9228160327432886	0.5408478263136964	5	26111596	26118855	-1	protein_coding	ela3l	elastase 3 like [Source:ZFIN;Acc:ZDB-GENE-060710-2]	13442	4592	9191	6996	5521	1608	5549	6299	3426	9062	2462	3543	13984.433991966273	5191.958733142637	12470.490317794127	5239.40377756832	5473.131573300528	2115.369060058332	6942.755965029655	6448.092175650366	2433.007199685876	10098.095957032068	1798.598587972477	2851.280595235043	0.33509238986937795
ENSDARG00000041540	0.18268613055307092	0.8408071955296993	-0.3935054562879577	8	46513743	46525092	-1	protein_coding	sult1st2	sulfotransferase family 1, cytosolic sulfotransferase 2 [Source:NCBI gene;Acc:791732]	201	167	230	324	163	131	235	271	156	409	325	393	209.11108706927695	188.81905671489994	312.0675414092753	242.6482023916718	161.58674994529724	172.334170937588	294.0255274431373	277.4143482459516	110.78491627291204	455.7626623732196	237.42670231155768	316.2724453647677	0.33363559937992016
ENSDARG00000033539	0.3880027860850584	0.948382440226287	-0.29911289127398466	20	25618114	25631256	-1	protein_coding	paics	phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase [Source:ZFIN;Acc:ZDB-GENE-030131-9762]	2336	1906	1470	4896	3905	2853	1511	2461	9570	3040	6770	3041	2430.2661661384623	2155.0246832251455	1994.5186342244986	3666.683947251929	3871.142690407274	3753.20144797663	1890.5215828365128	2519.249856211391	6796.228517511335	3387.5757790087714	4945.7808450746015	2447.2888202398435	0.33213901290537945
ENSDARG00000043173	0.13270569571264915	0.7837456748406771	-1.3428497270218311	22	7480465	7483755	1	protein_coding	cela1.3	chymotrypsin like elastase family member 1, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-040801-12]	7	20	2	34	59	13	58	2	48	162	12	53	7.282475669079297	22.613060684419153	2.7136307948632634	25.463082967027287	58.488455501672	17.101864291516364	72.5680025178807	2.047338363438757	34.0876665455114	180.5221303287569	8.766524393042129	42.652518077182414	0.32990340687041153
ENSDARG00000043093	1.0158810816537419e-56	5.151532965066125e-53	4.217893130850387	8	19356072	19359834	1	protein_coding	mpeg1.2	macrophage expressed 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050522-305]	892	1143	628	1245	623	523	31	62	48	60	81	30	927.9954709741046	1292.3364181145546	852.0800695870647	932.3981851161461	617.5984369074857	688.0211557279276	38.78634617335003	63.467489266601476	34.0876665455114	66.86004826990997	59.17403965303438	24.14293476066929	0.3289572754994876
ENSDARG00000056765	0.45581442274804773	0.9609757416119556	0.34919428768924515	8	21366771	21372485	-1	protein_coding	ela2l	elastase 2 like [Source:ZFIN;Acc:ZDB-GENE-040511-1]	14731	7158	10204	6303	5914	2518	6950	6333	6510	11671	3887	5611	15325.449868743874	8093.214418953615	13844.94431539237	4720.406233563911	5862.724166726919	3312.4995604644773	8695.648577573636	6482.896927828825	4623.139775234983	13005.393722635321	2839.62335964623	4515.533564737179	0.32793540995031073
ENSDARG00000041595	0.4517729941039554	0.9602976227077783	0.22298948569114355	18	17418254	17426306	1	protein_coding	ces3	carboxylesterase 3 [Source:ZFIN;Acc:ZDB-GENE-030131-9563]	1860	1225	1483	5021	2570	2037	741	2277	3818	1918	3548	1951	1935.0578206410703	1385.0499669206731	2012.1572343911098	3760.298222866	2547.717468462662	2679.730581678372	927.1187907887862	2330.894726775025	2711.3898098075524	2137.292876361455	2591.96904554279	1570.0955239355262	0.3276930248060013
ENSDARG00000105422	0.10303370640579447	0.7195750566963334	1.0235856269985089	5	15841523	15851953	-1	protein_coding	si:dkey-1k23.3	si:dkey-1k23.3 [Source:ZFIN;Acc:ZDB-GENE-160113-121]	387	179	112	241	389	14	43	246	225	64	95	67	402.61686913338394	202.38689312555144	151.96332451234275	180.4883233839287	385.62727440932895	18.417392313940702	53.8004156598081	251.82261870296713	159.78593693208467	71.3173848212373	69.40165144491687	53.919220965494745	0.3273308652843954
ENSDARG00000086569	0.5288052442902647	0.9703418607549248	0.2303567033398198	3	1005059	1012673	1	protein_coding	zgc:172051	zgc:172051 [Source:ZFIN;Acc:ZDB-GENE-080219-23]	595	698	464	659	622	449	324	412	255	1040	874	475	619.0104318717403	789.1958178862285	629.5623444082771	493.5344610373818	616.6071071532201	590.6720820685267	405.37987613436803	421.751702868384	181.0907285230293	1158.907503345106	638.4951932932352	382.2631337105971	0.3272554001816793
ENSDARG00000057035	0.1565069334483641	0.8122996275735935	-0.44327512519370643	10	24641229	24648231	-1	protein_coding	stoml3b	stomatin (EPB72)-like 3b [Source:ZFIN;Acc:ZDB-GENE-050417-366]	1165	574	691	992	538	397	1138	575	930	886	1293	2046	1212.0120220681972	648.9948416428297	937.5594396252575	742.9228912732667	533.3354077949074	522.2646249024613	1423.8342562991074	588.6097794886427	660.4485393192833	987.3000461190038	944.5930033502895	1646.5481506776455	0.3252165540701997
ENSDARG00000099336	0.5041722510068962	0.9645256921196376	-0.2723559256282847	18	31056645	31068755	1	protein_coding	mvda	mevalonate (diphospho) decarboxylase a [Source:NCBI gene;Acc:492781]	103	218	92	463	99	146	201	146	247	349	132	358	107.1564277021668	246.48236146016876	124.82701656371012	346.7472768745186	98.14164567229709	192.06709127395303	251.48566389817276	149.4557005310293	175.40945076544406	388.90261410330965	96.43176832346343	288.10568814398687	0.3239150174570454
ENSDARG00000023656	1.4079487727910682e-6	1.6918739873989354e-4	-4.465478797741308	22	14093306	14094746	1	protein_coding	he1.1	hatching enzyme 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-021211-3]	3	0	0	14	4	6	49	52	490	27	81	25	3.121061001033984	0	0	10.484798868775941	3.9653190170625088	7.8931681345460145	61.307450403037144	53.23079744940769	347.9782626520955	30.087021721459486	59.17403965303438	20.11911230055774	0.3232256719350982
ENSDARG00000115701	0.6616600863374684	0.9809909892422722	-0.21403179135518052	9	22239013	22240052	-1	protein_coding	crygm2d9	crystallin, gamma M2d9 [Source:ZFIN;Acc:ZDB-GENE-081105-81]	831	677	163	267	268	632	547	267	1098	834	366	891	864.5338972864137	765.4521041675883	221.16090978135597	199.96009271165545	265.67637414318807	831.4137101721802	684.3913340910473	273.3196715190741	779.7553722285733	929.3546709517485	267.37899398778495	717.0451623918779	0.32312080851905534
ENSDARG00000025311	0.9430423155008296	0.9993590626662642	-0.0356654611559767	17	21833719	21859164	-1	protein_coding	cuzd1.2	CUB and zona pellucida-like domains 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-131119-30]	131	135	150	41	81	51	111	127	39	164	104	164	136.28633037848397	152.63815961982928	203.52230961474476	30.705482401415257	80.2977100955158	67.09192914364112	138.8801427497372	130.00598607836108	27.69622906822801	182.75079860442057	75.97654473969845	131.9813766916588	0.32156275220248887
ENSDARG00000046098	0.21843834646583943	0.8689902514602154	-0.431743998814462	23	19147128	19153408	-1	protein_coding	ebp	EBP cholestenol delta-isomerase [Source:ZFIN;Acc:ZDB-GENE-040718-12]	117	276	125	446	146	167	278	173	365	447	205	406	121.72137904032539	312.0602374449843	169.60192467895396	334.01573539100497	144.73414412278157	219.69317974486407	347.8259431029454	177.0947684374525	259.2082976898263	498.10735961082923	149.76145838113638	326.7343837610577	0.3194061181258236
ENSDARG00000018566	4.728787479466926e-9	9.440819412746764e-7	1.888773551240616	25	35019693	35041057	1	protein_coding	flnca	filamin C, gamma a (actin binding protein 280) [Source:ZFIN;Acc:ZDB-GENE-070503-1]	1033	3198	1149	4915	1949	2990	458	650	1408	613	921	833	1074.685338022702	3615.828403438623	1558.9808916489449	3680.9133171452677	1932.1016910637074	3933.428787048764	573.0369853998166	665.3849681175961	999.904885335001	683.0868264909135	672.8307471659834	670.368821854584	0.3174283668577982
ENSDARG00000100311	0.15732895409282338	0.812604528625695	2.24904334943863	4	51542447	51598177	1	protein_coding	si:dkey-165e24.1	si:dkey-165e24.1 [Source:ZFIN;Acc:ZDB-GENE-081103-19]	125	4	81	289	191	0	0	74	2	3	77	0	130.044208376416	4.522612136883831	109.90204719196217	216.43620521973193	189.3439830647348	0	0	75.75151944723402	1.4203194393963083	3.343002413495498	56.251864855353666	0	0.3167549870003307
ENSDARG00000009612	0.9919212182702517	0.9993590626662642	0.0035353238973531644	11	24013769	24016813	-1	protein_coding	chia.3	chitinase, acidic.3 [Source:ZFIN;Acc:ZDB-GENE-040426-2891]	177	213	180	247	196	166	200	226	60	253	294	303	184.14259906100506	240.82909628906398	244.2267715376937	184.9818086134041	194.30063183606293	218.37765172243974	250.23449144096793	231.34923506857956	42.60958318188925	281.92653687145366	214.77984762953218	243.84364108275983	0.3160264931612631
ENSDARG00000009443	0.446281752652278	0.9602767100427697	0.4430405275177544	17	42983983	42988356	-1	protein_coding	zgc:92137	zgc:92137 [Source:ZFIN;Acc:ZDB-GENE-040801-179]	7177	3375	4507	2034	1329	1111	1267	2538	2684	6329	1628	2027	7466.618268140302	3815.9539904957323	6115.166996224364	1523.2914927921618	1317.4772434190186	1461.551632913437	1585.235503278532	2598.072383203783	1906.0686876698458	7052.62075833767	1189.325142656049	1631.2576253292216	0.31513473931548086
ENSDARG00000100635	0.517333650146889	0.969329532812638	0.18428306566782268	11	23993298	24000171	1	protein_coding	chia.1	chitinase, acidic.1 [Source:ZFIN;Acc:ZDB-GENE-040426-1994]	1680	1471	1397	1730	1731	930	966	1322	703	1704	1975	2479	1747.794160579031	1663.1906133390287	1895.4711102119893	1295.6215744987412	1715.9918046338007	1223.4410608546323	1208.632593659875	1353.2906582330186	499.2422829478024	1898.8253708654431	1442.8238063548506	1995.0111757233055	0.31425090624465846
ENSDARG00000087625	0.9245544003381115	0.9993590626662642	-0.040867883019690486	17	52589913	52595932	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	393	345	433	129	224	159	262	411	250	429	221	501	408.85899113545196	390.0752968062304	587.5010670878964	96.60993243372117	222.0578649555005	209.1689555654694	327.807183787668	420.7280336866646	177.53992992453854	478.04934512985625	161.45015757185922	403.18701050317713	0.3069541705760598
