Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000100019	0.00010559109813	0.0301804677826	17	92784	114121	-1	protein_coding	arhgap11a	Rho GTPase activating protein 11A [Source:ZFIN;Acc:ZDB-GENE-040426-2562]
ENSDARG00000105237	0.000105622032965	0.0301804677826	5	1668478	1827575	-1	protein_coding	mcc	MCC regulator of WNT signaling pathway [Source:ZFIN;Acc:ZDB-GENE-141210-1]
ENSDARG00000101043	0.000105634893109	0.0301804677826	3	36459790	36481986	-1	protein_coding	ppl	periplakin [Source:ZFIN;Acc:ZDB-GENE-041008-196]
ENSDARG00000099217	0.000108616122053	0.0308211176816	6	24076954	24087279	-1	protein_coding	RDH8	zgc:109982 [Source:ZFIN;Acc:ZDB-GENE-050522-139]
ENSDARG00000062220	0.000109439990111	0.0308433515045	7	27059330	27231592	1	protein_coding	plekha7b	pleckstrin homology domain containing, family A member 7b [Source:ZFIN;Acc:ZDB-GENE-091014-2]
ENSDARG00000001898	0.000110173312257	0.0308433515045	17	15658867	15667285	-1	protein_coding	manea	mannosidase, endo-alpha [Source:ZFIN;Acc:ZDB-GENE-040912-87]
ENSDARG00000012699	0.000118237407719	0.0328802465879	10	28470307	28525611	-1	protein_coding	bbx	BBX high mobility group box domain containing [Source:ZFIN;Acc:ZDB-GENE-091204-306]
ENSDARG00000045019	0.000123610452916	0.0340064325267	6	59913147	59922078	1	protein_coding	aamp	angio-associated, migratory cell protein [Source:ZFIN;Acc:ZDB-GENE-040426-2370]
ENSDARG00000069765	0.000123917669409	0.0340064325267	16	45456066	45691220	1	protein_coding	syngap1b	synaptic Ras GTPase activating protein 1b [Source:ZFIN;Acc:ZDB-GENE-100921-2]
ENSDARG00000087260	0.000124917675528	0.034056803917	7	48041790	48173440	-1	protein_coding	mtss1lb	MTSS I-BAR domain containing 2b [Source:ZFIN;Acc:ZDB-GENE-140718-4]
ENSDARG00000043010	0.000126114271263	0.0341597701116	7	57725708	57880131	1	protein_coding	camk2d1	calcium/calmodulin-dependent protein kinase (CaM kinase) II delta 1 [Source:NCBI gene;Acc:445208]
ENSDARG00000062790	0.000133838700653	0.0360181530344	13	28819768	28902920	1	protein_coding	CU639469.1	transforming, acidic coiled-coil containing protein 2 [Source:NCBI gene;Acc:569976]
ENSDARG00000087402	0.00013476407176	0.0360347033675	25	33192404	33250323	1	protein_coding	tpm1	tropomyosin 1 (alpha) [Source:ZFIN;Acc:ZDB-GENE-040426-854]
ENSDARG00000103962	0.000136208550309	0.0361889634334	21	1990905	2042046	-1	protein_coding	add1	adducin 1 (alpha) [Source:ZFIN;Acc:ZDB-GENE-030909-2]
ENSDARG00000043010	0.000137634927869	0.0363364920646	7	57725708	57880131	1	protein_coding	camk2d1	calcium/calmodulin-dependent protein kinase (CaM kinase) II delta 1 [Source:NCBI gene;Acc:445208]
ENSDARG00000045064	0.000146400692287	0.0384076231281	12	30046320	30220346	1	protein_coding	ablim1b	actin binding LIM protein 1b [Source:ZFIN;Acc:ZDB-GENE-050327-91]
ENSDARG00000054849	0.000158347205163	0.0411838970042	3	29949984	29968055	-1	protein_coding	bcat2	branched chain amino-acid transaminase 2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-040718-425]
ENSDARG00000071095	0.000159211446547	0.0411838970042	22	28446365	28482973	1	protein_coding	abi3bpb	ABI family, member 3 (NESH) binding protein b [Source:ZFIN;Acc:ZDB-GENE-030131-6041]
ENSDARG00000103845	0.000159945132565	0.0411838970042	7	4085115	4125067	-1	protein_coding	zgc:55733	zgc:55733 [Source:ZFIN;Acc:ZDB-GENE-040426-791]
ENSDARG00000101145	0.000168461207052	0.0431105664402	16	26081481	26132122	-1	protein_coding	lipeb	lipase, hormone-sensitive b [Source:ZFIN;Acc:ZDB-GENE-100921-71]
ENSDARG00000057899	0.000181559999354	0.0461793430064	23	16807209	16811727	1	protein_coding	zgc:114081	zgc:114081 [Source:ZFIN;Acc:ZDB-GENE-050913-78]
ENSDARG00000019345	0.000185232367585	0.0468278651459	13	15580758	15668714	1	protein_coding	mark3a	MAP/microtubule affinity-regulating kinase 3a [Source:ZFIN;Acc:ZDB-GENE-030131-6232]
ENSDARG00000010407	0.000196444705098	0.049363240866	20	27298783	27372450	1	protein_coding	ppp4r4	protein phosphatase 4, regulatory subunit 4 [Source:ZFIN;Acc:ZDB-GENE-041001-164]
