Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	% variance explained
ENSDARG00000028027	0.7694211486958672	0.9998557456288473	0.11627658035888368	6	15651977	15653494	-1	protein_coding	trim63a	tripartite motif containing 63a [Source:ZFIN;Acc:ZDB-GENE-040625-139]	402	392	379	692	287	224	389	253	171	400	315	436.32511272516496	302.6131884445486	360.4124516201434	906.016519019532	251.4901791800174	206.50098456093676	402.2339806442723	290.7323891436105	243.87008110558008	371.387490472708	224.4551609303086	0.3678136593612285
ENSDARG00000104919	0.829915089100578	0.9998557456288473	0.18826149985571333	14	11430796	11438060	1	protein_coding	si:ch211-153b23.3	si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]	586	906	542	747	567	517	617	42	495	268	384	636.0361095943947	699.4070120682679	515.4183345069068	978.0265024676162	496.84645155076606	476.61164740180493	637.9906582455425	48.26387487759541	705.9397084635212	248.82961861671436	273.6215295150429	0.367586269015902
ENSDARG00000056744	0.4173200708563694	0.9998557456288473	-0.37931802195825975	8	21376290	21381734	1	protein_coding	ela2	elastase 2 [Source:ZFIN;Acc:ZDB-GENE-041117-1]	6140	6644	2417	3077	11190	9779	8537	5692	9080	7719	10974	6664.269134657992	5128.984755167298	2298.4614658730516	4028.6312558137283	9805.488170816707	9015.058607238396	8827.433143342294	6540.904185792217	12949.358692623784	7166.850097397082	7819.590273172085	0.3658218156335399
ENSDARG00000104642	0.01933465372704906	0.7794523603726136	0.7382050001468943	12	44162747	44171241	-1	protein_coding	si:dkey-31i7.2	si:dkey-31i7.2 [Source:ZFIN;Acc:ZDB-GENE-131121-104]	308	190	230	137	206	260	274	154	107	237	109	334.2988425854498	146.6747597052659	218.7199574475804	179.37032240704607	180.5121146727651	239.68864279394447	283.3216213278422	176.96754121784986	152.5970682941349	220.0470881050795	77.66861124255124	0.36538566975685344
ENSDARG00000088625	0.7443634257123851	0.9998557456288473	1.1518605003963192	7	73444325	73445871	1	protein_coding	si:ch211-142d6.2	si:ch211-142d6.2 [Source:ZFIN;Acc:ZDB-GENE-141216-119]	0	97	7	45	0	17	0	0	0	10	38	0	74.88132469163575	6.656694357100274	58.91725918479616	0	15.671949721142523	0	0	0	9.2846872618177	27.07713052492612	0.36528069068424557
ENSDARG00000069630	0.620757282594768	0.9998557456288473	-0.2503950636387103	18	13162728	13179510	1	protein_coding	tat	tyrosine aminotransferase [Source:ZFIN;Acc:ZDB-GENE-030131-1144]	278	692	464	576	540	616	659	637	473	270	807	301.7372670089449	534.2049142949685	441.24374024207526	754.1409175653907	473.18709671501534	567.8777075425761	681.4195199089343	732.0021023101971	674.564610309587	250.6865560690779	575.0327456214573	0.36036616479440253
ENSDARG00000100552	0.8119392148597984	0.9998557456288473	0.5991346234808831	KN150328.1	3117	12840	1	protein_coding	taco1	translational activator of mitochondrially encoded cytochrome c oxidase I [Source:ZFIN;Acc:ZDB-GENE-070410-35]	1	1	0	0	92	80	0	4	48	4	0	1.0853858525501616	0.7719724195013995	0	0	80.61706092181743	73.75035162890599	0	4.596559512151944	68.45475960858388	3.71387490472708	0	0.3601053609440576
ENSDARG00000019763	0.9649488222720588	0.9998557456288473	0.0454554486834556	6	8355122	8362516	-1	protein_coding	acp5a	acid phosphatase 5a, tartrate resistant [Source:ZFIN;Acc:ZDB-GENE-040426-2864]	309	51	22	151	116	131	54	141	93	120	52	335.3842284379999	39.37059339457138	20.92103940802943	197.70013637564932	101.64759855359588	120.76620079233356	55.8371078529324	162.02872280335603	132.63109674163127	111.4162471418124	37.05291545516206	0.3564682678519973
ENSDARG00000007276	0.882519710562405	0.9998557456288473	-0.06029969812489679	5	26111596	26118855	-1	protein_coding	ela3l	elastase 3 like [Source:ZFIN;Acc:ZDB-GENE-060710-2]	5867	8772	3839	2595	9143	10501	10740	5199	6987	6688	9883	6367.958796911798	6771.742063866277	3650.721376701136	3397.561946323245	8011.758565306269	9680.655530689271	11105.380339638778	5974.3782259194895	9964.44594552449	6209.5988407036775	7042.191604680127	0.35409404266824096
ENSDARG00000070584	0.3041684650094564	0.9998557456288473	-0.4143606084965703	20	43925266	43968859	1	protein_coding	clic5b	chloride intracellular channel 5b [Source:ZFIN;Acc:ZDB-GENE-040426-2542]	576	375	502	195	575	612	585	601	447	552	798	625.182251068893	289.48965731302485	477.38008103776247	255.30812313411667	503.85663076135893	564.1901899611308	604.902001740101	690.6330667008297	637.4849488549374	512.514736852337	568.6197410234485	0.353233326998923
ENSDARG00000052578	0.5121426179207442	0.9998557456288473	-0.33059454890586826	7	38635538	38638809	-1	protein_coding	c6ast4	six-cysteine containing astacin protease 4 [Source:ZFIN;Acc:ZDB-GENE-050626-100]	2034	2967	1299	977	4813	4134	3755	2009	4212	2017	3713	2207.674824087029	2290.4421686606524	1235.292281410465	1279.1591605232409	4217.499067572905	3811.049420423717	3882.747036810392	2308.622014978314	6006.905155653236	1872.7214207086301	2645.72067471186	0.3522016139561854
ENSDARG00000093844	0.6392907977480053	0.9998557456288473	-0.18777755471732138	7	35068036	35069807	1	protein_coding	zgc:136461	zgc:136461 [Source:ZFIN;Acc:ZDB-GENE-060519-7]	3154	5349	1854	1441	7422	5705	6419	3713	4847	4039	7236	3423.3069789432097	4129.280471912986	1763.0730482948438	1886.6615663398059	6503.6937626274885	5259.321950536359	6637.37769088839	4266.756367155042	6912.5045796417935	3750.085185048169	5156.05569679909	0.3499953124637133
ENSDARG00000043171	0.9426940815381083	0.9998557456288473	-0.0572755088016828	22	7486867	7492548	1	protein_coding	cela1.4	chymotrypsin like elastase family member 1, tandem duplicate 4 [Source:ZFIN;Acc:ZDB-GENE-050626-127]	100	121	29	70	297	381	185	64	259	117	169	108.53858525501616	93.40866275966934	27.577733765129704	91.64906984301624	260.2529031932584	351.2360496326648	191.29379542208324	73.5449521944311	369.3704737213172	108.63084096326709	120.42197522927668	0.3494399979277804
ENSDARG00000042641	4.2445203714069316e-4	0.07991169974924509	0.8099078185347569	19	598657	617246	-1	protein_coding	cyp51	cytochrome P450, family 51 [Source:NCBI gene;Acc:414331]	257	1773	309	176	2334	1183	429	322	463	476	1470	278.9441641053915	1368.7070997759813	293.8455080491406	230.43194703386942	2045.219784690455	1090.5833247124474	443.59480127607407	370.0230407282315	660.3032020577987	441.9511136625225	1047.4574176747735	0.3481555459763133
ENSDARG00000069381	0.15522829053231543	0.9998557456288473	-0.9430793079012058	9	33061564	33063083	-1	protein_coding	si:ch211-125e6.5	si:ch211-125e6.5 [Source:ZFIN;Acc:ZDB-GENE-070912-39]	67	188	97	181	296	161	199	133	376	109	244	72.72085212086083	145.1308148662631	92.24276466267521	236.97830916551342	259.3766307919343	148.4225826531733	205.77008264321384	152.83560377905215	536.2289502672404	101.20309115381293	173.8636802126835	0.34578512998597116
ENSDARG00000029822	0.424760937869571	0.9998557456288473	-0.44963653268029125	21	11385031	11393979	1	protein_coding	cel.2	carboxyl ester lipase, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-061110-10]	1261	1135	512	640	1849	2092	1659	848	2004	1263	1645	1368.6715600657537	876.1886961340884	486.88964440504856	837.9343528504342	1620.2276700482655	1928.5716950958915	1715.4400357039788	974.4706165762121	2857.986213658377	1172.6560011675756	1172.1547293027227	0.33916484098401045
ENSDARG00000079347	2.223357094950373e-4	0.0488325605689293	-1.161249016679583	3	472158	474844	1	protein_coding	zgc:194659	zgc:194659 [Source:ZFIN;Acc:ZDB-GENE-081022-139]	101	108	159	182	174	84	197	213	183	192	291	109.62397110756632	83.37302130615114	151.20205753984908	238.28758159184224	152.4713978303938	77.4378692103513	203.70204161162377	244.76679402209103	260.98377100772603	178.26599542689985	207.35381533561844	0.33756990100288
ENSDARG00000093494	0.3467738911338825	0.9998557456288473	0.4696137050189883	1	52398205	52400660	1	protein_coding	si:ch211-217k17.9	si:ch211-217k17.9 [Source:ZFIN;Acc:ZDB-GENE-061207-21]	419	992	348	791	706	479	366	236	380	335	475	454.7766722185177	765.7966401453883	330.93280518155643	1035.6344892260836	618.6483153348163	441.5802303780746	378.4515087809863	271.1970112169647	541.9335135679557	311.037023270893	338.4641315615765	0.33742760484029716
ENSDARG00000115405	0.7992111657388559	0.9998557456288473	0.3160353384643852	3	55122662	55123439	1	protein_coding	hbbe1.2	hemoglobin beta embryonic-1.2 [Source:ZFIN;Acc:ZDB-GENE-090501-3]	2	137	118	107	158	42	305	85	23	243	166	2.1707717051003232	105.76022147169174	112.21284773397603	140.09214961718197	138.4510394092082	38.71893460517565	315.3762573174886	97.67688963322881	32.80123897911311	225.6179004621701	118.28430702994041	0.3309657716113567
ENSDARG00000095351	1.0862723526059708e-5	0.00421717463686359	-1.0179322163211746	8	44340504	44344742	-1	processed_transcript	CU914776.1	NA	199	363	171	172	241	187	179	182	241	219	770	215.99178465748216	280.22598827900805	162.6135335805924	225.19485732855418	211.1816487191087	172.39144693256776	185.08967232731297	209.14345780291345	343.69993886809823	203.33465103380763	548.6681711629766	0.32996315142724664
ENSDARG00000040277	0.7525925570054506	0.9998557456288473	0.09277133101804648	16	25259313	25272633	1	protein_coding	fbxo32	F-box protein 32 [Source:ZFIN;Acc:ZDB-GENE-040426-1040]	222	156	263	287	87	66	150	138	54	123	118	240.95565926613588	120.42769744221833	250.10151655962454	375.7611863563666	76.2356989151969	60.84404009384744	155.10307736925668	158.58130316924206	77.01160455965686	114.2016533203577	84.08161584056005	0.32952028578586356
ENSDARG00000030463	7.961701757209055e-10	7.23407144878934e-7	-1.2748058266644455	7	35229645	35243976	1	protein_coding	tppp3	tubulin polymerization-promoting protein family member 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1909]	144	223	215	221	200	237	394	329	350	451	583	156.29556276722326	172.14984954881209	204.45561239665125	289.3492062186656	175.2544802648205	218.485416700634	407.40408322324754	378.0670198744974	499.1492888125908	418.73939550797826	415.4201867376823	0.32616374046312696
ENSDARG00000045835	0.9726463013382152	0.9998557456288473	-0.059022082021836016	4	5531583	5533803	1	protein_coding	si:dkey-14d8.6	si:dkey-14d8.6 [Source:ZFIN;Acc:ZDB-GENE-041210-124]	653	897	649	651	0	1038	806	631	711	581	185	708.7569617152556	692.4592602927554	617.1706625368682	852.3363495400511	0	956.9108123850552	833.4205357308058	725.1072630419692	1013.9861267021487	539.4403299116084	131.82287229240347	0.32053693586161763
ENSDARG00000079544	0.7106220453385165	0.9998557456288473	-0.20752946958828836	3	1015867	1029876	1	protein_coding	si:ch1073-464p5.5	si:ch1073-464p5.5 [Source:ZFIN;Acc:ZDB-GENE-091116-35]	854	2355	2037	2412	4625	2630	1746	1851	2858	1313	3243	926.919518077838	1817.995047925796	1937.0980579161796	3157.965092305074	4052.759856123974	2424.5428098002844	1805.3998205781477	2127.057914248312	4075.9104783610987	1219.079437476664	2310.8193234825108	0.3192124764565912
ENSDARG00000070057	0.5499895123612077	0.9998557456288473	-0.24064910135759796	9	11587629	11595736	1	protein_coding	si:dkey-69o16.5	si:dkey-69o16.5 [Source:ZFIN;Acc:ZDB-GENE-081104-432]	178	434	324	278	269	241	592	340	163	340	548	193.19868175392875	335.03603006360737	308.1098531000698	363.97773451940736	235.71727595618356	222.1729342820793	612.1401453506663	390.70755853291524	232.46095450414944	315.6793669018018	390.48072441209246	0.31908675579956447
ENSDARG00000092898	0.15936932001358534	0.9998557456288473	1.1740322323933459	24	5789582	5798424	1	protein_coding	si:ch211-157j23.3	si:ch211-157j23.3 [Source:ZFIN;Acc:ZDB-GENE-091117-36]	85	79	31	10	64	25	47	94	20	112	19	92.25779746676373	60.98582114061056	29.479646438586926	13.092724263288034	56.08143368474256	23.046984884033122	48.59896424236709	108.0191485355707	28.522816503576617	103.98849733235824	13.53856526246306	0.3183102115082414
ENSDARG00000101816	0.6775311893879217	0.9998557456288473	-0.25197991978550877	1	59252435	59287507	-1	protein_coding	col5a3b	collagen, type V, alpha 3b [Source:ZFIN;Acc:ZDB-GENE-110728-4]	978	3491	3325	1162	1133	2667	1210	1615	1195	2550	4455	1061.5073637940582	2694.955716479386	3161.92981962263	1521.3745593940696	992.8166307002081	2458.6523474286532	1251.1648241120038	1855.8609030313476	1704.2382860887028	2367.5952517635137	3174.4372760143647	0.3170769154653343
ENSDARG00000069018	0.09217472144398658	0.9998557456288473	0.9509363200789795	2	22150134	22152797	-1	protein_coding	cyp7a1	cytochrome P450, family 7, subfamily A, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1296]	792	1468	309	607	1639	1196	856	285	579	783	620	859.625595219728	1133.2555118280545	293.8455080491406	794.7283627815837	1436.2104657702039	1102.5677568521446	885.1215615205581	327.504865240826	825.7355377785431	726.9910126003259	441.784761196163	0.31642018093770397
ENSDARG00000035602	0.9665999287312224	0.9998557456288473	-0.048096463483583124	5	20188438	20195350	-1	protein_coding	dao.1	D-amino-acid oxidase, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-050913-127]	104	205	121	272	369	158	6	84	218	8	171	112.8801286652168	158.2543459977869	115.06571674416186	356.1220999614345	323.3445160885938	145.65694446708932	6.204123094770266	96.52774975519083	310.8986998889851	7.42774980945416	121.84708736216753	0.3163671290260101
ENSDARG00000075016	0.0876118220907273	0.9998557456288473	1.4225255093883418	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	456	266	744	157	92	197	101	534	38	171	87	494.9359487628737	205.34466358737228	707.5115145260862	205.55577093362214	80.61706092181743	181.610240886181	104.4360720952995	613.6406948722846	54.193351356795574	158.76815217708267	61.9923777807519	0.3158534792126257
ENSDARG00000002204	1.3087187481684931e-30	1.3674802199612585e-26	2.7937853221057063	21	20383837	20384878	1	protein_coding	hspb11	heat shock protein, alpha-crystallin-related, b11 [Source:NCBI gene;Acc:796767]	857	2043	713	867	1462	1075	174	176	168	202	191	930.1756756354885	1577.1396530413592	678.0318680874992	1135.1391936270725	1281.1102507358378	991.0203500134243	179.91956974833775	202.24861853468553	239.59165863004358	187.55068268871753	136.09820869107602	0.313795996231578
ENSDARG00000076945	0.5486405972667193	0.9998557456288473	-0.2312430255025021	20	7327627	7350653	1	processed_transcript	dsg2.1	desmoglein 2, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-7531]	553	942	741	1093	1048	847	492	667	686	845	1292	600.2183764602394	727.1980191703184	704.6586455159004	1431.0347619773822	918.3334765876593	780.8318478710422	508.73809377116186	766.4762986513367	978.332606072678	784.5560736235957	920.6224378474881	0.31070896914052293
ENSDARG00000019521	0.05994188615408852	0.9998557456288473	0.8477209313596172	10	7778870	7785945	-1	protein_coding	mpx	myeloid-specific peroxidase [Source:ZFIN;Acc:ZDB-GENE-030131-9460]	416	498	196	221	275	425	203	265	170	387	191	451.5205146608672	384.44226491169695	186.38744199880765	289.3492062186656	240.97491036412816	391.7987430285631	209.90616470639404	304.5220676800663	242.44394028040125	359.317397032345	136.09820869107602	0.3098334121084539
ENSDARG00000091801	0.5831826062659595	0.9998557456288473	0.43866206263561486	16	51244297	51254694	-1	protein_coding	serpinb14	serpin peptidase inhibitor, clade B (ovalbumin), member 14 [Source:ZFIN;Acc:ZDB-GENE-050506-148]	357	236	319	412	39	172	152	185	20	172	217	387.4827493604077	182.18549100233028	303.35507141642677	539.420239647467	34.17462365164	158.56325600214788	157.17111840084675	212.59087743702742	28.522816503576617	159.69662090326443	154.62466641865706	0.308941636938095
ENSDARG00000053526	2.2633469764698374e-4	0.0488325605689293	0.8502021091265711	12	32413524	32421046	-1	protein_coding	enpp7.1	ectonucleotide pyrophosphatase/phosphodiesterase 7, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-040724-13]	395	1138	354	308	1088	1109	936	424	387	544	708	428.72741175731386	878.5046133925927	336.6385432019281	403.25590730927144	953.3843726406235	1022.3642494557092	967.8432027841616	487.23530828810607	551.9164993442075	505.08698704288287	504.4896950433603	0.3067084619563405
ENSDARG00000061858	0.7491512825061617	0.9998557456288473	0.1260357097251964	3	21225750	21230668	1	protein_coding	zgc:153968	zgc:153968 [Source:ZFIN;Acc:ZDB-GENE-061027-211]	451	1919	662	595	1338	750	950	504	612	597	1642	489.50901950012286	1481.4150730231856	629.5330949143402	779.0170936656381	1172.452472971649	691.4095465209937	982.3194900052922	579.166498531145	872.7981850094445	554.2958295305167	1170.0170611033866	0.3062779002942463
ENSDARG00000075826	0.04496976062403314	0.9998557456288473	-2.301951290710754	17	43889371	43920385	1	protein_coding	msh4	mutS homolog 4 [Source:ZFIN;Acc:ZDB-GENE-131121-643]	71	47	78	74	2	1	93	156	45	126	91	77.06239553106147	36.28270371656578	74.17459426483161	96.88615954833145	1.752544802648205	0.9218793953613249	96.16390796893913	179.26582097392583	64.17633713304738	116.98705949890302	64.8426020465336	0.30541392567470366
ENSDARG00000117625	0.4681344529299152	0.9998557456288473	0.9851926657392536	3	58210305	58212028	-1	lincRNA	CABZ01038493.1	NA	0	227	89	136	209	98	128	93	52	88	108	0	175.2377392268177	84.63511396884633	178.06104998071726	183.1409318767374	90.34418074540983	132.35462602176568	106.87000865753271	74.1593229092992	81.70524790399575	76.9560551761058	0.30458907338295854
ENSDARG00000051912	0.8868145677391217	0.9998557456288473	0.09338283809829093	16	2394193	2414063	-1	protein_coding	hpxb	hemopexin b [Source:ZFIN;Acc:ZDB-GENE-060929-800]	356	437	215	237	76	109	124	184	92	207	258	386.3973635078575	337.3519473221116	204.45561239665125	310.29756503992644	66.59670250063179	100.4848540943844	128.2185439585855	211.44173755898944	131.20495591645243	192.1930263196264	183.83946514291944	0.30400132674901126
ENSDARG00000098803	0.15925623126974503	0.9998557456288473	0.875052102364667	23	42362337	42372651	1	protein_coding	cyp2aa4	cytochrome P450, family 2, subfamily AA, polypeptide 4 [Source:ZFIN;Acc:ZDB-GENE-040625-72]	122	209	217	252	77	96	89	157	60	101	44	132.41707401111972	161.3422356757925	206.35752507010847	329.93665143485845	67.4729749019559	88.50042195468718	92.02782590575896	180.4149608519638	85.56844951072985	93.77534134435876	31.352466923598662	0.30358276705205994
ENSDARG00000104572	2.809957875176805e-7	1.398154754177259e-4	0.9808235183366961	14	13036560	13048355	-1	protein_coding	si:dkey-35h6.1	si:dkey-35h6.1 [Source:ZFIN;Acc:ZDB-GENE-141216-112]	912	987	1351	758	951	1017	1010	1091	382	1251	448	989.8718975257474	761.9367780478814	1284.7420109203529	992.428499157233	833.3350536592214	937.5513450824674	1044.3607209529948	1253.7116069394428	544.7857952183134	1161.5143764533943	319.22511776755005	0.3029234382690771
ENSDARG00000115701	0.6611106847419879	0.9998557456288473	-0.17781955626785495	9	22239013	22240052	-1	protein_coding	crygm2d9	crystallin, gamma M2d9 [Source:ZFIN;Acc:ZDB-GENE-081105-81]	824	1570	889	782	798	717	1436	788	474	847	1771	894.3579425013331	1211.9966986171974	845.4001833517348	1023.8510373891243	699.2653762566338	660.9875264740699	1484.8534606816838	905.522223893933	675.9907511347658	786.4130110759592	1261.9367936748463	0.3020622505531486
ENSDARG00000005485	0.31506618789600555	0.9998557456288473	0.3234705049024384	25	7982979	7988936	1	protein_coding	ucmab	upper zone of growth plate and cartilage matrix associated b [Source:NCBI gene;Acc:405870]	661	1812	1097	1229	1487	1018	672	709	718	855	1286	717.4400485356568	1398.8140241365359	1043.1991013912857	1609.0958119580994	1303.0170607689404	938.4732244778287	694.8617866142699	814.7401735289321	1023.9691124784006	793.8407608854134	916.3471014488155	0.300713368956488
ENSDARG00000052207	0.7577840009611985	0.9998557456288473	0.3135002049113419	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	3290	288	2342	2353	295	1982	1943	2062	103	2196	1530	3570.919454890032	222.32805681640306	2227.1397406184055	3080.7180191516745	258.50035839061024	1827.1649616061459	2009.1018621897713	2369.526428514327	146.89250499341958	2038.9173226951668	1090.210781661499	0.2993373134876935
ENSDARG00000059914	0.05355477098067833	0.9998557456288473	1.4442337402168899	3	58379450	58416968	1	protein_coding	sdr42e2	short chain dehydrogenase/reductase family 42E, member 2 [Source:ZFIN;Acc:ZDB-GENE-101203-3]	29	86	107	185	58	78	68	80	22	60	22	31.476189723954686	66.38962807712036	101.75232802996132	242.21539887082864	50.82379927679794	71.90659283818334	70.31339507406302	91.93119024303888	31.375098153934278	55.7081235709062	15.676233461799331	0.29802425051288645
ENSDARG00000089310	0.7615927915543385	0.9998557456288473	-0.12083878845632406	5	45677781	45725008	1	protein_coding	gc	GC vitamin D binding protein [Source:ZFIN;Acc:ZDB-GENE-040718-307]	1829	3174	2134	2917	2890	2900	1437	2191	1949	1208	3888	1985.1707243142455	2450.2404594974423	2029.3408225788548	3819.14766760112	2532.427239826656	2673.450246547842	1485.8874811974788	2517.7654727812273	2779.5484682735414	1121.5902212275782	2770.417986339809	0.297960525399897
ENSDARG00000096979	0.10399326759959236	0.9998557456288473	2.304118698853479	17	43021662	43022468	-1	protein_coding	NPC2	zgc:193725 [Source:ZFIN;Acc:ZDB-GENE-080723-11]	2	25	7	89	23	23	5	3	1	4	9	2.1707717051003232	19.29931048753499	6.656694357100274	116.52524594326351	20.154265230454357	21.203226093310473	5.170102578975222	3.4474196341139582	1.4261408251788308	3.71387490472708	6.4130045980088175	0.2950132354363297
ENSDARG00000053068	1.2570080341384157e-9	1.0507581558969845e-6	1.0031947765233398	2	3435888	3437862	-1	protein_coding	cyp8b1	cytochrome P450, family 8, subfamily B, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-040808-53]	322	983	409	312	1028	968	618	359	306	606	580	349.49424452115204	758.8488883698758	388.9411417220017	408.49299701458665	900.8080285611774	892.3792547097624	639.0246787613374	412.541216215637	436.39909250472226	562.6520480661526	413.28251853834604	0.2935816240784169
ENSDARG00000017490	0.418227240331893	0.9998557456288473	-0.485640171099355	21	11401247	11411365	1	protein_coding	cel.1	carboxyl ester lipase, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1201]	1207	1024	548	720	1792	1999	1279	807	2101	949	1304	1310.0607240280451	790.4997575694331	521.1240725272785	942.6761469567385	1570.2801431727917	1842.8369113272884	1322.512239701862	927.3558815766547	2996.3218737007237	881.1168211464998	929.1731106448332	0.2929557444667026
ENSDARG00000060350	0.4470752427901021	0.9998557456288473	-0.3509507075120552	2	37207461	37215989	1	protein_coding	apoda.2	apolipoprotein Da, duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070912-551]	1212	1415	753	679	2148	2297	1665	961	2133	1233	1810	1315.4876532907958	1092.3409735944804	716.0701215566437	888.9959774772575	1882.233118044172	2117.5569711449634	1721.644158798749	1104.3234227945045	3041.9583801064464	1144.8019393821223	1289.7264802662178	0.2928389102212851
ENSDARG00000037894	0.6334379028376556	0.9998557456288473	0.23878904301129877	3	36859701	36892651	1	protein_coding	ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:ZFIN;Acc:ZDB-GENE-050114-1]	654	447	242	205	326	349	180	203	247	212	263	709.8423475678057	345.0716715171256	230.13143348832372	268.40084739740473	285.6648028316574	321.7359089811024	186.123692843108	233.27539524171115	352.25678381917123	196.83536995053524	187.40224547514654	0.29216305752664357
ENSDARG00000023759	0.6308383719856021	0.9998557456288473	0.2734584846390149	5	6350328	6377865	-1	protein_coding	zgc:73226	zgc:73226 [Source:NCBI gene;Acc:402792]	222	180	197	103	327	187	137	255	149	94	166	240.95565926613588	138.95503551025192	187.33839833553625	134.85505991186676	286.5410752329815	172.39144693256776	141.6608106639211	293.0306688996864	212.4949829516458	87.27606026108639	118.28430702994041	0.2904164499938475
ENSDARG00000100794	0.723957310816385	0.9998557456288473	-0.33895021674640413	15	33825750	33834577	-1	protein_coding	mmp13b	matrix metallopeptidase 13b [Source:ZFIN;Acc:ZDB-GENE-030131-6152]	161	22	19	72	111	70	65	126	73	78	66	174.74712226057602	16.98339322903079	18.0681703978436	94.26761469567384	97.26623654697538	64.53155767529275	67.21133352667789	144.79162463278624	104.10828023805465	72.42056064217806	47.028700385398	0.2899208227995614
ENSDARG00000003523	0.8873404475488234	0.9998557456288473	0.15748436004198668	14	16345003	16352209	1	protein_coding	itln3	intelectin 3 [Source:ZFIN;Acc:ZDB-GENE-090527-4]	269	407	176	233	32	273	11	60	117	210	264	291.9687943359935	314.1927747370696	167.36831526423543	305.0604753346112	28.04071684237128	251.6730749336417	11.374225673745489	68.94839268227916	166.8584765459232	194.9784324981717	188.114801541592	0.289540088939951
ENSDARG00000098256	0.004030513963123685	0.34101085344679666	0.6451289913443157	12	43730276	43819253	-1	protein_coding	si:ch73-329n5.6	si:ch73-329n5.6 [Source:ZFIN;Acc:ZDB-GENE-131121-171]	868	614	917	721	1064	996	936	625	367	815	657	942.1149200135403	473.9910655738593	872.0269607801358	943.9854193830673	932.353835008845	918.1918777798795	967.8432027841616	718.2124237737413	523.393682840631	756.7020118381425	468.14933565464366	0.289097518628074
ENSDARG00000057881	0.8707284409840315	0.9998557456288473	0.07139793322390461	13	9313777	9318891	-1	protein_coding	si:dkey-33c12.3	si:dkey-33c12.3 [Source:ZFIN;Acc:ZDB-GENE-030131-7320]	1336	3104	1643	1999	2116	1765	1540	841	1889	1618	1457	1450.0754990070159	2396.202390132344	1562.421261245107	2617.235580231278	1854.1924012018007	1627.1171328127384	1592.3915943243685	966.4266374299463	2693.9800187628116	1502.2623989621038	1038.194188810983	0.2888359832844709
ENSDARG00000093936	0.24672644587665055	0.9998557456288473	0.6165800527618243	18	7591381	7593581	1	protein_coding	si:dkeyp-1h4.6	si:dkeyp-1h4.6 [Source:ZFIN;Acc:ZDB-GENE-060503-841]	926	2311	630	878	846	743	411	228	618	495	724	1005.0672994614497	1784.0282614677344	599.1024921390245	1149.5411903166894	741.3264515201906	684.9563907534643	424.9824319917633	262.0038921926608	881.3550299605174	459.59201945997614	515.8905921064871	0.288075481455053
ENSDARG00000045638	0.5191495844158468	0.9998557456288473	-0.22914379634635282	25	27923846	27932723	1	protein_coding	slc13a1	solute carrier family 13 member 1 [Source:ZFIN;Acc:ZDB-GENE-031222-3]	230	204	111	258	113	118	136	86	108	117	186	249.63874608653717	157.48237357828552	105.55615337687577	337.7922859928313	99.01878134962358	108.78176865263633	140.62679014812605	98.8260295112668	154.02320911931372	108.63084096326709	132.5354283588489	0.28521231432723615
