Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_1 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count	% variance explained
ENSDARG00000104809	0.5984854299320617	0.9998557456288198	0.3307896148976189	24	42004640	42018243	1	protein_coding	top1mt	DNA topoisomerase I mitochondrial [Source:ZFIN;Acc:ZDB-GENE-040624-2]	179	50	209	224	95	36	133	62	162	61	117	156.85275983701433	71.30704125894154	148.92421788709365	172.9218219683135	87.57854255932587	47.13380734783692	152.83560377905215	57.56506102326974	167.51132355879722	58.00833654044524	126.9901447483689	0.4020102299935892
ENSDARG00000029718	0.0025622111199128557	0.2561965932245878	1.6845268028744176	1	44746154	44758388	1	protein_coding	p2rx3b	purinergic receptor P2X, ligand-gated ion channel, 3b [Source:ZFIN;Acc:ZDB-GENE-030319-3]	136	16	43	130	44	26	36	135	25	28	32	119.17304658007794	22.818253202861293	30.63991085715324	100.35641453518194	40.56269339589829	34.04108308454889	41.3690356093675	125.34327803453895	25.85051289487611	26.626777428401095	34.73234728160517	0.40199189094485266
ENSDARG00000005561	0.8543506250225963	0.9998557456288198	-0.07285567280818646	5	34578479	34600710	1	protein_coding	gfm2	G elongation factor, mitochondrial 2 [Source:NCBI gene;Acc:558184]	426	321	392	377	417	363	256	144	149	330	282	373.29204296406766	457.7912048824047	279.32197804660626	291.03360215202764	384.42370786567244	475.26589075735563	294.1798087777244	133.6994965701749	154.06905685346163	313.81559112044147	306.07881041914555	0.39769327024373363
ENSDARG00000114031	0.3425869656959832	0.9998557456288198	1.059980736219234	24	40712794	40726073	-1	protein_coding	smyhc3	slow myosin heavy chain 3 [Source:ZFIN;Acc:ZDB-GENE-080930-1]	121	13	83	153	22	11	70	24	18	12	73	106.02896056021639	18.5398307273248	59.142153514970204	118.11178018371413	20.281346697949147	14.401996689616839	80.43979146265902	22.28324942836248	18.6123692843108	11.411476040743326	79.23316723616179	0.3936371609533076
ENSDARG00000105341	0.11057343483755147	0.9998557456288198	-0.36962236839426427	23	3538463	3641439	1	protein_coding	si:dkey-9l20.3	si:dkey-9l20.3 [Source:ZFIN;Acc:ZDB-GENE-090313-369]	373	405	673	546	517	506	536	1045	789	843	415	326.8496056938902	577.5870341974265	479.5502327177705	421.49694104776415	476.61164740180493	662.4918477223746	615.9389746283605	970.2498188599496	815.84218696229	801.6561918622186	450.4351288083171	0.39194745617416565
ENSDARG00000094854	0.23536385780590363	0.9998557456288198	0.6500396967069103	4	76608282	76633286	1	protein_coding	ms4a17a.9	membrane-spanning 4-domains, subfamily A, member 17A.9 [Source:ZFIN;Acc:ZDB-GENE-050320-79]	354	225	149	439	381	102	295	626	314	336	302	310.20043006873226	320.88168566523694	106.1708539003682	338.8958921611144	351.2360496326648	133.54578748553794	338.9962640212059	581.2214225897881	324.68244195964394	319.5213291408131	327.7865274701488	0.3878346382723669
ENSDARG00000053518	0.5923186826996023	0.9998557456288198	0.3937842586135594	2	42095487	42109575	-1	protein_coding	adhfe1	alcohol dehydrogenase iron containing 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2070]	100	57	196	218	196	159	149	83	24	153	87	87.62724013241025	81.29002703519336	139.66098902330313	168.2899874513051	180.68836149081966	208.17431578627975	171.22184182765992	77.06290427308691	24.816492379081065	145.4963195194774	94.42856917186405	0.38336073894755585
ENSDARG00000079305	0.2556771739337966	0.9998557456288198	0.37166767101548126	3	55146418	55147788	-1	protein_coding	hbae3	hemoglobin alpha embryonic-3 [Source:ZFIN;Acc:ZDB-GENE-990706-3]	7462	3803	8421	13562	5601	7039	6705	13872	11791	8129	7517	6538.744658680453	5423.613558155093	6000.434635536917	10469.48995327798	5163.446493418781	9215.968608928448	7704.982882244696	12879.718169593514	12192.13590173937	7730.324061266874	8158.845453619565	0.3797121532112452
ENSDARG00000027744	0.12275220299010907	0.9998557456288198	0.6374177461234879	11	6456146	6457748	1	protein_coding	gadd45ba	growth arrest and DNA-damage-inducible, beta a [Source:ZFIN;Acc:ZDB-GENE-040426-1971]	281	171	275	630	316	367	403	297	282	335	575	246.2325447720728	243.87008110558008	195.95291827249164	486.3426242858817	291.31388893417864	480.50298046267085	463.10337084930836	275.75521167598566	291.59378545420253	318.5703728040845	624.096865216343	0.37479235158955804
ENSDARG00000057590	4.37429071888512e-4	0.0816195780743404	2.2343894531741033	22	15643174	15693085	-1	protein_coding	si:ch1073-396h14.1	si:ch1073-396h14.1 [Source:ZFIN;Acc:ZDB-GENE-070705-6]	136	18	45	183	162	115	27	143	106	57	127	119.17304658007794	25.670534853218957	32.065022990044085	141.2709527687561	149.34446204853464	150.5663290278124	31.026776707025622	132.7710278439931	109.60617467427471	54.2045111935308	137.84400327387053	0.37204558423295636
ENSDARG00000097728	0.7782627505079176	0.9998557456288198	0.9919337432027938	4	29139757	29142639	-1	lincRNA	CR388132.1	NA	39	0	77	1	140	0	0	76	1	0	54	34.17462365164	0	54.86681711629766	0.7719724195013995	129.0631153505855	0	0	70.56362318981452	1.0340205157950444	0	58.61083603770873	0.36448497172445044
ENSDARG00000005481	0.32322297641527215	0.9998557456288198	0.4250576858629851	20	16881883	16884737	1	protein_coding	nfkbiaa	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha a [Source:ZFIN;Acc:ZDB-GENE-040426-2227]	491	285	535	903	497	458	507	437	383	434	1000	430.2497490501343	406.4501351759668	381.21749554830194	697.0910948097638	458.17405949457844	599.646771258592	582.613918165259	405.7408333414335	396.029857549502	412.71505014021693	1085.3858525501616	0.3601350120480285
ENSDARG00000104919	0.829915089100577	0.9998557456288198	0.1882614998557151	14	11430796	11438060	1	protein_coding	si:ch211-153b23.3	si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]	567	495	384	906	517	747	42	268	617	542	586	496.84645155076606	705.9397084635212	273.6215295150429	699.4070120682679	476.61164740180493	978.0265024676162	48.26387487759541	248.82961861671436	637.9906582455425	515.4183345069068	636.0361095943947	0.35922009635710905
ENSDARG00000077068	0.021864729416307436	0.8114659166795217	0.9319513080537558	22	9389801	9459026	1	protein_coding	si:ch211-11p18.6	si:ch211-11p18.6 [Source:ZFIN;Acc:ZDB-GENE-070912-24]	107	18	126	176	121	108	135	77	108	235	117	93.76114694167896	25.670534853218957	89.78206437212344	135.8671458322463	111.5474068387203	141.40142204351076	155.13388353512812	71.49209191599628	111.6742157058648	223.47473913122346	126.9901447483689	0.35797701603641774
ENSDARG00000037618	0.5155009370058359	0.9998557456288198	-0.19454439556182543	12	48340133	48342259	1	protein_coding	ddit4	DNA-damage-inducible transcript 4 [Source:NCBI gene;Acc:378866]	162	208	298	383	245	214	391	266	352	284	397	141.9561290145046	296.6372916371968	212.3417078007364	295.665436669036	225.8604518635246	280.18429923436395	449.31369231285254	246.97268116435083	363.97522155985564	270.0715996309254	430.8981834624142	0.35045036438838256
ENSDARG00000099889	5.513989295532598e-4	0.09176330727569329	0.8704965698514231	KZ116034.1	1250	8270	1	protein_coding	dusp27	dual specificity phosphatase 27 [Source:NCBI gene;Acc:792623]	526	173	481	964	454	731	463	366	500	764	629	460.9192830964779	246.72236275593775	342.73946796024904	744.1814123993491	418.53324549404147	957.0781436463553	532.0517635315875	339.8195537825278	517.0102578975223	726.5306412606584	682.7077012540517	0.3504099828860922
ENSDARG00000102440	0.5760887406435932	0.9998557456288198	0.5267248356847489	KN150605.1	65045	76149	1	protein_coding	CABZ01070852.1	NA	171	44	185	62	243	32	25	147	46	50	164	149.84258062642152	62.750196307868556	131.82287229240347	47.86229000908677	224.01669307280193	41.89671764252171	28.72849695094965	136.4849027487202	47.56494372657205	47.54781683643052	178.0032798182265	0.34916659665307154
ENSDARG00000087188	0.18093963804903657	0.9998557456288198	-0.5856272737814874	3	14099693	14103551	-1	protein_coding	nfil3-6	nuclear factor, interleukin 3 regulated, member 6 [Source:ZFIN;Acc:ZDB-GENE-040704-63]	591	631	587	467	474	335	1013	491	902	451	397	517.8769891825445	899.8948606878423	418.270411003464	360.51111990715356	436.970833401268	438.60626282014914	1164.0786964524798	455.8781445552491	932.6865052471301	428.88130786460334	430.8981834624142	0.34707083295295293
ENSDARG00000009142	0.8843194339437583	0.9998557456288198	0.05049891080028654	20	20731052	20814177	1	protein_coding	ppp1r13bb	protein phosphatase 1, regulatory subunit 13Bb [Source:ZFIN;Acc:ZDB-GENE-030131-4327]	2218	1504	1983	2445	1836	1803	883	2054	888	2208	1538	1943.5721861368593	2144.9158010689616	1412.9986797612762	1887.472565680922	1692.5705698833924	2360.6181846708328	1014.6905123075417	1907.0747635773555	918.2102180259994	2099.711591496772	1669.3234412221486	0.3455562731451936
ENSDARG00000036084	0.8788958029859728	0.9998557456288198	0.16550515163656215	7	33145529	33148307	1	protein_coding	itln2	intelectin 2 [Source:ZFIN;Acc:ZDB-GENE-050411-58]	13	3	22	25	4	3	100	18	179	11	5	11.391541217213332	4.278422475536493	15.676233461799331	19.29931048753499	3.6875175814452996	3.9278172789864105	114.9139878037986	16.71243707127186	185.08967232731297	10.460519704014715	5.426929262750808	0.3432508719999544
ENSDARG00000002204	1.3087187467818034e-30	1.3674802185123065e-26	2.7937853221060336	21	20383837	20384878	1	protein_coding	hspb11	heat shock protein, alpha-crystallin-related, b11 [Source:NCBI gene;Acc:796767]	1462	168	191	2043	1075	867	176	202	174	713	857	1281.1102507358378	239.59165863004358	136.09820869107602	1577.1396530413592	991.0203500134243	1135.1391936270725	202.24861853468553	187.55068268871753	179.91956974833775	678.0318680874992	930.1756756354885	0.34294305024581884
ENSDARG00000100311	0.6443717995029463	0.9998557456288198	1.440649443994107	4	51542447	51598177	1	protein_coding	si:dkey-165e24.1	si:dkey-165e24.1 [Source:ZFIN;Acc:ZDB-GENE-081103-19]	160	0	128	4	248	2	0	82	1	0	123	140.2035842118564	0	91.20717650501429	3.087889678005598	228.62609004960856	2.6185448526576067	0	76.13443554690514	1.0340205157950444	0	133.50245986366988	0.33993996977276164
ENSDARG00000098223	0.6148927547928565	0.9998557456288198	1.1591456430233413	16	35821321	35824708	-1	processed_transcript	AL773558.1	NA	97	0	95	2	153	1	1	71	5	4	62	84.99842292843793	0	67.69282631231529	1.543944839002799	141.0475474902827	1.3092724263288034	1.149139878037986	65.92127955890567	5.170102578975222	3.803825346914442	67.29392285811002	0.3390127767504515
ENSDARG00000100635	0.5791954310888541	0.9998557456288198	0.17824539584953586	11	23993298	24000171	1	protein_coding	chia.1	chitinase, acidic.1 [Source:ZFIN;Acc:ZDB-GENE-040426-1994]	2042	1315	2355	3393	1758	1011	1626	1233	2232	1219	1471	1789.3482435038172	1875.3751851101626	1678.069536478974	2619.3024193682486	1620.663977045209	1323.6744230184204	1868.5014416897652	1144.8019393821223	2307.9337912545393	1159.2157744721762	1596.6025891012878	0.338437671357915
ENSDARG00000097770	0.4408882957954576	0.9998557456288198	1.5615241862261837	15	23799461	23801499	1	protein_coding	si:ch211-167j9.4	si:ch211-167j9.4 [Source:ZFIN;Acc:ZDB-GENE-131121-196]	110	0	118	359	0	77	221	162	220	259	197	96.38996414565126	0	84.08161584056005	277.1380986010024	0	100.81397682731786	253.95991304639492	150.41193364144675	227.4845134749098	246.2976912127101	213.82101295238184	0.3330136607092621
ENSDARG00000073820	0.9349360048494545	0.9998557456288198	0.07976820557192482	14	11504504	11507426	-1	protein_coding	zgc:174917	zgc:174917 [Source:ZFIN;Acc:ZDB-GENE-070928-42]	149	191	89	299	184	144	15	130	303	210	210	130.56458779729127	272.3928976091567	63.417489913642754	230.81975343091847	169.62580874648378	188.53522939134768	17.23709817056979	120.7009344036301	313.3082162858985	199.7008307130082	227.93102903553392	0.33249744857072305
ENSDARG00000028625	0.08390616167475895	0.9998557456288198	0.5200451263413	23	35721607	35756115	-1	protein_coding	jph2	junctophilin 2 [Source:ZFIN;Acc:ZDB-GENE-030131-9848]	3925	2008	2540	3843	3949	3769	2998	2243	2947	3126	4096	3439.3691751971023	2863.6907769590925	1809.8924087713774	2966.6900081438785	3640.5017322818717	4934.64777483326	3445.121354357882	2082.55535282571	3047.258460047996	2972.6895086136365	4445.740452045462	0.32984713993942166
ENSDARG00000095930	0.6142675189882821	0.9998557456288198	0.27836559759998536	5	32246872	32257316	1	protein_coding	myha	myosin, heavy chain a [Source:ZFIN;Acc:ZDB-GENE-060531-50]	188	145	135	219	233	186	136	73	52	119	131	164.73921144893126	206.7904196509305	96.19506897013227	169.0619598708065	214.79789911918868	243.52467129715745	156.2830234131661	67.7782170112692	53.769066821342314	113.16380407070464	142.18554668407117	0.3276165307272517
ENSDARG00000094104	0.24057373309456606	0.9998557456288198	1.6429942068801846	20	45989179	45996430	1	lincRNA	AL929237.1	si:ch211-213i16.3 [Source:NCBI gene;Acc:100536429]	235	8	155	342	112	196	5	77	81	63	8	205.9240143111641	11.409126601430646	110.44619029904075	264.01456746947866	103.25049228046838	256.61739556044546	5.74569939018993	71.49209191599628	83.75566177939861	59.91024921390246	8.683086820401293	0.3235974528896687
ENSDARG00000104899	2.3388241925723413e-9	1.879874922168338e-6	8.256773437625185	8	7828414	7848287	1	processed_transcript	CR931813.2	NA	144	0	1	308	90	173	1	5	2	349	152	126.18322579067075	0	0.7125560664454241	237.76750520643105	82.96914558251923	226.504129754883	1.149139878037986	4.64234363090885	2.068041031590089	331.88376151828504	164.97864958762457	0.3203797996913557
ENSDARG00000036028	0.8494110236646311	0.9998557456288198	-0.038214572555662685	10	43761480	43771447	-1	protein_coding	arrdc3b	arrestin domain containing 3b [Source:ZFIN;Acc:ZDB-GENE-040912-182]	961	707	1335	1125	1249	1480	1255	931	1108	1415	1364	842.0977776724625	1008.2815634014335	951.2623487046412	868.4689719390744	1151.4273648062947	1937.723190966629	1442.1705469376725	864.4043840752279	1145.6947315009093	1345.6032164709839	1480.4663028784205	0.31886306436982265
ENSDARG00000103826	0.5261474158663417	0.9998557456288198	0.329309292451502	18	402048	423921	1	protein_coding	gpib	glucose-6-phosphate isomerase b [Source:ZFIN;Acc:ZDB-GENE-020513-3]	663	471	1420	1850	1264	1307	549	1445	1170	798	1314	580.96860207788	671.7123286592293	1011.8296143525023	1428.1489760775892	1165.2555557367145	1711.219061211746	630.8777930428544	1341.6373093326577	1209.804003480202	758.8631567094311	1426.1970102509124	0.3187138776501611
ENSDARG00000017388	0.39068638779553816	0.9998557456288198	-0.4003940313275499	21	15713097	15720534	1	protein_coding	gstt1b	glutathione S-transferase theta 1b [Source:ZFIN;Acc:ZDB-GENE-040426-1491]	214	244	341	163	388	172	227	412	243	338	169	187.52229388335792	347.97836134363473	242.98161865788964	125.83150437872813	357.68920540019406	225.19485732855418	260.85475231462283	382.5291151868892	251.2669853381958	321.42324181427034	183.4302090809773	0.3176541436348213
ENSDARG00000089086	1.9594945816448022e-13	3.1499629051702367e-10	1.985800992421789	11	18249809	18253111	-1	protein_coding	mustn1b	musculoskeletal, embryonic nuclear protein 1b [Source:ZFIN;Acc:ZDB-GENE-111129-2]	571	114	174	890	544	432	177	171	103	325	441	500.3515411560625	162.58005407038672	123.9847555615038	687.0554533562456	501.50239107656074	565.605688174043	203.39775841272353	158.76815217708267	106.50411312688958	309.0608094367984	478.65516097462125	0.31409613093379946
ENSDARG00000089296	0.1350846877653932	0.9998557456288198	1.0670408988724562	4	76926059	76964360	1	protein_coding	si:dkey-240n22.6	si:dkey-240n22.6 [Source:ZFIN;Acc:ZDB-GENE-070705-411]	151	71	40	196	130	26	72	197	122	164	128	132.31713259993947	101.255998587697	28.502242657816968	151.3065942222743	119.84432139697223	34.04108308454889	82.738071218735	182.9083390578087	126.15050292699543	155.95683922349212	138.9293891264207	0.3121404986125621
ENSDARG00000060797	1.5552785505340094e-4	0.03779326877797643	-0.9173227284685725	6	39737408	39765546	-1	protein_coding	pfkmb	phosphofructokinase, muscle b [Source:ZFIN;Acc:ZDB-GENE-081114-1]	447	526	630	411	259	248	326	605	397	459	337	391.6937633918738	750.150074044065	448.9103218606172	317.2806644150752	238.76676339858315	324.69956172954323	374.6196002403834	561.7235793399708	410.50614477063266	436.4889585584322	365.7750323094045	0.30965098157850685
ENSDARG00000091801	0.5831826062659622	0.9998557456288198	0.4386620626356124	16	51244297	51254694	-1	protein_coding	serpinb14	serpin peptidase inhibitor, clade B (ovalbumin), member 14 [Source:ZFIN;Acc:ZDB-GENE-050506-148]	39	20	217	236	172	412	185	172	152	319	357	34.17462365164	28.522816503576617	154.62466641865706	182.18549100233028	158.56325600214788	539.420239647467	212.59087743702742	159.69662090326443	157.17111840084675	303.35507141642677	387.4827493604077	0.30883486333556337
ENSDARG00000067670	0.7710627089996265	0.9998557456288198	-0.06155578297133468	5	51111343	51128031	1	protein_coding	pomt1	protein-O-mannosyltransferase 1 [Source:NCBI gene;Acc:569769]	426	266	565	489	406	301	219	168	142	315	238	373.29204296406766	379.353459497569	402.59417754166464	377.49451313618437	374.2830345166979	394.09100032496985	251.66163329031895	155.98274599853735	146.83091324289632	299.5512460695123	258.3218329069385	0.3082457587097063
ENSDARG00000103285	0.005763093546971824	0.4316593531280322	5.695540016782999	KN149948.1	69090	81179	-1	protein_coding	CCDC134	si:dkey-167k11.5 [Source:ZFIN;Acc:ZDB-GENE-091204-218]	1	1	3	191	144	1	0	4	2	6	87	0.8762724013241024	1.4261408251788308	2.1376681993362725	147.44673212476732	132.75063293203078	1.3092724263288034	0	3.71387490472708	2.068041031590089	5.705738020371663	94.42856917186405	0.30561737017974105
ENSDARG00000097504	0.6164150269196236	0.9998557456288198	-0.4335925209879238	15	21180094	21198286	1	unprocessed_pseudogene	CR626907.3	NA	277	317	325	80	493	216	82	34	45	83	135	242.72745516677637	452.0866415816894	231.58072159476285	61.75779356011196	454.4865419131332	282.8028440870215	94.22946999911485	31.56793669018018	46.530923210777	78.92937594847467	146.5270900942718	0.30548267656624256
ENSDARG00000104329	0.034501372291564344	0.953600850477801	0.6525280053177507	8	19514294	19520341	1	protein_coding	si:ch73-281k2.5	si:ch73-281k2.5 [Source:ZFIN;Acc:ZDB-GENE-141222-10]	267	151	215	385	361	191	187	139	210	522	211	233.96473115353535	215.34726460200346	153.1995542857662	297.2093815080388	332.7984617254383	250.07103342880146	214.8891571931034	129.05715293926602	217.14430831695933	496.39920777233465	229.01641488808409	0.3044758252128746
ENSDARG00000103306	0.624844406049603	0.9998557456288198	0.9129918636031903	4	71689470	71692940	-1	processed_transcript	BX927130.4	NA	77	3	87	7	125	4	3	65	1	2	50	67.4729749019559	4.278422475536493	61.9923777807519	5.403806936509797	115.23492442016561	5.2370897053152135	3.4474196341139582	60.35046720181505	1.0340205157950444	1.901912673457221	54.26929262750808	0.29881017363758705
ENSDARG00000056587	0.003180619848642398	0.29686704565078054	1.7886429287017793	7	27455321	27697234	1	protein_coding	cyp2r1	cytochrome P450, family 2, subfamily R, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-110114-1]	103	34	66	279	205	204	137	316	96	105	198	90.25605733638255	48.488788056080246	47.028700385398	215.38030504089048	188.9852760490716	267.0915749710759	157.4321632912041	293.39611747343935	99.26596951632426	99.8504153565041	214.906398804932	0.2957661869341895
ENSDARG00000025428	0.11415416487009386	0.9998557456288198	0.6689890444756235	3	57423137	57425961	-1	protein_coding	socs3a	suppressor of cytokine signaling 3a [Source:ZFIN;Acc:ZDB-GENE-030131-7349]	216	136	154	412	230	376	291	224	254	260	468	189.27483868600612	193.95515222432098	109.73363423259532	318.0526368345766	212.0322609331047	492.2864322996301	334.39970450905395	207.97699466471647	262.64121101194127	247.24864754943872	507.9605789934756	0.2954559943855138
ENSDARG00000041294	0.0016849552086246554	0.196716167317531	0.9359098612512033	3	62161184	62169060	1	protein_coding	noxo1a	NADPH oxidase organizer 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9700]	321	146	131	393	288	190	112	81	147	202	230	281.2834408250369	208.2165604761093	93.34484470435056	303.38516086405	265.50126586406157	248.76176100247267	128.70366634025444	75.20596682072338	152.00101582187153	192.09318001917933	249.63874608653717	0.2950144149617656
ENSDARG00000076241	0.0018010572737392572	0.20345132381947564	0.6211231359888195	17	6358160	6382392	-1	protein_coding	txlnbb	taxilin beta b [Source:ZFIN;Acc:ZDB-GENE-070424-77]	1703	670	1811	2873	1606	1793	1485	1298	1634	2041	1689	1492.2918994549464	955.5143528698167	1290.4390363326631	2217.876761227521	1480.5383089502877	2347.5254604075444	1706.4727188864092	1205.1524065839374	1689.5895228091026	1940.901883263094	1833.2167049572229	0.29436780448506217
ENSDARG00000090352	0.6962894260913954	0.9998557456288198	0.21842600257360215	16	31623975	31628687	-1	processed_transcript	CR855311.1	uncharacterized LOC101883708 [Source:NCBI gene;Acc:101883708]	186	251	293	647	352	317	212	265	188	460	924	162.98666664628306	357.96134711988657	208.7789274685093	499.4661554174055	324.50154716718635	415.0393591462307	243.61765414405303	246.04421243816904	194.39585696946835	437.4399148951608	1002.8965277563493	0.29424074672757694
ENSDARG00000075600	5.8100672760112175e-9	4.186854687382153e-6	2.1128256211536587	10	9105007	9115383	-1	protein_coding	si:dkeyp-41f9.3	si:dkeyp-41f9.3 [Source:ZFIN;Acc:ZDB-GENE-091118-56]	166	30	56	305	166	239	58	234	148	376	366	145.461218619801	42.784224755364924	39.903139720943756	235.45158794792687	153.03197962997993	312.916109892584	66.65011292620319	217.26168192653418	153.03503633766658	357.55958260995754	397.25122203335917	0.2936418181006596
ENSDARG00000099099	0.14037080961923684	0.9998557456288198	1.3737871915003437	4	76838989	76891899	1	lincRNA	CABZ01015815.1	NA	286	121	28	325	263	26	114	273	177	211	230	250.6139067786933	172.56303984663853	19.951569860471878	250.89103633795486	242.45428098002844	34.04108308454889	131.0019460963304	253.4719622476232	183.02163129572287	200.6517870497368	249.63874608653717	0.2924582242118266
ENSDARG00000062788	0.673476709765351	0.9998557456288198	0.3141480083524833	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	1027	780	659	1512	956	1065	109	437	970	922	1059	899.9317561598532	1112.3898436394882	469.57444778753455	1167.222298286116	881.3167019654265	1394.3751340401757	125.25624670614047	405.7408333414335	1002.9999003211931	876.7817424637789	1149.4236178506212	0.29226233110904093
ENSDARG00000069471	0.46287297045247555	0.9998557456288198	0.6977118593537103	1	47140788	47151790	-1	protein_coding	mhc1zca	major histocompatibility complex class I ZCA [Source:ZFIN;Acc:ZDB-GENE-070424-4]	108	48	33	147	15	31	19	79	17	20	26	94.63741934300306	68.45475960858388	23.514350192699	113.47994566670573	13.828190930419874	40.587445216192904	21.833657682721736	73.34902936835984	17.578348768515756	19.01912673457221	28.2200321663042	0.2915396436056932
ENSDARG00000009136	0.729469690565673	0.9998557456288198	-0.13090611077727424	13	646700	664472	1	protein_coding	tp53bp2a	tumor protein p53 binding protein, 2a [Source:ZFIN;Acc:ZDB-GENE-040516-8]	1645	1612	1215	1862	1574	1840	1334	2276	1435	2256	1607	1441.4681001781485	2298.9390101882755	865.7556207311903	1437.412645111606	1451.0381682987254	2409.0612644449984	1532.9525973026734	2113.1948207897085	1483.8194401658889	2145.3574956597454	1744.2150650481096	0.2902928991109195
ENSDARG00000032816	0.736718248218367	0.9998557456288198	-0.13694976138340684	10	26972755	26978376	1	protein_coding	tm7sf2	transmembrane 7 superfamily member 2 [Source:ZFIN;Acc:ZDB-GENE-041212-19]	419	285	559	351	499	113	320	176	433	127	106	367.1581361547989	406.4501351759668	398.3188411429921	270.96231924499125	460.01781828530113	147.9477841751548	367.72476097215554	163.4104958079915	447.73088333925426	120.77145476453353	115.05090037031714	0.2868950642474377
ENSDARG00000009153	0.15030758919860568	0.9998557456288198	-1.0887852642779627	8	39724138	39733667	1	protein_coding	pla2g1b	phospholipase A2, group IB (pancreas) [Source:ZFIN;Acc:ZDB-GENE-070117-1]	375	337	359	95	127	77	193	96	172	70	194	328.6021504965384	480.609458085266	255.80762785390726	73.33737985263295	117.07868321088826	100.81397682731786	221.7839964613313	89.13299771344992	177.85152871674765	66.56694357100274	210.56485539473135	0.28670339690742147
ENSDARG00000093405	0.8840516820371765	0.9998557456288198	0.19628643921879363	3	32961488	32965848	-1	protein_coding	casp6a	caspase 6, apoptosis-related cysteine peptidase a [Source:ZFIN;Acc:ZDB-GENE-030825-4]	100	47	177	114	170	105	104	173	149	141	0	87.62724013241025	67.02861878340505	126.12242376084008	88.00485582315955	156.71949721142522	137.47360476452437	119.51054731595055	160.62508962944622	154.06905685346163	134.0848434787341	0	0.28549927742511133
ENSDARG00000092379	0.0016341704177151024	0.19403916698528528	6.020142543266689	8	2478862	2481965	1	protein_coding	si:dkeyp-51b9.3	si:dkeyp-51b9.3 [Source:ZFIN;Acc:ZDB-GENE-081104-469]	98	1	2	247	1	138	1	75	5	70	86	85.87469532976203	1.4261408251788308	1.4251121328908483	190.67718761684569	0.9218793953613249	180.67959483337486	1.149139878037986	69.63515446363274	5.170102578975222	66.56694357100274	93.3431833193139	0.28311660443614006
ENSDARG00000099511	0.1879217735321216	0.9998557456288198	1.108736902309035	22	7971101	8074212	-1	protein_coding	CABZ01034698.2	NA	98	3	105	119	90	72	136	82	89	175	79	85.87469532976203	4.278422475536493	74.81838697676953	91.86471792066655	82.96914558251923	94.26761469567384	156.2830234131661	76.13443554690514	92.02782590575896	166.41735892750683	85.74548235146277	0.2826006874528322
ENSDARG00000105212	0.028269709333853345	0.8974671714369333	0.8595135791298778	22	23693195	23706771	-1	protein_coding	cfhl1	complement factor H like 1 [Source:ZFIN;Acc:ZDB-GENE-050208-342]	157	76	109	135	284	94	145	87	106	243	109	137.57476700788408	108.38670271359115	77.66861124255124	104.21627663268893	261.81374828261625	123.07160807490753	166.62528231550797	80.77677917781399	109.60617467427471	231.08238982505236	118.30705792796762	0.2792142326483084
ENSDARG00000031776	0.8243182641435504	0.9998557456288198	0.14719724921316338	3	32099507	32100999	1	protein_coding	fthl27	ferritin, heavy polypeptide-like 27 [Source:ZFIN;Acc:ZDB-GENE-040718-72]	1381	944	708	1835	483	474	457	464	492	478	1374	1210.1321862285854	1346.2769389688162	504.4896950433603	1416.569389785068	445.2677479595199	620.5951300798529	525.1569242633597	430.80948894834125	508.73809377116186	454.5571289562758	1491.3201614039222	0.2790980703005709
ENSDARG00000020084	0.21592872417440226	0.9998557456288198	-0.6940989645103877	16	31530762	31598771	-1	protein_coding	tg	thyroglobulin [Source:ZFIN;Acc:ZDB-GENE-030519-1]	105	61	264	154	49	185	107	74	130	111	164	92.00860213903076	86.99459033590868	188.114801541592	118.88375260321553	45.172090372704915	242.21539887082864	122.9579669500645	68.70668573745098	134.42266705335578	105.55615337687577	178.0032798182265	0.27837036001034093
