Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	% variance explained
ENSDARG00000019521	0.05994188615408852	0.9998557456288473	0.8477209313596172	10	7778870	7785945	-1	protein_coding	mpx	myeloid-specific peroxidase [Source:ZFIN;Acc:ZDB-GENE-030131-9460]	416	498	196	221	275	425	203	265	170	387	191	451.5205146608672	384.44226491169695	186.38744199880765	289.3492062186656	240.97491036412816	391.7987430285631	209.90616470639404	304.5220676800663	242.44394028040125	359.317397032345	136.09820869107602	0.3841961063851816
ENSDARG00000114031	0.34258696569598496	0.9998557456288473	1.059980736219234	24	40712794	40726073	-1	protein_coding	smyhc3	slow myosin heavy chain 3 [Source:ZFIN;Acc:ZDB-GENE-080930-1]	73	153	12	11	121	22	18	70	13	24	83	79.23316723616179	118.11178018371413	11.411476040743326	14.401996689616839	106.02896056021639	20.281346697949147	18.6123692843108	80.43979146265902	18.5398307273248	22.28324942836248	59.142153514970204	0.3802652667842374
ENSDARG00000043249	6.899412400710954e-4	0.10840896266921617	1.1546960635584789	21	45626136	45633317	1	protein_coding	irf1b	interferon regulatory factor 1b [Source:ZFIN;Acc:ZDB-GENE-041114-13]	192	487	131	99	173	259	105	59	79	68	164	208.39408368963103	375.9505682971816	124.57528011144797	129.61797020655155	151.59512542906972	238.76676339858315	108.57215415847966	67.79925280424118	112.66512518912764	63.13587338036036	116.85919489704956	0.3790354630426318
ENSDARG00000032010	0.9169487062604452	0.9998557456288473	0.11030234436382118	9	37320222	37339656	1	protein_coding	slc15a2	solute carrier family 15 member 2 [Source:NCBI gene;Acc:556684]	186	49	187	160	304	251	37	220	206	219	53	201.88176857433007	37.826648555568575	177.82883496825016	209.48358821260854	266.38681000252717	231.39172823569254	38.258759084416646	252.81077316835692	293.78500998683916	203.33465103380763	37.76547152160748	0.37757110107521646
ENSDARG00000044685	0.006437578048657151	0.4545017096649903	-0.6654180478382538	16	54875530	54880550	1	protein_coding	nr0b2a	nuclear receptor subfamily 0, group B, member 2a [Source:ZFIN;Acc:ZDB-GENE-080403-1]	385	172	582	467	226	177	382	438	190	289	353	417.8735532318122	132.77925615424073	553.4565879760513	611.4302230955512	198.03756269924716	163.1726529789545	394.995837033707	503.3232665806379	270.96675678397787	268.3274618665315	251.53229145523474	0.37384002491018115
ENSDARG00000025608	0.9697331365916421	0.9998557456288473	-0.03242467395267426	3	32953075	32958574	-1	protein_coding	casp6b.1	caspase 6b.1, apoptosis-related cysteine peptidase [Source:ZFIN;Acc:ZDB-GENE-041010-48]	12	112	193	121	102	173	154	143	57	147	206	13.02463023060194	86.46091098415675	183.53457298862182	158.42196358578522	89.37978493505845	159.4851353975092	159.23915943243685	164.327002559432	81.29002703519336	136.4849027487202	146.78654968775737	0.37362524613196335
ENSDARG00000077504	0.7193547955773761	0.9998557456288473	0.2655696192053369	8	29718692	29719393	-1	protein_coding	si:ch211-103n10.5	si:ch211-103n10.5 [Source:ZFIN;Acc:ZDB-GENE-030131-5155]	77	235	105	44	36	39	304	175	48	205	98	83.57471064636245	181.41351858282889	99.8504153565041	57.607986758467355	31.545806447667687	35.95329641909167	314.3422368016935	201.09947865664756	68.45475960858388	190.33608886726284	69.83049451165157	0.3728441540320696
ENSDARG00000104540	0.10663645425557375	0.9998557456288473	0.8049413728606412	23	42336142	42409339	1	protein_coding	cyp2aa8	cytochrome P450, family 2, subfamily AA, polypeptide 8 [Source:ZFIN;Acc:ZDB-GENE-041010-183]	403	320	749	551	223	534	253	525	140	443	221	437.41049857771515	247.03117424044785	712.2662962097293	721.4091069071707	195.40874549527484	492.28359712294747	261.60719049614625	603.2984359699427	199.65971552503632	411.3116456985241	157.47489068443875	0.3689193436000825
ENSDARG00000033539	0.25946631666445014	0.9998557456288473	0.44912575209378724	20	25618114	25631256	-1	protein_coding	paics	phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase [Source:ZFIN;Acc:ZDB-GENE-030131-9762]	1775	2940	2987	3911	2913	3665	2906	2918	1574	2889	2471	1926.5598882765369	2269.5989133341145	2840.5065778083595	5120.56445937195	2552.5815050571105	3378.6879839992557	3004.863618900399	3353.1901641148434	2244.74565883148	2682.3461499391337	1760.726040186643	0.36786575079785905
ENSDARG00000043722	0.3943681154043338	0.9998557456288473	-0.5171195286194397	25	16582172	16589461	-1	protein_coding	cpa4	carboxypeptidase A4 [Source:ZFIN;Acc:ZDB-GENE-040704-61]	804	556	472	333	1186	1924	1558	691	1121	911	2097	872.6502254503299	429.21666524277816	448.85139093590413	435.98771796749156	1039.2590679703856	1773.695956675189	1611.0039636086792	794.0556557242484	1598.7038650254694	845.8350095515925	1494.2300713360544	0.3677554609489007
ENSDARG00000105265	0.9892205739922777	0.9998557456288473	-0.0470476528449163	13	330611	337318	-1	protein_coding	zgc:171534	zgc:171534 [Source:ZFIN;Acc:ZDB-GENE-080218-6]	175	279	0	0	336	373	246	234	0	0	825	189.94252419627827	215.38030504089048	0	0	294.4275268448984	343.86101446977415	254.36904688558093	268.8987314608887	0	0	587.858754817475	0.3647637332011608
ENSDARG00000089382	0.9784961440059098	0.9998557456288473	-0.028031433347033622	5	824709	825920	-1	protein_coding	zgc:158463	zgc:158463 [Source:ZFIN;Acc:ZDB-GENE-070410-9]	93	145	1126	209	90	401	90	165	196	274	143	100.94088428716503	111.93600082770293	1070.7768351564155	273.63793710271995	78.86451611916922	369.6736375398913	93.061846421554	189.6080798762677	279.5236017350509	254.400430973805	101.89551750169565	0.3643705944047862
ENSDARG00000007276	0.882519710562405	0.9998557456288473	-0.06029969812489679	5	26111596	26118855	-1	protein_coding	ela3l	elastase 3 like [Source:ZFIN;Acc:ZDB-GENE-060710-2]	5867	8772	3839	2595	9143	10501	10740	5199	6987	6688	9883	6367.958796911798	6771.742063866277	3650.721376701136	3397.561946323245	8011.758565306269	9680.655530689271	11105.380339638778	5974.3782259194895	9964.44594552449	6209.5988407036775	7042.191604680127	0.3641437013077687
ENSDARG00000053068	1.2570080341384157e-9	1.0507581558969845e-6	1.0031947765233398	2	3435888	3437862	-1	protein_coding	cyp8b1	cytochrome P450, family 8, subfamily B, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-040808-53]	322	983	409	312	1028	968	618	359	306	606	580	349.49424452115204	758.8488883698758	388.9411417220017	408.49299701458665	900.8080285611774	892.3792547097624	639.0246787613374	412.541216215637	436.39909250472226	562.6520480661526	413.28251853834604	0.3615763096582824
ENSDARG00000010423	0.18089311224600377	0.9998557456288473	0.6159207141389186	7	38653481	38659477	-1	protein_coding	npsn	nephrosin [Source:ZFIN;Acc:ZDB-GENE-040420-2]	287	447	145	225	236	314	188	325	152	444	211	311.5057396818964	345.0716715171256	137.88866882564852	294.5862959239808	206.80028671248817	289.470130143456	194.39585696946835	373.4704603623455	216.7734054271823	412.2401144247059	150.3493300199845	0.3613542798832627
ENSDARG00000054753	0.21450292740315424	0.9998557456288473	-0.23561921098852273	17	15542077	15546862	-1	protein_coding	col10a1a	collagen, type X, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-030131-8373]	2804	5461	2007	2343	3702	4128	4888	3122	2903	4188	6597	3043.421930550653	4215.741382897143	1908.5693678143211	3067.6252948883866	3243.9604297018273	3805.518144051549	5054.292281206177	3587.6146992345925	4140.086815494146	3888.427025249253	4700.732370340464	0.3611211994221752
ENSDARG00000055120	0.2674979852927087	0.9998557456288473	-0.8419217014849821	17	32622931	32631514	1	protein_coding	ctsba	cathepsin Ba [Source:ZFIN;Acc:ZDB-GENE-040426-2650]	1300	490	1381	366	461	471	1342	307	247	435	1544	1411.00160831521	378.2664855556858	1313.2707010222111	479.19370803634206	403.96157701041125	434.205195215184	1387.6555321969497	352.7859425576617	352.25678381917123	403.88389588906995	1100.1865665917348	0.36103377660912866
ENSDARG00000060316	0.13383108665416968	0.9998557456288473	0.6847309669238265	6	41503854	41506749	1	protein_coding	cish	cytokine inducible SH2-containing protein [Source:ZFIN;Acc:ZDB-GENE-050907-1]	375	471	194	404	224	310	275	168	120	334	252	407.0196947063106	363.5990095851592	184.48552932535043	528.9460602368366	196.28501789659896	285.7826125620107	284.3556418436372	193.05549951038165	171.1368990214597	310.1085545447112	179.5641287442469	0.3583511761473789
ENSDARG00000057590	4.3742907188856094e-4	0.08161957807434952	2.234389453174102	22	15643174	15693085	-1	protein_coding	si:ch1073-396h14.1	si:ch1073-396h14.1 [Source:ZFIN;Acc:ZDB-GENE-070705-6]	127	183	57	115	136	162	106	27	18	143	45	137.84400327387053	141.2709527687561	54.2045111935308	150.5663290278124	119.17304658007794	149.34446204853464	109.60617467427471	31.026776707025622	25.670534853218957	132.7710278439931	32.065022990044085	0.35712900022428307
ENSDARG00000100442	0.35094378310614255	0.9998557456288473	0.43371722601237184	22	23641801	23668468	-1	protein_coding	cfh	complement factor H [Source:ZFIN;Acc:ZDB-GENE-050208-661]	1421	1418	741	1166	585	861	891	530	487	1222	690	1542.3332964737797	1094.6568908529846	704.6586455159004	1526.6116490993847	512.6193547746	793.7381594061007	921.3122795733847	609.0441353601326	694.5305818620906	1134.5887833941229	491.66368584734266	0.3569002620495239
ENSDARG00000043171	0.9426940815381083	0.9998557456288473	-0.0572755088016828	22	7486867	7492548	1	protein_coding	cela1.4	chymotrypsin like elastase family member 1, tandem duplicate 4 [Source:ZFIN;Acc:ZDB-GENE-050626-127]	100	121	29	70	297	381	185	64	259	117	169	108.53858525501616	93.40866275966934	27.577733765129704	91.64906984301624	260.2529031932584	351.2360496326648	191.29379542208324	73.5449521944311	369.3704737213172	108.63084096326709	120.42197522927668	0.3565077469877014
ENSDARG00000097728	0.7782627505079169	0.9998557456288473	0.9919337432027984	4	29139757	29142639	-1	lincRNA	CR388132.1	NA	54	1	0	0	39	140	1	0	0	76	77	58.61083603770873	0.7719724195013995	0	0	34.17462365164	129.0631153505855	1.0340205157950444	0	0	70.56362318981452	54.86681711629766	0.35380983937221744
ENSDARG00000103950	0.07381811699250453	0.9998557456288473	-1.7228736627044503	10	21793670	21820057	1	protein_coding	pcdh1gc6	protocadherin 1 gamma c 6 [Source:ZFIN;Acc:ZDB-GENE-041118-17]	7	18	26	9	17	63	120	115	81	18	106	7.597700967851131	13.895503551025191	24.724864754943873	11.78345183695923	14.896630822509742	58.078401907763464	124.08246189540533	132.15108597436839	115.5174068394853	16.71243707127186	75.53094304321496	0.34944841587411024
ENSDARG00000021720	0.4395037858956108	0.9998557456288473	-0.36997425629972414	6	40184235	40312091	-1	protein_coding	col7a1	collagen, type VII, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2427]	325	668	731	289	269	580	337	342	303	656	947	352.7504020788025	515.6775762269349	695.1490821486143	378.3797312090242	235.71727595618356	534.6900493095684	348.46491382293	393.00583828899124	432.12067002918576	609.0754843752411	674.7905949238167	0.34828712268489764
ENSDARG00000099558	0.413188977767953	0.9998557456288473	0.36979462516140466	8	40532304	40555340	-1	protein_coding	NPC1L1	NPC1-like 1 [Source:NCBI gene;Acc:100616532]	240	1405	194	278	1317	943	763	256	590	421	1070	260.4926046120388	1084.6212493994663	184.48552932535043	363.97773451940736	1154.050752543843	869.3322698257293	788.9576535516189	294.1798087777244	841.4230868555102	390.88533372252516	762.4349910966039	0.34648096095398034
ENSDARG00000091801	0.5831826062659595	0.9998557456288473	0.43866206263561486	16	51244297	51254694	-1	protein_coding	serpinb14	serpin peptidase inhibitor, clade B (ovalbumin), member 14 [Source:ZFIN;Acc:ZDB-GENE-050506-148]	357	236	319	412	39	172	152	185	20	172	217	387.4827493604077	182.18549100233028	303.35507141642677	539.420239647467	34.17462365164	158.56325600214788	157.17111840084675	212.59087743702742	28.522816503576617	159.69662090326443	154.62466641865706	0.34612492401106554
ENSDARG00000079347	2.223357094950373e-4	0.0488325605689293	-1.161249016679583	3	472158	474844	1	protein_coding	zgc:194659	zgc:194659 [Source:ZFIN;Acc:ZDB-GENE-081022-139]	101	108	159	182	174	84	197	213	183	192	291	109.62397110756632	83.37302130615114	151.20205753984908	238.28758159184224	152.4713978303938	77.4378692103513	203.70204161162377	244.76679402209103	260.98377100772603	178.26599542689985	207.35381533561844	0.34457523571952325
ENSDARG00000097615	0.5916638456095124	0.9998557456288473	-0.2671141251559207	3	14157090	14189022	1	protein_coding	si:ch211-108d22.2	si:ch211-108d22.2 [Source:ZFIN;Acc:ZDB-GENE-131127-97]	235	337	131	189	135	271	126	108	170	286	367	255.06567534928797	260.15470537197166	124.57528011144797	247.45248857614385	118.29677417875384	249.82931614291903	130.2865849901756	124.10710682810249	242.44394028040125	265.5420556879862	261.50807638547064	0.34380965721568724
ENSDARG00000041540	0.9651670212424347	0.9998557456288473	-0.0206932280063016	8	46513743	46525092	-1	protein_coding	sult1st2	sulfotransferase family 1, cytosolic sulfotransferase 2 [Source:NCBI gene;Acc:791732]	126	492	368	175	221	357	223	107	170	195	515	136.75861742132037	379.8104303946886	349.9519319161287	229.1226746075406	193.65620069262664	329.110944143993	230.5865750222949	122.9579669500645	242.44394028040125	181.05140160544514	366.96637421939346	0.3432126582310623
ENSDARG00000055618	5.202247527732773e-24	3.62388562781865e-20	-1.365930547122091	13	24279021	24284442	1	protein_coding	acta1b	actin alpha 1, skeletal muscle b [Source:ZFIN;Acc:ZDB-GENE-030131-55]	4583	8048	6657	4007	5819	6594	23317	15808	10513	23124	20897	4974.323362237391	6212.834032147263	6330.51633360236	5246.254612299515	5099.0291033049525	6078.872733012576	24110.25636679305	18165.603192024482	14993.018495105049	21469.91082422725	14890.284120510029	0.3427555791945416
ENSDARG00000079361	0.4613901924654557	0.9998557456288473	0.4117446174930572	1	8673061	8691969	-1	protein_coding	abcg2b	ATP-binding cassette, sub-family G (WHITE), member 2b [Source:ZFIN;Acc:ZDB-GENE-050517-36]	113	306	261	89	156	151	557	270	52	290	254	122.64860133816826	236.22356036742826	248.19960388616732	116.52524594326351	136.69849460656	139.20378869956005	575.9494272978397	310.26776707025624	74.1593229092992	269.2559305927133	180.98924087713775	0.334621104947074
ENSDARG00000018263	0.3970289754487575	0.9998557456288473	-0.4004239204667566	1	9954489	9966195	1	protein_coding	pdia2	protein disulfide isomerase family A, member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-705]	929	1342	534	744	1819	2034	1740	889	1921	1148	1721	1008.3234570191001	1035.9869869708782	507.810683813078	974.0986851886298	1593.9394980085424	1875.1026901649348	1799.1956974833774	1021.5853515757696	2739.6165251685343	1065.882097656672	1226.308990352575	0.3323520352283152
ENSDARG00000035438	NA	NA	0.26403768852282794	5	32221755	32233862	1	protein_coding	myhc4	myosin heavy chain 4 [Source:ZFIN;Acc:ZDB-GENE-030131-6206]	681	1027	710	1188	1026	1127	19	574	756	32	615	739.1477655866601	792.8156748279373	675.1789990773134	1555.4156424786186	899.0554837585291	1038.958078572213	19.646389800105844	659.606289993804	1078.1624638351961	29.71099923781664	438.22198086393587	0.3299846180091184
ENSDARG00000098063	0.19041733902198105	0.9998557456288473	1.0832289272478928	15	44618623	44637492	-1	protein_coding	alp3	alkaline phosphatase 3 [Source:ZFIN;Acc:ZDB-GENE-120919-1]	61	178	70	31	64	53	257	65	37	46	34	66.20853700555986	137.41109067124913	66.56694357100274	40.587445216192904	56.08143368474256	48.85960795415022	265.74327255932644	74.69409207246909	52.76721053161674	42.70956140436142	24.22690625914442	0.3285792115275705
ENSDARG00000023587	0.009391877850363446	0.5607756094768438	-2.1060921989851367	17	48683769	48705993	-1	protein_coding	kcnk5a	potassium channel, subfamily K, member 5a [Source:ZFIN;Acc:ZDB-GENE-051113-112]	664	500	850	345	55	66	687	669	496	707	1003	720.6962060933073	385.98620975069974	808.3128862193189	451.6989870834372	48.19498207282563	60.84404009384744	710.3720943511955	768.7745784074126	707.3658492887001	656.4273894105114	714.6937346447604	0.32720500849077533
ENSDARG00000097118	0.3146545445376614	0.9998557456288473	-0.38628910948807293	2	342478	344595	-1	lincRNA	CU693494.2	NA	3039	7763	6544	4136	6342	8456	6068	6923	7766	4903	8117	3298.487605899941	5992.821892589364	6223.058267552027	5415.150755295931	5557.319569197458	7795.412167175363	6274.43648984433	7955.495375656978	11075.4096483388	4552.2821644692185	5783.817591337508	0.32701203376379745
ENSDARG00000036371	4.1364793319104235e-21	1.728882901565281e-17	-1.1857477726743288	1	53945934	53953532	1	protein_coding	acta1a	actin alpha 1, skeletal muscle a [Source:ZFIN;Acc:ZDB-GENE-050417-267]	785	1310	762	743	1193	1315	2956	2800	1641	3129	3664	852.0278942518769	1011.2838695468334	724.6287285872012	972.7894127623009	1045.3929747796542	1212.2714049001422	3056.5646446901515	3217.591658506361	2340.2970941184612	2905.1786442227585	2610.805427456034	0.3250189656741349
ENSDARG00000104899	2.3388241926258748e-9	1.8798749222113664e-6	8.256773437625222	8	7828414	7848287	1	processed_transcript	CR931813.2	NA	152	308	349	173	144	90	2	1	0	5	1	164.97864958762457	237.76750520643105	331.88376151828504	226.504129754883	126.18322579067075	82.96914558251923	2.068041031590089	1.149139878037986	0	4.64234363090885	0.7125560664454241	0.3245654480885583
ENSDARG00000094696	0.33147672325417904	0.9998557456288473	-0.4218309468637766	5	26079178	26083142	1	protein_coding	si:dkey-201c13.2	si:dkey-201c13.2 [Source:ZFIN;Acc:ZDB-GENE-060526-243]	435	283	252	543	313	197	267	243	260	348	327	472.1428458593203	218.46819471889606	239.64099685560984	710.9349274965402	274.27326161444404	181.610240886181	276.0834777172769	279.2409903632306	370.796614546496	323.10711671125597	233.0058337276537	0.32450258889467476
ENSDARG00000100366	0.2679400599112577	0.9998557456288473	-0.7091183398997025	14	14836468	14838541	1	protein_coding	si:dkey-102m7.3	si:dkey-102m7.3 [Source:ZFIN;Acc:ZDB-GENE-091204-389]	57	197	55	128	55	115	56	51	99	114	270	61.86699359535921	152.0785666417757	52.30259852007357	167.58687057008683	48.19498207282563	106.01613046655235	57.90514888452249	58.60613377993729	141.18794169270424	105.84543478472177	192.39013794026454	0.3237239981574105
ENSDARG00000023151	0.999041421997542	0.9998557456288473	3.993266876702184e-4	1	53374454	53388914	1	protein_coding	ucp1	uncoupling protein 1 [Source:ZFIN;Acc:ZDB-GENE-010503-1]	3407	7303	3162	2425	7774	3640	5519	4305	3150	3430	8477	3697.909599638401	5637.714579618721	3006.9239367358664	3174.9856338473483	6812.141647893573	3355.6409991152227	5706.759226672851	4947.04717495353	4492.343599313317	3184.647730803471	6040.337775257861	0.31489478739261667
ENSDARG00000020084	0.2159287241744032	0.9998557456288473	-0.6940989645103902	16	31530762	31598771	-1	protein_coding	tg	thyroglobulin [Source:ZFIN;Acc:ZDB-GENE-030519-1]	164	154	111	185	105	49	130	107	61	74	264	178.0032798182265	118.88375260321553	105.55615337687577	242.21539887082864	92.00860213903076	45.172090372704915	134.42266705335578	122.9579669500645	86.99459033590868	68.70668573745098	188.114801541592	0.31481755853996746
ENSDARG00000013721	0.10401043518087806	0.9998557456288473	-0.5725743717009469	12	6041575	6048286	1	protein_coding	g6pca.2	glucose-6-phosphatase a, catalytic subunit, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050309-17]	2426	4029	2277	3222	3802	1997	3760	2281	3127	2996	5268	2633.146078286692	3110.276878171139	2165.327578731046	4218.475757631405	3331.5876698342377	1840.9931525365657	3887.917139389367	2621.188061804646	4459.542360334204	2781.692303640583	3753.7453580344945	0.3113036580219351
ENSDARG00000040278	0.027053134810458367	0.8847255909361617	-0.9465053679187981	16	25245857	25250414	1	protein_coding	klhl38b	kelch-like family member 38b [Source:ZFIN;Acc:ZDB-GENE-120727-8]	140	54	149	247	41	14	122	108	49	88	68	151.95401935702262	41.68651065307557	141.69249417256296	323.39028930321444	35.9271684542882	12.906311535058547	126.15050292699543	124.10710682810249	69.88090043376272	81.70524790399575	48.45381251828884	0.31020441659519066
ENSDARG00000059824	0.024692667437492283	0.8488283511401791	-0.7520863080346073	6	58737168	58764672	-1	protein_coding	soat2	sterol O-acyltransferase 2 [Source:ZFIN;Acc:ZDB-GENE-061013-742]	186	50	110	104	52	44	59	100	48	120	100	201.88176857433007	38.59862097506998	104.60519704014715	136.16433233819555	45.56616486885333	40.56269339589829	61.00721043190762	114.9139878037986	68.45475960858388	111.4162471418124	71.25560664454241	0.3100532912321455
ENSDARG00000031915	0.4700854705560277	0.9998557456288473	0.4222686942439798	13	29952633	29980215	-1	protein_coding	hif1an	hypoxia inducible factor 1 subunit alpha inhibitor [Source:NCBI gene;Acc:373126]	158	288	68	167	152	224	67	45	112	153	169	171.49096470292554	222.32805681640306	64.6650308975455	218.64849519691018	133.19340500126359	206.50098456093676	69.27937455826797	51.71129451170937	159.72777242002905	142.0557151058108	120.42197522927668	0.3097329452871825
ENSDARG00000039730	0.672124880092118	0.9998557456288473	-0.1864249381673209	7	35062132	35066457	-1	protein_coding	zgc:112160	zgc:112160 [Source:ZFIN;Acc:ZDB-GENE-050417-229]	5616	6726	3255	4044	8323	10214	6889	3823	7962	5280	7385	6095.526947921708	5192.286493566413	3095.362876051627	5294.6976920736815	7293.215196220504	9416.076144220571	7123.367333312061	4393.16175373922	11354.933250073851	4902.314874239745	5262.226550699457	0.30955152197216973
ENSDARG00000088625	0.7443634257123851	0.9998557456288473	1.1518605003963192	7	73444325	73445871	1	protein_coding	si:ch211-142d6.2	si:ch211-142d6.2 [Source:ZFIN;Acc:ZDB-GENE-141216-119]	0	97	7	45	0	17	0	0	0	10	38	0	74.88132469163575	6.656694357100274	58.91725918479616	0	15.671949721142523	0	0	0	9.2846872618177	27.07713052492612	0.308111589690454
ENSDARG00000057365	0.31081616347941654	0.9998557456288473	1.0443851288492605	8	18200331	18203342	-1	protein_coding	elovl8b	ELOVL fatty acid elongase 8b [Source:ZFIN;Acc:ZDB-GENE-050522-453]	52	154	143	39	77	142	76	8	39	5	66	56.4400643326084	118.88375260321553	135.9867561521913	51.06162462682333	67.4729749019559	130.90687414130812	78.58555920042338	9.193119024303888	55.6194921819744	4.64234363090885	47.028700385398	0.30799612725663217
ENSDARG00000096445	0.44261222632205705	0.9998557456288473	0.2814257372421439	17	25649939	25737452	-1	protein_coding	si:ch211-214p16.3	si:ch211-214p16.3 [Source:ZFIN;Acc:ZDB-GENE-120709-93]	402	1309	325	362	1228	1020	976	431	618	463	1094	436.32511272516496	1010.511897127332	309.0608094367984	473.95661833102685	1076.0625088259978	940.3169832685513	1009.2040234159634	495.279287434372	881.3550299605174	429.8810202221595	779.5363366912941	0.30716038889840575
ENSDARG00000094840	0.1988471422582577	0.9998557456288473	1.202098967715061	22	19277361	19279253	1	protein_coding	si:dkey-21e2.13	si:dkey-21e2.13 [Source:ZFIN;Acc:ZDB-GENE-050208-379]	135	132	64	75	29	68	74	78	37	104	5	146.5270900942718	101.90035937418475	60.86120555063107	98.19543197466025	25.41189963839897	62.68779888457009	76.51751816883329	89.63291048696291	52.76721053161674	96.56074752290408	3.562780332227121	0.3056734750559458
ENSDARG00000019294	0.8463559210025575	0.9998557456288473	0.12774761814492386	7	73453486	73455918	1	protein_coding	cbln8	cerebellin 8 [Source:ZFIN;Acc:ZDB-GENE-080204-13]	55	150	75	173	247	334	75	96	183	97	183	59.69622189025889	115.79586292520993	71.32172525464578	226.504129754883	216.4392831270533	307.9077180506825	77.55153868462834	110.31742829164666	260.98377100772603	90.06146643963169	130.39776015951261	0.3023534559150699
ENSDARG00000079166	0.023036820961713177	0.8273344864431856	0.7110999971036034	12	5530247	5582060	1	protein_coding	ace	angiotensin I converting enzyme (peptidyl-dipeptidase A) 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1826]	928	3046	833	848	2405	1947	1653	829	1001	994	1573	1007.23807116655	2351.427989801263	792.1466284949325	1110.2630175268253	2107.4351251844664	1794.8991827684995	1709.2359126092085	952.6369588934904	1427.5669660040096	922.8979138246793	1120.8506925186523	0.3019639040062804
ENSDARG00000102175	4.3681370937042373e-10	4.346920427820531e-7	-3.286308880994198	16	50289916	50292583	1	protein_coding	hamp	hepcidin antimicrobial peptide [Source:NCBI gene;Acc:402837]	25	10	6	4	24	26	6	8	132	10	214	27.13464631375404	7.719724195013995	5.705738020371663	5.2370897053152135	21.030537631778458	23.968864279394445	6.204123094770266	9.193119024303888	188.25058892360568	9.2846872618177	152.48699821932078	0.3019563524853012
ENSDARG00000009612	0.9801356990559077	0.9998557456288473	-0.012879882126266675	11	24013769	24016813	-1	protein_coding	chia.3	chitinase, acidic.3 [Source:ZFIN;Acc:ZDB-GENE-040426-2891]	67	282	123	143	213	222	244	115	150	83	275	72.72085212086083	217.69622229939466	116.9676294176191	187.2259569650189	186.64602148203383	204.65722577021413	252.30100585399086	132.15108597436839	213.92112377682463	77.06290427308691	195.95291827249164	0.29899243803388026
ENSDARG00000045089	0.7019662919315892	0.9998557456288473	0.1948656183652955	13	20379392	20381485	-1	protein_coding	si:ch211-270n8.1	si:ch211-270n8.1 [Source:ZFIN;Acc:ZDB-GENE-081107-34]	848	1078	2488	1605	1125	2176	896	1215	889	949	1347	920.4072029625371	832.1862682225087	2365.9793657807827	2101.3822442577293	985.8064514896153	2006.009564306243	926.4823821523598	1396.204951816153	1267.8391935839807	881.1168211464998	959.8130215019863	0.29896596319615926
ENSDARG00000100302	0.8208095489260626	0.9998557456288473	-0.20378445959588334	4	68475654	68497731	1	protein_coding	si:dkey-237g15.2	si:dkey-237g15.2 [Source:ZFIN;Acc:ZDB-GENE-060503-157]	60	135	138	92	58	7	80	84	59	52	57	65.1231511530097	104.21627663268893	131.23197446854826	120.45306322224992	50.82379927679794	6.453155767529274	82.72164126360356	96.52774975519083	84.14230868555101	48.28037376145204	40.61569578738918	0.2983498814072169
ENSDARG00000117609	0.8090471772737364	0.9998557456288473	-0.07529196897384917	KN150127.1	27702	32057	-1	lincRNA	CABZ01079281.1	NA	223	273	237	216	141	185	430	262	169	236	166	242.04104511868604	210.74847052388208	225.37665180468068	282.8028440870215	123.55440858669844	170.5476881418451	444.62882179186914	301.07464804595236	241.01779945522242	219.11861937889773	118.28430702994041	0.2957419525568777
ENSDARG00000092361	0.40071968435897903	0.9998557456288473	0.7026589585779311	1	7964276	7975769	-1	protein_coding	si:dkey-79f11.7	si:dkey-79f11.7 [Source:ZFIN;Acc:ZDB-GENE-090313-338]	0	88	54	39	99	30	1	1	28	0	49	0	67.93357291612315	51.351642183344964	51.06162462682333	86.75096773108615	27.656381860839748	1.0340205157950444	1.149139878037986	39.931943105007264	0	34.91524725582578	0.29297907630150993
ENSDARG00000068621	0.8585943026623553	0.9998557456288473	-0.381130713323182	15	42741272	42760110	-1	protein_coding	si:ch211-181d7.3	si:ch211-181d7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-30]	196	285	0	307	191	335	0	134	199	154	450	212.73562709983167	220.01213955789888	0	401.94663488294265	167.36802865290358	308.8295974460438	0	153.98474365709012	283.8020242105873	142.98418383199257	320.6502299004409	0.2919430779468029
