Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count	% variance explained
ENSDARG00000103457	0.40156197494742724	0.8936144745900718	-1.5756397063613738	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	1	218	84	144	131	7	0	81	2	5	2	1	0.8851326820774355	230.30098567079878	103.60276333498533	100.71387317798272	101.85646456566145	6.524126913860755	0	106.9378918978268	2.547258949673838	4.8698920161360215	1.923724943271638	1.0951679962548124	0.41935987348954
ENSDARG00000076573	0.85727667553818	0.9838169953236624	0.3178664128584953	3	2013324	2033105	-1	protein_coding	si:dkey-88j15.3	si:dkey-88j15.3 [Source:ZFIN;Acc:ZDB-GENE-100922-28]	1	1	1	88	79	58	65	2	57	68	0	48	0.8851326820774355	1.0564265397743062	1.2333662301783967	61.54736694210055	61.424890844940876	54.05705157198911	60.40653679785422	2.640441775254983	72.59688006570438	66.2305314194499	0	52.568063820230996	0.4188013581250043
ENSDARG00000097503	0.7293258214233487	0.9685949042243792	0.16813015165985284	17	20605013	20611312	1	protein_coding	si:ch73-288o11.5	si:ch73-288o11.5 [Source:ZFIN;Acc:ZDB-GENE-131121-416]	156	75	104	488	329	313	283	192	261	314	172	220	138.08069840407993	79.23199048307298	128.27008793855325	341.3081257698303	255.80745680994363	291.7216748626309	263.0007679045038	253.48241042447836	332.4172929324359	305.82921861334216	165.44034512136085	240.93695917605874	0.4170324845694986
ENSDARG00000045089	0.5583303215391076	0.9413468959646981	-0.2923421401413529	13	20379392	20381485	-1	protein_coding	si:ch211-270n8.1	si:ch211-270n8.1 [Source:ZFIN;Acc:ZDB-GENE-081107-34]	1125	1162	696	4242	1078	2176	1346	1605	1205	1215	2488	848	995.7742673371149	1227.567639217744	858.4228962041641	2966.862847368074	838.1776244410919	2028.0714520801432	1250.8799773832582	2118.9545246421235	1534.7235171784873	1183.3837599210533	2393.1138294299176	928.702460824081	0.40947831438875565
ENSDARG00000117609	0.8459750561831785	0.9818571733785307	-0.07777419204493359	KN150127.1	27702	32057	-1	lincRNA	CABZ01079281.1	NA	141	148	168	347	273	185	119	216	303	132	237	223	124.80370817291839	156.35112788659734	207.20552666997065	242.69245828305557	212.26576203378303	172.42335415203425	110.59042890684081	285.1677117275381	385.9097308755865	128.56514922599098	227.9614057776891	244.22246316482318	0.4085734328416882
ENSDARG00000076830	0.22168212335574672	0.8038727939071044	0.41183447931484307	5	41826958	41845116	-1	protein_coding	si:dkey-65b12.6	si:dkey-65b12.6 [Source:ZFIN;Acc:ZDB-GENE-060526-329]	353	262	159	737	617	663	454	379	433	550	579	491	312.4518367733347	276.78375342086827	196.10523059836507	515.4591981400921	479.7361728016268	617.9280205556687	421.916426249628	500.3637164108192	551.4815626043859	535.6881217749624	556.9183710771392	537.7274861611129	0.40765106318074157
ENSDARG00000055278	0.776172806045759	0.9719362520319865	-0.10352293235396831	21	27416284	27431397	1	protein_coding	cfb	complement factor B [Source:ZFIN;Acc:ZDB-GENE-980526-487]	1593	2067	871	3470	1617	2409	1453	1490	1095	1550	1212	2185	1410.0163625493547	2183.633657713491	1074.2619864853837	2426.9245828305557	1257.266436661638	2245.2316764986513	1350.31843026588	1967.1291225649622	1394.6242749464263	1509.6665250021667	1165.7773156226126	2392.9420718167653	0.4014498060549974
ENSDARG00000117485	0.8899465904870529	0.9873091689433873	0.08084595559566485	1	40693323	40705186	1	lincRNA	FO681323.1	NA	224	230	157	128	316	232	330	441	141	105	121	160	198.26972078534553	242.97810414809047	193.6384981380083	89.52344282487353	245.6995633797635	216.22820628795645	306.67934066602913	582.2174114437237	179.58175595200558	102.26773233885646	116.38535906793409	175.22687940077	0.40093084046533684
ENSDARG00000053448	0.153247963198745	0.74963299033558906	0.5594187515370053	10	8058850	8079830	-1	protein_coding	si:ch211-251f6.6	si:ch211-251f6.6 [Source:ZFIN;Acc:ZDB-GENE-030131-3219]	247	168	76	129	174	285	214	82	163	336	170	80	218.62777247312656	177.47965868208345	93.73583349355815	90.22284472194285	135.29026591164194	265.62516720718787	198.87690576524315	108.2581127854543	207.6016043984178	327.2567434843407	163.51662017808923	87.613439700385	0.39227031080549907
ENSDARG00000051912	0.6247329786513565	0.956009504552346	-0.256933158411543	16	2394193	2414063	-1	protein_coding	hpxb	hemopexin b [Source:ZFIN;Acc:ZDB-GENE-060929-800]	76	253	108	288	437	109	225	237	163	211	215	356	67.2700838378851	267.2759145628995	133.20355285926684	201.42774635596544	339.7807253068248	101.58997623011747	209.09955045411078	312.89235036771544	207.6016043984178	205.50944308094012	206.80043140170108	389.87980666671325	0.3911607449155097
ENSDARG00000099336	0.27548553167160095	0.8345298681387143	0.45119197093177743	18	31056645	31068755	1	protein_coding	mvda	mevalonate (diphospho) decarboxylase a [Source:NCBI gene;Acc:492781]	380	218	146	463	336	269	99	44	92	103	130	61	336.35041918942545	230.30098567079878	180.07146960604592	323.8230783430972	261.2501686569637	250.7128771183633	92.00380219980875	58.08971905560962	117.17391168499655	100.31977553240205	125.04212131265646	66.80524777154356	0.3908428417336205
ENSDARG00000070000	0.17461775359206175	0.7733122068206157	-0.46755058973884667	16	42869054	42872572	-1	protein_coding	txnipb	thioredoxin interacting protein b [Source:ZFIN;Acc:ZDB-GENE-040917-1]	393	668	312	342	403	271	384	431	324	493	370	404	347.8571440564321	705.6929285692366	384.81026381565977	239.19544879770896	313.34469633558444	252.5769133794664	356.8632327750157	569.0152025674488	412.65594984716176	480.17135279101177	355.889114505253	442.4478704869442	0.3876100912709115
ENSDARG00000040190	0.20966152249575845	0.7993489379073727	0.3616872331650157	14	46873229	46897067	-1	protein_coding	qdpra	quinoid dihydropteridine reductase a [Source:ZFIN;Acc:ZDB-GENE-070705-197]	1086	652	501	665	922	940	946	696	512	596	475	445	961.2540927360949	688.7901039328477	617.9164813193768	465.10226155110075	716.8829032789303	876.0970427184443	879.1474432426169	918.873737788734	652.0982911165025	580.4911283234138	456.884674027014	487.34975833339155	0.3827934122156559
ENSDARG00000032010	0.08234000707448172	0.659616374298825	-0.9893844330846697	9	37320222	37339656	1	protein_coding	slc15a2	solute carrier family 15 member 2 [Source:NCBI gene;Acc:556684]	304	287	199	597	49	251	500	160	392	249	187	186	269.0803353515404	303.19441691522593	245.43987980550094	417.5429325503867	38.09898292914054	233.93655076843564	464.66566767580173	211.23534202039863	499.26275413607226	242.5206224035739	179.86828219589813	203.70124730339512	0.381610584398813
ENSDARG00000075600	0.4601876545927199	0.9139152799247262	-0.26963911306619304	10	9105007	9115383	-1	protein_coding	si:dkeyp-41f9.3	si:dkeyp-41f9.3 [Source:ZFIN;Acc:ZDB-GENE-091118-56]	166	127	233	372	305	166	199	239	137	68	376	366	146.93202522485427	134.1661705513369	287.37433163156646	260.1775057097887	237.14673047730338	154.71500967155504	184.9369357349691	315.53279214297044	174.48723805265791	66.2305314194499	361.66028933506794	400.83148662926135	0.3810616863844937
ENSDARG00000052734	0.0987945364376526	0.6828205619503045	0.619247161209611	5	50972485	50992775	-1	protein_coding	hmgcra	3-hydroxy-3-methylglutaryl-CoA reductase a [Source:ZFIN;Acc:ZDB-GENE-040401-2]	2196	1244	728	1746	1819	1181	470	167	353	434	382	277	1943.7513698420482	1314.194615479237	897.8906155698728	1221.1557122830404	1414.32754996136	1100.7134121813644	436.7857276152536	220.47688823379107	449.5912046174324	422.7066270006067	367.43146416488287	303.36153496258305	0.3805711347296305
ENSDARG00000045142	0.009365098605110483	0.3629518180336357	1.5137099887515344	12	20342451	20353541	1	protein_coding	hbae5	hemoglobin, alpha embryonic 5 [Source:ZFIN;Acc:ZDB-GENE-101028-1]	58	82	33	55	352	95	30	60	58	87	64	48	51.337695560491255	86.62697626149311	40.70108559588709	38.467104338812845	273.6906528787239	88.54172240239596	27.879940060548105	79.21325325764948	73.8705095405413	84.73612108076678	61.55919818469241	52.568063820230996	0.3791536823993551
ENSDARG00000115978	0.5281171417419116	0.9324676699839938	-0.5830219462714784	4	77561226	77561679	-1	protein_coding	AL935186.10	NA	28	71	70	345	88	228	223	71	25	43	553	41	24.78371509816819	75.00628432397575	86.33563611248778	241.29365448891693	68.42266321968097	212.50013376575032	207.24088778340757	93.73568302155189	31.840736870922974	41.881071338769786	531.9099468146079	44.90188784644731	0.3785859704761964
ENSDARG00000100131	0.6505408068189868	0.9618391317345242	-0.340382231518104	7	53152108	53210386	1	protein_coding	cdh29	cadherin 29 [Source:ZFIN;Acc:ZDB-GENE-141212-240]	285	124	173	818	434	122	291	45	76	561	241	230	252.2628143920691	130.996890932014	213.37235782086265	572.1107518027073	337.4481345152448	113.70621192728744	270.43541858731663	59.40993994323711	96.79584008760584	546.4018842104616	231.80885566423237	251.88863913860686	0.3700956792177798
ENSDARG00000073870	0.5045824485780692	0.9244817364670648	0.29922369175861807	14	33219370	33265068	-1	protein_coding	gdpd2	glycerophosphodiester phosphodiesterase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-081107-62]	669	348	304	287	421	454	551	141	271	377	656	522	592.1537643098043	367.6364358414586	374.9433339742326	200.72834445889612	327.34024108506463	423.13623127039756	512.0615657787336	186.15114515547629	345.15358768080506	367.18985801665605	630.9817813930972	571.6776940450121	0.3699007750199981
ENSDARG00000041540	0.0315501875042149	0.5167382881023285	0.7607602814212973	8	46513743	46525092	-1	protein_coding	sult1st2	sulfotransferase family 1, cytosolic sulfotransferase 2 [Source:NCBI gene;Acc:791732]	221	167	131	324	492	357	163	175	230	201	368	126	195.61432273911322	176.42323214230916	161.57097615336997	226.6062146504611	382.54488981912544	332.7304726068985	151.48100766231136	231.03865533481098	292.9347792124914	195.76965904866807	353.9653895619814	137.99116752810636	0.3678846238004623
ENSDARG00000043719	0.3598467920373798	0.8750592876199081	-0.22868007282694103	1	56036644	56080165	-1	protein_coding	c3a.6	complement component c3a, duplicate 6 [Source:ZFIN;Acc:ZDB-GENE-041212-2]	726	1204	562	1843	1201	1177	990	1019	834	1130	1156	1401	642.6063271882181	1271.9375538882648	693.151821360259	1288.997696298765	933.8138468958733	1096.9853396591584	920.0380219980874	1345.3050844924137	1062.2069820139905	1100.595595646741	1111.9130172110067	1534.3303627529922	0.364182121081576
ENSDARG00000079463	0.35857808357451304	0.8750592876199081	0.7741555271207109	7	19509888	19526721	-1	protein_coding	man2b2	mannosidase, alpha, class 2B, member 2 [Source:ZFIN;Acc:ZDB-GENE-140106-166]	166	33	23	201	167	23	30	22	133	32	33	19	146.93202522485427	34.862075812552106	28.367423294103126	140.5797813109342	129.84755406462185	21.43641700268534	27.879940060548105	29.04485952780481	169.39272015331022	31.16730890327054	31.741461563982025	20.808191928841435	0.3624932329767762
ENSDARG00000090369	0.3613609468976553	0.8755739014074838	0.28235252227668783	3	36275633	36286650	1	protein_coding	zgc:86896	zgc:86896 [Source:ZFIN;Acc:ZDB-GENE-040625-80]	2128	1097	1078	3199	2631	2497	2293	1295	2250	1790	2011	2716	1883.5623474607826	1158.899914132414	1329.5687961323117	2237.3866687247687	2045.682124215689	2327.2492719871866	2130.956751961227	1709.6860494776013	2865.666318383068	1743.4213417766957	1934.305430459632	2974.4762778280706	0.3611338512156437
ENSDARG00000101890	0.6633819383010113	0.9618391317345242	0.3247026332350719	2	51613453	51634431	-1	protein_coding	pigr	polymeric immunoglobulin receptor [Source:ZFIN;Acc:ZDB-GENE-060503-327]	138	101	73	169	131	109	34	81	79	25	15	136	122.14831012668608	106.69908051720493	90.03573480302296	118.19892060471582	101.85646456566145	101.58997623011747	31.597265401954516	106.9378918978268	100.61672851211661	24.34946008068011	14.427937074537285	148.9428474906545	0.3601925039422252
ENSDARG00000101484	0.799477719436537	0.9748506709203216	-0.19876002560211248	4	68922112	68965221	1	protein_coding	si:dkey-264f17.2	si:dkey-264f17.2 [Source:ZFIN;Acc:ZDB-GENE-110913-14]	89	145	107	16	153	28	51	101	51	81	145	68	78.77680870489175	153.1818482672744	131.97018662908846	11.19043035310919	118.96213037058169	26.09650765544302	47.395898102931774	133.34230965037662	64.95510321668287	78.89225066140355	139.47005838719375	74.47142374532724	0.35996979508002847
ENSDARG00000094809	0.5636881590793408	0.941561169234353	0.2365129565596187	4	76575585	76588333	1	protein_coding	ms4a17a.11	membrane-spanning 4-domains, subfamily A, member 17A.11 [Source:ZFIN;Acc:ZDB-GENE-050417-157]	760	568	249	957	858	682	708	206	528	296	701	555	672.7008383788509	600.050274591806	307.10819131442076	669.3276154953435	667.1209663918895	635.6363650361478	657.9665854289352	271.96550285126324	672.4763627138932	288.29760735525247	674.2655926167091	607.8182379214209	0.357572433016636
ENSDARG00000079347	0.30967790982631166	0.8517791844526915	-0.4460281005553725	3	472158	474844	1	protein_coding	zgc:194659	zgc:194659 [Source:ZFIN;Acc:ZDB-GENE-081022-139]	174	212	143	126	108	84	94	182	86	99	159	101	154.01308668147377	223.96242643215294	176.37137091551074	88.12463903073488	83.97326849688119	78.28952296632906	87.35714552305072	240.28020154820342	109.53213483597504	96.42386191949323	152.93613299009522	110.61196762173606	0.3566059397250872
ENSDARG00000037873	0.11949741514367238	0.7128344679381683	0.8826963634850234	3	40947961	40955780	-1	protein_coding	cyp3c3	cytochrome P450, family 3, subfamily c, polypeptide 3 [Source:ZFIN;Acc:ZDB-GENE-041114-102]	371	104	81	322	454	321	294	77	405	176	108	292	328.38422505072856	109.86836013652785	99.90266464445014	225.20741085632247	352.998739792445	299.1778199070432	273.2234125933714	101.65700834731683	515.8199373089523	171.42019896798797	103.88114693666844	319.7890549064052	0.3558742222667218
ENSDARG00000026764	0.05125504439005312	0.5798582986990126	0.3887217629129047	22	37874691	37881714	1	protein_coding	ahsg1	alpha-2-HS-glycoprotein 1 [Source:ZFIN;Acc:ZDB-GENE-041114-50]	832	517	529	444	926	572	563	304	422	576	329	253	736.4303914884263	546.1725210633164	652.4507357643719	310.53444229878005	719.9930243343703	533.1143706754789	523.2135418029527	401.3471498387574	537.4716383811798	561.0115602588697	316.4527531681844	277.07750305246753	0.35527661877156863
ENSDARG00000089475	0.9762167077518835	0.9968273844792352	0.03523073247200077	3	55120330	55121125	-1	protein_coding	hbae1.1	hemoglobin, alpha embryonic 1.1 [Source:ZFIN;Acc:ZDB-GENE-980526-80]	141	159	105	68	141	58	33	131	2	67	108	2	124.80370817291839	167.9718198241147	129.50345416873165	47.559329000714065	109.63176720426156	54.05705157198911	30.667934066602914	172.94893627920138	2.547258949673838	65.2565530162227	103.88114693666844	2.190335992509625	0.3551903725127974
ENSDARG00000087359	0.11766291278072497	0.7102809827699358	0.5714402920148044	1	56229674	56266731	1	protein_coding	c3a.2	complement component c3a, duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-990415-36]	3163	1315	1276	4214	3485	3937	2500	2727	1563	1380	1501	2173	2799.6746734109283	1389.200899803213	1573.7753097076343	2947.279594250133	2709.6929695521385	3669.355379981399	2323.3283383790085	3600.242360560169	1990.6828691701044	1344.090196453542	1443.7555699253642	2379.8000558617073	0.353139424837914
ENSDARG00000039752	0.8449393725738558	0.9816972063137023	-0.09006438050672166	3	431208	454166	1	protein_coding	si:dkey-167k11.5	si:dkey-167k11.5 [Source:ZFIN;Acc:ZDB-GENE-091204-218]	261	232	188	162	177	127	110	169	101	120	232	75	231.01963002221066	245.09095722763905	231.87285127353857	113.30310732523056	137.62285670322197	118.36630258004513	102.22644688867638	223.11733000904604	128.63657695852882	116.87740838726452	223.15209341951	82.13759971911094	0.35255307250214285
ENSDARG00000114910	0.41625192861851473	0.8992721579461458	-0.43209266393486434	7	7653	7987	1	pseudogene	FO704772.2	NA	1115	1679	1231	4662	1866	2877	2857	2040	1141	1416	6604	1487	986.9229405163405	1773.7401602810603	1518.2738293496063	3260.6116441371905	1450.8714723627807	2681.4161615967705	2655.0996250995313	2693.2506107600825	1453.2112307889247	1379.1534189697213	6352.1397626829485	1628.514810430906	0.3519582180821216
ENSDARG00000100302	0.7809552060932214	0.9720243973441844	-0.2622779321016891	4	68475654	68497731	1	protein_coding	si:dkey-237g15.2	si:dkey-237g15.2 [Source:ZFIN;Acc:ZDB-GENE-060503-157]	58	93	80	7	135	7	64	92	44	59	138	60	51.337695560491255	98.24766819901049	98.66929841427174	4.895813279485271	104.9665856211015	6.524126913860755	59.477205462502624	121.46032166172921	56.03969689282444	57.464725790405055	132.737021085743	65.71007977528875	0.35079702447280325
ENSDARG00000030616	0.20746349547324497	0.799161321046217	-0.4633956652089986	3	24072720	24093144	-1	protein_coding	nfe2l1a	nuclear factor, erythroid 2-like 1a [Source:ZFIN;Acc:ZDB-GENE-040630-5]	208	351	191	245	221	206	248	345	99	323	369	216	184.10759787210657	370.8057154607815	235.57294996407379	171.35346478198448	171.83418831306244	191.99573489361651	230.47417116719765	455.4762062314845	126.08931800885499	314.595024242387	354.9272520336172	236.55628719103947	0.3498328809057902
ENSDARG00000042816	0.8165913454286181	0.9777256194499864	0.0987347774101596	8	24281512	24295947	1	protein_coding	mmp9	matrix metallopeptidase 9 [Source:ZFIN;Acc:ZDB-GENE-040426-2132]	378	385	229	592	351	442	178	232	236	439	223	561	334.5801538252706	406.72421781310794	282.44086671085284	414.0459230650401	272.9131226148639	411.95201370377913	165.4209776925854	306.291245929578	300.5765560615129	427.57651901674274	214.49533117478762	614.3892458989498	0.3494009252443748
ENSDARG00000115988	0.5554711343447771	0.9408351184995402	-0.428935685535201	4	77557112	77557279	-1	protein_coding	AL935186.11	NA	30	52	50	236	64	146	106	76	31	38	337	50	26.553980462323064	54.93418006826393	61.668311508919835	165.05884770836056	49.76193688704071	136.0746470605243	98.50912154726997	100.33678745968935	39.48251371994449	37.011179322633765	324.147652941271	54.75839981274062	0.3487451630549134
ENSDARG00000030872	0.05736949323445719	0.5924306395686536	-0.3800050623560181	18	17611627	17621826	1	protein_coding	cetp	cholesteryl ester transfer protein, plasma [Source:ZFIN;Acc:ZDB-GENE-041114-54]	184	161	193	219	163	203	291	207	307	343	239	202	162.8644135022481	170.08467290366332	238.03968242443057	153.16901545818206	126.7374330091818	189.1996805019619	270.43541858731663	273.28572373889074	391.0042487749341	334.0745923069311	229.88513072096075	221.2239352434721	0.34822917124050257
ENSDARG00000023176	0.33134866521574674	0.8627405118697059	-0.35734110533266206	11	34084532	34097437	-1	protein_coding	tdo2b	tryptophan 2,3-dioxygenase b [Source:NCBI gene;Acc:334082]	379	454	244	352	265	217	263	207	257	288	121	128	335.465286507348	479.61764905753506	300.9413601635288	246.1894677684022	206.04551992290294	202.2479343296834	244.4141411974717	273.28572373889074	327.3227750330882	280.50578012943487	116.38535906793409	140.181503520616	0.34745771370460277
ENSDARG00000018478	0.05079461304282527	0.5798582986990126	-0.31605090654392226	2	22676743	22688651	-1	protein_coding	agxtb	alanine--glyoxylate and serine--pyruvate aminotransferase b [Source:ZFIN;Acc:ZDB-GENE-010302-3]	5462	4300	4697	7348	4620	4231	5443	2673	3535	6131	3303	1842	4834.594709506952	4542.634121029517	5793.1211831479295	5139.205139665396	3592.1898190332513	3943.3687103635507	5058.350458318778	3528.9504326282845	4502.280193548509	5971.46159018599	3177.03174381311	2017.2994491013644	0.3441478041015033
ENSDARG00000102722	0.18428427547224857	0.7806926332191682	-0.3433767906688314	11	37178271	37200200	1	protein_coding	itih3b	inter-alpha-trypsin inhibitor heavy chain 3b [Source:ZFIN;Acc:ZDB-GENE-040426-2716]	2299	1736	1204	2553	1144	1297	2029	1261	1166	1181	1277	1172	2034.920036096024	1833.9564730481957	1484.9729411347896	1785.5730432179853	889.4946218558526	1208.8275153253428	1885.6132794284035	1664.7985392982666	1485.0519676598476	1150.2684942113283	1228.2983762789409	1283.5368916106402	0.344018031225905
ENSDARG00000054753	0.19255628574831055	0.78788392450267	0.39633858199825195	17	15542077	15546862	-1	protein_coding	col10a1a	collagen, type X, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-030131-8373]	3702	1448	2045	6056	5461	4128	3474	2343	3122	4230	2007	2804	3276.761189050666	1529.7056295931955	2522.2339407148215	4235.577888651829	4246.09277093952	3847.3708429167423	3228.4970590114704	3093.2775397112123	3976.2712204408613	4119.9286456510745	1930.4579805730887	3070.851061498494	0.34319713135819785
ENSDARG00000057881	0.43420203619956343	0.9064381971745106	0.2332314603507884	13	9313777	9318891	-1	protein_coding	si:dkey-33c12.3	si:dkey-33c12.3 [Source:ZFIN;Acc:ZDB-GENE-030131-7320]	2116	1749	1483	1501	3104	1765	2156	1999	801	1711	1643	1336	1872.9407552758535	1847.6900180652617	1829.0821193545623	1049.802247501056	2413.4539390214745	1645.0120004234618	2003.6383590180571	2639.121554367355	1020.1772093443722	1666.4770479217466	1580.3400408976506	1463.1444429964295	0.3418737416325876
ENSDARG00000100366	0.7244714468557104	0.9679571030483778	-0.18686924563614216	14	14836468	14838541	1	protein_coding	si:dkey-102m7.3	si:dkey-102m7.3 [Source:ZFIN;Acc:ZDB-GENE-091204-389]	55	102	110	235	197	115	66	128	97	128	55	57	48.68229751425895	107.75550705697924	135.67028531962364	164.35944581129124	153.1734619804222	107.18208501342669	61.33586813320583	168.9882736163189	123.54205905918114	124.66923561308217	52.90243593997004	62.42457578652431	0.33763855061518927
ENSDARG00000088140	0.70795622412291	0.965792697806971	0.09265088946589545	6	34943351	34958274	-1	protein_coding	hsd17b7	hydroxysteroid (17-beta) dehydrogenase 7 [Source:ZFIN;Acc:ZDB-GENE-061013-378]	191	216	122	329	258	226	124	51	77	95	137	76	169.06034227679018	228.18813259125017	150.4706800817644	230.10322413580775	200.60280807588285	210.63609750464724	115.23708558359883	67.33126526900206	98.06946956244276	92.52794830658442	131.7751586141072	83.23276771536574	0.33370139272696314
ENSDARG00000037894	0.6479930851615978	0.9614891126007209	0.21204924493924873	3	36859701	36892651	1	protein_coding	ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:ZFIN;Acc:ZDB-GENE-050114-1]	326	202	158	442	447	349	418	205	405	226	242	654	288.55325435724393	213.39816103440987	194.8718643681867	309.1356385046414	347.55602794542494	325.27432756248623	388.46049817697025	270.64528196363574	515.8199373089523	220.11911912934818	232.77071813586818	716.2398695506473	0.3311974918136234
ENSDARG00000102440	0.5197510231235432	0.9292266609022263	0.5023409770859116	KN150605.1	65045	76149	1	protein_coding	CABZ01070852.1	NA	171	31	39	298	62	243	119	32	95	128	50	164	151.35768863524146	32.7492227330035	48.10128297695747	208.4217653266587	48.20687635932069	226.48040572402337	110.59042890684081	42.24706840407973	120.99480010950731	124.66923561308217	48.09312358179095	179.60755138578924	0.327906384971646
ENSDARG00000103634	0.8960722284900007	0.9878176396912838	-0.49866441840766124	12	43701777	43711918	-1	protein_coding	CU914622.2	si:ch73-329n5.6 [Source:NCBI gene;Acc:101883339]	0	547	390	0	723	0	0	0	0	0	0	0	0	577.8653172565456	481.01282976957475	0	562.154380770788	0	0	0	0	0	0	0	0.3242311715599247
ENSDARG00000058365	0.20945228040135716	0.7993489379073727	-0.21949682590246805	5	15819651	15840485	1	protein_coding	hspb8	heat shock protein b8 [Source:ZFIN;Acc:ZDB-GENE-030131-2480]	1272	1236	1101	2426	1729	975	952	676	679	723	826	734	1125.8887716024979	1305.7432031610426	1357.9362194264147	1696.7490022901811	1344.3498262139592	908.7176772877481	884.7234312547265	892.4693200361842	864.794413414268	704.1863855332688	794.4984015711865	803.8533092510323	0.32367436266136973
ENSDARG00000074191	0.28195787278700485	0.8370063031168123	0.33301883313801417	3	1030479	1036544	1	protein_coding	zgc:172253	zgc:172253 [Source:ZFIN;Acc:ZDB-GENE-080215-9]	138	73	83	315	210	279	187	60	170	213	116	109	122.14831012668608	77.11913740352436	102.36939710480692	220.3115975768372	163.28135541060232	260.0330584238787	173.78495971074986	79.21325325764948	216.51701072227624	207.45739988739453	111.576046709755	119.37331159177455	0.31843636475997855
ENSDARG00000018566	0.465618565085422	0.9146712927913372	-0.23983442803401794	25	35019693	35041057	1	protein_coding	flnca	filamin C, gamma a (actin binding protein 280) [Source:ZFIN;Acc:ZDB-GENE-070503-1]	2844	3198	2990	4915	4638	1821	1949	1396	1149	1033	1193	1125	2517.3173478282265	3378.4520741982315	3687.765028233406	3437.56032409573	3606.185363782731	1697.2050157343479	1811.266772600275	1843.028359127978	1463.4002665876199	1006.119690533702	1147.501928661532	1232.063995786664	0.317478279417796
ENSDARG00000094077	0.8900555365456614	0.9873091689433873	0.10674226914249477	22	19311411	19313738	1	protein_coding	si:dkey-21e2.16	si:dkey-21e2.16 [Source:ZFIN;Acc:ZDB-GENE-050208-698]	41	44	44	183	354	92	283	191	164	187	116	239	36.290439965174855	46.48276775006948	54.26811412784946	127.99054716368637	275.24571340644394	85.74566801074135	263.0007679045038	252.16218953685086	208.87523387325473	182.1339614034872	111.576046709755	261.7451511049002	0.3140411457633091
ENSDARG00000005481	0.9700787571365869	0.9960608369368239	-0.011877675535368993	20	16881883	16884737	1	protein_coding	nfkbiaa	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha a [Source:ZFIN;Acc:ZDB-GENE-040426-2227]	491	543	417	791	903	497	549	458	488	538	434	1000	434.6001469000208	573.6396110974483	514.3137179843915	553.2269005818356	702.10982826559	463.2130108841136	510.2029031080303	604.6611665333911	621.5311837204165	524.000380936236	417.44831268994545	1095.1679962548124	0.3100035033605465
ENSDARG00000053518	0.3943889455249883	0.8914956847540257	0.28977108982044397	2	42095487	42109575	-1	protein_coding	adhfe1	alcohol dehydrogenase iron containing 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2070]	100	63	131	207	218	196	116	159	51	29	153	87	88.51326820774355	66.55487200578129	161.57097615336997	144.77619269335017	169.5015975214824	182.67555358810114	107.802434900786	209.91512113277113	64.95510321668287	28.245373693588927	147.1649581602803	95.27961567416868	0.309769431394187
ENSDARG00000075826	NA	NA	-0.14042155265951342	17	43889371	43920385	1	protein_coding	msh4	mutS homolog 4 [Source:ZFIN;Acc:ZDB-GENE-131121-643]	2	1	1	76	47	1	2	74	110	88	78	71	1.770265364154871	1.0564265397743062	1.2333662301783967	53.154544177268654	36.543922401420524	0.9320181305515365	1.858662670703207	97.69634568443436	140.0992422320611	85.71009948399399	75.02527278759388	77.75692773409168	0.3097472041931241
ENSDARG00000020326	0.5764584061402391	0.9438516849599545	-0.1896945277901232	3	46479705	46555542	1	protein_coding	tyk2	tyrosine kinase 2 [Source:ZFIN;Acc:ZDB-GENE-071116-4]	491	503	429	440	499	297	329	429	189	341	405	228	434.6001469000208	531.382549506476	529.1141127465322	307.73683471050276	387.9876016661455	276.8093847738063	305.75000933067753	566.3747607921938	240.7159707441777	332.1266355004767	389.5543010125067	249.69830314609723	0.3067768334144654
