Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	% variance explained
ENSDARG00000029075	0.017664208382274626	0.43042469028216895	-0.3193516155758708	6	39993605	40029423	-1	protein_coding	pfkfb4b	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4b [Source:ZFIN;Acc:ZDB-GENE-031031-4]	2107	1729	2150	2175	1539	1431	2282	1365	1641	3049	1568	1366	2307.5189681088896	1344.3498262139592	2068.004314017011	2871.4804305897937	1362.219197717173	1333.7179448192487	2222.6187161644802	1442.0222267919282	2090.0259682073843	2132.4763841643703	1457.1915338313142	1684.77827042369	0.39207486913839884
ENSDARG00000100442	0.8341083581643569	0.9801767649805978	-0.08994341470687423	22	23641801	23668468	-1	protein_coding	cfh	complement factor H [Source:ZFIN;Acc:ZDB-GENE-050208-661]	1421	1418	741	1166	585	861	587	620	925	1450	572	1004	1556.2337226780885	1102.5379141534956	712.7400914821419	1539.377554973655	517.8026190152997	802.4676104048729	571.725322694369	654.9844546600699	1178.1072642241502	1014.1327507505205	531.5775238211172	1238.2996950991103	0.38774189606022685
ENSDARG00000020711	NA	NA	-3.520502546465902	20	29492469	29499426	-1	protein_coding	rrm2	ribonucleotide reductase regulatory subunit M2 [Source:NCBI gene;Acc:100330864]	255	14	10	7	5	11	303	351	480	7	5	9	279.26783904497717	10.885423694040155	9.61862471635819	9.24154621339244	4.425663410387177	10.2521994360669	295.11545617784293	370.8057154607815	611.3421479217211	4.895813279485271	4.646656676758017	11.100296071605571	0.3802230142853793
ENSDARG00000073870	0.5045824485780745	0.9244817365256397	0.29922369175861674	14	33219370	33265068	-1	protein_coding	gdpd2	glycerophosphodiester phosphodiesterase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-081107-62]	522	421	656	141	669	454	377	348	271	287	551	304	571.6776940450121	327.34024108506463	630.9817813930972	186.15114515547629	592.1537643098043	423.13623127039756	367.18985801665605	367.6364358414586	345.15358768080506	200.72834445889612	512.0615657787336	374.9433339742326	0.3773831312728676
ENSDARG00000068621	0.9015893048097248	0.9881985406193174	-0.20875051775384243	15	42741272	42760110	-1	protein_coding	si:ch211-181d7.3	si:ch211-181d7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-30]	196	285	0	307	191	335	0	398	132	468	163	149	214.65292726594325	221.59612520010316	0	405.30781250163983	169.06034227679018	312.2260737347647	0	420.4577628301739	168.1190906784733	327.32008782844383	151.48100766231136	183.7715682965811	0.37321830151792035
ENSDARG00000060671	0.31847682299151586	0.8555777305919816	0.2242327182755383	9	46369932	46399611	-1	protein_coding	lct	lactase [Source:ZFIN;Acc:ZDB-GENE-081104-434]	239	894	237	247	552	419	324	583	211	611	507	229	261.7451511049002	695.1120558908499	227.9614057776891	326.0945592439904	488.59324050674434	390.5155967010938	315.5690026456142	615.8966726884206	268.7358191905899	427.33455910935726	471.17098702326297	282.44086671085284	0.37136168341127546
ENSDARG00000091847	0.7684707007740328	0.9719362520357896	-0.4978087730625118	15	42723126	42736433	-1	protein_coding	si:ch211-181d7.1	si:ch211-181d7.1 [Source:ZFIN;Acc:ZDB-GENE-121214-14]	171	155	0	283	130	285	0	310	144	423	180	124	187.27372735957292	120.51719089830172	0	373.62251119858007	115.0672486700666	265.62516720718787	0	327.49222733003495	183.40264437651635	295.84700246032423	167.27964036328862	152.9374125421212	0.36787781020859384
ENSDARG00000059163	0.24691097235811452	0.8149561789451223	0.18864856993558324	12	2665081	2670156	1	protein_coding	rbp3	retinol binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-990415-132]	3878	6708	5289	2890	3962	5496	2821	4584	2224	4690	3539	3885	4247.061489476163	5215.673009972954	5087.290612481846	3815.4383652434503	3506.8956863907993	5122.371645511244	2747.5930755039435	4842.6592583254205	2832.5519520373077	3280.1948972551318	3288.9035958093245	4791.627804243071	0.3655457259153451
ENSDARG00000069630	0.3287524695307355	0.8619701630631909	-0.30446117099503534	18	13162728	13179510	1	protein_coding	tat	tyrosine aminotransferase [Source:ZFIN;Acc:ZDB-GENE-030131-1144]	278	692	464	576	540	616	370	833	313	678	653	534	304.45670295883787	538.0509425911276	446.30418683902	760.447231273435	477.97164832181517	574.1231684197464	360.37200919406564	880.0033076319971	398.64602562395567	474.194486213002	606.8533619845971	658.6175669152639	0.36150709812013265
ENSDARG00000068006	0.0014408931604557324	0.18664013629014253	2.644910744007081	8	40476811	40490593	1	protein_coding	gck	glucokinase (hexokinase 4) [Source:ZFIN;Acc:ZDB-GENE-060825-204]	302	342	293	14	74	298	210	32	55	55	30	24	330.7407348689533	265.91535024012376	281.825704189295	18.48309242678488	65.49981847373023	277.74140290435787	204.53546467771292	33.8056492727778	70.04962111603055	38.467104338812845	27.879940060548105	29.60078952428152	0.3605038486498373
ENSDARG00000075016	0.16018577828854144	0.7562066077855464	0.6306731876735225	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	456	266	744	157	92	197	217	75	163	120	127	102	499.39660629219446	206.82305018676294	715.6256788970493	207.27467935751616	81.43220675112406	183.60757171865268	211.35331350030336	79.23199048307298	207.6016043984178	83.92822764831894	118.02507958965364	125.80335547819647	0.3598423971206534
ENSDARG00000040251	0.31644820436765986	0.855521476572472	0.2721077400752593	16	29492749	29502787	1	protein_coding	ctsk	cathepsin K [Source:ZFIN;Acc:ZDB-GENE-001205-4]	1550	1223	741	1132	1213	1335	1137	731	724	1325	946	836	1697.5103941949592	950.9195127007936	712.7400914821419	1494.4900447943203	1073.665943359929	1244.244204286301	1107.4134444693314	772.2478005750179	922.1077397819294	926.7075136168548	879.1474432426169	1031.0941684291397	0.3584365668907382
ENSDARG00000070157	0.9427025648098528	0.9940681850431232	0.047726345439904776	23	43255328	43272125	1	protein_coding	tgm2a	transglutaminase 2, C polypeptide A [Source:ZFIN;Acc:ZDB-GENE-040912-78]	102	55	107	19	117	183	123	107	100	185	146	24	111.70713561799087	42.76416451230061	102.91928446503263	25.084196864922337	103.56052380305995	170.55931789093117	119.79934359694613	113.03763975585078	127.3629474836919	129.38935095782503	135.68237496133412	29.60078952428152	0.35816460629156627
ENSDARG00000007708	0.5968746387438675	0.9488356523456029	0.3170142866043046	21	3789839	3796461	-1	protein_coding	nsa2	NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-488]	3392	5078	3826	675	4202	3689	4064	3673	5256	4678	880	3176	3714.809843296324	3948.298679881136	3680.085816478643	891.1490991485567	3719.327530089384	3438.214883604618	3958.2482307153587	3880.254680591027	6694.196519742846	3271.8020744902997	817.811575109411	3917.171147046588	0.35751344641642907
ENSDARG00000111240	0.32130741963341547	0.8570868660407804	0.30384138047198533	10	36784756	36793412	-1	protein_coding	dhrs13a.2	dehydrogenase/reductase (SDR family) member 13a, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-040912-69]	318	624	436	557	540	665	792	280	573	840	461	321	348.2634228090304	485.1788846486469	419.3720376332171	735.3630344085127	477.97164832181517	619.7920568167717	771.3908953559459	295.79943113680577	729.7896890815546	587.4975935382325	428.42174559708917	395.9105598872653	0.3570169237318687
ENSDARG00000088330	0.9404700240909009	0.9938610030223008	0.06458636640853868	3	55127549	55128258	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	31	247	160	147	196	84	138	324	29	50	59	109	33.95020788389918	192.04997517342272	153.89799546173103	194.07247048124123	173.48600568717734	78.28952296632906	134.4090196453542	342.2821988868752	36.93525477027065	34.97009485346622	54.830548785744604	134.43691908944524	0.3565246740526676
ENSDARG00000105490	0.0015378106127253183	0.19063534582980718	-0.6144110285826345	7	72402279	72435159	-1	protein_coding	rph3ab	rabphilin 3A homolog (mouse), b [Source:ZFIN;Acc:ZDB-GENE-090706-3]	132	248	167	134	153	250	112	275	132	338	364	228	144.56217550563525	192.82750543728275	160.63103276318176	176.90959894208385	135.42530035784762	233.00453263788413	109.08558116144688	290.51729843793424	168.1190906784733	236.39784120943165	338.27660606798366	281.20750048067447	0.3541919611564257
ENSDARG00000088908	0.8211213666342635	0.9781580661733319	0.13045699167004346	3	58702320	58710755	1	unprocessed_pseudogene	CU570691.1	NA	81	312	119	196	219	162	149	214	29	296	76	172	88.7086076966398	242.58944232432344	114.46163412466245	258.7632939749883	193.84405737495837	150.9869371493489	145.12278208085345	226.07527951170155	36.93525477027065	207.02296153252004	70.62918148672186	212.13899159068424	0.3535545277166437
ENSDARG00000033854	0.03595447882316947	0.5377933268262985	0.5172522751730945	19	46768266	46777963	-1	protein_coding	abrab	actin binding Rho activating protein b [Source:ZFIN;Acc:ZDB-GENE-040822-7]	176	296	286	235	241	215	184	213	93	132	157	113	192.749567340847	230.14895810256328	275.09266688784425	310.2519085924605	213.31697638066194	200.38389806858035	179.2120261938056	225.01885297192723	118.44754115983346	92.32105041315083	145.90501965020175	139.37038401015883	0.35352814184292625
ENSDARG00000045442	0.01955312978481437	0.439767283391795	1.0808099454758684	24	4755391	4765740	-1	protein_coding	cpb1	carboxypeptidase B1 (tissue) [Source:ZFIN;Acc:ZDB-GENE-030131-1132]	2704	3970	2068	2904	5264	6137	8414	3662	5135	2473	2065	787	2961.334261873013	3086.795147524244	1989.1315913428737	3833.921457670235	4659.33843845562	5719.79526719478	8195.054284753698	3868.6339886535097	6540.087353287579	1729.6208914524393	1919.069207501061	970.6592231503982	0.352032308275792
ENSDARG00000097770	0.8071563356385858	0.9762895003457417	-0.2973225964491392	15	23799461	23801499	1	protein_coding	si:ch211-167j9.4	si:ch211-167j9.4 [Source:ZFIN;Acc:ZDB-GENE-131121-196]	197	359	259	77	110	0	223	189	167	119	68	220	215.74809526219804	279.133364725744	249.1223801536771	101.65700834731683	97.3645950285179	0	217.19718391966657	199.6646160173439	212.69612229776547	83.2288257512496	63.19453080390903	271.3405706392473	0.34472585745051015
ENSDARG00000042816	0.8165913454286088	0.9777256194947965	0.09873477741016504	8	24281512	24295947	1	protein_coding	mmp9	matrix metallopeptidase 9 [Source:ZFIN;Acc:ZDB-GENE-040426-2132]	561	351	223	232	378	442	439	385	236	592	178	229	614.3892458989498	272.9131226148639	214.49533117478762	306.291245929578	334.5801538252706	411.95201370377913	427.57651901674274	406.72421781310794	300.5765560615129	414.0459230650401	165.4209776925854	282.44086671085284	0.34365936659348734
ENSDARG00000114031	0.9472888181220813	0.9948800257568227	-0.06312003873920574	24	40712794	40726073	-1	protein_coding	smyhc3	slow myosin heavy chain 3 [Source:ZFIN;Acc:ZDB-GENE-080930-1]	73	153	12	11	121	22	17	92	94	108	25	120	79.9472637266013	118.96213037058169	11.542349659629828	14.522429763902405	107.10105453136968	20.5043988721338	16.557632854862476	97.19124165923618	119.72117063467039	75.53540488348703	23.233283383790088	148.0039476214076	0.34177317485209946
ENSDARG00000104899	0.7768001342644242	0.9719362520357896	-0.12056859002424813	8	7828414	7848287	1	processed_transcript	CR931813.2	NA	152	308	349	173	144	90	119	214	131	152	142	155	166.46553543073148	239.4793212688834	335.6900026009008	228.398213559556	127.4591062191507	83.88163174963827	115.90342998403732	226.07527951170155	166.8454612036364	106.30908835453731	131.9650496199277	191.17176567765148	0.34092205317375396
ENSDARG00000102440	0.5197510231235425	0.9292266609724851	0.5023409770859123	KN150605.1	65045	76149	1	protein_coding	CABZ01070852.1	NA	164	62	50	32	171	243	128	31	95	298	119	39	179.60755138578924	48.20687635932069	48.09312358179095	42.24706840407973	151.35768863524146	226.48040572402337	124.66923561308217	32.7492227330035	120.99480010950731	208.4217653266587	110.59042890684081	48.10128297695747	0.34027356652462915
ENSDARG00000041540	0.03155018750421431	0.5167382882347916	0.7607602814212963	8	46513743	46525092	-1	protein_coding	sult1st2	sulfotransferase family 1, cytosolic sulfotransferase 2 [Source:NCBI gene;Acc:791732]	126	492	368	175	221	357	201	167	230	324	163	131	137.99116752810636	382.54488981912544	353.9653895619814	231.03865533481098	195.61432273911322	332.7304726068985	195.76965904866807	176.42323214230916	292.9347792124914	226.6062146504611	151.48100766231136	161.57097615336997	0.33649437469749227
ENSDARG00000014717	0.6209379913883689	0.9551753037456294	-0.16188823469509506	17	918005	945883	-1	protein_coding	dync1h1	dynein, cytoplasmic 1, heavy chain 1 [Source:ZFIN;Acc:ZDB-GENE-030131-7050]	497	1183	1172	428	653	1087	911	1125	540	1496	777	639	544.2984941386418	919.8183021463931	1127.30281675718	565.0545399045664	577.9916413965653	1013.1037079095202	887.2943253399832	1188.4798572460945	687.7599164119363	1046.3052380157094	722.0904475681959	788.1210210839955	0.33619314893893937
ENSDARG00000087390	0.8894005943018756	0.9873091689520972	0.10122461115222732	3	55131289	55132052	1	protein_coding	hbbe1.3	hemoglobin, beta embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-131120-128]	138	446	349	231	286	119	255	485	206	101	71	191	151.13318348316412	346.77849768156494	335.6900026009008	304.9710250419505	253.14794707414654	110.91015753563283	248.3644928229371	512.3668717905385	262.36767181640533	70.63959160400177	65.98252480996385	235.57294996407379	0.33605026278437017
ENSDARG00000052207	0.05967148413590801	0.6003490812745692	-1.3212156607469114	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	3290	288	2342	2353	295	1982	2814	2845	2320	3039	1570	956	3603.102707678333	223.9287159916832	2252.681908571088	3106.4797485874874	261.11414121284344	1847.2599347531452	2740.775226681353	3005.5335056579015	2954.8203816216524	2125.4823651936767	1459.0501965020173	1179.0981160505473	0.33003646696055444
ENSDARG00000002204	0.004880769981809543	0.28904861432140216	-0.5087883537323912	21	20383837	20384878	1	protein_coding	hspb11	heat shock protein, alpha-crystallin-related, b11 [Source:NCBI gene;Acc:796767]	857	2043	713	867	1462	1075	1309	1895	1061	3162	1483	1442	938.5589727903742	1588.4943290660026	685.807942276339	1144.6315095730351	1294.0639811972105	1001.9194903429017	1274.9377298244106	2001.9282928723105	1351.320872801971	2211.508798533204	1378.198370326428	1778.5141039172481	0.3280785819223558
ENSDARG00000104613	0.4213432712925579	0.9014546497556113	-0.13148946583739668	22	1796057	1800444	1	protein_coding	znf1179	zinc finger protein 1179 [Source:ZFIN;Acc:ZDB-GENE-050208-622]	607	1417	1384	912	1354	1287	644	1194	512	1771	1477	1004	664.7669737266712	1101.7603838896357	1331.2176607439735	1204.0414495162722	1198.4696515328476	1199.5073340198273	627.2420916783196	1261.3732884905216	652.0982911165025	1238.6407597097736	1372.6223823143182	1238.2996950991103	0.3274721381250649
ENSDARG00000099470	0.39673493155293965	0.8917079841048552	0.3302751562227627	7	72291181	72337942	-1	protein_coding	muc5.3	mucin 5.3 [Source:ZFIN;Acc:ZDB-GENE-040426-1562]	253	303	167	226	193	264	333	82	185	367	235	104	277.07750305246753	235.59166994958335	160.63103276318176	298.36992060381306	170.83060764094503	246.05278646560564	324.33480827465905	86.62697626149311	235.62145284483003	256.6804962244421	218.3928638076268	128.27008793855325	0.3260397801130654
ENSDARG00000038643	0.40972269336258443	0.8966313356230095	0.331250425209444	8	21353878	21369028	1	protein_coding	alas2	aminolevulinate, delta-, synthase 2 [Source:NCBI gene;Acc:64607]	467	947	645	403	400	364	547	530	963	416	297	316	511.4434542509974	736.3211598754305	620.4012942051032	532.049017713879	354.0530728309742	339.25459952075926	532.7661865652808	559.9060660803824	1226.505184267953	290.951189180839	276.0114065994262	389.7437287363734	0.3258147866928638
ENSDARG00000012881	0.16934683316945123	0.7694555724867647	0.6002915750852303	3	20065861	20092124	-1	protein_coding	slc4a1a	solute carrier family 4 member 1a (Diego blood group) [Source:ZFIN;Acc:ZDB-GENE-010525-1]	960	2150	1539	924	987	961	1514	1230	1430	632	482	680	1051.36127640462	1671.690067299024	1480.3063438475253	1219.884100167802	873.6259572104287	895.6694234600266	1474.6033024859873	1299.4046439223969	1821.2901490167942	442.021998947813	447.9377036394729	838.6890365213097	0.322979788769388
ENSDARG00000039266	0.8728813468214149	0.9862382276032525	0.0558832929292351	13	32997020	33022372	-1	protein_coding	rbm25a	RNA binding motif protein 25a [Source:ZFIN;Acc:ZDB-GENE-090312-142]	1064	1346	491	912	786	1141	773	733	400	1136	881	983	1165.2587480151203	1046.555735155575	472.2744735731871	1204.0414495162722	695.7142881128642	1063.432686959303	752.885305694629	774.3606536545665	509.4517899347676	794.5205550707526	818.7409064447627	1212.399004265364	0.32233842518993194
ENSDARG00000105422	0.17382568109831747	0.7725386557384165	-1.216801272067146	5	15841523	15851953	-1	protein_coding	si:dkey-1k23.3	si:dkey-1k23.3 [Source:ZFIN;Acc:ZDB-GENE-160113-121]	57	50	90	214	69	148	387	179	112	241	389	14	62.42457578652431	38.876513193000555	86.56762244722371	282.5272699522832	61.07415506334304	137.9386833216274	376.9296420489281	189.10035061960082	142.64650118173492	168.5558571937072	361.50988945177374	17.267127222497553	0.32223248334732196
ENSDARG00000005713	0.05035900657165551	0.5793623673150282	0.4291879660207704	16	54303491	54320489	1	protein_coding	ethe1	ETHE1 persulfide dioxygenase [Source:ZFIN;Acc:ZDB-GENE-040426-2503]	176	520	233	183	634	380	380	174	311	494	461	282	192.749567340847	404.31573720720576	224.11395589114582	241.60042243583092	561.1741204370941	354.16688960958385	370.1117932263377	183.8182179207293	396.0987666742818	345.50453715224626	428.42174559708917	347.80927691030786	0.32205915102095756
ENSDARG00000097533	0.298725671368857	0.8465725384305831	-0.4414979377955112	15	36141669	36146007	1	lincRNA	BX571880.1	NA	134	321	110	89	125	94	150	214	115	384	105	178	146.75251149814486	249.58721469906357	105.80487187994008	117.49965899884674	110.64158525967943	87.60970427184442	146.09676048408065	226.07527951170155	146.4673896062457	268.57032847462057	97.57979021191836	219.5391889717546	0.3203440302395295
ENSDARG00000100366	0.7244714468557074	0.9679571030849721	-0.1868692456361423	14	14836468	14838541	1	protein_coding	si:dkey-102m7.3	si:dkey-102m7.3 [Source:ZFIN;Acc:ZDB-GENE-091204-389]	57	197	55	128	55	115	128	102	97	235	66	110	62.42457578652431	153.1734619804222	52.90243593997004	168.9882736163189	48.68229751425895	107.18208501342669	124.66923561308217	107.75550705697924	123.54205905918114	164.35944581129124	61.33586813320583	135.67028531962364	0.31913170123788276
ENSDARG00000089050	0.6606980345735831	0.9618391317602386	0.18736521744187898	17	21870044	21884323	-1	protein_coding	cuzd1.1	CUB and zona pellucida-like domains 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-131122-16]	82	145	115	84	59	30	83	95	93	34	60	39	89.80377569289462	112.74188825970161	110.61418423811918	110.89855456070927	52.22282824256869	27.960543916546094	80.84020746785797	100.3605212785591	118.44754115983346	23.779664500357033	55.75988012109621	48.10128297695747	0.3164031917476556
ENSDARG00000058327	0.12646718385733027	0.7200138111323126	0.4377490339964451	21	21803363	21809107	1	protein_coding	neu3.3	sialidase 3 (membrane sialidase), tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-061103-511]	176	278	90	189	260	145	216	158	219	234	109	114	192.749567340847	216.15341335308307	86.56762244722371	249.52174776159586	230.1344973401332	135.14262892997277	210.37933509707614	166.9153932843404	278.9248549892853	163.66004391422192	101.29711555332477	140.60375024033723	0.3146960931359094
ENSDARG00000096655	0.041090149688689355	0.5510915105306436	1.1928804838926899	20	14657141	14661432	1	antisense	BX901920.1	NA	93	737	463	332	887	295	104	141	69	466	367	110	101.85062365169756	573.0398044648282	445.3423243673842	438.31333469232715	785.1126890026852	274.9453485127033	101.29375393562925	148.9561421081772	87.88043376374742	325.9212840343052	341.0646000740385	135.67028531962364	0.31318657079073664
ENSDARG00000075027	0.8415470980133632	0.981253980385922	-0.20008364172443358	22	6962924	6968756	-1	protein_coding	fgfr1bl	fibroblast growth factor receptor 1b, like [Source:ZFIN;Acc:ZDB-GENE-091204-406]	69	42	93	36	65	58	126	77	70	127	0	41	75.56659174158206	32.65627108212046	89.45320986213116	47.52795195458969	57.5336243350333	54.05705157198911	122.72127880662775	81.34484356262159	89.15406323858433	88.8240409278042	0	50.568015437314266	0.31050369837347713
ENSDARG00000020084	0.19372535349053965	0.7885793746792431	-0.44458588363568147	16	31530762	31598771	-1	protein_coding	tg	thyroglobulin [Source:ZFIN;Acc:ZDB-GENE-030519-1]	164	154	111	185	105	49	122	66	139	239	145	78	179.60755138578924	119.7396606344417	106.7667343515759	244.24086421108592	92.93893161813072	45.668888397025285	118.82536519371894	69.72415162510421	177.03449700233173	167.15705339956855	134.7530436259825	96.20256595391494	0.3104061827872759
ENSDARG00000113599	0.36680867593660493	0.880777349336734	0.32133094372031945	3	55114097	55114874	1	protein_coding	hbbe1.1	hemoglobin beta embryonic-1.1 [Source:ZFIN;Acc:ZDB-GENE-030616-7]	6984	8897	6743	4416	4254	4006	5581	5252	8024	4074	3164	3282	7648.65328584361	6917.686757562518	6485.838646240327	5830.095439763002	3765.35442955741	3733.664630989455	5435.773468411027	5548.352186894656	10219.602906091439	2849.3633286604277	2940.404345052473	4047.907967445498	0.30983094208724504
ENSDARG00000041595	0.8228124723561757	0.9781767143803001	0.0894707907702805	18	17418254	17426306	1	protein_coding	ces3	carboxylesterase 3 [Source:ZFIN;Acc:ZDB-GENE-030131-9563]	1345	2345	3177	3346	3087	3424	1860	1225	1483	5021	2570	2037	1473.0009549627227	1823.308468751726	3055.8370723869966	4417.459090001586	2732.4045895730433	3191.230079008461	1811.5998300026001	1294.1225112235252	1888.792511183151	3511.696925185078	2388.381531853621	2512.367010873394	0.3093521526933981
ENSDARG00000076241	0.03612107380998096	0.5389677904898823	0.3675005050685503	17	6358160	6382392	-1	protein_coding	txlnbb	taxilin beta b [Source:ZFIN;Acc:ZDB-GENE-070424-77]	1689	2873	2041	1793	1703	1606	1686	1431	1566	1313	1673	1163	1849.7387456743782	2233.8444480698117	1963.1613046087066	2367.1560515160922	1507.3809575778726	1496.8211176657676	1642.1275878410665	1511.7463784170322	1994.5037575946153	918.314690852023	1554.7713240432327	1434.4049256974754	0.3078076412249524
ENSDARG00000070584	0.3219949455839821	0.8579989762710198	-0.3390429339226027	20	43925266	43968859	1	protein_coding	clic5b	chloride intracellular channel 5b [Source:ZFIN;Acc:ZDB-GENE-040426-2542]	576	375	502	195	575	612	501	664	535	699	690	389	630.8167658427719	291.57384894750413	482.85496076118113	257.4430730873608	508.95129219452537	570.3950958975403	487.96318001682937	701.4672224101394	681.3917690377517	488.88192605145775	641.2386213926064	479.7794635393963	0.3077754702632267
ENSDARG00000104172	0.19486347367856297	0.7885793746792431	-0.699394487069167	15	14854666	14858189	1	protein_coding	diabloa	diablo, IAP-binding mitochondrial protein a [Source:ZFIN;Acc:ZDB-GENE-040426-1303]	307	378	500	1023	706	604	726	1132	394	1087	923	319	336.2165748502274	293.9064397390842	480.9312358179095	1350.5859680429237	624.9036735466694	562.9389508531281	707.1083207429504	1195.8748430245148	501.8100130857461	760.2498621143557	857.77282252953	393.44382742690857	0.3053144420699413
ENSDARG00000045143	0.30418726804782303	0.8507607036475555	0.37231384127099293	12	20349865	20350629	-1	protein_coding	hbbe2	hemoglobin beta embryonic-2 [Source:ZFIN;Acc:ZDB-GENE-040702-1]	2196	5249	2895	2328	2241	2364	3099	3302	3055	2323	1440	1676	2404.988919775568	4081.2563550011982	2784.591855385696	3073.4742263968	1983.582340535533	2203.290860623832	3018.3590716011063	3488.3204343347593	3890.9380456267877	1624.7106068920407	1338.237122906309	2067.121801778993	0.30176548449855495
ENSDARG00000094696	0.2336119867045747	0.8094917753802693	-0.29547544933457875	5	26079178	26083142	1	protein_coding	si:dkey-201c13.2	si:dkey-201c13.2 [Source:ZFIN;Acc:ZDB-GENE-060526-243]	435	283	252	543	313	197	347	280	273	378	290	231	476.3980783708434	220.04106467238313	242.38934285222638	716.8799419817278	277.0465294902373	183.60757171865268	337.9705059198399	295.79943113680577	347.7008466304789	264.37391709220464	269.506087251965	284.90759917120965	0.2998915671797157
ENSDARG00000100311	0.8529863410765284	0.9830870204399337	0.38380742595558215	4	51542447	51598177	1	protein_coding	si:dkey-165e24.1	si:dkey-165e24.1 [Source:ZFIN;Acc:ZDB-GENE-081103-19]	123	4	0	2	160	248	125	4	81	289	191	0	134.70566353934194	3.1101210554400445	0	2.640441775254983	141.62122913238966	231.14049637678104	121.74730040340054	4.225706159097225	103.16398746179044	202.12714825303476	177.50228505215625	0	0.29827892126730676
ENSDARG00000045142	0.009365098605110773	0.36295181839378093	1.5137099887515346	12	20342451	20353541	1	protein_coding	hbae5	hemoglobin, alpha embryonic 5 [Source:ZFIN;Acc:ZDB-GENE-101028-1]	48	352	64	60	58	95	87	82	58	55	30	33	52.568063820230996	273.6906528787239	61.55919818469241	79.21325325764948	51.337695560491255	88.54172240239596	84.73612108076678	86.62697626149311	73.8705095405413	38.467104338812845	27.879940060548105	40.70108559588709	0.29657341403394577
ENSDARG00000117636	0.16856711530106344	0.7679847681243884	-1.9914593574050101	1	59454067	59492590	-1	lincRNA	FP236157.7	NA	6	0	8	46	3	75	0	80	1	128	149	58	6.5710079775288746	0	7.694899773086552	60.730160830864605	2.6553980462323064	69.90135979136524	0	84.5141231819445	1.273629474836919	89.52344282487353	138.4703689673889	71.53524135034701	0.2961486353621976
ENSDARG00000061417	0.7870704451074177	0.9735010952878759	-0.14314748807596533	24	41273252	41303239	1	protein_coding	nub1	negative regulator of ubiquitin-like proteins 1 [Source:ZFIN;Acc:ZDB-GENE-080212-11]	98	53	150	146	106	171	171	108	113	163	177	32	107.32646363297162	41.20910398458059	144.27937074537286	192.75224959361375	93.82406430020815	159.37510032431274	166.55030695185195	114.09406629562508	143.92013065657184	114.00250922229988	164.4916463572338	39.467719365708696	0.29596806789067204
ENSDARG00000059054	0.06498829727367803	0.610163055924322	-0.518036456309877	19	5674907	5687743	1	protein_coding	pdk2b	pyruvate dehydrogenase kinase, isozyme 2b [Source:ZFIN;Acc:ZDB-GENE-040426-939]	2252	1543	2045	2685	1634	1279	2406	2374	1503	2223	1298	1671	2466.3183275658375	1199.729197135997	1967.0087544952498	3544.7930832798143	1446.3068025145294	1192.051188975415	2343.3920381646535	2507.956605424203	1914.2651006798892	1554.7704171851083	1206.2720732863813	2060.954970628101	0.2954966271458692
ENSDARG00000043818	0.7402870904327088	0.9699747440528583	-0.08765039294453666	12	20699534	20785149	1	protein_coding	CASKIN2	si:ch211-119c20.2 [Source:ZFIN;Acc:ZDB-GENE-041001-137]	63	318	191	93	255	255	263	251	143	367	354	125	68.99558376405318	247.2546239074835	183.71573208244143	122.7805425493567	225.70883392974605	237.6646232906418	256.15632004875476	265.1630614833509	182.12901490167943	256.6804962244421	328.9832927144676	154.1707787722996	0.2953466585097853
